,Points:0,Points:1,Points:2,U:0,U:1,U:2
282,0.011822,-0.2,-0.022183,-0.093337,0.020501979999999975,0.027700499999999906
283,0.010426999999999999,-0.2,-0.018645,-0.07616800000000001,-0.012014100000000028,0.03439100000000028
284,0.0090086,-0.2,-0.015087999999999999,-0.04683120000000063,-0.1374527999999997,-0.036199500000000384
285,0.007573000000000001,-0.2,-0.011518,-0.00717670000000048,-0.22134499999999946,-0.05013269999999981
286,0.006123600000000001,-0.2,-0.0079404,0.019198600000000177,-0.19196999999999953,-0.032962799999999515
287,0.0046615,-0.2,-0.0043593,0.0302848,-0.010787999999999798,-0.012064800000000098
288,0.016244,-0.2,-0.020169,-0.08120959999999933,-0.05123639999999985,0.016191000000000066
289,0.014977,-0.2,-0.016606,-0.06945420000000002,-0.0021669699999999903,-0.019720699999999702
290,0.013661000000000001,-0.2,-0.013034,-0.03970359999999973,-0.05316220000000005,0.015465299999999793
291,0.012306999999999998,-0.2,-0.0094587,0.00573519999999994,-0.10110040000000042,0.005504000000000175
292,0.010920000000000001,-0.2,-0.0058832,0.030372999999999872,-0.11054399999999998,0.020531399999999866
293,0.0095024,-0.2,-0.0023117,0.005996900000000013,0.08608499999999975,0.08717529999999973
294,0.020592,-0.2,-0.018007,-0.061039000000000065,0.04122610000000004,-0.013020000000000032
295,0.019463,-0.2,-0.014443000000000001,-0.06562400000000013,-0.0013971299999999687,-0.10454060000000087
296,0.018259,-0.2,-0.010879999999999999,-0.019025700000000256,-0.03568727999999999,-0.0814054000000004
297,0.016996,-0.2,-0.0073222999999999995,0.011924600000000174,0.03325020000000012,0.04376299999999933
298,0.015681,-0.2,-0.0037726,0.02962700000000007,0.02148949999999994,0.15084949999999964
299,0.014318,-0.2,-0.00023423,0.03689557999999998,-0.07117239999999958,0.2592402999999992
300,0.02485,-0.2,-0.015686000000000002,-0.058110000000000106,0.10274150000000004,-0.022235000000000227
301,0.023869,-0.2,-0.012147,-0.04273300000000013,0.028982399999999853,-0.21856600000000093
302,0.022789,-0.2,-0.008619100000000001,-0.010018699999999825,-0.03812800000000016,-0.2570709999999998
303,0.021628,-0.2,-0.0051048000000000005,0.015011900000000078,-0.005720699999999912,-0.15394119999999933
304,0.020395,-0.2,-0.0016067999999999998,0.0005095839999999987,-0.013423199999999996,0.25253459999999883
305,0.019097,-0.2,0.0018725000000000002,-0.08420759999999994,-0.0035210999999999992,0.20074400000000026
306,0.028991000000000003,-0.2,-0.013182,-0.03606259999999972,0.03291900000000014,0.03568899999999964
307,0.028170999999999998,-0.2,-0.0096979,-0.013409999999999922,0.03840399999999988,-0.12131899999999973
308,0.027226,-0.2,-0.006235,-0.002752600000000216,0.023497999999999575,-0.15768500000000074
309,0.026180000000000002,-0.2,-0.0027947,-0.01475515999999999,0.02165449999999991,0.05442500000000017
310,0.025042,-0.2,0.00062134,-0.0642311499999999,-0.13460600000000023,0.15946399999999983
311,0.023821000000000002,-0.2,0.0040113,-0.01341760000000014,-0.031753300000000095,-0.20267899999999806
312,0.03297,-0.2,-0.010459999999999999,0.017658499999999577,-0.047952399999999784,0.14383849999999931
313,0.032326,-0.2,-0.0070677,0.01878499999999983,-0.0160165000000001,0.1019710000000007
314,0.031533,-0.2,-0.0037071999999999995,-0.013510759999999955,0.10030250000000018,0.24692199999999964
315,0.030616,-0.2,-0.00037829,-0.005014499999999977,0.007098999999999744,0.6188100000000016
316,0.029589999999999998,-0.2,0.0029185,-0.02667149999999996,0.13619100000000062,-0.17396400000000156
317,0.028461,-0.2,0.0061818,0.048086699999999816,0.15642330000000015,-0.3235759999999992
318,0.13908,-0.2,-0.040838,-0.09685810000000017,0.05506830000000007,-0.18095899999999965
319,0.12905999999999998,-0.2,-0.037850999999999996,-0.04393160000000007,0.00928580000000001,-0.08062600000000053
320,0.11904,-0.2,-0.034863,0.01986599999999994,-0.07028279999999998,0.010721999999999454
321,0.10902,-0.2,-0.031876,0.045247999999999955,-0.05152129999999988,0.010375999999999053
322,0.098995,-0.2,-0.028888,0.055333899999999936,-0.008140250000000016,-0.012872999999999024
323,0.088973,-0.2,-0.0259,0.0656247999999997,-0.006128376000000005,0.20930599999999977
324,0.079819,-0.2,-0.023169,0.007796799999999493,-0.019097330000000023,0.103491
325,0.13243,-0.2,-0.02333,0.022461600000000193,-0.0037743999999997335,0.21813599999999944
326,0.14274,-0.2,-0.025190999999999998,0.009975100000000126,-0.002210199999999718,0.1856939999999998
327,0.12212999999999999,-0.2,-0.021469,0.02617219999999998,-0.03569080000000002,0.21873399999999954
328,0.11182,-0.2,-0.019608,0.028721400000000008,-0.01488630000000013,0.04982400000000098
329,0.10151,-0.2,-0.017747,0.06684180000000017,-0.0015948800000000207,0.2382679999999997
330,0.091199,-0.2,-0.015885,0.10861949999999987,-0.0010959200000000002,0.3993359999999999
331,0.081875,-0.2,-0.014197999999999999,0.0791122999999998,-0.00288670000000002,0.2949590000000004
332,0.13413,-0.2,-0.008524799999999999,-0.002350640000000015,-0.13405099999999992,-0.007289000000000101
333,0.14458,-0.2,-0.0092322,0.0008304299999999931,-0.13860980000000023,0.1328940000000003
334,0.12367,-0.2,-0.0078175,-0.006844929999999971,-0.07969099999999996,-0.2123589999999993
335,0.11320999999999999,-0.2,-0.0071101,-0.0016508199999999973,-0.02402009999999999,-0.1999960000000005
336,0.10275999999999999,-0.2,-0.0064027,0.011537800000000042,-0.008291060000000017,-0.05577699999999908
337,0.092297,-0.2,-0.0056954,0.028754999999999864,-0.005608839999999976,0.10598999999999847
338,0.082929,-0.2,-0.0050571999999999995,0.02784209999999998,-0.006421540000000059,0.13238399999999828
339,0.13421,-0.2,0.0063696000000000004,0.005385949999999973,-0.0060755000000001225,-0.040032000000001844
340,0.14469,-0.2,0.0068263,0.01836475000000004,-0.009563999999999684,0.04405999999999999
341,0.12372999999999999,-0.2,0.005913,-0.010817500000000035,0.001567000000000096,-0.0564440000000026
342,0.11325,-0.2,0.0054563,-0.02624043999999992,0.009460800000000047,0.039733000000001795
343,0.10275999999999999,-0.2,0.0049996,-0.03270249999999997,-0.001230299999999962,0.243822999999999
344,0.092279,-0.2,0.0045429,-0.013749810000000029,0.004198099999999982,0.46174300000000024
345,0.082975,-0.2,0.0041424999999999995,0.006704832000000001,0.02195159999999996,0.5234900000000007
346,0.13269,-0.2,0.021185,0.03162200000000004,0.07904169999999988,0.08307899999999968
347,0.14307,-0.2,0.022803999999999998,0.03593339999999978,0.06928120000000026,0.07418999999999976
348,0.1223,-0.2,0.019566,0.022293500000000188,0.07568370000000035,0.060846999999998985
349,0.11192,-0.2,0.017947,0.005908100000000305,0.03654299999999999,-0.002457999999998961
350,0.10153,-0.2,0.016329,-0.012357000000000173,0.0002307500000000018,-0.02870099999999809
351,0.091147,-0.2,0.014709,-0.022286699999999993,0.0019082799999999844,-0.0026300000000016865
352,0.082014,-0.2,0.013291999999999998,-0.017869050000000053,0.00812859999999982,-0.05737899999999918
353,0.12958,-0.2,0.034928,0.04831150000000006,0.10388400000000031,0.06179200000000051
354,0.13995,-0.2,0.03758,0.06184849999999997,0.08335500000000007,0.025014499999999273
355,0.11921,-0.2,0.032276,0.029376899999999928,0.11118170000000038,0.10772300000000001
356,0.10884,-0.2,0.029624,0.010036799999999957,0.06211460000000013,0.10622400000000098
357,0.09847,-0.2,0.026972000000000003,-0.019954699999999992,0.0027519599999999977,-0.01317000000000057
358,0.088101,-0.2,0.024319999999999998,-0.05136300000000027,-0.003892799999999974,-0.2034540000000007
359,0.07912000000000001,-0.2,0.02203,-0.038231000000000126,-0.007682600000000095,-0.24676700000000018
360,0.076362,-0.2,-0.022308,-0.016326999999999536,-0.03635299999999997,0.0835019999999993
361,0.072905,-0.2,-0.021447,-0.035291000000000405,-0.01214599999999999,0.2099454999999999
362,0.069448,-0.2,-0.020587,-0.04565230000000042,0.03327020000000003,0.32335400000000014
363,0.078328,-0.2,-0.013869999999999999,0.03509070000000003,-0.018568540000000078,0.20748800000000145
364,0.074781,-0.2,-0.013543000000000001,-0.019702999999999804,-0.0013428000000001994,0.27242999999999995
365,0.071235,-0.2,-0.013215000000000001,-0.04444099999999995,0.019895830000000003,0.2462409999999995
366,0.07935700000000001,-0.2,-0.0052694,0.015996699999999864,-0.015617839999999883,0.09086300000000058
367,0.075786,-0.2,-0.0054816000000000005,-0.013633999999999924,-0.021650700000000023,0.08659199999999956
368,0.072214,-0.2,-0.005693800000000001,-0.0344793000000001,0.012752600000000003,0.013219000000001202
369,0.079454,-0.2,0.0033909999999999995,-0.029641970000000017,0.02616235,0.3371359999999992
370,0.075933,-0.2,0.0026395,0.005881070000000044,0.01358830000000022,0.0456190000000003
371,0.072412,-0.2,0.0018881,0.010939430000000083,0.0026836299999999924,-0.3741410000000016
372,0.07861900000000001,-0.2,0.012010999999999999,-0.015094799999999964,0.009174850000000068,-0.07563249999999933
373,0.075224,-0.2,0.01073,-0.015376849999999997,0.006471849999999946,-0.06579699999999988
374,0.07182999999999999,-0.2,0.0094498,-0.007950039999999992,0.0039034000000000013,-0.010196000000000538
375,0.07622999999999999,-0.2,0.020322,-0.02166570000000001,-0.00957180000000002,-0.2212600000000009
376,0.07334,-0.2,0.018615,-0.0007371999999998824,-0.013896249999999943,-0.19460199999999972
377,0.07045,-0.2,0.016907,0.030509499999999967,0.0050192000000000014,-0.22749600000000036
378,0.060328999999999994,-0.2,-0.018055,-0.029272299999999696,0.05251450000000002,0.08690499999999979
379,0.051209000000000005,-0.2,-0.015522999999999999,-0.048179600000000544,0.11917940000000016,-0.05189900000000236
380,0.042089999999999995,-0.2,-0.012991999999999998,0.004778799999999528,-0.00711050000000002,0.17844900000000052
381,0.06150800000000001,-0.2,-0.011678000000000001,-0.005052600000000407,0.07646900000000001,-0.04298900000000039
382,0.051780999999999994,-0.2,-0.010140999999999999,0.03352300000000019,0.07461040000000008,-0.09449600000000125
383,0.042054,-0.2,-0.0086046,0.06882389999999994,-0.083793,0.21821499999999894
384,0.06204400000000001,-0.2,-0.0051972,0.017900399999999816,0.06103046000000001,-0.24794299999999936
385,0.051874,-0.2,-0.004700500000000001,0.05363830000000003,-0.023419700000000265,-0.0819920000000014
386,0.041703,-0.2,-0.004203899999999999,0.01972480000000021,2.9999999999752447e-06,0.336684
387,0.061963,-0.2,0.0013215,-0.00485842000000003,0.06758140000000001,-0.2578969999999998
388,0.051514,-0.2,0.00075489,0.013139565000000006,-0.06924520000000012,0.9244650000000014
389,0.041065,-0.2,0.0001883,-0.02403143000000002,-0.1043867000000005,1.0177829999999997
390,0.061270000000000005,-0.2,0.007817000000000001,0.03153299999999992,0.033546500000000035,-0.24618300000000026
391,0.050710000000000005,-0.2,0.0061842,0.050635600000000114,-0.09579290000000018,-0.17862550000000077
392,0.04015,-0.2,0.0045513,0.02527860000000004,-0.017217599999999944,-0.20834299999999928
393,0.059953,-0.2,0.014225999999999999,0.05199950000000042,0.05367389999999994,-0.018860000000001875
394,0.049456,-0.2,0.011545,0.03881729999999983,-0.032775,0.21914299999999898
395,0.038959,-0.2,0.0088632,0.050398400000000176,0.026914800000000128,-0.08525799999999961
396,-0.12150999999999999,-0.2,-0.057444,-0.0904657000000002,-0.04245579999999993,0.15203900000000026
397,-0.13096,-0.2,-0.06185499999999999,-0.08383550000000017,-0.027541999999999955,0.1588339999999997
398,-0.11205999999999999,-0.2,-0.053032,-0.05215699999999934,-0.007124499999999756,0.05705700000000036
399,-0.10260999999999999,-0.2,-0.048621,0.031834700000000105,0.007115399999999994,-0.10853999999999964
400,-0.093159,-0.2,-0.044209,0.11945599999999956,0.021095299999999928,-0.19418999999999897
401,-0.083708,-0.2,-0.039798,0.08465070000000008,0.010777600000000165,-0.1425029999999996
402,-0.07499,-0.2,-0.035727999999999996,-0.009846999999999717,-0.007598600000000122,-0.005053000000000196
403,-0.13671,-0.2,-0.047827999999999996,-0.04493310000000017,-0.02635410000000027,0.20472999999999963
404,-0.12685,-0.2,-0.044427999999999995,-0.055372200000000316,-0.04498179999999996,0.24073999999999884
405,-0.11699000000000001,-0.2,-0.041029,-0.0314388000000001,-0.007499799999999945,0.1873119999999986
406,-0.10712999999999999,-0.2,-0.037629,0.030914899999999967,-0.0001805400000000068,0.021729999999999805
407,-0.097272,-0.2,-0.034230000000000003,0.11110100000000012,0.006839199999999934,-0.2109469999999991
408,-0.08741399999999999,-0.2,-0.03083,0.06754870000000057,0.01465279999999991,-0.14404400000000095
409,-0.078319,-0.2,-0.027694,-0.024794299999999936,0.0007363999999999704,0.05094300000000018
410,-0.14096,-0.2,-0.033277999999999995,0.02539150000000001,0.03548379999999973,0.20440200000000175
411,-0.1308,-0.2,-0.030927999999999997,0.016395999999999855,-0.0002082000000003248,0.20631400000000077
412,-0.12064000000000001,-0.2,-0.028576999999999998,0.03237700000000032,0.026328199999999802,0.13235000000000063
413,-0.11048,-0.2,-0.026226,0.06481780000000015,0.0017951999999999968,-0.016799999999999926
414,-0.10032999999999999,-0.2,-0.023875999999999998,0.10621400000000003,0.0024045000000000316,-0.2719889999999996
415,-0.090167,-0.2,-0.021525,0.050360400000000194,0.00885339999999979,-0.1430170000000004
416,-0.080795,-0.2,-0.019357,-0.0305917,0.004199459999999933,0.10376199999999969
417,-0.14368,-0.2,-0.018364,0.0636591999999998,0.0823845000000003,0.22115299999999927
418,-0.13333,-0.2,-0.017088,0.028117399999999737,-0.01208129999999974,0.2982750000000003
419,-0.12297999999999999,-0.2,-0.015811000000000002,0.015533499999999867,-0.0267875999999998,0.23169700000000049
420,-0.11263,-0.2,-0.014535,0.028000000000000025,0.00014890000000000736,0.0301329999999993
421,-0.10228,-0.2,-0.013259,0.049263499999999905,0.028108300000000086,-0.20686800000000005
422,-0.091929,-0.2,-0.011982,0.014648700000000181,0.002248900000000109,-0.08365000000000045
423,-0.08238,-0.2,-0.010805,-0.02386789999999972,-0.0026348999999999956,0.1440000000000019
424,-0.14485,-0.2,-0.0032454999999999997,0.026191500000000034,-0.014204400000000117,-0.01687000000000083
425,-0.13442,-0.2,-0.0030577,0.013310429999999984,-0.06422930000000004,0.011764999999998693
426,-0.12399,-0.2,-0.0028698,0.006930180000000008,-0.062265000000000015,-0.028252000000001942
427,-0.11355,-0.2,-0.0026819,0.011989799999999995,-0.022947130000000038,-0.10986399999999996
428,-0.10312,-0.2,-0.0024941,0.017825670000000016,0.00654325999999994,-0.13484799999999986
429,-0.092684,-0.2,-0.0023061999999999996,-0.011275669999999988,-0.027147000000000032,-0.04335999999999984
430,-0.083057,-0.2,-0.0021328000000000002,0.014282285000000006,-0.029754040000000037,-0.6134960000000014
431,-0.14445999999999998,-0.2,0.01192,-0.0010525999999999591,0.1497022999999995,-0.005670000000000286
432,-0.13405999999999998,-0.2,0.011015,-0.007242399999999982,0.07531920000000047,-0.017225999999999075
433,-0.12365,-0.2,0.010111,-0.007318440000000037,-0.027804699999999904,-0.07086699999999801
434,-0.11325,-0.2,0.009207,0.0007463500000000067,-0.003796099999999969,0.026676999999999396
435,-0.10285,-0.2,0.008302799999999999,-0.0004958000000000462,0.03143069999999992,0.13166299999999964
436,-0.092442,-0.2,0.0073985,0.0031882999999999218,0.024202899999999916,0.23088399999999965
437,-0.082843,-0.2,0.006564399999999999,7.050000000008438e-05,0.0077359299999999465,0.29726499999999767
438,-0.071784,-0.2,-0.034212,-0.009185999999999694,-0.005015400000000003,-0.009240000000000137
439,-0.068578,-0.2,-0.032695999999999996,0.0003834000000004778,0.0013678999999997554,-0.029021000000001962
440,-0.065372,-0.2,-0.031180000000000003,0.014616000000001073,-0.00038639999999956487,-0.061355000000000715
441,-0.074972,-0.2,-0.026521,-0.029455999999999705,0.0025690000000000435,0.056851999999999236
442,-0.071625,-0.2,-0.025348,-0.026849500000000415,0.00980890000000012,0.04347999999999885
443,-0.06827799999999999,-0.2,-0.024175,-0.020797799999999533,0.01569720000000041,0.016923999999999495
444,-0.07734400000000001,-0.2,-0.01854,-0.03808900000000026,0.007146599999999892,0.12773849999999776
445,-0.073892,-0.2,-0.017723,-0.03988600000000009,0.01593139999999993,0.1321829999999995
446,-0.07044,-0.2,-0.016906,-0.03964570000000034,0.029842499999999994,0.12287500000000051
447,-0.07886,-0.2,-0.010353,-0.021119800000000133,-0.00022736000000000978,0.1526139999999998
448,-0.07534099999999999,-0.2,-0.0099005,-0.013290999999999942,0.005174000000000012,0.1387520000000002
449,-0.07182100000000001,-0.2,-0.0094484,-0.002025900000000025,0.007118600000000086,0.10830699999999993
450,-0.07950700000000001,-0.2,-0.0020508,0.005485960000000012,-0.03000540000000007,-0.7609110000000001
451,-0.075956,-0.2,-0.0019689,-0.00797640000000005,-0.033471800000000274,-0.8545030000000011
452,-0.072406,-0.2,-0.001887,-0.020341099999999945,-0.06703949999999992,-0.9229564999999997
453,-0.07929800000000001,-0.2,0.0062745,-0.002775799999999995,0.00754564000000002,0.28253099999999876
454,-0.075754,-0.2,0.0059845,-0.008201899999999762,0.011270399999999903,0.2538820000000026
455,-0.07220900000000001,-0.2,0.0056946,-0.015299300000000127,0.016992999999999814,0.21493199999999923
456,-0.055504,-0.2,-0.026534,0.045369299999999946,-0.02566920000000028,-0.13072200000000045
457,-0.045635,-0.2,-0.021889,-0.01618529999999918,-0.016357000000000177,-0.042502000000000706
458,-0.035767,-0.2,-0.017243,-0.16067199999999993,0.025163700000000233,0.10332200000000036
459,-0.025898,-0.2,-0.012598,-0.07245360000000023,-0.00424749999999996,0.08453759999999999
460,-0.058013999999999996,-0.2,-0.020483,-0.007126399999999755,-0.0034053000000002775,-0.05389000000000088
461,-0.047749,-0.2,-0.016791,-0.05058000000000051,-0.0012134000000001421,0.016988000000001335
462,-0.037485000000000004,-0.2,-0.013099000000000001,-0.0785739999999997,0.02997120000000031,0.020305999999999713
463,-0.027219999999999998,-0.2,-0.0094076,0.030658999999999992,0.000608339999999985,0.08496359999999914
464,-0.059941999999999995,-0.2,-0.014224,-0.02962750000000014,0.0247402000000001,0.07226099999999924
465,-0.049443,-0.2,-0.011542,0.0006824000000000829,0.012458799999999215,0.01653550000000159
466,-0.038945,-0.2,-0.008860799999999999,0.08447720000000025,0.05531220000000037,-0.12185399999999902
467,-0.028447000000000004,-0.2,-0.0061792999999999996,0.13948610000000006,0.0022557599999999955,-0.08212799999999909
468,-0.06126,-0.2,-0.0078154,0.06184110000000009,-0.040114199999999656,-0.0988030000000002
469,-0.0507,-0.2,-0.0061824,0.1415674,-0.1475559999999998,-0.3876470000000012
470,-0.040139,-0.2,-0.0045494,0.12474419999999997,-0.04303360000000023,-0.18941100000000155
471,-0.029577999999999997,-0.2,-0.0029164,-0.09140500000000007,0.03261324999999993,0.1009190000000002
472,-0.061956,-0.2,-0.0013201999999999999,-0.021567859999999967,-0.1186250000000002,-0.8053109999999997
473,-0.051505999999999996,-0.2,-0.00075349,-0.01012186000000001,-0.04708700000000032,-0.449503
474,-0.041056,-0.2,-0.00018676,0.0033369300000000157,0.13842699999999963,0.02445499999999967
475,-0.030606,-0.2,0.00037997,0.0071851300000000395,0.06914690000000001,0.011046000000000333
476,-0.062038,-0.2,0.0051981,-0.02572999999999981,-0.011554299999999795,0.058210999999998236
477,-0.051866999999999996,-0.2,0.0047016,-0.020047200000000043,-0.04154449999999965,-0.023550000000000182
478,-0.041697000000000005,-0.2,0.0042049999999999995,-0.0035229000000001065,0.02929259999999978,0.0889009999999999
479,-0.031526,-0.2,0.0037085,-0.008407800000000076,0.014893000000000045,-0.07763000000000009
480,-0.021123,-0.2,-0.010702,-0.003936599999999846,0.10754899999999967,0.00292549999999947
481,-0.022504,-0.2,-0.007370699999999999,0.0728013999999999,0.07858939999999981,0.012951999999999408
482,-0.023806,-0.2,-0.0040087,0.01766824,-0.07316920000000016,-0.03261999999999965
483,-0.025029,-0.2,-0.00061904,0.007312070000000004,-0.12954370000000015,0.016864499999999616
484,-0.026168,-0.2,0.0027967,-0.01189360000000006,-0.005908699999999767,-0.04835429999999974
485,-0.027217,-0.2,0.006236600000000001,0.023213699999999893,-0.02802864999999999,-0.054004299999999894
486,-0.016296,-0.2,-0.0087634,0.023445999999999856,0.30425650000000015,-0.013166999999999707
487,-0.017719,-0.2,-0.0053283,0.07257862999999998,0.28122699999999945,0.031485700000000616
488,-0.019081,-0.2,-0.0018698,0.01087732999999999,-0.2804254000000004,0.05234100000000064
489,-0.020381,-0.2,0.0016093,-0.038971599999999884,-0.04896659999999908,0.008016299999999976
490,-0.021615000000000002,-0.2,0.005107,-0.012882400000000072,0.14274940000000003,-0.06443189999999932
491,-0.022778,-0.2,0.008621,0.04258050000000013,0.19543529999999998,-0.034429000000000265
492,-0.011438,-0.2,-0.006795999999999999,0.049098000000000086,0.41064929999999933,0.03083199999999997
493,-0.012891,-0.2,-0.0032876,-0.016145299999999974,0.2817619999999996,0.11403009999999991
494,-0.014301,-0.2,0.00023711,-0.024911499999999975,0.2719997000000003,0.0740805
495,-0.015666,-0.2,0.0037753,-0.01324039999999993,0.3959130000000002,-0.002301899999999968
496,-0.016982,-0.2,0.0073248,0.009631700000000354,0.2522360000000008,-0.01648560000000021
497,-0.018246000000000002,-0.2,0.010883,0.025116000000000138,0.14973970000000003,-0.0008203999999998324
498,-0.0065661999999999995,-0.2,-0.004806100000000001,0.03561517000000003,0.49675449999999977,-0.01642796000000002
499,-0.0080387,-0.2,-0.0012503,0.016731760000000012,0.25302500000000006,-0.009847699999999904
500,-0.0094849,-0.2,0.0023147,-0.020571399999999906,0.6273349999999995,-0.006807600000000136
501,-0.010903,-0.2,0.0058861,0.03324380000000038,0.6081789999999998,-0.01388810000000018
502,-0.012291,-0.2,0.009461399999999998,0.028523299999999363,0.3182356000000004,0.020062000000000024
503,-0.013646,-0.2,0.013037,0.0049618999999996305,0.11438490000000012,0.01368999999999998
504,-0.0016882000000000002,-0.2,-0.0027988,-0.020688209999999985,0.2765360000000001,-0.010838430000000066
505,-0.0031703000000000005,-0.2,0.00078081,-0.06344326,0.22880399999999934,-0.02301802
506,-0.0046434,-0.2,0.0043624,-0.027097900000000008,0.519952599999999,0.02131748
507,-0.0061056999999999995,-0.2,0.007943500000000001,-0.017643200000000192,0.6141649999999998,-0.03973403999999997
508,-0.0075553,-0.2,0.011521,0.0037660999999999945,0.37733049999999935,-0.025517940000000072
509,-0.0089911,-0.2,0.015091,-0.018258499999999955,0.1676315000000006,-0.015852999999999784
510,0.0031886999999999996,-0.2,-0.00077766,0.010623000000000049,0.08816800000000047,0.03233510000000028
511,0.0017067999999999999,-0.2,0.002802,-0.027618399999999932,0.05920699999999979,-0.011904000000000137
512,0.00021659999999999998,-0.2,0.0063765,0.061175199999999874,0.05524800000000063,-0.009210800000000186
513,-0.0012797000000000002,-0.2,0.0099434,0.0667867000000002,0.07494259999999997,-0.0004016999999999493
514,-0.0027813000000000004,-0.2,0.013499,0.005717799999999773,0.10705340000000074,-0.0017689000000000732
515,-0.0042882,-0.2,0.01704,-0.03813349999999982,-0.030307100000000364,-0.013361049999999985
516,0.0080569,-0.2,0.0012534,-0.048934349999999904,-0.08362729999999985,0.05249550000000003
517,0.0065851,-0.2,0.004809300000000001,0.010138600000000109,-0.22037930000000028,-0.013954200000000139
518,0.0050877,-0.2,0.0083529,0.06268329999999978,-0.23157099999999975,-0.018008200000000585
519,0.0035671,-0.2,0.011881999999999998,0.0669158000000003,-0.15183150000000012,-0.0038863000000002312
520,0.0020235,-0.2,0.015392,0.02540980000000026,-0.06930000000000014,0.00953499999999985
521,0.00045534,-0.2,0.01888,-0.08492500000000014,0.010540900000000075,0.020557100000000217
522,0.012909,-0.2,0.0032906999999999997,-0.05583999999999989,-0.17207570000000016,0.05869629999999937
523,0.011457,-0.2,0.0067992,-0.009300599999999992,-0.13464279999999995,0.016249700000000367
524,0.0099625,-0.2,0.010288,-0.0014237000000001387,-0.05302019999999974,0.03691589999999989
525,0.0084276,-0.2,0.013756,-0.02206429999999937,-0.004550000000000054,0.05252649999999992
526,0.0068516,-0.2,0.017197,-0.05830299999999955,0.023958600000000274,0.052462999999999926
527,0.005232,-0.2,0.020608,-0.028143499999999655,-0.0015859800000000007,0.00729679999999977
528,0.017736000000000002,-0.2,0.005331399999999999,-0.04403209999999991,0.017665400000000053,0.0706604000000004
529,0.016315,-0.2,0.0087667,-0.025024000000000157,0.06107983,0.07527370000000033
530,0.014833,-0.2,0.012175,-0.04676400000000003,0.048488540000000024,0.10270770000000073
531,0.013295,-0.2,0.015555000000000001,-0.06905869999999936,-0.001998899999999998,0.07884400000000014
532,0.011696999999999999,-0.2,0.018902000000000002,-0.04982249999999944,0.06383300000000003,0.010751700000000142
533,0.010037,-0.2,0.02221,0.04296860000000002,-0.03934219999999988,-0.06347199999999997
534,0.022521,-0.2,0.0073736999999999995,0.04053759999999995,0.0035273999999998473,-0.19596900000000073
535,0.021143000000000002,-0.2,0.010705,0.03220070000000019,-0.016001100000000212,-0.08478399999999908
536,0.019687,-0.2,0.014003,-0.007411399999999624,-0.026246400000000003,-0.013931399999999705
537,0.018157,-0.2,0.017265,-0.040062599999999726,0.024394599999999933,-0.01749199999999984
538,0.016551,-0.2,0.020487000000000002,-0.054651999999999035,0.09444539999999968,-0.052493400000000356
539,0.014862,-0.2,0.023662,-0.046007799999999044,0.12036570000000024,-0.08241230000000055
540,0.027237,-0.2,0.009410600000000002,0.060057700000000214,0.13327889999999964,-0.1942479999999982
541,0.025918,-0.2,0.012601000000000001,0.036927000000000376,0.11326590000000003,-0.09084499999999984
542,0.024503,-0.2,0.015750999999999998,-0.007452999999999044,0.08657439999999994,-0.039379000000000275
543,0.022997999999999998,-0.2,0.018858,-0.06943300000000008,0.04639029999999966,-0.012964000000000198
544,0.021398,-0.2,0.021918,-0.14026469999999946,0.016091200000000416,0.0023534999999998973
545,0.019696,-0.2,0.024922,-0.19158999999999882,0.013940400000000075,-0.003543600000000424
546,0.1255,-0.2,0.048132,0.06449300000000013,0.034042700000000536,-0.1512399999999996
547,0.13537000000000002,-0.2,0.051749,0.08362580000000008,0.03072349999999968,-0.10762400000000127
548,0.11562,-0.2,0.044515,0.036363600000000496,0.033401000000000014,-0.1813210000000005
549,0.10574000000000001,-0.2,0.040898000000000004,0.010655799999999438,0.01669339999999986,-0.17436000000000185
550,0.09586499999999999,-0.2,0.037281,-0.006912499999999877,-0.003398599999999974,-0.15799100000000088
551,0.085987,-0.2,0.033664,-0.03418600000000005,-0.003936400000000062,-0.19254200000000132
552,0.077299,-0.2,0.030487,-0.03984700000000041,-0.010382240000000098,-0.20855800000000002
553,0.11955999999999999,-0.2,0.061561000000000005,-0.0009815999999993608,0.015975000000000517,-0.15537199999999984
554,0.12893,-0.2,0.066307,0.04467140000000036,-0.022023400000000137,-0.1653380000000002
555,0.11018,-0.2,0.056815,-0.04033399999999965,0.03662050000000017,-0.14791300000000085
556,0.1008,-0.2,0.052067999999999996,-0.04663900000000076,0.0208803999999998,-0.13528299999999938
557,0.091423,-0.2,0.047320999999999995,-0.025797700000000034,-0.003812570000000015,-0.11461100000000002
558,0.082045,-0.2,0.042574,-0.004791000000000878,-0.0016405500000000184,-0.08094100000000104
559,0.07371799999999999,-0.2,0.038367,-0.016560600000000036,-0.002320299999999942,-0.09572799999999937
560,0.11212000000000001,-0.2,0.07422899999999999,-0.017091999999999885,0.06183530000000026,0.01106150000000028
561,0.12086,-0.2,0.080032,0.045505400000000584,0.029300399999999893,0.020828999999999098
562,0.10338,-0.2,0.068426,-0.06843950000000021,0.06709160000000036,-0.00873000000000168
563,0.094639,-0.2,0.062623,-0.059227499999999544,0.025432699999999864,-0.04756200000000099
564,0.085897,-0.2,0.05682,-0.024044999999999206,-0.00588823000000005,-0.0659799999999997
565,0.077155,-0.2,0.051016000000000006,-0.0011692999999999287,-0.0016867500000000146,-0.01203499999999913
