"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-12.149068,-3.354328,4.469806,-0.051881,-0.2,-0.12404000000000001
-10.734252,-3.5914085,3.5128658,-0.055958,-0.2,-0.13364
-12.548108,-3.287166,2.7728467,-0.033694,-0.2,-0.13015
-11.064715,-3.5011532,1.9674549,-0.036362,-0.2,-0.14023
-13.64292,-2.6048062,5.2837157,-0.047803,-0.2,-0.11442999999999999
-14.120746,-2.5946999,3.4038203,-0.031025999999999998,-0.2,-0.12005999999999999
-13.714845,-0.9193459,5.212283,-0.043726,-0.2,-0.10482999999999999
-14.217964,-0.97755444,3.3011434,-0.028359,-0.2,-0.10998
-13.71551,0.875129,5.2597165,-0.039648,-0.2,-0.09522
-14.2418585,0.78749084,3.3592935,-0.025691000000000002,-0.2,-0.099892
-13.716027,1.314432,5.213078,-0.035571,-0.2,-0.085615
-14.2529545,1.2233086,3.3050294,-0.023023,-0.2,-0.089806
-13.979737,0.9500923,5.3262115,-0.031809,-0.2,-0.076752
-14.5082245,0.84456533,3.3467555,-0.020562,-0.2,-0.080501
-11.205683,-3.3902516,0.30277568,-0.016036,-0.2,-0.14400000000000002
-12.728548,-3.2033424,0.92764765,-0.014831,-0.2,-0.13364
-14.346103,-2.5766373,1.3448458,-0.013626,-0.2,-0.12327
-14.472997,-1.0400901,1.2027514,-0.01242,-0.2,-0.11291
-14.530832,0.6871634,1.2687677,-0.011215000000000001,-0.2,-0.10254
-14.54871,1.1173447,1.2115642,-0.01001,-0.2,-0.09218
-14.784566,0.7267055,1.1995573,-0.0088985,-0.2,-0.082618
-11.074513,-3.267398,-1.3470016,0.0046186000000000005,-0.2,-0.14479
-12.622912,-3.1110208,-0.9106913,0.004336199999999999,-0.2,-0.13437000000000002
-14.267665,-2.5570672,-0.7086855,0.0040539,-0.2,-0.12394000000000001
-14.419992,-1.1058736,-0.89145917,0.0037715000000000005,-0.2,-0.11352000000000001
-14.519391,0.5841484,-0.8239704,0.0034891999999999996,-0.2,-0.10309000000000001
-14.542659,1.0094146,-0.873884,0.0032069000000000004,-0.2,-0.092668
-14.745928,0.60961336,-0.9234651,0.0029463000000000002,-0.2,-0.08305
-10.737884,-3.136861,-2.9710228,0.025192,-0.2,-0.14274
-12.284613,-3.0117593,-2.7143052,0.023426,-0.2,-0.13246
-13.915571,-2.5299866,-2.7139091,0.021661,-0.2,-0.12217
-14.067169,-1.1622082,-2.9323852,0.019895,-0.2,-0.11188
-14.201785,0.48796293,-2.8621137,0.01813,-0.2,-0.10159
-14.241638,0.9026575,-2.9007547,0.016364,-0.2,-0.091307
-14.414676,0.4922092,-2.9760299,0.014735,-0.2,-0.081816
-10.216179,-3.0020373,-4.4439716,0.045214,-0.2,-0.13759000000000002
-11.715388,-2.9086878,-4.4048905,0.042006,-0.2,-0.12768
-13.292154,-2.4965236,-4.6337757,0.038798,-0.2,-0.11775999999999999
-13.441153,-1.2067009,-4.8811927,0.03559,-0.2,-0.10784
-13.604588,0.40096697,-4.815191,0.032382,-0.2,-0.097928
-13.667815,0.796537,-4.8444843,0.029174000000000002,-0.2,-0.088012
-13.810949,0.3705334,-4.936764,0.026215,-0.2,-0.078863
-9.505249,-2.866149,-5.773773,0.064364,-0.2,-0.12982
-10.922268,-2.805654,-5.9712496,0.059772000000000006,-0.2,-0.12045
-12.412624,-2.4621449,-6.439831,0.05517999999999999,-0.2,-0.11108
-12.561422,-1.2428768,-6.709877,0.050588,-0.2,-0.10171000000000001
-12.754061,0.32110292,-6.6559944,0.045995999999999995,-0.2,-0.092346
-12.841396,0.68729794,-6.6803255,0.041404,-0.2,-0.082978
-12.955209,0.24017599,-6.7684517,0.037167,-0.2,-0.074335
-8.64541,-2.7370386,-7.048731,0.082161,-0.2,-0.11930999999999999
-9.948196,-2.708967,-7.4392037,0.076284,-0.2,-0.11069000000000001
-11.310525,-2.431861,-8.099744,0.07040700000000001,-0.2,-0.10207999999999999
-11.447599,-1.2748741,-8.389704,0.06452999999999999,-0.2,-0.093459
-11.666617,0.24479364,-8.357823,0.058653,-0.2,-0.084842
-11.777134,0.57065314,-8.374519,0.052775999999999997,-0.2,-0.076226
-11.867009,0.09672366,-8.439187,0.047354,-0.2,-0.068276
-7.6072836,-2.6194236,-8.18721,0.098271,-0.2,-0.10637
-8.772786,-2.6243927,-8.750125,0.09123099999999999,-0.2,-0.098682
-9.987395,-2.4127958,-9.584347,0.08419199999999999,-0.2,-0.090994
-10.11538,-1.310819,-9.898653,0.077152,-0.2,-0.08330599999999999
-10.357776,0.16657543,-9.898921,0.070112,-0.2,-0.07561699999999999
-10.490394,0.44452307,-9.894417,0.063073,-0.2,-0.067929
-10.566319,-0.060617477,-9.92614,0.056577999999999996,-0.2,-0.060836
-6.42921,-2.532435,-9.224812,0.11255,-0.2,-0.091419
-7.4332,-2.5628397,-9.922973,0.10447000000000001,-0.2,-0.084797
-8.471839,-2.4093807,-10.888747,0.09639,-0.2,-0.078175
-8.583736,-1.3575066,-11.218206,0.08831,-0.2,-0.07155299999999999
-8.845342,0.084145494,-11.246572,0.080231,-0.2,-0.06493099999999999
-8.99231,0.31055537,-11.21504,0.072152,-0.2,-0.058309
-9.0665865,-0.22968687,-11.205295,0.064697,-0.2,-0.0522
-5.207786,-2.477927,-10.113385,0.12426,-0.2,-0.074379
-6.0001764,-2.5264773,-10.916529,0.11534000000000001,-0.2,-0.068986
-6.809319,-2.4175153,-11.974608,0.10642,-0.2,-0.063593
-6.89279,-1.403667,-12.308463,0.097498,-0.2,-0.0582
-7.1584597,0.0009395254,-12.364476,0.088577,-0.2,-0.05280700000000001
-7.325236,0.16860485,-12.314435,0.07965599999999999,-0.2,-0.047414
-7.415015,-0.40903842,-12.257483,0.071425,-0.2,-0.042438
-3.8979366,-2.4494686,-10.753032,0.13364,-0.2,-0.055958
-4.5051484,-2.5149167,-11.641693,0.12403,-0.2,-0.051886
-5.119191,-2.4462986,-12.783366,0.11442999999999999,-0.2,-0.047813999999999995
-5.179993,-1.4611877,-13.128166,0.10482000000000001,-0.2,-0.043742
-5.4435062,-0.08601794,-13.20351,0.09521,-0.2,-0.03967
-5.6451297,0.029826296,-13.139499,0.085602,-0.2,-0.035598000000000005
-5.764039,-0.5808949,-13.040252,0.076738,-0.2,-0.031841
-11.629191,-3.4041917,5.905427,-0.064555,-0.2,-0.11792000000000001
