"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-11.896159,-3.2860446,4.5582404,-0.051881,-0.2,-0.12404000000000001
-10.511576,-3.5186224,3.5822632,-0.055958,-0.2,-0.13364
-12.286758,-3.220315,2.8277574,-0.033694,-0.2,-0.13015
-10.834982,-3.4302995,2.0063922,-0.036362,-0.2,-0.14023
-13.357962,-2.55183,5.388522,-0.047803,-0.2,-0.11442999999999999
-13.825766,-2.5419664,3.471354,-0.031025999999999998,-0.2,-0.12005999999999999
-13.428,-0.90278643,5.316224,-0.043726,-0.2,-0.10482999999999999
-13.920564,-0.959829,3.3671193,-0.028359,-0.2,-0.10998
-13.4277525,0.8959758,5.3650365,-0.039648,-0.2,-0.09522
-13.943033,0.8065106,3.4267516,-0.025691000000000002,-0.2,-0.099892
-13.427299,1.3425392,5.317831,-0.035571,-0.2,-0.085615
-13.952912,1.2495022,3.3716283,-0.023023,-0.2,-0.089806
-13.684895,0.9695652,5.433518,-0.031809,-0.2,-0.076752
-14.202224,0.8618235,3.4144185,-0.020562,-0.2,-0.080501
-10.972784,-3.3217094,0.30881733,-0.016036,-0.2,-0.14400000000000002
-12.463283,-3.1382272,0.9460515,-0.014831,-0.2,-0.13364
-14.0463505,-2.5242906,1.3715343,-0.013626,-0.2,-0.12327
-14.17022,-1.021091,1.2270108,-0.01242,-0.2,-0.11291
-14.225934,0.70408356,1.2945518,-0.011215000000000001,-0.2,-0.10254
-14.242451,1.1413231,1.2362986,-0.01001,-0.2,-0.09218
-14.47274,0.7415072,1.2242177,-0.0088985,-0.2,-0.082618
-10.844129,-3.2013366,-1.3201662,0.0046186000000000005,-0.2,-0.14479
-12.359683,-3.0477533,-0.8925274,0.004336199999999999,-0.2,-0.13437000000000002
-13.969484,-2.5050879,-0.69449645,0.0040539,-0.2,-0.12394000000000001
-14.1182575,-1.0854907,-0.8739185,0.0037715000000000005,-0.2,-0.11352000000000001
-14.214689,0.5989055,-0.8078778,0.0034891999999999996,-0.2,-0.10309000000000001
-14.236551,1.0311439,-0.8567738,0.0032069000000000004,-0.2,-0.092668
-14.4349575,0.6219852,-0.9054452,0.0029463000000000002,-0.2,-0.08305
-10.514301,-3.0733654,-2.911688,0.025192,-0.2,-0.14274
-12.028182,-2.9504204,-2.6600573,0.023426,-0.2,-0.13246
-13.624607,-2.478482,-2.6595662,0.021661,-0.2,-0.12217
-13.772783,-1.1405993,-2.873892,0.019895,-0.2,-0.11188
-13.903734,0.5006825,-2.805014,0.01813,-0.2,-0.10159
-13.941907,0.9221629,-2.8427825,0.016364,-0.2,-0.091307
-14.110758,0.5021429,-2.9165475,0.014735,-0.2,-0.081816
-10.003226,-2.941142,-4.3550887,0.045214,-0.2,-0.13759000000000002
-11.4706955,-2.8493118,-4.316776,0.042006,-0.2,-0.12768
-13.014195,-2.445592,-4.5409703,0.038798,-0.2,-0.11775999999999999
-13.15981,-1.1840754,-4.7835665,0.03559,-0.2,-0.10784
-13.319048,0.41181657,-4.7187753,0.032382,-0.2,-0.097928
-13.380213,0.813834,-4.747326,0.029174000000000002,-0.2,-0.088012
-13.519806,0.3779597,-4.837674,0.026215,-0.2,-0.078863
-9.306883,-2.8078287,-5.6581745,0.064364,-0.2,-0.12982
-10.694102,-2.7481956,-5.851724,0.059772000000000006,-0.2,-0.12045
-12.1531315,-2.4117634,-6.310832,0.05517999999999999,-0.2,-0.11108
-12.298429,-1.2193774,-6.575522,0.050588,-0.2,-0.10171000000000001
-12.486356,0.3302149,-6.5225153,0.045995999999999995,-0.2,-0.092346
