"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-12.210605,-3.365382,4.456612,-0.051881,-0.2,-0.12404000000000001
-10.788433,-3.6031914,3.502512,-0.055958,-0.2,-0.13364
-12.611698,-3.297988,2.7646542,-0.033694,-0.2,-0.13015
-11.120614,-3.512623,1.9616456,-0.036362,-0.2,-0.14023
-13.712255,-2.6133819,5.2680793,-0.047803,-0.2,-0.11442999999999999
-14.192519,-2.6032367,3.3937445,-0.031025999999999998,-0.2,-0.12005999999999999
-13.784638,-0.92202663,5.1967754,-0.043726,-0.2,-0.10482999999999999
-14.290326,-0.98042387,3.2913,-0.028359,-0.2,-0.10998
-13.785526,0.8717542,5.2440033,-0.039648,-0.2,-0.09522
-14.314568,0.7844119,3.349229,-0.025691000000000002,-0.2,-0.099892
-13.786281,1.309882,5.1974497,-0.035571,-0.2,-0.085615
-14.32596,1.2190683,3.2950933,-0.023023,-0.2,-0.089806
-14.051477,0.94694,5.310202,-0.031809,-0.2,-0.076752
-14.58268,0.84177154,3.3366606,-0.020562,-0.2,-0.080501
-11.26235,-3.4013474,0.3018743,-0.016036,-0.2,-0.14400000000000002
-12.793092,-3.2138836,0.9249019,-0.014831,-0.2,-0.13364
-14.419037,-2.5851114,1.3408641,-0.013626,-0.2,-0.12327
-14.546666,-1.0431657,1.199132,-0.01242,-0.2,-0.11291
-14.60502,0.6844244,1.2649208,-0.011215000000000001,-0.2,-0.10254
-14.623228,1.1134632,1.207874,-0.01001,-0.2,-0.09218
-14.860438,0.7243093,1.195878,-0.0088985,-0.2,-0.082618
-11.13057,-3.2780924,-1.3510053,0.0046186000000000005,-0.2,-0.14479
-12.686961,-3.1212628,-0.91340125,0.004336199999999999,-0.2,-0.13437000000000002
-14.340218,-2.5654817,-0.71080244,0.0040539,-0.2,-0.12394000000000001
-14.49341,-1.1091732,-0.8940761,0.0037715000000000005,-0.2,-0.11352000000000001
-14.593531,0.5817595,-0.8263713,0.0034891999999999996,-0.2,-0.10309000000000001
-14.617141,1.0058969,-0.87643677,0.0032069000000000004,-0.2,-0.092668
-14.821592,0.6076106,-0.92615354,0.0029463000000000002,-0.2,-0.08305
-10.792285,-3.14714,-2.9798753,0.025192,-0.2,-0.14274
-12.347007,-3.021689,-2.7223985,0.023426,-0.2,-0.13246
-13.986367,-2.538324,-2.7220168,0.021661,-0.2,-0.12217
-14.138798,-1.1657063,-2.941112,0.019895,-0.2,-0.11188
-14.274306,0.48590386,-2.870633,0.01813,-0.2,-0.10159
-14.314568,0.89949995,-2.909404,0.016364,-0.2,-0.091307
-14.488624,0.49060112,-2.9849043,0.014735,-0.2,-0.081816
-10.267994,-3.011895,-4.4572325,0.045214,-0.2,-0.13759000000000002
-11.774926,-2.9182997,-4.4180365,0.042006,-0.2,-0.12768
-13.359786,-2.5047686,-4.6476216,0.038798,-0.2,-0.11775999999999999
-13.509608,-1.2103635,-4.895758,0.03559,-0.2,-0.10784
-13.674064,0.3992106,-4.829575,0.032382,-0.2,-0.097928
-13.737794,0.7937369,-4.8589797,0.029174000000000002,-0.2,-0.088012
-13.881789,0.3693312,-4.951547,0.026215,-0.2,-0.078863
-9.5535145,-2.87559,-5.7910194,0.064364,-0.2,-0.12982
-10.977785,-2.8149555,-5.989082,0.059772000000000006,-0.2,-0.12045
-12.475764,-2.470301,-6.4590764,0.05517999999999999,-0.2,-0.11108
-12.625414,-1.246681,-6.7299223,0.050588,-0.2,-0.10171000000000001
-12.819198,0.31962785,-6.675909,0.045995999999999995,-0.2,-0.092346
-12.90713,0.6848648,-6.700343,0.041404,-0.2,-0.082978
-13.021645,0.23940432,-6.788754,0.037167,-0.2,-0.074335
-8.689345,-2.7460983,-7.069798,0.082161,-0.2,-0.11930999999999999
-9.998784,-2.7179906,-7.4614305,0.076284,-0.2,-0.11069000000000001
-11.368063,-2.4399514,-8.123956,0.07040700000000001,-0.2,-0.10207999999999999
-11.505925,-1.2788136,-8.4147835,0.06452999999999999,-0.2,-0.093459
-11.7262,0.24358976,-8.382852,0.058653,-0.2,-0.084842
-11.8373995,0.5686127,-8.399631,0.052775999999999997,-0.2,-0.076226
-11.927843,0.09642409,-8.464518,0.047354,-0.2,-0.068276
-7.645963,-2.6281521,-8.211687,0.098271,-0.2,-0.10637
-8.817404,-2.6331887,-8.776277,0.09123099999999999,-0.2,-0.098682
-10.038192,-2.4208677,-9.613003,0.08419199999999999,-0.2,-0.090994
-10.166918,-1.3149155,-9.92826,0.077152,-0.2,-0.08330599999999999
-10.410667,0.16565384,-9.928582,0.070112,-0.2,-0.07561699999999999
-10.544052,0.44291127,-9.924097,0.063073,-0.2,-0.067929
-10.620467,-0.06086048,-9.955946,0.056577999999999996,-0.2,-0.060836
-6.4619083,-2.5409465,-9.252393,0.11255,-0.2,-0.091419
-7.4710035,-2.5714936,-9.952636,0.10447000000000001,-0.2,-0.084797
-8.514912,-2.417492,-10.921309,0.09639,-0.2,-0.078175
-8.627461,-1.3617989,-11.251774,0.08831,-0.2,-0.07155299999999999
-8.890495,0.08351982,-11.280285,0.080231,-0.2,-0.06493099999999999
-9.038276,0.30940026,-11.2486925,0.072152,-0.2,-0.058309
-9.113028,-0.230495,-11.2389555,0.064697,-0.2,-0.0522
-5.234267,-2.486338,-10.143621,0.12426,-0.2,-0.074379
-6.0306807,-2.5350776,-10.949162,0.11534000000000001,-0.2,-0.068986
-6.8439136,-2.4257061,-12.01042,0.10642,-0.2,-0.063593
-6.9278817,-1.4081568,-12.345302,0.097498,-0.2,-0.0582
-7.194978,0.0006118275,-12.401552,0.088577,-0.2,-0.05280700000000001
-7.3626413,0.16793475,-12.351392,0.07965599999999999,-0.2,-0.047414
-7.452958,-0.41045624,-12.294313,0.071425,-0.2,-0.042438
-3.917731,-2.4578624,-10.785174,0.13364,-0.2,-0.055958
-4.528027,-2.523543,-11.676489,0.12403,-0.2,-0.051886
-5.1451654,-2.4546385,-12.821593,0.11442999999999999,-0.2,-0.047813999999999995
-5.2063365,-1.4659172,-13.167464,0.10482000000000001,-0.2,-0.043742
-5.47124,-0.0860743,-13.243108,0.09521,-0.2,-0.03967
-5.673906,0.029622162,-13.17893,0.085602,-0.2,-0.035598000000000005
-5.793483,-0.5828941,-13.079439,0.076738,-0.2,-0.031841
-11.688075,-3.4154227,5.8880053,-0.064555,-0.2,-0.11792000000000001
-10.354528,-3.6768265,4.843726,-0.069613,-0.2,-0.12704000000000001
-13.081887,-2.6069837,6.8097415,-0.059497,-0.2,-0.10879000000000001
-13.125515,-0.85769016,6.756109,-0.054438,-0.2,-0.09966599999999999
-13.108987,0.9478613,6.793108,-0.04938,-0.2,-0.09054
-13.098769,1.3785306,6.770777,-0.044322,-0.2,-0.081415
-13.364938,1.0299548,6.958039,-0.039655,-0.2,-0.072996
-9.813239,-3.7460272,6.0320687,-0.082504,-0.2,-0.11905999999999999
-11.047666,-3.4605818,7.147029,-0.076521,-0.2,-0.11051
-12.320531,-2.598485,8.151904,-0.070538,-0.2,-0.10197
-12.3314085,-0.79879063,8.105867,-0.064555,-0.2,-0.093421
-12.302178,1.0135272,8.13216,-0.058571000000000005,-0.2,-0.084876
-12.278992,1.4340328,8.144099,-0.052588,-0.2,-0.07633
-12.529405,1.1010897,8.393845,-0.047068,-0.2,-0.068445
-9.164118,-3.8105042,7.1177015,-0.094493,-0.2,-0.10977999999999999
-10.282889,-3.5039608,8.316098,-0.08765,-0.2,-0.1019
-11.418547,-2.5956235,9.416354,-0.080808,-0.2,-0.09403099999999999
-11.396913,-0.753081,9.374311,-0.073965,-0.2,-0.086158
