"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-5.6688457,-0.57222897,-9.166935,0.065337,-0.2,-0.038801
-5.9583244,-0.16807441,-9.638681,0.062292999999999994,-0.2,-0.036982
-4.410862,-0.69464153,-9.633992,0.073461,-0.2,-0.030472000000000003
-4.4626255,-0.6934286,-9.580915,0.070184,-0.2,-0.029102999999999997
-4.7038054,-0.26848307,-10.014822,0.06690700000000001,-0.2,-0.027733999999999998
-10.228777,0.5562312,5.3312545,-0.037951,-0.2,-0.069883
-10.572179,0.7951828,5.5367374,-0.036246,-0.2,-0.066771
-11.114848,1.6527846,5.73573,-0.034542,-0.2,-0.063658
-9.652375,0.62745523,6.440445,-0.045049,-0.2,-0.06552899999999999
-9.943702,0.86710787,6.6813912,-0.043029000000000005,-0.2,-0.062612
-10.425531,1.7539719,6.9254923,-0.041009,-0.2,-0.059696000000000006
-8.83237,0.69054824,7.436073,-0.051654,-0.2,-0.060459000000000006
-9.104249,0.9223907,7.7199116,-0.049339999999999995,-0.2,-0.05776900000000001
-9.561822,1.8330209,8.020872,-0.047027,-0.2,-0.055078999999999996
-7.9309187,0.7480559,8.3422365,-0.05769199999999999,-0.2,-0.054725
-8.17499,0.96891904,8.663372,-0.05511,-0.2,-0.052292
-8.596403,1.8978039,9.013022,-0.052529,-0.2,-0.04986
-6.9543343,0.79729086,9.143951,-0.063096,-0.2,-0.048391
-7.1672177,1.0089226,9.503884,-0.060275999999999996,-0.2,-0.046242
-7.5470786,1.9555914,9.903906,-0.05745499999999999,-0.2,-0.044093
-5.9190845,0.83994746,9.858957,-0.067811,-0.2,-0.041529
-6.0987973,1.0464232,10.261719,-0.06478099999999999,-0.2,-0.039686
-6.4312263,2.0124695,10.709232,-0.061752,-0.2,-0.037844
-12.616555,2.5491269,2.4345999,-0.015713,-0.2,-0.060837999999999996
-12.070375,2.6609662,4.158216,-0.024229,-0.2,-0.058559
-11.730838,3.659578,3.6035984,-0.020761,-0.2,-0.050193
-12.179094,3.5291343,1.9037821,-0.013534000000000001,-0.2,-0.051483
-10.48178,3.8990793,2.7759752,-0.017293,-0.2,-0.041828
-10.727795,3.7526002,1.2349012,-0.011355,-0.2,-0.042128
-9.253542,3.3542898,2.0370347,-0.013825,-0.2,-0.033462
-8.988105,2.8320475,0.8733321,-0.0091757,-0.2,-0.032773000000000004
-12.649585,2.384646,0.54223233,-0.006938,-0.2,-0.061971000000000005
-12.293827,3.4092379,0.07906996,-0.0061525,-0.2,-0.051907
-10.950313,3.4630983,-0.5441325,-0.0053671000000000005,-0.2,-0.041844
-8.937711,2.5156121,-0.5461509,-0.0045816,-0.2,-0.03178
-12.611832,2.282597,-1.3123089,0.0019407,-0.2,-0.061946
-12.230368,3.346989,-1.7130005,0.0012785000000000001,-0.2,-0.05148
-10.7330265,3.4885597,-1.9420532,0.00061623,-0.2,-0.041013
-8.45234,2.059049,-1.6768092,-4.6009e-05,-0.2,-0.030545999999999997
-12.368894,2.1737993,-3.2031016,0.010765,-0.2,-0.060764
-11.879512,3.2544162,-3.5930328,0.008653399999999999,-0.2,-0.050212
-10.386806,3.4695253,-3.6047263,0.0065414,-0.2,-0.039661
-8.114034,1.8914618,-2.9888709,0.0044294,-0.2,-0.029108999999999996
-11.69681,2.0343156,-4.9599295,0.019377000000000002,-0.2,-0.058441
-11.23785,3.0717952,-5.371574,0.015865999999999998,-0.2,-0.048124
-9.841351,3.430289,-5.218686,0.012354,-0.2,-0.037806
-7.7029066,1.8240649,-4.343458,0.0088425,-0.2,-0.027489
-10.773234,1.8725536,-6.4438677,0.02762,-0.2,-0.055020000000000006
-10.331116,2.8581216,-6.8943768,0.022808000000000002,-0.2,-0.045243
-9.115057,3.2580352,-6.6729593,0.017997,-0.2,-0.035466000000000004
-7.16171,2.165913,-5.6913643,0.013184999999999999,-0.2,-0.025689
-9.728672,1.6943016,-7.756224,0.035348000000000004,-0.2,-0.050566
-9.406705,2.6208098,-8.227336,0.029382,-0.2,-0.041615
-8.278912,3.0875783,-7.8455215,0.023416,-0.2,-0.032663
-6.5272746,2.7401464,-6.982228,0.01745,-0.2,-0.023712
-8.596426,1.4922355,-8.962151,0.042428,-0.2,-0.045166000000000005
-8.417377,2.4036713,-9.453137,0.035496,-0.2,-0.037299
-7.4187813,3.0071316,-8.912712,0.028562999999999998,-0.2,-0.029431
-5.856419,3.180459,-8.170426,0.021631,-0.2,-0.021564
-7.39358,1.3192084,-10.072968,0.048734,-0.2,-0.038916
-7.2835436,2.3253725,-10.600551,0.04106,-0.2,-0.032354
-6.472749,3.02413,-9.96291,0.033386,-0.2,-0.025792000000000002
-5.1562386,3.4248152,-9.26887,0.025712,-0.2,-0.019231
-6.07031,1.1069064,-10.863055,0.054136000000000004,-0.2,-0.031908
-6.0004644,2.3539991,-11.602997,0.045978,-0.2,-0.026833
-5.405731,3.1246512,-10.960549,0.03782,-0.2,-0.021758
-4.3077044,3.533627,-10.243433,0.029663,-0.2,-0.016684
-4.8047566,0.8679543,-11.303672,0.058539,-0.2,-0.024271
-4.720101,2.3641684,-12.263354,0.050172,-0.2,-0.020808
-4.244835,3.2133095,-11.700134,0.041804,-0.2,-0.017345
-3.6087546,3.5214787,-10.907175,0.033436,-0.2,-0.013881999999999999
-11.37631,2.7969875,5.498351,-0.029883999999999997,-0.2,-0.055421000000000005
-11.048273,3.765803,4.8498363,-0.025227,-0.2,-0.047184
