"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-8.0749,-2.2827,2.9487,122.43,-0.051881,-0.2,-0.12404
-7.1474,-2.4489,2.3192,126.21,-0.055958,-0.2,-0.13364
-8.338,-2.238,1.8283,122.74,-0.033694,-0.2,-0.13015
-7.364,-2.3891,1.2976,126.44,-0.036362,-0.2,-0.14023
-9.0514,-1.7728,3.4805,114.62,-0.047803,-0.2,-0.11443
-9.3677,-1.7664,2.2418,115.07,-0.031026,-0.2,-0.12006
-9.091,-0.65619,3.4237,106.17,-0.043726,-0.2,-0.10483
-9.4239,-0.69587,2.1659,106.68,-0.028359,-0.2,-0.10998
-9.0761,0.54697,3.4477,97.002,-0.039648,-0.2,-0.09522
-9.4241,0.48858,2.199,97.553,-0.025691,-0.2,-0.099892
-9.0626,0.86908,3.4115,86.932,-0.035571,-0.2,-0.085615
-9.4172,0.80858,2.1599,87.595,-0.023023,-0.2,-0.089806
-9.2298,0.64217,3.4816,77.516,-0.031809,-0.2,-0.076752
-9.5785,0.57222,2.184,78.321,-0.020562,-0.2,-0.080501
-7.4539,-2.3145,0.1986,126.91,-0.016036,-0.2,-0.144
-8.4552,-2.1815,0.61103,123.25,-0.014831,-0.2,-0.13364
-9.5161,-1.7543,0.88549,115.7,-0.013626,-0.2,-0.12327
-9.5923,-0.73822,0.78544,107.44,-0.01242,-0.2,-0.11291
-9.6153,0.42183,0.82579,98.405,-0.011215,-0.2,-0.10254
-9.6128,0.73809,0.78684,88.557,-0.01001,-0.2,-0.09218
-9.761,0.49373,0.77649,79.413,-0.0088985,-0.2,-0.082618
-7.3632,-2.2307,-0.89651,127.49,0.0046186,-0.2,-0.14479
-8.3823,-2.1182,-0.60562,123.81,0.0043362,-0.2,-0.13437
-9.463,-1.7404,-0.47045,116.33,0.0040539,-0.2,-0.12394
-9.5562,-0.78209,-0.59638,108.18,0.0037715,-0.2,-0.11352
-9.607,0.3534,-0.55257,99.244,0.0034892,-0.2,-0.10309
-9.6092,0.6662,-0.58537,89.528,0.0032069,-0.2,-0.092668
-9.7362,0.41559,-0.61956,80.506,0.0029463,-0.2,-0.08305
-7.1361,-2.1405,-1.9745,127.85,0.025192,-0.2,-0.14274
-8.1532,-2.0492,-1.803,124.19,0.023426,-0.2,-0.13246
-9.2267,-1.7207,-1.8009,116.82,0.021661,-0.2,-0.12217
-9.3219,-0.81899,-1.9489,108.82,0.019895,-0.2,-0.11188
-9.3967,0.2898,-1.9013,100.02,0.01813,-0.2,-0.10159
-9.411,0.59503,-1.9254,90.473,0.016364,-0.2,-0.091307
-9.5185,0.33727,-1.9755,81.573,0.014735,-0.2,-0.081816
-6.7856,-2.0465,-2.951,127.98,0.045214,-0.2,-0.13759
-7.773,-1.9769,-2.9246,124.41,0.042006,-0.2,-0.12768
-8.8129,-1.6962,-3.0745,117.23,0.038798,-0.2,-0.11776
-8.9061,-0.84735,-3.2398,109.39,0.03559,-0.2,-0.10784
-9.0013,0.23271,-3.1933,100.73,0.032382,-0.2,-0.097928
-9.0328,0.52424,-3.2105,91.323,0.029174,-0.2,-0.088012
-9.1207,0.25579,-3.2708,82.482,0.026215,-0.2,-0.078863
-6.3095,-1.9511,-3.8319,128.06,0.064364,-0.2,-0.12982
-7.2464,-1.904,-3.9633,124.61,0.059772,-0.2,-0.12045
-8.2311,-1.6703,-4.2724,117.6,0.05518,-0.2,-0.11108
-8.3221,-0.86966,-4.4511,109.87,0.050588,-0.2,-0.10171
-8.4383,0.18065,-4.4111,101.32,0.045996,-0.2,-0.092346
-8.4876,0.45127,-4.4242,91.971,0.041404,-0.2,-0.082978
-8.5567,0.16809,-4.481,83.163,0.037167,-0.2,-0.074335
-5.7362,-1.859,-4.6765,128.04,0.082161,-0.2,-0.11931
-6.5986,-1.8343,-4.9363,124.7,0.076284,-0.2,-0.11069
-7.4999,-1.6463,-5.3731,117.84,0.070407,-0.2,-0.10208
-7.5835,-0.88837,-5.5637,110.22,0.06453,-0.2,-0.093459
-7.719,0.13112,-5.5367,101.72,0.058653,-0.2,-0.084842
-7.7856,0.37345,-5.5446,92.376,0.052776,-0.2,-0.076226
-7.8395,0.071759,-5.5855,83.635,0.047354,-0.2,-0.068276
-5.0461,-1.7735,-5.431,128.3,0.098271,-0.2,-0.10637
-5.8184,-1.7717,-5.8052,124.95,0.091231,-0.2,-0.098682
-6.6231,-1.6289,-6.3571,118.09,0.084192,-0.2,-0.090994
-6.701,-0.90891,-6.5626,110.48,0.077152,-0.2,-0.083306
-6.8536,0.08082,-6.5558,101.97,0.070112,-0.2,-0.075617
-6.9366,0.2897,-6.5499,92.605,0.063073,-0.2,-0.067929
-6.9816,-0.033718,-6.5686,83.956,0.056578,-0.2,-0.060836
-4.264,-1.7074,-6.119,128.24,0.11255,-0.2,-0.091419
-4.93,-1.7239,-6.5827,124.97,0.10447,-0.2,-0.084797
-5.6191,-1.6217,-7.2216,118.21,0.09639,-0.2,-0.078175
-5.6869,-0.93649,-7.4361,110.65,0.08831,-0.2,-0.071553
-5.8539,0.027692,-7.4469,102.14,0.080231,-0.2,-0.064931
-5.9481,0.20087,-7.4231,92.795,0.072152,-0.2,-0.058309
-5.9922,-0.14708,-7.4137,84.24,0.064697,-0.2,-0.0522
-3.4543,-1.6625,-6.7086,127.93,0.12426,-0.2,-0.074379
