"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-8.9052,-2.5035,3.2528,149.43,-0.051881,-0.2,-0.12404
-7.8787,-2.6845,2.5579,154.02,-0.055958,-0.2,-0.13364
-9.1959,-2.4542,2.0172,149.81,-0.033694,-0.2,-0.13015
-8.1183,-2.6184,1.4316,154.29,-0.036362,-0.2,-0.14023
-9.9867,-1.9441,3.8407,139.93,-0.047803,-0.2,-0.11443
-10.336,-1.9369,2.4739,140.47,-0.031026,-0.2,-0.12006
-10.032,-0.70992,3.7808,129.63,-0.043726,-0.2,-0.10483
-10.4,-0.75337,2.3926,130.25,-0.028359,-0.2,-0.10998
-10.021,0.61406,3.8096,118.47,-0.039648,-0.2,-0.09522
-10.405,0.54978,2.4308,119.13,-0.025691,-0.2,-0.099892
-10.01,0.96007,3.7715,106.18,-0.035571,-0.2,-0.085615
-10.402,0.89342,2.3888,106.99,-0.023023,-0.2,-0.089806
-10.198,0.70591,3.8507,94.684,-0.031809,-0.2,-0.076752
-10.583,0.62883,2.4168,95.665,-0.020562,-0.2,-0.080501
-8.2184,-2.5363,0.21958,154.88,-0.016036,-0.2,-0.144
-9.326,-2.392,0.67442,150.42,-0.014831,-0.2,-0.13364
-10.5,-1.9236,0.97729,141.24,-0.013626,-0.2,-0.12327
-10.586,-0.7998,0.8688,131.18,-0.01242,-0.2,-0.11291
-10.616,0.4763,0.91449,120.17,-0.011215,-0.2,-0.10254
-10.618,0.81581,0.8719,108.16,-0.01001,-0.2,-0.09218
-10.785,0.54244,0.86143,96.994,-0.0088985,-0.2,-0.082618
-8.1194,-2.4444,-0.98849,155.58,0.0046186,-0.2,-0.14479
-9.2463,-2.3227,-0.66788,151.11,0.0043362,-0.2,-0.13437
-10.442,-1.9085,-0.51906,142.01,0.0040539,-0.2,-0.12394
-10.546,-0.84811,-0.65661,132.08,0.0037715,-0.2,-0.11352
-10.607,0.40091,-0.60774,121.19,0.0034892,-0.2,-0.10309
-10.614,0.73667,-0.64408,109.34,0.0032069,-0.2,-0.092668
-10.757,0.45648,-0.68129,98.325,0.0029463,-0.2,-0.08305
-7.87,-2.3458,-2.1781,156.02,0.025192,-0.2,-0.14274
-8.9947,-2.2474,-1.9892,151.57,0.023426,-0.2,-0.13246
