"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-18.084,-4.9116,6.6137,625.71,-0.051881,-0.2,-0.12404
-15.959,-5.2509,5.1948,644.55,-0.055958,-0.2,-0.13364
-18.681,-4.8117,4.1041,627.22,-0.033694,-0.2,-0.13015
-16.455,-5.1166,2.9111,645.66,-0.036362,-0.2,-0.14023
-20.33,-3.813,7.8254,586.45,-0.047803,-0.2,-0.11443
-21.043,-3.7973,5.0418,588.64,-0.031026,-0.2,-0.12006
-20.447,-1.2977,7.7334,543.69,-0.043726,-0.2,-0.10483
-21.198,-1.3825,4.9017,546.18,-0.028359,-0.2,-0.10998
-20.468,1.3459,7.8138,497.11,-0.039648,-0.2,-0.09522
-21.254,1.2168,4.9953,499.81,-0.025691,-0.2,-0.099892
-20.489,1.9484,7.7526,445.58,-0.035571,-0.2,-0.085615
-21.291,1.8138,4.9198,448.88,-0.023023,-0.2,-0.089806
-20.894,1.3865,7.9265,397.3,-0.031809,-0.2,-0.076752
-21.684,1.2305,4.9864,401.35,-0.020562,-0.2,-0.080501
-16.671,-4.953,0.44886,648.08,-0.016036,-0.2,-0.144
-18.954,-4.6884,1.3738,629.76,-0.014831,-0.2,-0.13364
-21.381,-3.7705,1.9924,591.82,-0.013626,-0.2,-0.12327
-21.579,-1.4741,1.7917,550.02,-0.01242,-0.2,-0.11291
-21.686,1.0688,1.8943,504.07,-0.011215,-0.2,-0.10254
-21.733,1.6574,1.8116,453.71,-0.01001,-0.2,-0.09218
-22.097,1.0567,1.7972,406.85,-0.0088985,-0.2,-0.082618
-16.481,-4.7737,-2.0089,651.05,0.0046186,-0.2,-0.14479
-18.801,-4.5541,-1.3586,632.64,0.0043362,-0.2,-0.13437
-21.266,-3.7427,-1.0582,595.01,0.0040539,-0.2,-0.12394
-21.502,-1.5716,-1.3234,553.75,0.0037715,-0.2,-0.11352
-21.67,0.91668,-1.2205,508.28,0.0034892,-0.2,-0.10309
-21.723,1.4983,-1.2951,458.58,0.0032069,-0.2,-0.092668
-22.038,0.88426,-1.3674,412.38,0.0029463,-0.2,-0.08305
-15.985,-4.5849,-4.4342,652.96,0.025192,-0.2,-0.14274
-18.303,-4.411,-4.0517,634.59,0.023426,-0.2,-0.13246
-20.745,-3.705,-4.0534,597.47,0.021661,-0.2,-0.12217
-20.977,-1.6561,-4.374,556.96,0.019895,-0.2,-0.11188
-21.196,0.77414,-4.2696,512.14,0.01813,-0.2,-0.10159
-21.272,1.341,-4.3288,463.3,0.016364,-0.2,-0.091307
-21.541,0.71144,-4.4413,417.76,0.014735,-0.2,-0.081816
-15.214,-4.3909,-6.6357,653.63,0.045214,-0.2,-0.13759
-17.459,-4.2634,-6.5772,635.67,0.042006,-0.2,-0.12768
-19.816,-3.6588,-6.9214,599.42,0.038798,-0.2,-0.11776
-20.045,-1.7242,-7.2878,559.73,0.03559,-0.2,-0.10784
-20.305,0.64446,-7.1921,515.65,0.032382,-0.2,-0.097928
-20.413,1.1845,-7.2381,467.53,0.029174,-0.2,-0.088012
-20.637,0.53272,-7.3775,422.3,0.026215,-0.2,-0.078863
-14.161,-4.1967,-8.6244,654.1,0.064364,-0.2,-0.12982
-16.278,-4.1171,-8.918,636.68,0.059772,-0.2,-0.12045
-18.503,-3.6123,-9.6197,601.24,0.05518,-0.2,-0.11108
-18.735,-1.7807,-10.022,562.11,0.050588,-0.2,-0.10171
-19.036,0.52485,-9.9467,518.54,0.045996,-0.2,-0.092346
-19.177,1.0236,-9.9859,470.73,0.041404,-0.2,-0.082978
-19.357,0.34176,-10.12,425.7,0.037167,-0.2,-0.074335
-12.884,-4.0145,-10.531,654.04,0.082161,-0.2,-0.11931
-14.828,-3.9818,-11.112,637.15,0.076284,-0.2,-0.11069
-16.861,-3.5733,-12.1,602.49,0.070407,-0.2,-0.10208
-17.074,-1.8323,-12.534,563.84,0.06453,-0.2,-0.093459
-17.413,0.41023,-12.494,520.51,0.058653,-0.2,-0.084842
-17.585,0.85171,-12.521,472.71,0.052776,-0.2,-0.076226
-17.728,0.13142,-12.621,428.08,0.047354,-0.2,-0.068276
-11.339,-3.8508,-12.233,655.39,0.098271,-0.2,-0.10637
-13.077,-3.8657,-13.072,638.48,0.091231,-0.2,-0.098682
-14.887,-3.5522,-14.319,603.75,0.084192,-0.2,-0.090994
-15.087,-1.891,-14.791,565.12,0.077152,-0.2,-0.083306
-15.458,0.2921,-14.8,521.7,0.070112,-0.2,-0.075617
-15.661,0.66523,-14.795,473.81,0.063073,-0.2,-0.067929
-15.782,-0.10029,-14.847,429.66,0.056578,-0.2,-0.060836
-9.5835,-3.7341,-13.783,655.15,0.11255,-0.2,-0.091419
-11.08,-3.7848,-14.824,638.62,0.10447,-0.2,-0.084797
-12.626,-3.5549,-16.269,604.37,0.09639,-0.2,-0.078175
-12.801,-1.9658,-16.765,565.96,0.08831,-0.2,-0.071553
-13.199,0.16776,-16.817,522.56,0.080231,-0.2,-0.064931
-13.421,0.46698,-16.771,474.71,0.072152,-0.2,-0.058309
-13.54,-0.35022,-16.762,431.02,0.064697,-0.2,-0.0522
-7.7622,-3.6662,-15.111,653.65,0.12426,-0.2,-0.074379
-8.9424,-3.7416,-16.309,637.84,0.11534,-0.2,-0.068986
-10.146,-3.5749,-17.892,604.53,0.10642,-0.2,-0.063593
-10.277,-2.0404,-18.396,566.57,0.097498,-0.2,-0.0582
-10.679,0.042153,-18.491,523.42,0.088577,-0.2,-0.052807
-10.928,0.25679,-18.417,475.82,0.079656,-0.2,-0.047414
-11.069,-0.61596,-18.337,432.65,0.071425,-0.2,-0.042438
-5.8069,-3.6361,-16.065,654.71,0.13364,-0.2,-0.055958
-6.7116,-3.7344,-17.391,638.47,0.12403,-0.2,-0.051886
-7.6239,-3.6253,-19.099,604.69,0.11443,-0.2,-0.047814
-7.7202,-2.1324,-19.622,566.9,0.10482,-0.2,-0.043742
-8.1161,-0.089302,-19.746,523.99,0.09521,-0.2,-0.03967
-8.4158,0.051852,-19.649,476.78,0.085602,-0.2,-0.035598
-8.5982,-0.87004,-19.509,434.26,0.076738,-0.2,-0.031841
-17.307,-4.9865,8.7362,625.6,-0.064555,-0.2,-0.11792
-15.313,-5.361,7.1816,644.59,-0.069613,-0.2,-0.12704
-19.394,-3.8044,10.115,585.96,-0.059497,-0.2,-0.10879
-19.467,-1.2041,10.051,543.01,-0.054438,-0.2,-0.099666
-19.462,1.4582,10.118,496.2,-0.04938,-0.2,-0.09054
-19.467,2.0503,10.096,444.28,-0.044322,-0.2,-0.081415
-19.873,1.5095,10.381,395.76,-0.039655,-0.2,-0.072996
-14.51,-5.4654,8.9423,644.22,-0.082504,-0.2,-0.11906
-16.357,-5.0547,10.603,625.51,-0.076521,-0.2,-0.11051
-18.265,-3.793,12.108,585.82,-0.070538,-0.2,-0.10197
-18.288,-1.1187,12.056,542.52,-0.064555,-0.2,-0.093421
-18.263,1.5552,12.11,495.43,-0.058571,-0.2,-0.084876
-18.248,2.1321,12.141,443.51,-0.052588,-0.2,-0.07633
-18.63,1.6142,12.52,395.15,-0.047068,-0.2,-0.068445
-13.549,-5.5634,10.55,643.53,-0.094493,-0.2,-0.10978
-15.224,-5.1208,12.336,624.88,-0.08765,-0.2,-0.1019
-16.926,-3.7903,13.985,584.94,-0.080808,-0.2,-0.094031
-16.9,-1.053,13.941,541.43,-0.073965,-0.2,-0.086158
-16.858,1.6332,13.973,494.3,-0.067123,-0.2,-0.078285
-16.823,2.1996,14.037,442.53,-0.06028,-0.2,-0.070412
-17.163,1.7076,14.505,394.13,-0.053968,-0.2,-0.063149
-12.432,-5.655,12.022,642.79,-0.10545,-0.2,-0.099296
-13.915,-5.1836,13.932,623.98,-0.09782,-0.2,-0.092181
-15.395,-3.7926,15.719,583.65,-0.090192,-0.2,-0.085066
-15.325,-1.0013,15.673,540.08,-0.082565,-0.2,-0.077951
-15.269,1.6942,15.679,493.09,-0.074937,-0.2,-0.070836
-15.211,2.2497,15.762,441.45,-0.06731,-0.2,-0.063722
-15.489,1.7832,16.311,392.97,-0.060273,-0.2,-0.057158
-11.154,-5.7397,13.35,642.37,-0.11525,-0.2,-0.08773
-12.43,-5.2429,15.372,623.3,-0.10692,-0.2,-0.08145
-13.678,-3.7994,17.277,582.56,-0.098587,-0.2,-0.075171
-13.573,-0.96294,17.218,538.99,-0.090258,-0.2,-0.068892
-13.509,1.7386,17.201,492.16,-0.081929,-0.2,-0.062612
-13.425,2.2806,17.293,440.63,-0.0736,-0.2,-0.056333
-13.624,1.8371,17.909,392.1,-0.065916,-0.2,-0.05054
-9.7284,-5.8177,14.524,642.08,-0.12378,-0.2,-0.075204
-10.785,-5.2989,16.646,622.78,-0.11484,-0.2,-0.069829
-11.797,-3.8105,18.644,581.72,-0.1059,-0.2,-0.064455
-11.668,-0.93739,18.56,538.19,-0.096964,-0.2,-0.05908
-11.598,1.7669,18.522,491.49,-0.088026,-0.2,-0.053705
-11.486,2.2938,18.614,440.05,-0.079087,-0.2,-0.04833
-11.593,1.8688,19.281,391.5,-0.070841,-0.2,-0.043371
-22.333,0.69924,5.1038,368.39,-0.019672,-0.2,-0.077065
-21.58,0.88738,8.1799,363.85,-0.030438,-0.2,-0.073476
-22.401,1.2861,8.4951,337.65,-0.029067,-0.2,-0.0702
-23.151,1.0523,5.2955,342.52,-0.018782,-0.2,-0.073629
-23.733,2.9769,8.8177,295.01,-0.027696,-0.2,-0.066924
-24.555,2.7091,5.4556,300.4,-0.017892,-0.2,-0.070193
-22.688,0.49834,1.8145,374.56,-0.0085068,-0.2,-0.07909
-23.457,0.77988,1.8913,349.47,-0.0081151,-0.2,-0.075562
-24.929,2.4059,1.835,308.11,-0.0077235,-0.2,-0.072034
-22.555,0.30416,-1.4324,380.59,0.0028318,-0.2,-0.079504
-23.238,0.49338,-1.4499,356.12,0.0027174,-0.2,-0.075959
-24.761,2.0686,-1.7239,315.59,0.002603,-0.2,-0.072413
-21.982,0.11754,-4.5663,386.28,0.014116,-0.2,-0.078316
-22.567,0.21034,-4.6529,362.23,0.013497,-0.2,-0.074816
-24.089,1.7155,-5.1366,322.44,0.012877,-0.2,-0.071315
-20.999,-0.06432,-7.5186,391,0.025106,-0.2,-0.075495
-21.489,-0.05883,-7.6447,367.57,0.023997,-0.2,-0.072126
-22.955,1.3562,-8.3356,328.83,0.022889,-0.2,-0.068758
-19.644,-0.24938,-10.238,394.84,0.035589,-0.2,-0.071156
-20.049,-0.30928,-10.388,372.23,0.03401,-0.2,-0.067976
-21.41,1.003,-11.26,334.76,0.032431,-0.2,-0.064797
-17.958,-0.44913,-12.719,397.93,0.04534,-0.2,-0.065357
-18.296,-0.54765,-12.889,375.9,0.043327,-0.2,-0.062437
-19.51,0.66075,-13.871,339.75,0.041314,-0.2,-0.059517
-15.977,-0.66501,-14.937,400.19,0.054172,-0.2,-0.058235
-16.258,-0.77736,-15.12,378.65,0.051766,-0.2,-0.055635
-17.306,0.32909,-16.151,343.99,0.04936,-0.2,-0.053034
-13.732,-0.89198,-16.842,402.18,0.061935,-0.2,-0.049959
-13.964,-0.99846,-17.035,381.18,0.059172,-0.2,-0.047718
-14.839,0.0078224,-18.086,348.17,0.056409,-0.2,-0.045477
-11.272,-1.1279,-18.386,404.43,0.068381,-0.2,-0.04062
-11.468,-1.2103,-18.589,384.11,0.065337,-0.2,-0.038801
-12.17,-0.30393,-19.65,352.89,0.062293,-0.2,-0.036982
-8.8099,-1.3514,-19.522,406.61,0.073461,-0.2,-0.030472
-8.9906,-1.4024,-19.734,386.76,0.070184,-0.2,-0.029103
-9.5597,-0.56657,-20.801,356.77,0.066907,-0.2,-0.027734
-20.579,1.0498,10.757,362.13,-0.037951,-0.2,-0.069883
-21.377,1.4744,11.197,335.74,-0.036246,-0.2,-0.066771
-22.629,3.2274,11.636,291.98,-0.034542,-0.2,-0.063658
-19.335,1.1963,12.982,361.12,-0.045049,-0.2,-0.065529
-20.09,1.6235,13.54,334.18,-0.043029,-0.2,-0.062612
-21.264,3.4471,14.112,288.66,-0.041009,-0.2,-0.059696
-17.841,1.3326,15.07,359.52,-0.051654,-0.2,-0.060459
-18.531,1.7443,15.732,332.04,-0.04934,-0.2,-0.057769
-19.618,3.6243,16.44,284.89,-0.047027,-0.2,-0.055079
-16.116,1.4565,16.983,357.93,-0.057692,-0.2,-0.054725
-16.723,1.8489,17.734,330.08,-0.05511,-0.2,-0.052292
-17.709,3.7691,18.559,281.6,-0.052529,-0.2,-0.04986
-14.178,1.5614,18.681,356.78,-0.063096,-0.2,-0.048391
-14.69,1.9386,19.505,328.69,-0.060276,-0.2,-0.046242
-15.557,3.8879,20.429,279.2,-0.057455,-0.2,-0.044093
-12.058,1.6446,20.145,355.95,-0.067811,-0.2,-0.041529
-12.467,2.0146,21.029,327.66,-0.064781,-0.2,-0.039686
-13.203,3.9855,22.029,277.57,-0.061752,-0.2,-0.037844
-25.556,5.0959,4.9197,217.04,-0.015713,-0.2,-0.060838
-24.711,5.3358,8.3808,212.72,-0.024229,-0.2,-0.058559
-24.146,7.3832,7.2398,98.968,-0.020761,-0.2,-0.050193
-24.851,7.1964,3.918,101.11,-0.013534,-0.2,-0.051483
-21.513,7.7955,5.5693,-18.339,-0.017293,-0.2,-0.041828
-21.927,7.5886,2.583,-20.561,-0.011355,-0.2,-0.042128
-18.739,6.6856,4.1689,-96.272,-0.013825,-0.2,-0.033462
-18.154,5.7369,1.8863,-111.67,-0.0091757,-0.2,-0.032773
-25.977,4.8838,1.1272,222.31,-0.006938,-0.2,-0.061971
-25.085,7.048,0.19868,100.14,-0.0061525,-0.2,-0.051907
-21.814,7.3204,-0.81365,-28.111,-0.0053671,-0.2,-0.041844
-17.504,4.7595,-0.94226,-121.18,-0.0045816,-0.2,-0.03178
-25.878,4.636,-2.6445,228.17,0.0019407,-0.2,-0.061946
-24.858,6.8775,-3.5071,101.13,0.0012785,-0.2,-0.05148
-21.403,7.1013,-4.0554,-31.672,0.00061623,-0.2,-0.041013
-16.78,4.0587,-3.5064,-126.81,-4.6009e-05,-0.2,-0.030546
-25.217,4.3596,-6.315,234.69,0.010765,-0.2,-0.060764
-24.142,6.6956,-7.1641,104.78,0.0086534,-0.2,-0.050212
-20.678,6.9423,-7.248,-31.165,0.0065414,-0.2,-0.039661
