"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-6.9704,-1.9742,2.5451,90.438,-0.051881,-0.2,-0.12404
-6.1739,-2.1206,2.0021,93.258,-0.055958,-0.2,-0.13364
-7.1971,-1.9358,1.5779,90.672,-0.033694,-0.2,-0.13015
-6.3604,-2.0691,1.12,93.43,-0.036362,-0.2,-0.14023
-7.8105,-1.5351,3.0045,84.609,-0.047803,-0.2,-0.11443
-8.0834,-1.53,1.9356,84.946,-0.031026,-0.2,-0.12006
-7.8482,-0.59207,2.9528,78.305,-0.043726,-0.2,-0.10483
-8.1357,-0.62713,1.867,78.685,-0.028359,-0.2,-0.10998
-7.8315,0.4427,2.9693,71.46,-0.039648,-0.2,-0.09522
-8.1318,0.39188,1.8917,71.873,-0.025691,-0.2,-0.099892
-7.8081,0.73713,2.9333,63.967,-0.035571,-0.2,-0.085615
-8.1135,0.68442,1.8551,64.463,-0.023023,-0.2,-0.089806
-7.9418,0.54719,2.9883,56.986,-0.031809,-0.2,-0.076752
-8.2418,0.48592,1.8718,57.585,-0.020562,-0.2,-0.080501
-6.4372,-2.0047,0.1714,93.786,-0.016036,-0.2,-0.144
-7.2978,-1.8869,0.52731,91.05,-0.014831,-0.2,-0.13364
-8.2113,-1.5199,0.76522,85.422,-0.013626,-0.2,-0.12327
-8.2808,-0.66445,0.67547,79.259,-0.01242,-0.2,-0.11291
-8.2966,0.33382,0.7068,72.511,-0.011215,-0.2,-0.10254
-8.2819,0.6229,0.67204,65.182,-0.01001,-0.2,-0.09218
-8.3989,0.41717,0.66052,58.397,-0.0088985,-0.2,-0.082618
-6.3578,-1.9317,-0.77352,94.213,0.0046186,-0.2,-0.14479
-7.2341,-1.8319,-0.52244,91.468,0.0043362,-0.2,-0.13437
-8.1654,-1.508,-0.4048,85.892,0.0040539,-0.2,-0.12394
-8.2493,-0.70275,-0.5171,79.814,0.0037715,-0.2,-0.11352
-8.289,0.27438,-0.48223,73.141,0.0034892,-0.2,-0.10309
-8.2788,0.5601,-0.51034,65.908,0.0032069,-0.2,-0.092668
-8.3777,0.3487,-0.54092,59.211,0.0029463,-0.2,-0.08305
-6.1607,-1.8529,-1.7034,94.486,0.025192,-0.2,-0.14274
-7.0354,-1.7716,-1.5553,91.754,0.023426,-0.2,-0.13246
-7.9613,-1.4907,-1.5526,86.26,0.021661,-0.2,-0.12217
-8.0469,-0.73485,-1.6843,80.293,0.019895,-0.2,-0.11188
-8.1072,0.21919,-1.6456,73.723,0.01813,-0.2,-0.10159
-8.1077,0.49801,-1.6649,66.615,0.016364,-0.2,-0.091307
-8.1903,0.28022,-1.7077,60.009,0.014735,-0.2,-0.081816
-5.8569,-1.7705,-2.5454,94.58,0.045214,-0.2,-0.13759
-6.7067,-1.7082,-2.5225,91.919,0.042006,-0.2,-0.12768
-7.6043,-1.4692,-2.6511,86.563,0.038798,-0.2,-0.11776
-7.6876,-0.75942,-2.7981,80.716,0.03559,-0.2,-0.10784
-7.7657,0.16971,-2.7601,74.257,0.032382,-0.2,-0.097928
