"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-14.461,-3.9665,5.2868,398.91,-0.051881,-0.2,-0.12404
-12.77,-4.2442,4.1544,410.97,-0.055958,-0.2,-0.13364
-14.937,-3.8867,3.28,399.88,-0.033694,-0.2,-0.13015
-13.165,-4.1369,2.3274,411.69,-0.036362,-0.2,-0.14023
-16.248,-3.0797,6.2515,373.82,-0.047803,-0.2,-0.11443
-16.817,-3.0677,4.0272,375.23,-0.031026,-0.2,-0.12006
-16.337,-1.068,6.1718,346.53,-0.043726,-0.2,-0.10483
-16.937,-1.1369,3.9098,348.13,-0.028359,-0.2,-0.10998
-16.347,1.0569,6.2321,316.82,-0.039648,-0.2,-0.09522
-16.974,0.95317,3.9818,318.57,-0.025691,-0.2,-0.099892
-16.358,1.5605,6.1804,284.01,-0.035571,-0.2,-0.085615
-16.998,1.4527,3.9196,286.13,-0.023023,-0.2,-0.089806
-16.678,1.1221,6.3177,253.25,-0.031809,-0.2,-0.076752
-17.309,0.99738,3.9715,255.85,-0.020562,-0.2,-0.080501
-13.335,-4.0053,0.35879,413.23,-0.016036,-0.2,-0.144
-15.153,-3.7874,1.0976,401.51,-0.014831,-0.2,-0.13364
-17.086,-3.0463,1.5909,377.27,-0.013626,-0.2,-0.12327
-17.241,-1.211,1.4261,350.59,-0.01242,-0.2,-0.11291
-17.319,0.83451,1.5062,321.3,-0.011215,-0.2,-0.10254
-17.351,1.3275,1.4392,289.22,-0.01001,-0.2,-0.09218
-17.638,0.85823,1.4267,259.37,-0.0088985,-0.2,-0.082618
-13.18,-3.8603,-1.6054,415.12,0.0046186,-0.2,-0.14479
-15.029,-3.6785,-1.0858,403.35,0.0043362,-0.2,-0.13437
-16.993,-3.0234,-0.84587,379.3,0.0040539,-0.2,-0.12394
-17.178,-1.2892,-1.0612,352.98,0.0037715,-0.2,-0.11352
-17.305,0.71263,-0.97979,323.99,0.0034892,-0.2,-0.10309
-17.343,1.2,-1.0399,292.34,0.0032069,-0.2,-0.092668
-17.592,0.72009,-1.0982,262.91,0.0029463,-0.2,-0.08305
-12.781,-3.7066,-3.5425,416.33,0.025192,-0.2,-0.14274
-14.628,-3.5619,-3.2371,404.59,0.023426,-0.2,-0.13246
-16.575,-2.992,-3.238,380.88,0.021661,-0.2,-0.12217
-16.758,-1.3565,-3.4967,355.03,0.019895,-0.2,-0.11188
-16.927,0.59873,-3.413,326.47,0.01813,-0.2,-0.10159
-16.984,1.074,-3.4608,295.37,0.016364,-0.2,-0.091307
-17.196,0.58147,-3.5507,266.35,0.014735,-0.2,-0.081816
-12.162,-3.5485,-5.3,416.76,0.045214,-0.2,-0.13759
-13.951,-3.4411,-5.2539,405.28,0.042006,-0.2,-0.12768
-15.832,-2.9533,-5.5285,382.14,0.038798,-0.2,-0.11776
-16.012,-1.4099,-5.8225,356.81,0.03559,-0.2,-0.10784
-16.215,0.49555,-5.7449,328.73,0.032382,-0.2,-0.097928
-16.299,0.94873,-5.7824,298.08,0.029174,-0.2,-0.088012
-16.476,0.43798,-5.8936,269.26,0.026215,-0.2,-0.078863
-11.318,-3.3893,-6.887,417.04,0.064364,-0.2,-0.12982
-13.007,-3.3207,-7.1229,405.93,0.059772,-0.2,-0.12045
-14.784,-2.9137,-7.6833,383.31,0.05518,-0.2,-0.11108
-14.965,-1.4537,-8.0049,358.35,0.050588,-0.2,-0.10171
-15.202,0.40071,-7.9428,330.59,0.045996,-0.2,-0.092346
-15.314,0.81989,-7.9751,300.14,0.041404,-0.2,-0.082978
-15.455,0.28451,-8.0821,271.44,0.037167,-0.2,-0.074335
-10.296,-3.2387,-8.4086,417,0.082161,-0.2,-0.11931
-11.848,-3.2082,-8.8747,406.22,0.076284,-0.2,-0.11069
-13.472,-2.8796,-9.6639,384.1,0.070407,-0.2,-0.10208
-13.638,-1.4929,-10.01,359.45,0.06453,-0.2,-0.093459
-13.906,0.30996,-9.9749,331.85,0.058653,-0.2,-0.084842
-14.044,0.68225,-9.9986,301.41,0.052776,-0.2,-0.076226
-14.156,0.11551,-10.078,272.95,0.047354,-0.2,-0.068276
-9.0601,-3.1023,-9.7672,417.85,0.098271,-0.2,-0.10637
-10.449,-3.1107,-10.439,407.06,0.091231,-0.2,-0.098682
-11.896,-2.8591,-11.435,384.9,0.084192,-0.2,-0.090994
-12.051,-1.5372,-11.811,360.27,0.077152,-0.2,-0.083306
-12.346,0.21673,-11.815,332.62,0.070112,-0.2,-0.075617
-12.509,0.53321,-11.814,302.11,0.063073,-0.2,-0.067929
-12.604,-0.070392,-11.854,273.96,0.056578,-0.2,-0.060836
-7.6575,-3.0028,-11.005,417.69,0.11255,-0.2,-0.091419
-8.8532,-3.0408,-11.839,407.14,0.10447,-0.2,-0.084797
-10.09,-2.8575,-12.992,385.3,0.09639,-0.2,-0.078175
-10.226,-1.5944,-13.386,360.81,0.08831,-0.2,-0.071553
-10.543,0.11855,-13.425,333.17,0.080231,-0.2,-0.064931
-10.722,0.37481,-13.392,302.7,0.072152,-0.2,-0.058309
-10.815,-0.27081,-13.383,274.84,0.064697,-0.2,-0.0522
-6.2027,-2.9422,-12.066,416.72,0.12426,-0.2,-0.074379
-7.1462,-3.001,-13.024,406.63,0.11534,-0.2,-0.068986
-8.1091,-2.8696,-14.288,385.39,0.10642,-0.2,-0.063593
-8.2114,-1.6511,-14.688,361.19,0.097498,-0.2,-0.0582
-8.5318,0.019426,-14.76,333.72,0.088577,-0.2,-0.052807
-8.7336,0.20683,-14.705,303.41,0.079656,-0.2,-0.047414
-8.8439,-0.48372,-14.64,275.88,0.071425,-0.2,-0.042438
-4.6419,-2.9122,-12.828,417.38,0.13364,-0.2,-0.055958
-5.3649,-2.9904,-13.889,407.02,0.12403,-0.2,-0.051886
-6.0955,-2.9061,-15.253,385.48,0.11443,-0.2,-0.047814
-6.1703,-1.7213,-15.666,361.39,0.10482,-0.2,-0.043742
-6.4871,-0.084143,-15.762,334.07,0.09521,-0.2,-0.03967
-6.7293,0.042842,-15.69,304.01,0.085602,-0.2,-0.035598
-6.8735,-0.68754,-15.576,276.88,0.076738,-0.2,-0.031841
-13.842,-4.026,6.9844,398.83,-0.064555,-0.2,-0.11792
-12.256,-4.3318,5.7444,410.98,-0.069613,-0.2,-0.12704
-15.501,-3.0722,8.0809,373.49,-0.059497,-0.2,-0.10879
