"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-16.968,-4.6184,6.2057,550.75,-0.051881,-0.2,-0.12404
-14.977,-4.9389,4.8749,567.34,-0.055958,-0.2,-0.13364
-17.529,-4.5244,3.8509,552.08,-0.033694,-0.2,-0.13015
-15.442,-4.8125,2.7319,568.32,-0.036362,-0.2,-0.14023
-19.074,-3.5853,7.3419,516.18,-0.047803,-0.2,-0.11443
-19.743,-3.5704,4.7303,518.12,-0.031026,-0.2,-0.12006
-19.184,-1.2254,7.2545,478.56,-0.043726,-0.2,-0.10483
-19.888,-1.3049,4.5979,480.75,-0.028359,-0.2,-0.10998
-19.203,1.2579,7.3294,437.56,-0.039648,-0.2,-0.09522
-19.941,1.1369,4.6853,439.95,-0.025691,-0.2,-0.099892
-19.222,1.8287,7.2718,392.22,-0.035571,-0.2,-0.085615
-19.975,1.7025,4.6144,395.13,-0.023023,-0.2,-0.089806
-19.602,1.3043,7.4352,349.73,-0.031809,-0.2,-0.076752
-20.343,1.158,4.6771,353.29,-0.020562,-0.2,-0.080501
-15.644,-4.6586,0.42154,570.45,-0.016036,-0.2,-0.144
-17.784,-4.4082,1.2891,554.32,-0.014831,-0.2,-0.13364
-20.06,-3.5449,1.8695,520.92,-0.013626,-0.2,-0.12327
-20.246,-1.3908,1.6804,484.13,-0.01242,-0.2,-0.11291
-20.345,0.99819,1.7762,443.7,-0.011215,-0.2,-0.10254
-20.389,1.5559,1.6986,399.38,-0.01001,-0.2,-0.09218
-20.731,0.99484,1.6853,358.14,-0.0088985,-0.2,-0.082618
-15.465,-4.4897,-1.8843,573.06,0.0046186,-0.2,-0.14479
-17.64,-4.2816,-1.2743,556.85,0.0043362,-0.2,-0.13437
-19.951,-3.5184,-0.99227,523.72,0.0040539,-0.2,-0.12394
-20.173,-1.482,-1.2418,487.42,0.0037715,-0.2,-0.11352
-20.33,0.85557,-1.1456,447.4,0.0034892,-0.2,-0.10309
-20.38,1.4067,-1.2157,403.67,0.0032069,-0.2,-0.092668
-20.676,0.83296,-1.2834,363.01,0.0029463,-0.2,-0.08305
-14.999,-4.3115,-4.1593,574.74,0.025192,-0.2,-0.14274
-17.172,-4.1465,-3.8007,558.57,0.023426,-0.2,-0.13246
-19.462,-3.4825,-3.8019,525.89,0.021661,-0.2,-0.12217
-19.68,-1.561,-4.1034,490.24,0.019895,-0.2,-0.11188
-19.886,0.72205,-4.0057,450.81,0.01813,-0.2,-0.10159
-19.957,1.2591,-4.0616,407.83,0.016364,-0.2,-0.091307
-20.21,0.67069,-4.167,367.75,0.014735,-0.2,-0.081816
-14.275,-4.1285,-6.2243,575.33,0.045214,-0.2,-0.13759
-16.379,-4.0071,-6.1697,559.52,0.042006,-0.2,-0.12768
