"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-10.985,-3.0541,4.0143,228.76,-0.051881,-0.2,-0.12404
-9.71,-3.2717,3.1557,235.73,-0.055958,-0.2,-0.13364
-11.345,-2.9932,2.49,229.32,-0.033694,-0.2,-0.13015
-10.007,-3.1899,1.767,236.14,-0.036362,-0.2,-0.14023
-12.33,-2.3715,4.7428,214.29,-0.047803,-0.2,-0.11443
-12.761,-2.3624,3.0552,215.11,-0.031026,-0.2,-0.12006
-12.391,-0.84469,4.6751,198.59,-0.043726,-0.2,-0.10483
-12.845,-0.89762,2.9601,199.52,-0.028359,-0.2,-0.10998
-12.387,0.78049,4.7157,181.53,-0.039648,-0.2,-0.09522
-12.862,0.70146,3.0111,182.54,-0.025691,-0.2,-0.099892
-12.385,1.1862,4.6726,162.72,-0.035571,-0.2,-0.085615
-12.869,1.1042,2.9615,163.95,-0.023023,-0.2,-0.089806
-12.622,0.86371,4.7736,145.11,-0.031809,-0.2,-0.076752
-13.099,0.76883,2.9986,146.61,-0.020562,-0.2,-0.080501
-10.133,-3.0892,0.27184,237.03,-0.016036,-0.2,-0.144
-11.507,-2.917,0.83297,230.26,-0.014831,-0.2,-0.13364
-12.965,-2.346,1.207,216.28,-0.013626,-0.2,-0.12327
-13.075,-0.95435,1.0773,200.94,-0.01242,-0.2,-0.11291
-13.123,0.61109,1.1361,184.12,-0.011215,-0.2,-0.10254
-13.137,1.0088,1.0842,165.73,-0.01001,-0.2,-0.09218
-13.348,0.66274,1.0732,148.63,-0.0088985,-0.2,-0.082618
-10.013,-2.9773,-1.2192,238.11,0.0046186,-0.2,-0.14479
-11.41,-2.8328,-0.8241,231.31,0.0043362,-0.2,-0.13437
-12.893,-2.3279,-0.64117,217.45,0.0040539,-0.2,-0.12394
-13.027,-1.0138,-0.80788,202.31,0.0037715,-0.2,-0.11352
-13.112,0.51828,-0.74662,185.67,0.0034892,-0.2,-0.10309
-13.131,0.91153,-0.79191,167.53,0.0032069,-0.2,-0.092668
-13.314,0.55725,-0.8369,150.67,0.0029463,-0.2,-0.08305
-9.708,-2.8579,-2.6885,238.8,0.025192,-0.2,-0.14274
-11.103,-2.7418,-2.456,232.02,0.023426,-0.2,-0.13246
-12.574,-2.3027,-2.4552,218.36,0.021661,-0.2,-0.12217
-12.708,-1.0645,-2.6534,203.49,0.019895,-0.2,-0.11188
-12.826,0.43177,-2.589,187.1,0.01813,-0.2,-0.10159
-12.86,0.81533,-2.6241,169.28,0.016364,-0.2,-0.091307
-13.015,0.45142,-2.6922,152.65,0.014735,-0.2,-0.081816
-9.2351,-2.7344,-4.0206,239.04,0.045214,-0.2,-0.13759
-10.588,-2.6473,-3.9854,232.43,0.042006,-0.2,-0.12768
-12.011,-2.2715,-4.192,219.1,0.038798,-0.2,-0.11776
-12.142,-1.1042,-4.4155,204.53,0.03559,-0.2,-0.10784
-12.286,0.35376,-4.3544,188.41,0.032382,-0.2,-0.097928
-12.343,0.71972,-4.3812,170.84,0.029174,-0.2,-0.088012
-12.471,0.34161,-4.4646,154.32,0.026215,-0.2,-0.078863
-8.591,-2.6096,-5.223,239.2,0.064364,-0.2,-0.12982
-9.8709,-2.5524,-5.4022,232.8,0.059772,-0.2,-0.12045
-11.216,-2.2392,-5.8258,219.77,0.05518,-0.2,-0.11108
-11.347,-1.1361,-6.069,205.42,0.050588,-0.2,-0.10171
-11.518,0.28229,-6.0183,189.49,0.045996,-0.2,-0.092346
-11.597,0.62127,-6.0408,172.04,0.041404,-0.2,-0.082978
-11.699,0.22384,-6.1204,155.58,0.037167,-0.2,-0.074335
-7.8132,-2.4905,-6.3758,239.16,0.082161,-0.2,-0.11931
-8.9901,-2.4629,-6.7299,232.96,0.076284,-0.2,-0.11069
-10.22,-2.2103,-7.3273,220.23,0.070407,-0.2,-0.10208
-10.341,-1.164,-7.5879,206.06,0.06453,-0.2,-0.093459
-10.536,0.21402,-7.5567,190.22,0.058653,-0.2,-0.084842
-10.637,0.51614,-7.5726,172.77,0.052776,-0.2,-0.076226
-10.717,0.094291,-7.631,156.45,0.047354,-0.2,-0.068276
-6.8746,-2.3814,-7.4054,239.65,0.098271,-0.2,-0.10637
-7.9278,-2.3841,-7.9156,233.44,0.091231,-0.2,-0.098682
-9.0251,-2.1913,-8.6701,220.69,0.084192,-0.2,-0.090994
-9.1377,-1.1952,-8.9522,206.53,0.077152,-0.2,-0.083306
-9.3549,0.14421,-8.9497,190.67,0.070112,-0.2,-0.075617
-9.4756,0.4026,-8.9471,173.18,0.063073,-0.2,-0.067929
-9.5435,-0.047941,-8.9757,157.03,0.056578,-0.2,-0.060836
-5.8098,-2.2997,-8.344,239.55,0.11255,-0.2,-0.091419
-6.7174,-2.3259,-8.9765,233.48,0.10447,-0.2,-0.084797
-7.656,-2.1864,-9.8499,220.91,0.09639,-0.2,-0.078175
-7.7545,-1.2361,-10.145,206.84,0.08831,-0.2,-0.071553
-7.9895,0.070632,-10.168,190.99,0.080231,-0.2,-0.064931
-8.1234,0.28203,-10.141,173.53,0.072152,-0.2,-0.058309
-8.1896,-0.2011,-10.132,157.55,0.064697,-0.2,-0.0522
-4.7063,-2.2472,-9.1479,238.98,0.12426,-0.2,-0.074379
-5.4227,-2.2904,-9.8753,233.17,0.11534,-0.2,-0.068986
-6.1542,-2.1919,-10.832,220.96,0.10642,-0.2,-0.063593
-6.2274,-1.2764,-11.131,207.06,0.097498,-0.2,-0.0582
-6.4667,-0.0036434,-11.179,191.3,0.088577,-0.2,-0.052807
-6.6187,0.15427,-11.135,173.93,0.079656,-0.2,-0.047414
-6.6989,-0.36349,-11.083,158.14,0.071425,-0.2,-0.042438
-3.5234,-2.2185,-9.727,239.35,0.13364,-0.2,-0.055958
-4.0723,-2.2775,-10.532,233.39,0.12403,-0.2,-0.051886
-4.6275,-2.2161,-11.564,221.01,0.11443,-0.2,-0.047814
-4.6808,-1.3269,-11.872,207.17,0.10482,-0.2,-0.043742
-4.9187,-0.081234,-11.937,191.5,0.09521,-0.2,-0.03967
-5.1023,0.029188,-11.882,174.27,0.085602,-0.2,-0.035598
-5.209,-0.51933,-11.791,158.71,0.076738,-0.2,-0.031841
-10.516,-3.099,5.304,228.7,-0.064555,-0.2,-0.11792
-9.3206,-3.3378,4.3647,235.73,-0.069613,-0.2,-0.12704
-11.763,-2.3655,6.131,214.09,-0.059497,-0.2,-0.10879
-11.799,-0.7863,6.0786,198.32,-0.054438,-0.2,-0.099666
-11.779,0.84941,6.1094,181.18,-0.04938,-0.2,-0.09054
-11.767,1.2482,6.0876,162.23,-0.044322,-0.2,-0.081415
-12.005,0.93866,6.2557,144.54,-0.039655,-0.2,-0.072996
-8.8341,-3.3998,5.4358,235.58,-0.082504,-0.2,-0.11906
-9.9399,-3.1394,6.4384,228.66,-0.076521,-0.2,-0.11051
-11.079,-2.3576,7.3395,214.03,-0.070538,-0.2,-0.10197
-11.086,-0.7328,7.2935,198.13,-0.064555,-0.2,-0.093421
-11.055,0.90879,7.3141,180.89,-0.058571,-0.2,-0.084876
-11.031,1.2986,7.3228,161.94,-0.052588,-0.2,-0.07633
-11.255,1.0032,7.5471,144.3,-0.047068,-0.2,-0.068445
-8.2504,-3.4573,6.4145,235.31,-0.094493,-0.2,-0.10978
-9.2523,-3.1781,7.4918,228.41,-0.08765,-0.2,-0.1019
-10.268,-2.3546,8.4781,213.69,-0.080808,-0.2,-0.094031
-10.246,-0.69116,8.4352,197.72,-0.073965,-0.2,-0.086158
-10.206,0.95659,8.4417,180.46,-0.067123,-0.2,-0.078285
-10.17,1.3396,8.4688,161.56,-0.06028,-0.2,-0.070412
-10.368,1.0598,8.7459,143.92,-0.053968,-0.2,-0.063149
-7.5721,-3.5103,7.3103,235.03,-0.10545,-0.2,-0.099296
-8.4581,-3.2144,8.4616,228.07,-0.09782,-0.2,-0.092181
-9.34,-2.3544,9.5295,213.21,-0.090192,-0.2,-0.085066
-9.2918,-0.65805,9.4839,197.22,-0.082565,-0.2,-0.077951
-9.2451,0.99411,9.4738,180.01,-0.074937,-0.2,-0.070836
-9.1962,1.3687,9.511,161.16,-0.06731,-0.2,-0.063722
-9.3567,1.104,9.8365,143.49,-0.060273,-0.2,-0.057158
-6.7951,-3.5586,8.1185,234.86,-0.11525,-0.2,-0.08773
-7.5566,-3.2481,9.337,227.81,-0.10692,-0.2,-0.08145
-8.2994,-2.3568,10.474,212.8,-0.098587,-0.2,-0.075171
-8.2311,-0.63305,10.42,196.81,-0.090258,-0.2,-0.068892
-8.181,1.0214,10.395,179.66,-0.081929,-0.2,-0.062612
-8.1179,1.3867,10.436,160.85,-0.0736,-0.2,-0.056333
-8.23,1.1355,10.801,143.17,-0.065916,-0.2,-0.05054
-5.9279,-3.6026,8.8339,234.75,-0.12378,-0.2,-0.075204
-6.5575,-3.2796,10.111,227.61,-0.11484,-0.2,-0.069829
-7.1587,-2.3617,11.303,212.48,-0.1059,-0.2,-0.064455
-7.0772,-0.61597,11.233,196.51,-0.096964,-0.2,-0.05908
-7.025,1.039,11.194,179.4,-0.088026,-0.2,-0.053705
-6.9466,1.3942,11.234,160.63,-0.079087,-0.2,-0.04833
-7.0031,1.1545,11.629,142.94,-0.070841,-0.2,-0.043371
-13.482,0.4583,3.0718,134.59,-0.019672,-0.2,-0.077065
-13.027,0.57241,4.928,132.92,-0.030438,-0.2,-0.073476
-13.518,0.82534,5.1135,123.38,-0.029067,-0.2,-0.0702
-13.968,0.68023,3.1832,125.18,-0.018782,-0.2,-0.073629
-14.31,1.8362,5.3051,107.86,-0.027696,-0.2,-0.066924
-14.803,1.6685,3.2784,109.85,-0.017892,-0.2,-0.070193
-13.696,0.33574,1.0872,136.86,-0.0085068,-0.2,-0.07909
-14.151,0.51081,1.1303,127.74,-0.0081151,-0.2,-0.075562
-15.024,1.4781,1.0969,112.7,-0.0077235,-0.2,-0.072034
-13.616,0.21613,-0.87087,139.08,0.0028318,-0.2,-0.079504
-14.019,0.33313,-0.88322,130.18,0.0027174,-0.2,-0.075959
-14.92,1.2683,-1.0454,115.47,0.002603,-0.2,-0.072413
-13.272,0.10046,-2.7606,141.17,0.014116,-0.2,-0.078316
-13.612,0.15807,-2.8129,132.41,0.013497,-0.2,-0.074816
-14.512,1.0499,-3.098,117.97,0.012877,-0.2,-0.071315
-12.68,-0.012405,-4.5411,142.91,0.025106,-0.2,-0.075495
-12.96,-0.0086912,-4.6148,134.38,0.023997,-0.2,-0.072126
-13.824,0.8277,-5.0205,120.31,0.022889,-0.2,-0.068758
-11.864,-0.12701,-6.1811,144.32,0.035589,-0.2,-0.071156
-12.093,-0.16501,-6.2666,136.09,0.03401,-0.2,-0.067976
-12.891,0.60824,-6.7774,122.49,0.032431,-0.2,-0.064797
-10.849,-0.25036,-7.6779,145.43,0.04534,-0.2,-0.065357
-11.038,-0.31208,-7.7735,137.41,0.043327,-0.2,-0.062437
-11.748,0.39742,-8.342,124.29,0.041314,-0.2,-0.059517
-9.6547,-0.3843,-9.0162,146.26,0.054172,-0.2,-0.058235
-9.8103,-0.45314,-9.1175,138.42,0.051766,-0.2,-0.055635
