"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-17.526,-4.7662,6.4094,587.43,-0.051881,-0.2,-0.12404
-15.467,-5.0961,5.0345,605.13,-0.055958,-0.2,-0.13364
-18.104,-4.6694,3.9773,588.84,-0.033694,-0.2,-0.13015
-15.948,-4.9659,2.8212,606.16,-0.036362,-0.2,-0.14023
-19.701,-3.7001,7.5832,550.55,-0.047803,-0.2,-0.11443
-20.392,-3.6849,4.8857,552.61,-0.031026,-0.2,-0.12006
-19.813,-1.262,7.4931,510.41,-0.043726,-0.2,-0.10483
-20.541,-1.3443,4.7492,512.74,-0.028359,-0.2,-0.10998
-19.832,1.3017,7.5703,466.67,-0.039648,-0.2,-0.09522
-20.594,1.1766,4.8394,469.21,-0.025691,-0.2,-0.099892
-19.851,1.8886,7.5105,418.3,-0.035571,-0.2,-0.085615
-20.629,1.7581,4.7659,421.41,-0.023023,-0.2,-0.089806
-20.243,1.3455,7.6786,372.98,-0.031809,-0.2,-0.076752
-21.009,1.1943,4.8302,376.79,-0.020562,-0.2,-0.080501
-16.157,-4.8072,0.435,608.44,-0.016036,-0.2,-0.144
-18.368,-4.5497,1.3313,591.23,-0.014831,-0.2,-0.13364
-20.719,-3.6588,1.9308,555.6,-0.013626,-0.2,-0.12327
-20.91,-1.4332,1.7357,516.35,-0.01242,-0.2,-0.11291
-21.012,1.0331,1.8348,473.22,-0.011215,-0.2,-0.10254
-21.056,1.6065,1.7545,425.94,-0.01001,-0.2,-0.09218
-21.409,1.0258,1.7404,381.95,-0.0088985,-0.2,-0.082618
-15.973,-4.6331,-1.9467,611.22,0.0046186,-0.2,-0.14479
-18.22,-4.4192,-1.3164,593.94,0.0043362,-0.2,-0.13437
-20.608,-3.6317,-1.0253,558.59,0.0040539,-0.2,-0.12394
-20.836,-1.5276,-1.2826,519.85,0.0037715,-0.2,-0.11352
-20.997,0.88567,-1.183,477.16,0.0034892,-0.2,-0.10309
-21.047,1.4523,-1.2553,430.51,0.0032069,-0.2,-0.092668
-21.352,0.85858,-1.3254,387.14,0.0029463,-0.2,-0.08305
-15.492,-4.4497,-4.2968,613.01,0.025192,-0.2,-0.14274
-17.737,-4.2803,-3.9262,595.76,0.023426,-0.2,-0.13246
-20.102,-3.595,-3.9276,560.91,0.021661,-0.2,-0.12217
-20.327,-1.6094,-4.2385,522.86,0.019895,-0.2,-0.11188
-20.538,0.74754,-4.1372,480.79,0.01813,-0.2,-0.10159
-20.61,1.2997,-4.1946,434.95,0.016364,-0.2,-0.091307
-20.87,0.69095,-4.3035,392.2,0.014735,-0.2,-0.081816
-14.744,-4.2612,-6.4301,613.65,0.045214,-0.2,-0.13759
-16.919,-4.1368,-6.3734,596.78,0.042006,-0.2,-0.12768
-19.203,-3.55,-6.7067,562.74,0.038798,-0.2,-0.11776
-19.423,-1.6752,-7.0617,525.47,0.03559,-0.2,-0.10784
-19.675,0.62194,-6.9687,484.09,0.032382,-0.2,-0.097928
-19.778,1.1481,-7.0133,438.92,0.029174,-0.2,-0.088012
-19.995,0.51762,-7.1482,396.46,0.026215,-0.2,-0.078863
-13.723,-4.0723,-8.3569,614.08,0.064364,-0.2,-0.12982
-15.774,-3.9944,-8.6415,597.73,0.059772,-0.2,-0.12045
-17.93,-3.5046,-9.3213,564.45,0.05518,-0.2,-0.11108
-18.154,-1.7298,-9.711,527.71,0.050588,-0.2,-0.10171
-18.445,0.50611,-9.6375,486.81,0.045996,-0.2,-0.092346
-18.581,0.99205,-9.6754,441.93,0.041404,-0.2,-0.082978
-18.754,0.33239,-9.8055,399.65,0.037167,-0.2,-0.074335
-12.485,-3.895,-10.204,614.03,0.082161,-0.2,-0.11931
-14.369,-3.8627,-10.768,598.17,0.076284,-0.2,-0.11069
-16.339,-3.4663,-11.725,565.62,0.070407,-0.2,-0.10208
-16.545,-1.7795,-12.145,529.33,0.06453,-0.2,-0.093459
-16.872,0.39514,-12.105,488.65,0.058653,-0.2,-0.084842
-17.039,0.82539,-12.132,443.79,0.052776,-0.2,-0.076226
-17.176,0.12838,-12.228,401.89,0.047354,-0.2,-0.068276
-10.988,-3.7356,-11.853,615.29,0.098271,-0.2,-0.10637
-12.672,-3.7495,-12.666,599.42,0.091231,-0.2,-0.098682
-14.426,-3.4453,-13.875,566.8,0.084192,-0.2,-0.090994
-14.619,-1.836,-14.332,530.53,0.077152,-0.2,-0.083306
-14.978,0.28081,-14.34,489.78,0.070112,-0.2,-0.075617
-15.174,0.64463,-14.335,444.82,0.063073,-0.2,-0.067929
-15.291,-0.096317,-14.385,403.37,0.056578,-0.2,-0.060836
-9.2868,-3.6215,-13.356,615.07,0.11255,-0.2,-0.091419
-10.737,-3.6703,-14.365,599.55,0.10447,-0.2,-0.084797
-12.236,-3.4474,-15.764,567.39,0.09639,-0.2,-0.078175
-12.405,-1.9082,-16.244,531.32,0.08831,-0.2,-0.071553
-12.789,0.16046,-16.294,490.59,0.080231,-0.2,-0.064931
-13.004,0.45248,-16.25,445.67,0.072152,-0.2,-0.058309
-13.119,-0.33866,-16.24,404.65,0.064697,-0.2,-0.0522
-7.522,-3.5547,-14.642,613.66,0.12426,-0.2,-0.074379
-8.6658,-3.6276,-15.803,598.81,0.11534,-0.2,-0.068986
-9.832,-3.4662,-17.337,567.53,0.10642,-0.2,-0.063593
-9.9589,-1.9801,-17.825,531.89,0.097498,-0.2,-0.0582
-10.348,0.038875,-17.915,491.39,0.088577,-0.2,-0.052807
-10.589,0.24874,-17.844,446.71,0.079656,-0.2,-0.047414
-10.725,-0.5963,-17.767,406.18,0.071425,-0.2,-0.042438
-5.6275,-3.5247,-15.567,614.65,0.13364,-0.2,-0.055958
-6.5041,-3.6199,-16.852,599.4,0.12403,-0.2,-0.051886
-7.3883,-3.5145,-18.507,567.69,0.11443,-0.2,-0.047814
-7.4812,-2.0688,-19.013,532.2,0.10482,-0.2,-0.043742
-7.8646,-0.088366,-19.132,491.93,0.09521,-0.2,-0.03967
-8.1551,0.050064,-19.038,447.6,0.085602,-0.2,-0.035598
-8.3315,-0.84267,-18.901,407.69,0.076738,-0.2,-0.031841
-16.774,-4.8387,8.4664,587.32,-0.064555,-0.2,-0.11792
-14.842,-5.2028,6.9602,605.16,-0.069613,-0.2,-0.12704
-18.794,-3.6917,9.8016,550.09,-0.059497,-0.2,-0.10879
-18.864,-1.1713,9.7384,509.76,-0.054438,-0.2,-0.099666
-18.857,1.4105,9.8029,465.81,-0.04938,-0.2,-0.09054
-18.861,1.9873,9.7806,417.08,-0.044322,-0.2,-0.081415
-19.254,1.4647,10.057,371.54,-0.039655,-0.2,-0.072996
-14.064,-5.3038,8.6667,604.81,-0.082504,-0.2,-0.11906
-15.853,-4.9048,10.276,587.24,-0.076521,-0.2,-0.11051
-17.7,-3.6806,11.733,549.96,-0.070538,-0.2,-0.10197
-17.721,-1.0884,11.682,509.3,-0.064555,-0.2,-0.093421
-17.695,1.5045,11.733,465.1,-0.058571,-0.2,-0.084876
-17.68,2.0666,11.762,416.36,-0.052588,-0.2,-0.07633
-18.05,1.5662,12.129,370.96,-0.047068,-0.2,-0.068445
-13.132,-5.3987,10.225,604.16,-0.094493,-0.2,-0.10978
-14.754,-4.9688,11.956,586.64,-0.08765,-0.2,-0.1019
-16.403,-3.6779,13.552,549.13,-0.080808,-0.2,-0.094031
-16.377,-1.0246,13.508,508.27,-0.073965,-0.2,-0.086158
-16.335,1.5801,13.538,464.03,-0.067123,-0.2,-0.078285
-16.299,2.1321,13.599,415.43,-0.06028,-0.2,-0.070412
-16.628,1.6567,14.052,370,-0.053968,-0.2,-0.063149
