"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-11.124,-3.0906,4.0651,234.65,-0.051881,-0.2,-0.12404
-9.8322,-3.3107,3.1956,241.79,-0.055958,-0.2,-0.13364
-11.488,-3.029,2.5216,235.23,-0.033694,-0.2,-0.13015
-10.133,-3.2279,1.7894,242.22,-0.036362,-0.2,-0.14023
-12.486,-2.3998,4.8031,219.81,-0.047803,-0.2,-0.11443
-12.923,-2.3907,3.0941,220.65,-0.031026,-0.2,-0.12006
-12.548,-0.85352,4.735,203.71,-0.043726,-0.2,-0.10483
-13.009,-0.90706,2.9982,204.66,-0.028359,-0.2,-0.10998
-12.545,0.79169,4.7764,186.21,-0.039648,-0.2,-0.09522
-13.026,0.7117,3.05,187.25,-0.025691,-0.2,-0.099892
-12.543,1.2012,4.7328,166.92,-0.035571,-0.2,-0.085615
-13.034,1.1181,2.9999,168.18,-0.023023,-0.2,-0.089806
-12.783,0.87398,4.8353,148.86,-0.031809,-0.2,-0.076752
-13.267,0.77788,3.0376,150.39,-0.020562,-0.2,-0.080501
-10.261,-3.1259,0.27531,243.13,-0.016036,-0.2,-0.144
-11.652,-2.9519,0.84358,236.19,-0.014831,-0.2,-0.13364
-13.129,-2.374,1.2224,221.85,-0.013626,-0.2,-0.12327
-13.242,-0.96445,1.0914,206.11,-0.01242,-0.2,-0.11291
-13.29,0.62021,1.151,188.86,-0.011215,-0.2,-0.10254
-13.304,1.0215,1.0986,170.01,-0.01001,-0.2,-0.09218
-13.519,0.67044,1.0874,152.47,-0.0088985,-0.2,-0.082618
-10.14,-3.0126,-1.2346,244.23,0.0046186,-0.2,-0.14479
-11.555,-2.8666,-0.8345,237.26,0.0043362,-0.2,-0.13437
-13.057,-2.3557,-0.64924,223.05,0.0040539,-0.2,-0.12394
-13.193,-1.0247,-0.81781,207.52,0.0037715,-0.2,-0.11352
-13.28,0.52625,-0.75571,190.46,0.0034892,-0.2,-0.10309
-13.299,0.92305,-0.80162,171.85,0.0032069,-0.2,-0.092668
-13.484,0.56363,-0.84713,154.55,0.0029463,-0.2,-0.08305
-9.8307,-2.8919,-2.7225,244.94,0.025192,-0.2,-0.14274
-11.244,-2.7747,-2.4871,237.99,0.023426,-0.2,-0.13246
-12.734,-2.3302,-2.4863,223.99,0.021661,-0.2,-0.12217
-12.87,-1.076,-2.6869,208.74,0.019895,-0.2,-0.11188
-12.989,0.43865,-2.6217,191.93,0.01813,-0.2,-0.10159
-13.024,0.82565,-2.6573,173.64,0.016364,-0.2,-0.091307
