"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-9.0437,-2.5402,3.3035,154.2,-0.051881,-0.2,-0.12404
-8.0006,-2.7237,2.5978,158.93,-0.055958,-0.2,-0.13364
-9.339,-2.4902,2.0487,154.58,-0.033694,-0.2,-0.13015
-8.2441,-2.6566,1.454,159.21,-0.036362,-0.2,-0.14023
-10.143,-1.9726,3.9008,144.39,-0.047803,-0.2,-0.11443
-10.498,-1.9653,2.5126,144.95,-0.031026,-0.2,-0.12006
-10.189,-0.71887,3.8403,133.78,-0.043726,-0.2,-0.10483
-10.563,-0.76295,2.4304,134.41,-0.028359,-0.2,-0.10998
-10.178,0.62513,3.8699,122.25,-0.039648,-0.2,-0.09522
-10.568,0.55986,2.4694,122.94,-0.025691,-0.2,-0.099892
-10.169,0.97513,3.8315,109.58,-0.035571,-0.2,-0.085615
-10.566,0.90744,2.427,110.41,-0.023023,-0.2,-0.089806
-10.359,0.7165,3.9122,97.713,-0.031809,-0.2,-0.076752
-10.751,0.63823,2.4556,98.724,-0.020562,-0.2,-0.080501
-8.346,-2.5733,0.22308,159.81,-0.016036,-0.2,-0.144
-9.4712,-2.4271,0.68497,155.22,-0.014831,-0.2,-0.13364
-10.664,-1.9518,0.99257,145.75,-0.013626,-0.2,-0.12327
-10.752,-0.81007,0.88269,135.37,-0.01242,-0.2,-0.11291
-10.783,0.48525,0.92923,124.01,-0.011215,-0.2,-0.10254
-10.786,0.82864,0.88605,111.61,-0.01001,-0.2,-0.09218
-10.956,0.55053,0.87558,100.1,-0.0088985,-0.2,-0.082618
-8.2455,-2.48,-1.0038,160.53,0.0046186,-0.2,-0.14479
-9.3904,-2.3568,-0.67829,155.92,0.0043362,-0.2,-0.13437
-10.605,-1.9364,-0.5272,146.54,0.0040539,-0.2,-0.12394
-10.711,-0.85912,-0.66667,136.3,0.0037715,-0.2,-0.11352
-10.774,0.40871,-0.61699,125.06,0.0034892,-0.2,-0.10309
-10.782,0.74829,-0.65391,112.83,0.0032069,-0.2,-0.092668
-10.928,0.46326,-0.69161,101.47,0.0029463,-0.2,-0.08305
-7.9924,-2.3801,-2.2121,160.99,0.025192,-0.2,-0.14274
-9.1352,-2.2804,-2.0203,156.4,0.023426,-0.2,-0.13246
-10.341,-1.9149,-2.0186,147.15,0.021661,-0.2,-0.12217
-10.449,-0.90058,-2.1832,137.1,0.019895,-0.2,-0.11188
-10.538,0.33749,-2.13,126.03,0.01813,-0.2,-0.10159
-10.559,0.66876,-2.1578,114.02,0.016364,-0.2,-0.091307
-10.683,0.37576,-2.2138,102.81,0.014735,-0.2,-0.081816
-7.6011,-2.2762,-3.3069,161.16,0.045214,-0.2,-0.13759
-8.71,-2.2007,-3.2777,156.68,0.042006,-0.2,-0.12768
-9.8774,-1.888,-3.4464,147.66,0.038798,-0.2,-0.11776
-9.9833,-0.93267,-3.6309,137.81,0.03559,-0.2,-0.10784
-10.095,0.27346,-3.5796,126.92,0.032382,-0.2,-0.097928
-10.135,0.58969,-3.6,115.08,0.029174,-0.2,-0.088012
-10.237,0.28481,-3.668,103.95,0.026215,-0.2,-0.078863
-7.0691,-2.1709,-4.2948,161.26,0.064364,-0.2,-0.12982
-8.1202,-2.1204,-4.4422,156.93,0.059772,-0.2,-0.12045
-9.225,-1.86,-4.7894,148.12,0.05518,-0.2,-0.11108
-9.3291,-0.95816,-4.9894,138.41,0.050588,-0.2,-0.10171
-9.4635,0.21494,-4.9458,127.66,0.045996,-0.2,-0.092346
-9.523,0.50823,-4.9622,115.89,0.041404,-0.2,-0.082978
-9.6032,0.18705,-5.0267,104.8,0.037167,-0.2,-0.074335
-6.4278,-2.0698,-5.242,161.23,0.082161,-0.2,-0.11931
-7.3948,-2.044,-5.5334,157.03,0.076284,-0.2,-0.11069
-8.4056,-1.8343,-6.0235,148.42,0.070407,-0.2,-0.10208
-8.5014,-0.97989,-6.2372,138.85,0.06453,-0.2,-0.093459
-8.6569,0.15918,-6.2089,128.16,0.058653,-0.2,-0.084842
-8.735,0.42129,-6.2196,116.4,0.052776,-0.2,-0.076226
-8.7981,0.079615,-6.2664,105.39,0.047354,-0.2,-0.068276
-5.6549,-1.9763,-6.0881,161.56,0.098271,-0.2,-0.10637
-6.5208,-1.976,-6.5078,157.36,0.091231,-0.2,-0.098682
-7.4228,-1.8164,-7.127,148.74,0.084192,-0.2,-0.090994
-7.5121,-1.0039,-7.3578,139.17,0.077152,-0.2,-0.083306
-7.6863,0.10238,-7.3524,128.46,0.070112,-0.2,-0.075617
-7.7822,0.3276,-7.3479,116.68,0.063073,-0.2,-0.067929
-7.835,-0.038138,-7.37,105.79,0.056578,-0.2,-0.060836
-4.7788,-1.9049,-6.8595,161.49,0.11255,-0.2,-0.091419
-5.5252,-1.9246,-7.3796,157.38,0.10447,-0.2,-0.084797
-6.2972,-1.8098,-8.0965,148.89,0.09639,-0.2,-0.078175
-6.3752,-1.0359,-8.3377,139.38,0.08831,-0.2,-0.071553
-6.5649,0.042455,-8.3525,128.68,0.080231,-0.2,-0.064931
-6.6726,0.22819,-8.328,116.92,0.072152,-0.2,-0.058309
-6.7242,-0.16479,-8.3189,106.14,0.064697,-0.2,-0.0522
-3.8712,-1.8574,-7.5205,161.1,0.12426,-0.2,-0.074379
-4.4606,-1.8918,-8.1185,157.17,0.11534,-0.2,-0.068986
-5.0628,-1.8118,-8.9036,148.92,0.10642,-0.2,-0.063593
-5.1204,-1.0673,-9.1472,139.53,0.097498,-0.2,-0.0582
-5.3143,-0.018014,-9.182,128.9,0.088577,-0.2,-0.052807
-5.4378,0.12299,-9.1442,117.19,0.079656,-0.2,-0.047414
-5.5015,-0.29882,-9.0994,106.54,0.071425,-0.2,-0.042438
-2.899,-1.8298,-7.9968,161.34,0.13364,-0.2,-0.055958
-3.3505,-1.878,-8.6583,157.31,0.12403,-0.2,-0.051886
-3.8079,-1.8293,-9.5053,148.95,0.11443,-0.2,-0.047814
-3.8495,-1.1069,-9.756,139.6,0.10482,-0.2,-0.043742
-4.0433,-0.081179,-9.8048,129.02,0.09521,-0.2,-0.03967
-4.1935,0.019686,-9.7572,117.41,0.085602,-0.2,-0.035598
-4.2796,-0.42775,-9.6802,106.92,0.076738,-0.2,-0.031841
-8.6579,-2.577,4.3655,154.15,-0.064555,-0.2,-0.11792
-7.6806,-2.7779,3.5939,158.92,-0.069613,-0.2,-0.12704
-9.677,-1.9674,5.0426,144.25,-0.059497,-0.2,-0.10879
-9.7032,-0.6703,4.9941,133.59,-0.054438,-0.2,-0.099666
-9.6795,0.68208,5.0148,122.01,-0.04938,-0.2,-0.09054
-9.6615,1.0263,4.9929,109.24,-0.044322,-0.2,-0.081415
-9.8532,0.77849,5.1283,97.321,-0.039655,-0.2,-0.072996
-7.2804,-2.8282,4.4763,158.82,-0.082504,-0.2,-0.11906
-8.1844,-2.6098,5.2995,154.12,-0.076521,-0.2,-0.11051
-9.1144,-1.9606,6.0367,144.21,-0.070538,-0.2,-0.10197
-9.1169,-0.62569,5.9929,133.46,-0.064555,-0.2,-0.093421
-9.0843,0.73117,6.0046,121.81,-0.058571,-0.2,-0.084876
-9.0571,1.068,6.0069,109.04,-0.052588,-0.2,-0.07633
-9.2373,0.83201,6.1882,97.156,-0.047068,-0.2,-0.068445
-6.7998,-2.8747,5.2827,158.63,-0.094493,-0.2,-0.10978
