"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-10.846,-3.0173,3.9635,222.94,-0.051881,-0.2,-0.12404
-9.5877,-3.2325,3.1158,229.73,-0.055958,-0.2,-0.13364
-11.201,-2.9572,2.4585,223.49,-0.033694,-0.2,-0.13015
-9.8813,-3.1518,1.7447,230.14,-0.036362,-0.2,-0.14023
-12.173,-2.3429,4.6827,208.83,-0.047803,-0.2,-0.11443
-12.6,-2.3339,3.0165,209.63,-0.031026,-0.2,-0.12006
-12.233,-0.83552,4.6156,193.53,-0.043726,-0.2,-0.10483
-12.682,-0.88779,2.9224,194.44,-0.028359,-0.2,-0.10998
-12.229,0.76962,4.6554,176.91,-0.039648,-0.2,-0.09522
-12.698,0.69159,2.9725,177.89,-0.025691,-0.2,-0.099892
-12.226,1.1712,4.6125,158.58,-0.035571,-0.2,-0.085615
-12.704,1.0902,2.9234,159.77,-0.023023,-0.2,-0.089806
-12.46,0.85316,4.7121,141.42,-0.031809,-0.2,-0.076752
-12.931,0.75945,2.9599,142.87,-0.020562,-0.2,-0.080501
-10.005,-3.0523,0.26838,231,-0.016036,-0.2,-0.144
-11.361,-2.8819,0.82244,224.41,-0.014831,-0.2,-0.13364
-12.8,-2.3177,1.1918,210.78,-0.013626,-0.2,-0.12327
-12.909,-0.94379,1.0635,195.82,-0.01242,-0.2,-0.11291
-12.955,0.60236,1.1214,179.43,-0.011215,-0.2,-0.10254
-12.968,0.99599,1.0702,161.51,-0.01001,-0.2,-0.09218
-13.177,0.65466,1.0592,144.85,-0.0088985,-0.2,-0.082618
-9.887,-2.9416,-1.2038,232.05,0.0046186,-0.2,-0.14479
-11.266,-2.7986,-0.81361,225.43,0.0043362,-0.2,-0.13437
-12.729,-2.2998,-0.63291,211.92,0.0040539,-0.2,-0.12394
-12.861,-1.0025,-0.79762,197.16,0.0037715,-0.2,-0.11352
-12.945,0.51073,-0.73716,180.94,0.0034892,-0.2,-0.10309
-12.963,0.89995,-0.78187,163.26,0.0032069,-0.2,-0.092668
-13.143,0.55046,-0.82634,146.83,0.0029463,-0.2,-0.08305
-9.5853,-2.8236,-2.6544,232.73,0.025192,-0.2,-0.14274
-10.962,-2.7087,-2.4248,226.12,0.023426,-0.2,-0.13246
-12.414,-2.2748,-2.4239,212.8,0.021661,-0.2,-0.12217
-12.546,-1.0525,-2.6196,198.31,0.019895,-0.2,-0.11188
-12.662,0.42531,-2.556,182.34,0.01813,-0.2,-0.10159
-12.695,0.80494,-2.5906,164.97,0.016364,-0.2,-0.091307
-12.848,0.44591,-2.6578,148.76,0.014735,-0.2,-0.081816
-9.1182,-2.7015,-3.9695,232.96,0.045214,-0.2,-0.13759
-10.453,-2.6152,-3.9347,226.52,0.042006,-0.2,-0.12768
-11.858,-2.2439,-4.1386,213.52,0.038798,-0.2,-0.11776
-11.988,-1.0916,-4.3593,199.32,0.03559,-0.2,-0.10784
-12.129,0.34831,-4.2988,183.61,0.032382,-0.2,-0.097928
-12.185,0.7105,-4.3252,166.49,0.029174,-0.2,-0.088012
-12.311,0.33744,-4.4074,150.39,0.026215,-0.2,-0.078863
-8.4822,-2.5781,-5.1566,233.11,0.064364,-0.2,-0.12982
-9.7457,-2.5214,-5.3335,226.88,0.059772,-0.2,-0.12045
-11.074,-2.2119,-5.7516,214.18,0.05518,-0.2,-0.11108
-11.203,-1.1231,-5.9917,200.19,0.050588,-0.2,-0.10171
