"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-7.5223,-2.1278,2.7468,105.81,-0.051881,-0.2,-0.12404
-6.6603,-2.2841,2.1605,109.09,-0.055958,-0.2,-0.13364
-7.7672,-2.0863,1.7031,106.08,-0.033694,-0.2,-0.13015
-6.8619,-2.2285,1.2088,109.29,-0.036362,-0.2,-0.14023
-8.4306,-1.6535,3.2425,99.021,-0.047803,-0.2,-0.11443
-8.7252,-1.6477,2.0887,99.412,-0.031026,-0.2,-0.12006
-8.4695,-0.62455,3.1882,91.683,-0.043726,-0.2,-0.10483
-8.7797,-0.66194,2.0165,92.124,-0.028359,-0.2,-0.10998
-8.4536,0.49425,3.2084,83.719,-0.039648,-0.2,-0.09522
-8.7777,0.43962,2.0452,84.198,-0.025691,-0.2,-0.099892
-8.4349,0.80293,3.1721,74.985,-0.035571,-0.2,-0.085615
-8.7649,0.74626,2.0073,75.561,-0.023023,-0.2,-0.089806
-8.5852,0.59454,3.2346,66.832,-0.031809,-0.2,-0.076752
-8.9095,0.52888,2.0276,67.531,-0.020562,-0.2,-0.080501
-6.9452,-2.159,0.18503,109.7,-0.016036,-0.2,-0.144
-7.8761,-2.0335,0.56918,106.52,-0.014831,-0.2,-0.13364
-8.8634,-1.6366,0.82543,99.965,-0.013626,-0.2,-0.12327
-8.9364,-0.70178,0.73046,92.791,-0.01242,-0.2,-0.11291
-8.9557,0.37716,0.76618,84.94,-0.011215,-0.2,-0.10254
-8.9469,0.68019,0.72926,76.398,-0.01001,-0.2,-0.09218
-9.0793,0.45524,0.71829,68.477,-0.0088985,-0.2,-0.082618
-6.8602,-2.0805,-0.83494,110.2,0.0046186,-0.2,-0.14479
-7.8078,-1.9744,-0.56398,107,0.0043362,-0.2,-0.13437
-8.8139,-1.6237,-0.43752,100.51,0.0040539,-0.2,-0.12394
-8.9026,-0.74287,-0.55674,93.435,0.0037715,-0.2,-0.11352
-8.9478,0.31319,-0.51751,85.67,0.0034892,-0.2,-0.10309
-8.9435,0.61281,-0.54798,77.241,0.0032069,-0.2,-0.092668
-9.0563,0.38191,-0.58038,69.426,0.0029463,-0.2,-0.08305
-6.6481,-1.996,-1.8388,110.51,0.025192,-0.2,-0.14274
-7.5939,-1.9097,-1.679,107.34,0.023426,-0.2,-0.13246
-8.5937,-1.6053,-1.6766,100.94,0.021661,-0.2,-0.12217
-8.6843,-0.77738,-1.8166,93.992,0.019895,-0.2,-0.11188
-8.7518,0.25379,-1.7736,86.346,0.01813,-0.2,-0.10159
-8.7589,0.54616,-1.7952,78.063,0.016364,-0.2,-0.091307
-8.8537,0.30847,-1.8417,70.353,0.014735,-0.2,-0.081816
-6.321,-1.9078,-2.7481,110.62,0.045214,-0.2,-0.13759
-7.2395,-1.8419,-2.7234,107.53,0.042006,-0.2,-0.12768
-8.2083,-1.5823,-2.8626,101.29,0.038798,-0.2,-0.11776
-8.2968,-0.80385,-3.0189,94.482,0.03559,-0.2,-0.10784
-8.3833,0.2005,-2.9768,86.965,0.032382,-0.2,-0.097928
-8.4067,0.47982,-2.9913,78.803,0.029174,-0.2,-0.088012
-8.4835,0.23201,-3.0464,71.144,0.026215,-0.2,-0.078863
-5.877,-1.8181,-3.5682,110.69,0.064364,-0.2,-0.12982
-6.7488,-1.7734,-3.6905,107.7,0.059772,-0.2,-0.12045
-7.6665,-1.558,-3.9781,101.61,0.05518,-0.2,-0.11108
-7.7526,-0.82457,-4.1471,94.904,0.050588,-0.2,-0.10171
-7.8587,0.15194,-4.1107,87.478,0.045996,-0.2,-0.092346
-7.8992,0.41141,-4.1209,79.369,0.041404,-0.2,-0.082978
-7.9587,0.14967,-4.1721,71.738,0.037167,-0.2,-0.074335
-5.3427,-1.7315,-4.3546,110.68,0.082161,-0.2,-0.11931
-6.1453,-1.7077,-4.5965,107.77,0.076284,-0.2,-0.11069
-6.9855,-1.5351,-5.003,101.82,0.070407,-0.2,-0.10208
-7.0644,-0.84182,-5.1832,95.208,0.06453,-0.2,-0.093459
