"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-15.574,-4.256,5.6953,463.3,-0.051881,-0.2,-0.12404
-13.75,-4.553,4.4745,477.28,-0.055958,-0.2,-0.13364
-16.088,-4.1699,3.534,464.42,-0.033694,-0.2,-0.13015
-14.176,-4.4371,2.5073,478.1,-0.036362,-0.2,-0.14023
-17.502,-3.3038,6.7364,434.18,-0.047803,-0.2,-0.11443
-18.116,-3.2904,4.3402,435.81,-0.031026,-0.2,-0.12006
-17.6,-1.137,6.6534,402.51,-0.043726,-0.2,-0.10483
-18.246,-1.2104,4.2163,404.36,-0.028359,-0.2,-0.10998
-17.614,1.147,6.7201,368.02,-0.039648,-0.2,-0.09522
-18.29,1.0357,4.2951,370.04,-0.025691,-0.2,-0.099892
-17.628,1.679,6.6657,329.89,-0.035571,-0.2,-0.085615
-18.318,1.563,4.229,332.35,-0.023023,-0.2,-0.089806
-17.974,1.2017,6.8144,294.17,-0.031809,-0.2,-0.076752
-18.654,1.0673,4.2856,297.18,-0.020562,-0.2,-0.080501
-14.36,-4.2955,0.38693,479.89,-0.016036,-0.2,-0.144
-16.321,-4.0629,1.1831,466.31,-0.014831,-0.2,-0.13364
-18.406,-3.267,1.7154,438.18,-0.013626,-0.2,-0.12327
-18.574,-1.2895,1.54,407.21,-0.01242,-0.2,-0.11291
-18.661,0.90824,1.6272,373.2,-0.011215,-0.2,-0.10254
-18.698,1.4283,1.5554,335.93,-0.01001,-0.2,-0.09218
-19.009,0.91736,1.5426,301.26,-0.0088985,-0.2,-0.082618
-14.195,-4.1397,-1.729,482.09,0.0046186,-0.2,-0.14479
-16.188,-3.946,-1.1691,468.44,0.0043362,-0.2,-0.13437
-18.307,-3.2424,-0.91016,440.54,0.0040539,-0.2,-0.12394
-18.507,-1.3732,-1.1403,409.98,0.0037715,-0.2,-0.11352
-18.647,0.77726,-1.0522,376.32,0.0034892,-0.2,-0.10309
-18.69,1.2911,-1.1168,339.55,0.0032069,-0.2,-0.092668
-18.959,0.76848,-1.1791,305.36,0.0029463,-0.2,-0.08305
-13.767,-3.9751,-3.8164,483.5,0.025192,-0.2,-0.14274
-15.758,-3.8212,-3.4871,469.88,0.023426,-0.2,-0.13246
-17.857,-3.2088,-3.4878,442.37,0.021661,-0.2,-0.12217
-18.055,-1.4455,-3.765,412.36,0.019895,-0.2,-0.11188
-18.24,0.65474,-3.675,379.19,0.01813,-0.2,-0.10159
-18.303,1.1554,-3.7262,343.06,0.016364,-0.2,-0.091307
-18.532,0.61912,-3.8228,309.35,0.014735,-0.2,-0.081816
-13.101,-3.8057,-5.7106,484,0.045214,-0.2,-0.13759
-15.03,-3.692,-5.6605,470.68,0.042006,-0.2,-0.12768
-17.058,-3.1676,-5.956,443.82,0.038798,-0.2,-0.11776
-17.252,-1.5032,-6.2718,414.42,0.03559,-0.2,-0.10784
-17.473,0.54355,-6.1886,381.8,0.032382,-0.2,-0.097928
-17.565,1.0206,-6.2287,346.19,0.029174,-0.2,-0.088012
-17.755,0.46464,-6.3483,312.72,0.026215,-0.2,-0.078863
-12.193,-3.6357,-7.4213,484.33,0.064364,-0.2,-0.12982
-14.013,-3.5635,-7.6747,471.43,0.059772,-0.2,-0.12045
-15.928,-3.1258,-8.2781,445.17,0.05518,-0.2,-0.11108
-16.124,-1.5507,-8.6241,416.19,0.050588,-0.2,-0.10171
-16.381,0.4412,-8.5579,383.95,0.045996,-0.2,-0.092346
-16.502,0.8819,-8.5922,348.57,0.041404,-0.2,-0.082978
-16.655,0.29953,-8.7074,315.24,0.037167,-0.2,-0.074335
-11.092,-3.4752,-9.0614,484.29,0.082161,-0.2,-0.11931
-12.765,-3.444,-9.5627,471.77,0.076284,-0.2,-0.11069
-14.514,-3.0901,-10.413,446.09,0.070407,-0.2,-0.10208
-14.695,-1.5936,-10.785,417.47,0.06453,-0.2,-0.093459
-14.984,0.3432,-10.748,385.41,0.058653,-0.2,-0.084842
-15.133,0.7337,-10.773,350.05,0.052776,-0.2,-0.076226
-15.254,0.1177,-10.859,317,0.047354,-0.2,-0.068276
-9.7611,-3.3305,-10.526,485.28,0.098271,-0.2,-0.10637
-11.257,-3.3407,-11.249,472.76,0.091231,-0.2,-0.098682
-12.816,-3.0694,-12.322,447.03,0.084192,-0.2,-0.090994
-12.985,-1.6423,-12.727,418.42,0.077152,-0.2,-0.083306
-13.303,0.24236,-12.732,386.3,0.070112,-0.2,-0.075617
-13.478,0.57308,-12.73,350.86,0.063073,-0.2,-0.067929
-13.581,-0.082445,-12.773,318.17,0.056578,-0.2,-0.060836
-8.25,-3.2257,-11.86,485.1,0.11255,-0.2,-0.091419
