"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-14.322,-3.9293,5.2358,391.21,-0.051881,-0.2,-0.12404
-12.648,-4.2046,4.1143,403.04,-0.055958,-0.2,-0.13364
-14.793,-3.8502,3.2484,392.17,-0.033694,-0.2,-0.13015
-13.038,-4.0982,2.3049,403.74,-0.036362,-0.2,-0.14023
-16.091,-3.0509,6.1911,366.6,-0.047803,-0.2,-0.11443
-16.655,-3.0389,3.9883,367.98,-0.031026,-0.2,-0.12006
-16.179,-1.0589,6.1119,339.83,-0.043726,-0.2,-0.10483
-16.773,-1.1271,3.8718,341.4,-0.028359,-0.2,-0.10998
-16.189,1.0459,6.1714,310.7,-0.039648,-0.2,-0.09522
-16.81,0.94317,3.9429,312.41,-0.025691,-0.2,-0.099892
-16.199,1.5459,6.1203,278.52,-0.035571,-0.2,-0.085615
-16.833,1.4391,3.8814,280.6,-0.023023,-0.2,-0.089806
-16.516,1.1123,6.2562,248.36,-0.031809,-0.2,-0.076752
-17.141,0.98876,3.9328,250.91,-0.020562,-0.2,-0.080501
-13.206,-3.9679,0.3553,405.26,-0.016036,-0.2,-0.144
-15.007,-3.7518,1.087,393.76,-0.014831,-0.2,-0.13364
-16.921,-3.0177,1.5756,369.98,-0.013626,-0.2,-0.12327
-17.074,-1.2005,1.412,343.82,-0.01242,-0.2,-0.11291
-17.151,0.82563,1.4913,315.09,-0.011215,-0.2,-0.10254
-17.182,1.3151,1.425,283.63,-0.01001,-0.2,-0.09218
-17.467,0.85097,1.4126,254.36,-0.0088985,-0.2,-0.082618
-13.053,-3.8242,-1.5899,407.11,0.0046186,-0.2,-0.14479
-14.883,-3.6439,-1.0753,395.56,0.0043362,-0.2,-0.13437
-16.829,-2.995,-0.8376,371.98,0.0040539,-0.2,-0.12394
-17.012,-1.278,-1.0512,346.16,0.0037715,-0.2,-0.11352
-17.138,0.70491,-0.97061,317.74,0.0034892,-0.2,-0.10309
-17.175,1.1888,-1.03,286.69,0.0032069,-0.2,-0.092668
-17.421,0.71416,-1.0877,257.83,0.0029463,-0.2,-0.08305
-12.658,-3.6719,-3.5082,408.29,0.025192,-0.2,-0.14274
-14.487,-3.5284,-3.2057,396.78,0.023426,-0.2,-0.13246
-16.414,-2.9639,-3.2066,373.53,0.021661,-0.2,-0.12217
-16.596,-1.3446,-3.463,348.17,0.019895,-0.2,-0.11188
-16.763,0.5921,-3.3803,320.17,0.01813,-0.2,-0.10159
-16.819,1.064,-3.4275,289.67,0.016364,-0.2,-0.091307
-17.029,0.57689,-3.5164,261.2,0.014735,-0.2,-0.081816
-12.045,-3.5152,-5.2486,408.71,0.045214,-0.2,-0.13759
-13.816,-3.4087,-5.203,397.46,0.042006,-0.2,-0.12768
-15.679,-2.9255,-5.4748,374.76,0.038798,-0.2,-0.11776
-15.857,-1.3975,-5.7662,349.92,0.03559,-0.2,-0.10784
-16.058,0.48993,-5.6895,322.38,0.032382,-0.2,-0.097928
-16.141,0.93997,-5.7265,292.32,0.029174,-0.2,-0.088012
-16.316,0.43477,-5.8366,264.06,0.026215,-0.2,-0.078863
-11.208,-3.3575,-6.8202,408.99,0.064364,-0.2,-0.12982
-12.881,-3.2893,-7.0538,398.09,0.059772,-0.2,-0.12045
-14.641,-2.8862,-7.6087,375.91,0.05518,-0.2,-0.11108
-14.82,-1.4409,-7.9275,351.42,0.050588,-0.2,-0.10171
-15.054,0.39602,-7.866,324.2,0.045996,-0.2,-0.092346
-15.165,0.81235,-7.898,294.34,0.041404,-0.2,-0.082978
-15.305,0.28276,-8.0039,266.19,0.037167,-0.2,-0.074335
-10.196,-3.2081,-8.327,408.95,0.082161,-0.2,-0.11931
-11.733,-3.1778,-8.7885,398.38,0.076284,-0.2,-0.11069
-13.341,-2.8523,-9.5701,376.68,0.070407,-0.2,-0.10208
-13.506,-1.4796,-9.913,352.51,0.06453,-0.2,-0.093459
-13.771,0.30616,-9.8784,325.44,0.058653,-0.2,-0.084842
-13.908,0.67601,-9.9018,295.59,0.052776,-0.2,-0.076226
-14.019,0.11536,-9.9805,267.68,0.047354,-0.2,-0.068276
-8.9723,-3.0729,-9.6724,409.78,0.098271,-0.2,-0.10637
-10.347,-3.0811,-10.338,399.2,0.091231,-0.2,-0.098682
-11.78,-2.832,-11.324,377.47,0.084192,-0.2,-0.090994
-11.935,-1.5235,-11.697,353.31,0.077152,-0.2,-0.083306
-12.226,0.21384,-11.701,326.19,0.070112,-0.2,-0.075617
-12.388,0.5284,-11.7,296.28,0.063073,-0.2,-0.067929
-12.482,-0.068784,-11.74,268.66,0.056578,-0.2,-0.060836
-7.5832,-2.9742,-10.899,409.63,0.11255,-0.2,-0.091419
-8.7675,-3.0117,-11.724,399.28,0.10447,-0.2,-0.084797
-9.9924,-2.8303,-12.866,377.86,0.09639,-0.2,-0.078175
-10.127,-1.58,-13.257,353.84,0.08831,-0.2,-0.071553
-10.44,0.11661,-13.295,326.74,0.080231,-0.2,-0.064931
-10.618,0.3715,-13.262,296.85,0.072152,-0.2,-0.058309
-10.71,-0.26732,-13.253,269.53,0.064697,-0.2,-0.0522
-6.1425,-2.9139,-11.948,408.67,0.12426,-0.2,-0.074379
-7.0769,-2.9722,-12.898,398.78,0.11534,-0.2,-0.068986
-8.0308,-2.8422,-14.149,377.95,0.10642,-0.2,-0.063593
-8.1318,-1.6361,-14.545,354.22,0.097498,-0.2,-0.0582
-8.4489,0.01844,-14.617,327.27,0.088577,-0.2,-0.052807
-8.6489,0.20509,-14.562,297.55,0.079656,-0.2,-0.047414
-8.7583,-0.47826,-14.499,270.54,0.071425,-0.2,-0.042438
-4.5968,-2.8841,-12.704,409.32,0.13364,-0.2,-0.055958
-5.313,-2.9615,-13.754,399.16,0.12403,-0.2,-0.051886
-6.0366,-2.8784,-15.105,378.04,0.11443,-0.2,-0.047814
-6.1105,-1.7056,-15.514,354.41,0.10482,-0.2,-0.043742
