"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-13.07,-3.6011,4.7774,325.2,-0.051881,-0.2,-0.12404
-11.545,-3.8548,3.7546,335.05,-0.055958,-0.2,-0.13364
-13.499,-3.5288,2.9638,326,-0.033694,-0.2,-0.13015
-11.901,-3.7575,2.103,335.64,-0.036362,-0.2,-0.14023
-14.679,-2.796,5.6476,304.71,-0.047803,-0.2,-0.11443
-15.194,-2.7851,3.6382,305.86,-0.031026,-0.2,-0.12006
-14.757,-0.97834,5.5727,282.44,-0.043726,-0.2,-0.10483
-15.299,-1.0408,3.5297,283.75,-0.028359,-0.2,-0.10998
-14.762,0.94668,5.6251,258.22,-0.039648,-0.2,-0.09522
-15.328,0.85292,3.5933,259.64,-0.025691,-0.2,-0.099892
-14.767,1.4112,5.5769,231.47,-0.035571,-0.2,-0.085615
-15.345,1.3138,3.5361,233.21,-0.023023,-0.2,-0.089806
-15.054,1.0191,5.6996,206.42,-0.031809,-0.2,-0.076752
-15.623,0.90634,3.5821,208.53,-0.020562,-0.2,-0.080501
-12.053,-3.6383,0.3239,336.9,-0.016036,-0.2,-0.144
-13.693,-3.4387,0.99166,327.33,-0.014831,-0.2,-0.13364
-15.436,-2.7657,1.4373,307.53,-0.013626,-0.2,-0.12327
-15.573,-1.1079,1.2865,285.76,-0.01242,-0.2,-0.11291
-15.639,0.74558,1.3581,261.88,-0.011215,-0.2,-0.10254
-15.664,1.2004,1.2971,235.73,-0.01001,-0.2,-0.09218
-15.921,0.78045,1.2852,211.41,-0.0088985,-0.2,-0.082618
-11.912,-3.5064,-1.4508,338.44,0.0046186,-0.2,-0.14479
-13.58,-3.3396,-0.98102,328.82,0.0043362,-0.2,-0.13437
-15.352,-2.7447,-0.76381,309.19,0.0040539,-0.2,-0.12394
-15.516,-1.1786,-0.95975,287.71,0.0037715,-0.2,-0.11352
-15.627,0.63533,-0.88634,264.08,0.0034892,-0.2,-0.10309
-15.657,1.0851,-0.94058,238.28,0.0032069,-0.2,-0.092668
-15.879,0.65539,-0.99353,214.29,0.0029463,-0.2,-0.08305
-11.551,-3.3665,-3.2006,339.42,0.025192,-0.2,-0.14274
-13.217,-3.2333,-2.9243,329.83,0.023426,-0.2,-0.13246
-14.973,-2.7159,-2.9245,310.48,0.021661,-0.2,-0.12217
-15.136,-1.2393,-3.159,289.38,0.019895,-0.2,-0.11188
-15.285,0.53238,-3.083,266.1,0.01813,-0.2,-0.10159
-15.333,0.97096,-3.1258,240.75,0.016364,-0.2,-0.091307
-15.523,0.52988,-3.207,217.1,0.014735,-0.2,-0.081816
-10.99,-3.2224,-4.7877,339.77,0.045214,-0.2,-0.13759
-12.604,-3.1231,-4.746,330.4,0.042006,-0.2,-0.12768
-14.302,-2.6801,-4.9933,311.51,0.038798,-0.2,-0.11776
-14.463,-1.2872,-5.2591,290.84,0.03559,-0.2,-0.10784
-14.642,0.43925,-5.1881,267.95,0.032382,-0.2,-0.097928
-14.715,0.85755,-5.2215,242.97,0.029174,-0.2,-0.088012
-14.873,0.39983,-5.3215,219.48,0.026215,-0.2,-0.078863
-10.226,-3.077,-6.2207,340,0.064364,-0.2,-0.12982
-11.751,-3.0129,-6.4339,330.93,0.059772,-0.2,-0.12045
-13.356,-2.6435,-6.9394,312.46,0.05518,-0.2,-0.11108
-13.516,-1.3263,-7.2298,292.1,0.050588,-0.2,-0.10171
-13.727,0.35373,-7.1722,269.47,0.045996,-0.2,-0.092346
-13.826,0.74084,-7.2008,244.65,0.041404,-0.2,-0.082978
-13.951,0.26062,-7.2968,221.26,0.037167,-0.2,-0.074335
-9.3013,-2.9389,-7.5946,339.96,0.082161,-0.2,-0.11931
-10.704,-2.9096,-8.0158,331.16,0.076284,-0.2,-0.11069
-12.17,-2.6115,-8.7282,313.11,0.070407,-0.2,-0.10208
-12.318,-1.3611,-9.0401,293,0.06453,-0.2,-0.093459
-12.557,0.27193,-9.0066,270.5,0.058653,-0.2,-0.084842
