"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-6.6941,-1.9016,2.4439,83.278,-0.051881,-0.2,-0.12404
-5.9305,-2.043,1.9226,85.881,-0.055958,-0.2,-0.13364
-6.9116,-1.8648,1.515,83.495,-0.033694,-0.2,-0.13015
-6.1094,-1.9937,1.0754,86.04,-0.036362,-0.2,-0.14023
-7.4991,-1.4787,2.8845,77.903,-0.047803,-0.2,-0.11443
-7.761,-1.4739,1.8582,78.214,-0.031026,-0.2,-0.12006
-7.5345,-0.57361,2.8338,72.093,-0.043726,-0.2,-0.10483
-7.8105,-0.60736,1.7915,72.444,-0.028359,-0.2,-0.10998
-7.5167,0.42136,2.8489,65.786,-0.039648,-0.2,-0.09522
-7.8049,0.37256,1.8146,66.167,-0.025691,-0.2,-0.099892
-7.4924,0.70751,2.8137,58.886,-0.035571,-0.2,-0.085615
-7.7855,0.65692,1.7792,59.344,-0.023023,-0.2,-0.089806
-7.6199,0.52665,2.866,52.46,-0.031809,-0.2,-0.076752
-7.9077,0.46779,1.7948,53.013,-0.020562,-0.2,-0.080501
-6.1828,-1.9317,0.16442,86.368,-0.016036,-0.2,-0.144
-7.008,-1.8178,0.50616,83.844,-0.014831,-0.2,-0.13364
-7.8837,-1.4641,0.73456,78.654,-0.013626,-0.2,-0.12327
-7.9498,-0.64324,0.64779,72.973,-0.01242,-0.2,-0.11291
-7.963,0.31681,0.6775,66.756,-0.011215,-0.2,-0.10254
-7.9471,0.59783,0.64407,60.007,-0.01001,-0.2,-0.09218
-8.0585,0.40176,0.63272,53.76,-0.0088985,-0.2,-0.082618
-6.1061,-1.8615,-0.74292,86.76,0.0046186,-0.2,-0.14479
-6.9466,-1.7647,-0.50178,84.229,0.0043362,-0.2,-0.13437
-7.8396,-1.4526,-0.38873,79.087,0.0040539,-0.2,-0.12394
-7.9194,-0.67999,-0.49694,73.484,0.0037715,-0.2,-0.11352
-7.9557,0.25974,-0.46358,67.336,0.0034892,-0.2,-0.10309
