"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-8.2132,-2.3196,2.9994,126.75,-0.051881,-0.2,-0.12404
-7.2692,-2.4883,2.359,130.65,-0.055958,-0.2,-0.13364
-8.4809,-2.2741,1.8598,127.07,-0.033694,-0.2,-0.13015
-7.4897,-2.4274,1.3199,130.89,-0.036362,-0.2,-0.14023
-9.2071,-1.8014,3.5405,118.66,-0.047803,-0.2,-0.11443
-9.529,-1.7949,2.2804,119.12,-0.031026,-0.2,-0.12006
-9.2477,-0.66515,3.4831,109.92,-0.043726,-0.2,-0.10483
-9.5864,-0.70546,2.2036,110.44,-0.028359,-0.2,-0.10998
-9.2334,0.55813,3.5079,100.43,-0.039648,-0.2,-0.09522
-9.5873,0.49875,2.2375,101,-0.025691,-0.2,-0.099892
-9.2204,0.88426,3.4714,90.006,-0.035571,-0.2,-0.085615
-9.5812,0.82273,2.198,90.693,-0.023023,-0.2,-0.089806
-9.3911,0.65292,3.5431,80.258,-0.031809,-0.2,-0.076752
-9.7459,0.58179,2.2228,81.092,-0.020562,-0.2,-0.080501
-7.5812,-2.3516,0.20208,131.38,-0.016036,-0.2,-0.144
-8.6002,-2.2167,0.62156,127.59,-0.014831,-0.2,-0.13364
-9.6799,-1.7826,0.90075,119.78,-0.013626,-0.2,-0.12327
-9.7577,-0.74849,0.7993,111.23,-0.01242,-0.2,-0.11291
-9.7818,0.43088,0.84051,101.88,-0.011215,-0.2,-0.10254
-9.7802,0.75104,0.80098,91.688,-0.01001,-0.2,-0.09218
-9.9316,0.50196,0.79065,82.221,-0.0088985,-0.2,-0.082618
-7.4891,-2.2664,-0.91184,131.97,0.0046186,-0.2,-0.14479
-8.5262,-2.1524,-0.61601,128.17,0.0043362,-0.2,-0.13437
-9.626,-1.7685,-0.47857,120.43,0.0040539,-0.2,-0.12394
-9.721,-0.7931,-0.60642,112,0.0037715,-0.2,-0.11352
-9.7735,0.36129,-0.56178,102.75,0.0034892,-0.2,-0.10309
-9.7766,0.67794,-0.59515,92.693,0.0032069,-0.2,-0.092668
-9.9063,0.4225,-0.62981,83.353,0.0029463,-0.2,-0.08305
-7.2584,-2.1748,-2.0084,132.35,0.025192,-0.2,-0.14274
-8.2933,-2.0823,-1.834,128.57,0.023426,-0.2,-0.13246
-9.3856,-1.7485,-1.832,120.94,0.021661,-0.2,-0.12217
-9.4827,-0.83066,-1.9823,112.66,0.019895,-0.2,-0.11188
-9.5596,0.2966,-1.9339,103.55,0.01813,-0.2,-0.10159
-9.5749,0.60556,-1.9586,93.67,0.016364,-0.2,-0.091307
-9.6848,0.34286,-2.0095,84.457,0.014735,-0.2,-0.081816
-6.902,-2.0794,-3.0018,132.49,0.045214,-0.2,-0.13759
-7.9067,-2.009,-2.975,128.79,0.042006,-0.2,-0.12768
-8.9648,-1.7236,-3.1276,121.36,0.038798,-0.2,-0.11776
-9.0598,-0.85955,-3.2956,113.24,0.03559,-0.2,-0.10784
-9.1573,0.23853,-3.2484,104.29,0.032382,-0.2,-0.097928
-9.1901,0.53358,-3.266,94.549,0.029174,-0.2,-0.088012
-9.2801,0.26,-3.3275,85.397,0.026215,-0.2,-0.078863
-6.4178,-1.9826,-3.898,132.57,0.064364,-0.2,-0.12982
-7.3711,-1.935,-4.0316,129,0.059772,-0.2,-0.12045
-8.373,-1.6975,-4.3462,121.74,0.05518,-0.2,-0.11108
-8.4658,-0.88231,-4.5279,113.74,0.050588,-0.2,-0.10171
-8.5846,0.18554,-4.4873,104.89,0.045996,-0.2,-0.092346
-8.6354,0.45939,-4.501,95.22,0.041404,-0.2,-0.082978
-8.7061,0.17084,-4.5589,86.102,0.037167,-0.2,-0.074335
-5.8349,-1.8892,-4.7572,132.55,0.082161,-0.2,-0.11931
