"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-13.209,-3.6375,4.8283,332.23,-0.051881,-0.2,-0.12404
-11.668,-3.8936,3.7945,342.29,-0.055958,-0.2,-0.13364
-13.643,-3.5645,2.9954,333.04,-0.033694,-0.2,-0.13015
-12.027,-3.7954,2.1254,342.89,-0.036362,-0.2,-0.14023
-14.836,-2.8243,5.7079,311.3,-0.047803,-0.2,-0.11443
-15.356,-2.8133,3.677,312.48,-0.031026,-0.2,-0.12006
-14.915,-0.98723,5.6325,288.55,-0.043726,-0.2,-0.10483
-15.462,-1.0503,3.5676,289.89,-0.028359,-0.2,-0.10998
-14.92,0.95778,5.6857,263.81,-0.039648,-0.2,-0.09522
-15.492,0.86303,3.6321,265.26,-0.025691,-0.2,-0.099892
-14.926,1.4263,5.6372,236.48,-0.035571,-0.2,-0.085615
-15.51,1.3278,3.5744,238.26,-0.023023,-0.2,-0.089806
-15.217,1.0295,5.7613,210.88,-0.031809,-0.2,-0.076752
-15.792,0.91558,3.621,213.05,-0.020562,-0.2,-0.080501
-12.181,-3.6749,0.32736,344.18,-0.016036,-0.2,-0.144
-13.839,-3.4735,1.0022,334.4,-0.014831,-0.2,-0.13364
-15.601,-2.7937,1.4526,314.18,-0.013626,-0.2,-0.12327
-15.74,-1.1181,1.3004,291.94,-0.01242,-0.2,-0.11291
-15.807,0.75456,1.3729,267.54,-0.011215,-0.2,-0.10254
-15.832,1.2133,1.3113,240.83,-0.01001,-0.2,-0.09218
-16.093,0.78837,1.2993,215.99,-0.0088985,-0.2,-0.082618
-12.039,-3.5418,-1.4663,345.75,0.0046186,-0.2,-0.14479
-13.725,-3.3734,-0.9915,335.93,0.0043362,-0.2,-0.13437
-15.516,-2.7725,-0.77201,315.87,0.0040539,-0.2,-0.12394
-15.682,-1.1896,-0.9699,293.93,0.0037715,-0.2,-0.11352
-15.794,0.64315,-0.8957,269.79,0.0034892,-0.2,-0.10309
-15.826,1.0967,-0.95052,243.44,0.0032069,-0.2,-0.092668
-16.05,0.66201,-1.004,218.93,0.0029463,-0.2,-0.08305
-11.674,-3.4005,-3.2348,346.76,0.025192,-0.2,-0.14274
-13.358,-3.2661,-2.9556,336.96,0.023426,-0.2,-0.13246
-15.133,-2.7434,-2.9558,317.19,0.021661,-0.2,-0.12217
-15.298,-1.2509,-3.1927,295.65,0.019895,-0.2,-0.11188
-15.449,0.53911,-3.116,271.86,0.01813,-0.2,-0.10159
-15.498,0.98136,-3.1593,245.96,0.016364,-0.2,-0.091307
-15.69,0.53518,-3.2413,221.8,0.014735,-0.2,-0.081816
-11.107,-3.2549,-4.8389,347.11,0.045214,-0.2,-0.13759
-12.739,-3.1549,-4.7967,337.54,0.042006,-0.2,-0.12768
-14.455,-2.7074,-5.0467,318.24,0.038798,-0.2,-0.11776
-14.618,-1.2994,-5.3154,297.14,0.03559,-0.2,-0.10784
-14.799,0.44497,-5.2437,273.74,0.032382,-0.2,-0.097928
-14.874,0.86677,-5.2775,248.23,0.029174,-0.2,-0.088012
-15.033,0.40378,-5.3787,224.23,0.026215,-0.2,-0.078863
-10.335,-3.1082,-6.2873,347.34,0.064364,-0.2,-0.12982
-11.877,-3.0436,-6.5027,338.08,0.059772,-0.2,-0.12045
-13.498,-2.6705,-7.0137,319.22,0.05518,-0.2,-0.11108
-13.661,-1.339,-7.3072,298.41,0.050588,-0.2,-0.10171
-13.874,0.35851,-7.2491,275.3,0.045996,-0.2,-0.092346
-13.974,0.74884,-7.2781,249.94,0.041404,-0.2,-0.082978
-14.101,0.26312,-7.3753,226.04,0.037167,-0.2,-0.074335
-9.4006,-2.9688,-7.6759,347.3,0.082161,-0.2,-0.11931
-10.818,-2.9395,-8.1016,338.32,0.076284,-0.2,-0.11069
-12.3,-2.6383,-8.8216,319.88,0.070407,-0.2,-0.10208
-12.45,-1.3742,-9.1369,299.34,0.06453,-0.2,-0.093459
-12.691,0.27581,-9.1033,276.35,0.058653,-0.2,-0.084842
-12.816,0.62285,-9.1245,251.01,0.052776,-0.2,-0.076226
-12.917,0.10828,-9.1964,227.3,0.047354,-0.2,-0.068276
-8.2722,-2.8424,-8.9158,348.01,0.098271,-0.2,-0.10637
-9.5399,-2.8487,-9.5294,339.02,0.091231,-0.2,-0.098682
-10.861,-2.6184,-10.439,320.55,0.084192,-0.2,-0.090994
-11.001,-1.4138,-10.781,300.02,0.077152,-0.2,-0.083306
-11.268,0.19095,-10.782,276.99,0.070112,-0.2,-0.075617
