"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-18.503,-5.0206,6.767,655.24,-0.051881,-0.2,-0.12404
-16.327,-5.3669,5.315,674.96,-0.055958,-0.2,-0.13364
-19.114,-4.9185,4.1992,656.81,-0.033694,-0.2,-0.13015
-16.836,-5.2296,2.9785,676.11,-0.036362,-0.2,-0.14023
-20.802,-3.8977,8.0071,614.13,-0.047803,-0.2,-0.11443
-21.532,-3.8817,5.1588,616.42,-0.031026,-0.2,-0.12006
-20.923,-1.3246,7.9137,569.36,-0.043726,-0.2,-0.10483
-21.691,-1.4113,5.016,571.96,-0.028359,-0.2,-0.10998
-20.945,1.3789,7.9964,520.57,-0.039648,-0.2,-0.09522
-21.75,1.2468,5.1121,523.4,-0.025691,-0.2,-0.099892
-20.968,1.9934,7.9341,466.61,-0.035571,-0.2,-0.085615
-21.789,1.8556,5.0351,470.07,-0.023023,-0.2,-0.089806
-21.383,1.4174,8.1122,416.04,-0.031809,-0.2,-0.076752
-22.191,1.2578,5.1033,420.28,-0.020562,-0.2,-0.080501
-17.057,-5.0623,0.4592,678.64,-0.016036,-0.2,-0.144
-19.393,-4.7924,1.4055,659.47,-0.014831,-0.2,-0.13364
-21.878,-3.8543,2.0385,619.75,-0.013626,-0.2,-0.12327
-22.081,-1.5052,1.8335,575.98,-0.01242,-0.2,-0.11291
-22.192,1.0954,1.9386,527.87,-0.011215,-0.2,-0.10254
-22.24,1.6956,1.8541,475.12,-0.01001,-0.2,-0.09218
-22.614,1.0799,1.8394,426.05,-0.0088985,-0.2,-0.082618
-16.863,-4.8791,-2.0555,681.76,0.0046186,-0.2,-0.14479
-19.237,-4.6552,-1.3902,662.49,0.0043362,-0.2,-0.13437
-21.76,-3.826,-1.0831,623.09,0.0040539,-0.2,-0.12394
-22.003,-1.6049,-1.3542,579.89,0.0037715,-0.2,-0.11352
-22.175,0.93966,-1.2488,532.27,0.0034892,-0.2,-0.10309
-22.23,1.5329,-1.3252,480.22,0.0032069,-0.2,-0.092668
-22.553,0.90358,-1.3992,431.83,0.0029463,-0.2,-0.08305
-16.356,-4.6863,-4.5373,683.76,0.025192,-0.2,-0.14274
-18.728,-4.5091,-4.146,664.53,0.023426,-0.2,-0.13246
-21.227,-3.7876,-4.1479,625.67,0.021661,-0.2,-0.12217
-21.465,-1.6915,-4.476,583.24,0.019895,-0.2,-0.11188
-21.69,0.79376,-4.3693,536.31,0.01813,-0.2,-0.10159
-21.769,1.3719,-4.4299,485.17,0.016364,-0.2,-0.091307
-22.045,0.72683,-4.545,437.47,0.014735,-0.2,-0.081816
-15.567,-4.4882,-6.7901,684.46,0.045214,-0.2,-0.13759
-17.864,-4.3585,-6.7303,665.66,0.042006,-0.2,-0.12768
-20.277,-3.7407,-7.0826,627.71,0.038798,-0.2,-0.11776
-20.511,-1.7613,-7.4577,586.15,0.03559,-0.2,-0.10784
-20.779,0.66099,-7.36,539.98,0.032382,-0.2,-0.097928
-20.89,1.2118,-7.4072,489.59,0.029174,-0.2,-0.088012
-21.12,0.54407,-7.55,442.22,0.026215,-0.2,-0.078863
-14.49,-4.2899,-8.8252,684.95,0.064364,-0.2,-0.12982
-16.656,-4.2091,-9.1255,666.72,0.059772,-0.2,-0.12045
-18.933,-3.6934,-9.8437,629.61,0.05518,-0.2,-0.11108
-19.171,-1.8194,-10.256,588.64,0.050588,-0.2,-0.10171
-19.48,0.53851,-10.179,543.01,0.045996,-0.2,-0.092346
-19.625,1.0472,-10.219,492.94,0.041404,-0.2,-0.082978
-19.809,0.34879,-10.357,445.78,0.037167,-0.2,-0.074335
-13.183,-4.1041,-10.776,684.9,0.082161,-0.2,-0.11931
-15.173,-4.0712,-11.371,667.22,0.076284,-0.2,-0.11069
-17.252,-3.6539,-12.382,630.92,0.070407,-0.2,-0.10208
-17.472,-1.8724,-12.826,590.45,0.06453,-0.2,-0.093459
-17.819,0.42113,-12.785,545.07,0.058653,-0.2,-0.084842
-17.995,0.87135,-12.814,495.01,0.052776,-0.2,-0.076226
-18.142,0.13368,-12.916,448.27,0.047354,-0.2,-0.068276
-11.602,-3.9373,-12.518,686.31,0.098271,-0.2,-0.10637
-13.381,-3.953,-13.376,668.61,0.091231,-0.2,-0.098682
-15.233,-3.6327,-14.652,632.24,0.084192,-0.2,-0.090994
-15.438,-1.9328,-15.136,591.79,0.077152,-0.2,-0.083306
-15.819,0.30012,-15.146,546.32,0.070112,-0.2,-0.075617
-16.026,0.68056,-15.141,496.16,0.063073,-0.2,-0.067929
-16.151,-0.10331,-15.194,449.93,0.056578,-0.2,-0.060836
-9.806,-3.8185,-14.104,686.06,0.11255,-0.2,-0.091419
-11.337,-3.8708,-15.17,668.76,0.10447,-0.2,-0.084797
-12.92,-3.6359,-16.648,632.89,0.09639,-0.2,-0.078175
-13.099,-2.0096,-17.156,592.67,0.08831,-0.2,-0.071553
-13.507,0.17277,-17.21,547.22,0.080231,-0.2,-0.064931
-13.734,0.47773,-17.163,497.11,0.072152,-0.2,-0.058309
-13.855,-0.35894,-17.154,451.35,0.064697,-0.2,-0.0522
-7.9424,-3.7498,-15.462,684.49,0.12426,-0.2,-0.074379
-9.15,-3.8272,-16.688,667.93,0.11534,-0.2,-0.068986
-10.381,-3.6567,-18.308,633.06,0.10642,-0.2,-0.063593
-10.516,-2.0863,-18.825,593.31,0.097498,-0.2,-0.0582
-10.928,0.04412,-18.923,548.12,0.088577,-0.2,-0.052807
-11.183,0.26268,-18.847,498.27,0.079656,-0.2,-0.047414
-11.327,-0.63077,-18.766,453.06,0.071425,-0.2,-0.042438
-5.9416,-3.7197,-16.439,685.61,0.13364,-0.2,-0.055958
-6.8672,-3.8203,-17.796,668.59,0.12403,-0.2,-0.051886
-7.8006,-3.7086,-19.544,633.23,0.11443,-0.2,-0.047814
-7.8995,-2.1807,-20.08,593.66,0.10482,-0.2,-0.043742
-8.3049,-0.090501,-20.208,548.72,0.09521,-0.2,-0.03967
-8.6116,0.053038,-20.108,499.27,0.085602,-0.2,-0.035598
-8.7984,-0.89065,-19.965,454.75,0.076738,-0.2,-0.031841
-17.708,-5.0972,8.9386,655.12,-0.064555,-0.2,-0.11792
-15.667,-5.4796,7.3478,674.99,-0.069613,-0.2,-0.12704
-19.845,-3.889,10.35,613.61,-0.059497,-0.2,-0.10879
-19.92,-1.2289,10.285,568.64,-0.054438,-0.2,-0.099666
-19.916,1.4938,10.354,519.62,-0.04938,-0.2,-0.09054
-19.922,2.0977,10.332,465.24,-0.044322,-0.2,-0.081415
-20.338,1.5432,10.625,414.43,-0.039655,-0.2,-0.072996
-14.846,-5.5864,9.1492,674.61,-0.082504,-0.2,-0.11906
-16.736,-5.167,10.849,655.03,-0.076521,-0.2,-0.11051
-18.689,-3.8773,12.389,613.47,-0.070538,-0.2,-0.10197
-18.713,-1.1415,12.337,568.13,-0.064555,-0.2,-0.093421
