"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-11.957,-3.3107,4.3701,271.57,-0.051881,-0.2,-0.12404
-10.566,-3.5452,3.435,279.82,-0.055958,-0.2,-0.13364
-12.349,-3.2445,2.7109,272.24,-0.033694,-0.2,-0.13015
-10.891,-3.4562,1.9238,280.32,-0.036362,-0.2,-0.14023
-13.425,-2.5707,5.1645,254.42,-0.047803,-0.2,-0.11443
-13.895,-2.5608,3.3268,255.39,-0.031026,-0.2,-0.12006
-13.494,-0.90776,5.0932,235.81,-0.043726,-0.2,-0.10483
-13.989,-0.96513,3.2253,236.9,-0.028359,-0.2,-0.10998
-13.493,0.8578,5.1392,215.57,-0.039648,-0.2,-0.09522
-14.011,0.77189,3.2821,216.76,-0.025691,-0.2,-0.099892
-13.494,1.2915,5.0935,193.24,-0.035571,-0.2,-0.085615
-14.023,1.2023,3.2289,194.69,-0.023023,-0.2,-0.089806
-13.755,0.93694,5.2046,172.32,-0.031809,-0.2,-0.076752
-14.275,0.83374,3.2701,174.09,-0.020562,-0.2,-0.080501
-11.029,-3.3468,0.29617,281.37,-0.016036,-0.2,-0.144
-12.526,-3.1618,0.90695,273.35,-0.014831,-0.2,-0.13364
-14.117,-2.543,1.3142,256.79,-0.013626,-0.2,-0.12327
-14.24,-1.0267,1.1746,238.59,-0.01242,-0.2,-0.11291
-14.295,0.67362,1.2394,218.63,-0.011215,-0.2,-0.10254
-14.314,1.0986,1.1832,196.8,-0.01001,-0.2,-0.09218
-14.547,0.71845,1.1717,176.5,-0.0088985,-0.2,-0.082618
-10.899,-3.2255,-1.3271,282.65,0.0046186,-0.2,-0.14479
-12.422,-3.0705,-0.89726,274.6,0.0043362,-0.2,-0.13437
-14.039,-2.5235,-0.69844,258.17,0.0040539,-0.2,-0.12394
-14.187,-1.0914,-0.8788,240.22,0.0037715,-0.2,-0.11352
-14.284,0.5727,-0.8118,220.47,0.0034892,-0.2,-0.10309
-14.308,0.99287,-0.86125,198.93,0.0032069,-0.2,-0.092668
-14.509,0.60387,-0.90998,178.91,0.0029463,-0.2,-0.08305
-10.567,-3.0965,-2.9272,283.47,0.025192,-0.2,-0.14274
-12.088,-2.9724,-2.6743,275.44,0.023426,-0.2,-0.13246
-13.692,-2.4966,-2.674,259.25,0.021661,-0.2,-0.12217
-13.84,-1.1467,-2.8891,241.62,0.019895,-0.2,-0.11188
-13.971,0.47856,-2.8192,222.17,0.01813,-0.2,-0.10159
-14.012,0.88834,-2.8579,201,0.016364,-0.2,-0.091307
-14.183,0.48888,-2.932,181.26,0.014735,-0.2,-0.081816
-10.053,-2.9633,-4.3781,283.76,0.045214,-0.2,-0.13759
-11.528,-2.8704,-4.34,275.92,0.042006,-0.2,-0.12768
-13.079,-2.4632,-4.5656,260.12,0.038798,-0.2,-0.11776
-13.224,-1.1902,-4.8087,242.84,0.03559,-0.2,-0.10784
-13.384,0.39355,-4.7427,223.71,0.032382,-0.2,-0.097928
-13.448,0.78446,-4.7726,202.86,0.029174,-0.2,-0.088012
-13.59,0.36966,-4.8637,183.25,0.026215,-0.2,-0.078863
-9.3533,-2.8288,-5.688,283.95,0.064364,-0.2,-0.12982
-10.748,-2.7683,-5.8831,276.36,0.059772,-0.2,-0.12045
-12.214,-2.4288,-6.345,260.92,0.05518,-0.2,-0.11108
-12.358,-1.2254,-6.61,243.89,0.050588,-0.2,-0.10171
-12.547,0.31557,-6.5558,224.99,0.045996,-0.2,-0.092346
-12.635,0.67754,-6.5811,204.27,0.041404,-0.2,-0.082978
-12.748,0.24191,-6.6683,184.73,0.037167,-0.2,-0.074335
-8.5071,-2.7006,-6.9439,283.91,0.082161,-0.2,-0.11931
-9.7891,-2.6722,-7.3294,276.55,0.076284,-0.2,-0.11069
