"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-13.904,-3.8201,5.0829,368.53,-0.051881,-0.2,-0.12404
-12.28,-4.0881,3.9943,379.67,-0.055958,-0.2,-0.13364
-14.361,-3.7433,3.1535,369.42,-0.033694,-0.2,-0.13015
-12.659,-3.9848,2.2375,380.34,-0.036362,-0.2,-0.14023
-15.62,-2.9663,6.0098,345.33,-0.047803,-0.2,-0.11443
-16.168,-2.9547,3.8715,346.63,-0.031026,-0.2,-0.12006
-15.705,-1.0325,5.932,320.11,-0.043726,-0.2,-0.10483
-16.281,-1.0988,3.7576,321.59,-0.028359,-0.2,-0.10998
-15.713,1.0128,5.9892,292.67,-0.039648,-0.2,-0.09522
-16.316,0.91301,3.8263,294.28,-0.025691,-0.2,-0.099892
-15.721,1.5013,5.9391,262.35,-0.035571,-0.2,-0.085615
-16.337,1.3976,3.7663,264.31,-0.023023,-0.2,-0.089806
-16.028,1.0816,6.0706,233.95,-0.031809,-0.2,-0.076752
-16.634,0.9617,3.8159,236.35,-0.020562,-0.2,-0.080501
-12.821,-3.8582,0.3448,381.76,-0.016036,-0.2,-0.144
-14.569,-3.6477,1.0552,370.93,-0.014831,-0.2,-0.13364
-16.426,-2.9341,1.5294,348.52,-0.013626,-0.2,-0.12327
-16.573,-1.1701,1.3701,323.86,-0.01242,-0.2,-0.11291
-16.647,0.79885,1.4469,296.8,-0.011215,-0.2,-0.10254
-16.676,1.2772,1.3824,267.17,-0.01001,-0.2,-0.09218
-16.951,0.82789,1.3702,239.6,-0.0088985,-0.2,-0.082618
-12.673,-3.7184,-1.5435,383.5,0.0046186,-0.2,-0.14479
-14.449,-3.5427,-1.0438,372.62,0.0043362,-0.2,-0.13437
-16.336,-2.912,-0.81299,350.4,0.0040539,-0.2,-0.12394
-16.513,-1.2454,-1.0207,326.07,0.0037715,-0.2,-0.11352
-16.634,0.68161,-0.94249,299.29,0.0034892,-0.2,-0.10309
-16.669,1.1546,-1.0001,270.06,0.0032069,-0.2,-0.092668
-16.907,0.695,-1.0562,242.87,0.0029463,-0.2,-0.08305
-12.289,-3.5703,-3.4056,384.62,0.025192,-0.2,-0.14274
-14.063,-3.4302,-3.1118,373.77,0.023426,-0.2,-0.13246
-15.933,-2.8816,-3.1125,351.86,0.021661,-0.2,-0.12217
-16.109,-1.31,-3.3617,327.97,0.019895,-0.2,-0.11188
-16.27,0.57208,-3.2811,301.58,0.01813,-0.2,-0.10159
-16.324,1.0333,-3.3268,272.86,0.016364,-0.2,-0.091307
-16.527,0.56166,-3.4131,246.05,0.014735,-0.2,-0.081816
-11.693,-3.4178,-5.0948,385.02,0.045214,-0.2,-0.13759
-13.412,-3.3137,-5.0505,374.41,0.042006,-0.2,-0.12768
-15.22,-2.8441,-5.3142,353.02,0.038798,-0.2,-0.11776
-15.392,-1.3612,-5.5971,329.62,0.03559,-0.2,-0.10784
-15.586,0.47292,-5.5222,303.67,0.032382,-0.2,-0.097928
-15.666,0.91283,-5.558,275.36,0.029174,-0.2,-0.088012
-15.835,0.42359,-5.6647,248.73,0.026215,-0.2,-0.078863
-10.881,-3.2641,-6.6202,385.28,0.064364,-0.2,-0.12982
-12.504,-3.1973,-6.847,375.01,0.059772,-0.2,-0.12045
-14.212,-2.8057,-7.3854,354.1,0.05518,-0.2,-0.11108
-14.385,-1.4031,-7.6948,331.03,0.050588,-0.2,-0.10171
-14.612,0.38182,-7.6345,305.39,0.045996,-0.2,-0.092346
-14.718,0.78887,-7.6654,277.26,0.041404,-0.2,-0.082978
-14.853,0.27587,-7.7679,250.75,0.037167,-0.2,-0.074335
-9.8974,-3.1185,-8.0826,385.24,0.082161,-0.2,-0.11931
-11.39,-3.0886,-8.5307,375.28,0.076284,-0.2,-0.11069
-12.951,-2.7724,-9.2892,354.83,0.070407,-0.2,-0.10208
-13.11,-1.4405,-9.6218,332.05,0.06453,-0.2,-0.093459
-13.366,0.29466,-9.5876,306.56,0.058653,-0.2,-0.084842
-13.499,0.65645,-9.6101,278.44,0.052776,-0.2,-0.076226
-13.606,0.11323,-9.6862,252.15,0.047354,-0.2,-0.068276
-8.7095,-2.9865,-9.3884,386.02,0.098271,-0.2,-0.10637
-10.044,-2.994,-10.034,376.05,0.091231,-0.2,-0.098682
-11.435,-2.7521,-10.992,355.57,0.084192,-0.2,-0.090994
-11.584,-1.4827,-11.353,332.81,0.077152,-0.2,-0.083306
-11.867,0.20517,-11.356,307.27,0.070112,-0.2,-0.075617
-12.024,0.51312,-11.355,279.09,0.063073,-0.2,-0.067929
-12.115,-0.065635,-11.394,253.08,0.056578,-0.2,-0.060836
-7.3611,-2.8899,-10.579,385.87,0.11255,-0.2,-0.091419
-8.5107,-2.9261,-11.38,376.13,0.10447,-0.2,-0.084797
-9.6999,-2.75,-12.488,355.94,0.09639,-0.2,-0.078175
-9.8303,-1.5373,-12.867,333.31,0.08831,-0.2,-0.071553
-10.134,0.11092,-12.903,307.78,0.080231,-0.2,-0.064931
-10.307,0.36077,-12.871,279.63,0.072152,-0.2,-0.058309
-10.395,-0.25846,-12.863,253.89,0.064697,-0.2,-0.0522
-5.9626,-2.8306,-11.598,384.97,0.12426,-0.2,-0.074379
-6.8698,-2.887,-12.519,375.65,0.11534,-0.2,-0.068986
-7.7958,-2.761,-13.734,356.02,0.10642,-0.2,-0.063593
-7.8935,-1.5913,-14.118,333.66,0.097498,-0.2,-0.0582
-8.2011,0.01576,-14.186,308.28,0.088577,-0.2,-0.052807
-8.3953,0.1992,-14.133,280.28,0.079656,-0.2,-0.047414
-8.5011,-0.4633,-14.071,254.85,0.071425,-0.2,-0.042438
-4.4624,-2.8008,-12.331,385.58,0.13364,-0.2,-0.055958
-5.1576,-2.876,-13.351,376.01,0.12403,-0.2,-0.051886
-5.8602,-2.7956,-14.661,356.11,0.11443,-0.2,-0.047814
-5.9316,-1.6584,-15.058,333.85,0.10482,-0.2,-0.043742
-6.236,-0.083639,-15.149,308.61,0.09521,-0.2,-0.03967
-6.4692,0.041427,-15.081,280.83,0.085602,-0.2,-0.035598
-6.6076,-0.65944,-14.97,255.78,0.076738,-0.2,-0.031841
-13.309,-3.8773,6.7152,368.45,-0.064555,-0.2,-0.11792
-11.786,-4.1723,5.5233,379.69,-0.069613,-0.2,-0.12704
-14.902,-2.9591,7.7686,345.02,-0.059497,-0.2,-0.10879
-14.954,-0.95937,7.7114,319.69,-0.054438,-0.2,-0.099666
-14.941,1.0996,7.7575,292.11,-0.04938,-0.2,-0.09054
-14.937,1.5796,7.7361,261.57,-0.044322,-0.2,-0.081415
-15.245,1.1762,7.9533,233.03,-0.039655,-0.2,-0.072996
-11.17,-4.2516,6.8781,379.45,-0.082504,-0.2,-0.11906
