"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-18.921,-5.1296,6.9202,685.44,-0.051881,-0.2,-0.12404
-16.696,-5.483,5.4352,706.06,-0.055958,-0.2,-0.13364
-19.547,-5.0252,4.2943,687.08,-0.033694,-0.2,-0.13015
-17.216,-5.3425,3.0459,707.27,-0.036362,-0.2,-0.14023
-21.274,-3.9824,8.1889,642.44,-0.047803,-0.2,-0.11443
-22.021,-3.966,5.2759,644.84,-0.031026,-0.2,-0.12006
-21.398,-1.3512,8.094,595.62,-0.043726,-0.2,-0.10483
-22.184,-1.4399,5.1305,598.34,-0.028359,-0.2,-0.10998
-21.422,1.4121,8.1791,544.58,-0.039648,-0.2,-0.09522
-22.245,1.2771,5.2291,547.54,-0.025691,-0.2,-0.099892
-21.446,2.0383,8.1159,488.13,-0.035571,-0.2,-0.085615
-22.286,1.8974,5.1506,491.75,-0.023023,-0.2,-0.089806
-21.871,1.4482,8.2982,435.23,-0.031809,-0.2,-0.076752
-22.698,1.285,5.2205,439.66,-0.020562,-0.2,-0.080501
-17.443,-5.1717,0.46956,709.91,-0.016036,-0.2,-0.144
-19.833,-4.8963,1.4373,689.87,-0.014831,-0.2,-0.13364
-22.374,-3.938,2.0847,648.32,-0.013626,-0.2,-0.12327
-22.583,-1.5358,1.8755,602.54,-0.01242,-0.2,-0.11291
-22.697,1.1222,1.9832,552.21,-0.011215,-0.2,-0.10254
-22.748,1.7339,1.897,497.03,-0.01001,-0.2,-0.09218
-23.13,1.1032,1.8821,445.69,-0.0088985,-0.2,-0.082618
-17.245,-4.9845,-2.1022,713.17,0.0046186,-0.2,-0.14479
-19.673,-4.7563,-1.4219,693.03,0.0043362,-0.2,-0.13437
-22.254,-3.9092,-1.1078,651.82,0.0040539,-0.2,-0.12394
-22.503,-1.6379,-1.3847,606.63,0.0037715,-0.2,-0.11352
-22.68,0.96299,-1.2769,556.81,0.0034892,-0.2,-0.10309
-22.737,1.5675,-1.355,502.36,0.0032069,-0.2,-0.092668
-23.068,0.92289,-1.4306,451.74,0.0029463,-0.2,-0.08305
-16.726,-4.7876,-4.6403,715.27,0.025192,-0.2,-0.14274
-19.153,-4.6072,-4.2402,695.16,0.023426,-0.2,-0.13246
-21.709,-3.8701,-4.2422,654.51,0.021661,-0.2,-0.12217
-21.953,-1.7265,-4.5777,610.14,0.019895,-0.2,-0.11188
-22.185,0.81377,-4.4686,561.04,0.01813,-0.2,-0.10159
-22.265,1.4029,-4.5306,507.53,0.016364,-0.2,-0.091307
-22.548,0.74225,-4.6484,457.63,0.014735,-0.2,-0.081816
-15.92,-4.5854,-6.9445,716,0.045214,-0.2,-0.13759
-18.27,-4.4534,-6.8832,696.34,0.042006,-0.2,-0.12768
-20.737,-3.8223,-7.2437,656.64,0.038798,-0.2,-0.11776
-20.978,-1.798,-7.6273,613.18,0.03559,-0.2,-0.10784
-21.252,0.67795,-7.5276,564.88,0.032382,-0.2,-0.097928
