"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-18.642,-5.0569,6.818,665.23,-0.051881,-0.2,-0.12404
-16.45,-5.4056,5.355,685.24,-0.055958,-0.2,-0.13364
-19.258,-4.954,4.2309,666.82,-0.033694,-0.2,-0.13015
-16.963,-5.2672,3.0009,686.42,-0.036362,-0.2,-0.14023
-20.96,-3.926,8.0677,623.49,-0.047803,-0.2,-0.11443
-21.695,-3.9098,5.1979,625.82,-0.031026,-0.2,-0.12006
-21.081,-1.3335,7.9738,578.05,-0.043726,-0.2,-0.10483
-21.855,-1.4209,5.0541,580.69,-0.028359,-0.2,-0.10998
-21.104,1.39,8.0573,528.52,-0.039648,-0.2,-0.09522
-21.915,1.2569,5.1511,531.39,-0.025691,-0.2,-0.099892
-21.127,2.0084,7.9947,473.73,-0.035571,-0.2,-0.085615
-21.954,1.8696,5.0736,477.24,-0.023023,-0.2,-0.089806
-21.546,1.4277,8.1741,422.39,-0.031809,-0.2,-0.076752
-22.36,1.2668,5.1424,426.69,-0.020562,-0.2,-0.080501
-17.185,-5.0987,0.46265,688.99,-0.016036,-0.2,-0.144
-19.54,-4.827,1.4161,669.53,-0.014831,-0.2,-0.13364
-22.043,-3.8822,2.0539,629.2,-0.013626,-0.2,-0.12327
-22.249,-1.5154,1.8475,584.76,-0.01242,-0.2,-0.11291
-22.36,1.1043,1.9535,535.92,-0.011215,-0.2,-0.10254
-22.409,1.7084,1.8684,482.37,-0.01001,-0.2,-0.09218
-22.786,1.0877,1.8536,432.54,-0.0088985,-0.2,-0.082618
-16.99,-4.9142,-2.0711,692.15,0.0046186,-0.2,-0.14479
-19.382,-4.6888,-1.4008,672.59,0.0043362,-0.2,-0.13437
-21.925,-3.8537,-1.0913,632.59,0.0040539,-0.2,-0.12394
-22.169,-1.6159,-1.3643,588.74,0.0037715,-0.2,-0.11352
-22.344,0.94745,-1.2582,540.39,0.0034892,-0.2,-0.10309
-22.399,1.5444,-1.3351,487.54,0.0032069,-0.2,-0.092668
-22.725,0.91001,-1.4097,438.42,0.0029463,-0.2,-0.08305
-16.479,-4.72,-4.5716,694.18,0.025192,-0.2,-0.14274
-18.87,-4.5418,-4.1774,674.66,0.023426,-0.2,-0.13246
-21.388,-3.8151,-4.1793,635.21,0.021661,-0.2,-0.12217
-21.628,-1.7032,-4.5099,592.14,0.019895,-0.2,-0.11188
-21.855,0.80045,-4.4024,544.49,0.01813,-0.2,-0.10159
-21.934,1.3822,-4.4634,492.57,0.016364,-0.2,-0.091307
-22.212,0.73196,-4.5795,444.14,0.014735,-0.2,-0.081816
-15.685,-4.5205,-6.8416,694.9,0.045214,-0.2,-0.13759
-17.999,-4.3901,-6.7812,675.81,0.042006,-0.2,-0.12768
-20.43,-3.7678,-7.1363,637.28,0.038798,-0.2,-0.11776
-20.667,-1.7735,-7.5142,595.09,0.03559,-0.2,-0.10784
-20.937,0.66666,-7.4159,548.22,0.032382,-0.2,-0.097928
-21.049,1.221,-7.4634,497.05,0.029174,-0.2,-0.088012
-21.28,0.54786,-7.6073,448.96,0.026215,-0.2,-0.078863
-14.599,-4.3209,-8.8921,695.39,0.064364,-0.2,-0.12982
-16.782,-4.2397,-9.1947,676.89,0.059772,-0.2,-0.12045
-19.076,-3.7203,-9.9183,639.21,0.05518,-0.2,-0.11108
-19.316,-1.8321,-10.334,597.62,0.050588,-0.2,-0.10171
-19.628,0.54323,-10.256,551.29,0.045996,-0.2,-0.092346
-19.774,1.0551,-10.297,500.45,0.041404,-0.2,-0.082978
-19.96,0.35113,-10.436,452.57,0.037167,-0.2,-0.074335
-13.283,-4.1339,-10.858,695.34,0.082161,-0.2,-0.11931
-15.287,-4.101,-11.457,677.39,0.076284,-0.2,-0.11069
