"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-17.109,-4.6532,6.257,559.9,-0.051881,-0.2,-0.12404
-15.1,-4.9759,4.9149,576.76,-0.055958,-0.2,-0.13364
-17.674,-4.5585,3.8826,561.25,-0.033694,-0.2,-0.13015
-15.57,-4.8485,2.7542,577.76,-0.036362,-0.2,-0.14023
-19.232,-3.6119,7.4027,524.76,-0.047803,-0.2,-0.11443
-19.907,-3.597,4.7695,526.72,-0.031026,-0.2,-0.12006
-19.342,-1.2331,7.3147,486.51,-0.043726,-0.2,-0.10483
-20.053,-1.3133,4.6361,488.73,-0.028359,-0.2,-0.10998
-19.362,1.2691,7.3902,444.82,-0.039648,-0.2,-0.09522
-20.106,1.147,4.724,447.25,-0.025691,-0.2,-0.099892
-19.382,1.8426,7.3321,398.72,-0.035571,-0.2,-0.085615
-20.14,1.7153,4.6524,401.68,-0.023023,-0.2,-0.089806
-19.765,1.3129,7.4966,355.52,-0.031809,-0.2,-0.076752
-20.512,1.1653,4.7155,359.15,-0.020562,-0.2,-0.080501
-15.773,-4.6936,0.42468,579.92,-0.016036,-0.2,-0.144
-17.931,-4.4416,1.2996,563.53,-0.014831,-0.2,-0.13364
-20.226,-3.5716,1.8848,529.57,-0.013626,-0.2,-0.12327
-20.413,-1.4002,1.6942,492.17,-0.01242,-0.2,-0.11291
-20.514,1.007,1.7906,451.06,-0.011215,-0.2,-0.10254
-20.558,1.5674,1.7123,406,-0.01001,-0.2,-0.09218
-20.903,1.0008,1.6987,364.07,-0.0088985,-0.2,-0.082618
-15.593,-4.5235,-1.9003,582.58,0.0046186,-0.2,-0.14479
-17.786,-4.3142,-1.2851,566.11,0.0043362,-0.2,-0.13437
-20.117,-3.5451,-1.0008,532.42,0.0040539,-0.2,-0.12394
-20.34,-1.4924,-1.2523,495.51,0.0037715,-0.2,-0.11352
-20.499,0.86308,-1.1555,454.83,0.0034892,-0.2,-0.10309
-20.549,1.4169,-1.2263,410.37,0.0032069,-0.2,-0.092668
-20.847,0.83748,-1.2947,369.02,0.0029463,-0.2,-0.08305
-15.123,-4.3443,-4.1944,584.29,0.025192,-0.2,-0.14274
-17.315,-4.1784,-3.8326,567.85,0.023426,-0.2,-0.13246
-19.623,-3.5092,-3.8338,534.63,0.021661,-0.2,-0.12217
-19.843,-1.5723,-4.1378,498.38,0.019895,-0.2,-0.11188
-20.05,0.72825,-4.0395,458.29,0.01813,-0.2,-0.10159
-20.122,1.2679,-4.0959,414.6,0.016364,-0.2,-0.091307
-20.377,0.67378,-4.2023,373.84,0.014735,-0.2,-0.081816
-14.393,-4.16,-6.2766,584.89,0.045214,-0.2,-0.13759
-16.515,-4.0381,-6.2213,568.81,0.042006,-0.2,-0.12768
-18.745,-3.4652,-6.5466,536.38,0.038798,-0.2,-0.11776
-18.961,-1.6365,-6.8937,500.87,0.03559,-0.2,-0.10784
-19.208,0.60565,-6.8036,461.43,0.032382,-0.2,-0.097928
-19.31,1.1199,-6.8477,418.38,0.029174,-0.2,-0.088012
-19.522,0.50452,-6.9797,377.91,0.026215,-0.2,-0.078863
-13.396,-3.9754,-8.1572,585.3,0.064364,-0.2,-0.12982
