"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-14.6,-4.0031,5.3378,406.68,-0.051881,-0.2,-0.12404
-12.893,-4.2832,4.1944,418.97,-0.055958,-0.2,-0.13364
-15.081,-3.9225,3.3117,407.67,-0.033694,-0.2,-0.13015
-13.292,-4.1748,2.3499,419.7,-0.036362,-0.2,-0.14023
-16.405,-3.1082,6.3119,381.1,-0.047803,-0.2,-0.11443
-16.98,-3.096,4.0661,382.54,-0.031026,-0.2,-0.12006
-16.495,-1.0771,6.2316,353.28,-0.043726,-0.2,-0.10483
-17.1,-1.1466,3.9478,354.91,-0.028359,-0.2,-0.10998
-16.505,1.0677,6.2926,323,-0.039648,-0.2,-0.09522
-17.139,0.96303,4.0205,324.78,-0.025691,-0.2,-0.099892
-16.516,1.5753,6.2406,289.54,-0.035571,-0.2,-0.085615
-17.163,1.4664,3.9578,291.7,-0.023023,-0.2,-0.089806
-16.84,1.1322,6.3792,258.19,-0.031809,-0.2,-0.076752
-17.477,1.0063,4.0102,260.83,-0.020562,-0.2,-0.080501
-13.463,-4.042,0.3623,421.28,-0.016036,-0.2,-0.144
-15.299,-3.8223,1.1082,409.33,-0.014831,-0.2,-0.13364
-17.251,-3.0744,1.6062,384.62,-0.013626,-0.2,-0.12327
-17.407,-1.2214,1.44,357.42,-0.01242,-0.2,-0.11291
-17.486,0.84323,1.5209,327.56,-0.011215,-0.2,-0.10254
-17.519,1.34,1.4532,294.86,-0.01001,-0.2,-0.09218
-17.81,0.86579,1.4406,264.43,-0.0088985,-0.2,-0.082618
-13.307,-3.8956,-1.6208,423.2,0.0046186,-0.2,-0.14479
-15.174,-3.7124,-1.0963,411.21,0.0043362,-0.2,-0.13437
-17.157,-3.0514,-0.85411,386.69,0.0040539,-0.2,-0.12394
-17.344,-1.3004,-1.0714,359.86,0.0037715,-0.2,-0.11352
-17.473,0.72019,-0.98924,330.31,0.0034892,-0.2,-0.10309
-17.511,1.2113,-1.05,298.04,0.0032069,-0.2,-0.092668
-17.763,0.72634,-1.1088,268.03,0.0029463,-0.2,-0.08305
-12.904,-3.7406,-3.5767,424.44,0.025192,-0.2,-0.14274
-14.769,-3.5947,-3.2684,412.47,0.023426,-0.2,-0.13246
-16.735,-3.0197,-3.2694,388.3,0.021661,-0.2,-0.12217
-16.92,-1.3683,-3.5305,361.95,0.019895,-0.2,-0.11188
-17.091,0.60519,-3.4461,332.84,0.01813,-0.2,-0.10159
-17.149,1.0841,-3.4944,301.13,0.016364,-0.2,-0.091307
-17.363,0.5864,-3.5852,271.54,0.014735,-0.2,-0.081816
-12.28,-3.5811,-5.3512,424.88,0.045214,-0.2,-0.13759
-14.086,-3.4729,-5.3048,413.18,0.042006,-0.2,-0.12768
-15.985,-2.9807,-5.582,389.59,0.038798,-0.2,-0.11776
-16.167,-1.4223,-5.8789,363.77,0.03559,-0.2,-0.10784
-16.372,0.50101,-5.8006,335.13,0.032382,-0.2,-0.097928
-16.458,0.95765,-5.8386,303.89,0.029174,-0.2,-0.088012
-16.636,0.44155,-5.9509,274.5,0.026215,-0.2,-0.078863
-11.427,-3.4205,-6.9537,425.17,0.064364,-0.2,-0.12982
-13.133,-3.3514,-7.1919,413.84,0.059772,-0.2,-0.12045
-14.927,-2.9409,-7.7577,390.78,0.05518,-0.2,-0.11108
-15.11,-1.4666,-8.0825,365.33,0.050588,-0.2,-0.10171
-15.349,0.40523,-8.0199,337.03,0.045996,-0.2,-0.092346
-15.462,0.82759,-8.0526,305.99,0.041404,-0.2,-0.082978
-15.605,0.28665,-8.1607,276.72,0.037167,-0.2,-0.074335
-10.395,-3.2686,-8.4901,425.13,0.082161,-0.2,-0.11931
-11.963,-3.2381,-8.9606,414.14,0.076284,-0.2,-0.11069
-13.602,-2.9065,-9.7575,391.59,0.070407,-0.2,-0.10208
-13.77,-1.5063,-10.107,366.46,0.06453,-0.2,-0.093459
-14.04,0.31358,-10.072,338.32,0.058653,-0.2,-0.084842
-14.18,0.68864,-10.096,307.28,0.052776,-0.2,-0.076226
-14.293,0.11607,-10.176,278.27,0.047354,-0.2,-0.068276
-9.1477,-3.1312,-9.8619,425.99,0.098271,-0.2,-0.10637
-10.55,-3.1398,-10.54,415,0.091231,-0.2,-0.098682
-12.011,-2.886,-11.546,392.41,0.084192,-0.2,-0.090994
-12.168,-1.5511,-11.926,367.29,0.077152,-0.2,-0.083306
-12.465,0.21941,-11.93,339.1,0.070112,-0.2,-0.075617
-12.63,0.53818,-11.929,308,0.063073,-0.2,-0.067929
-12.727,-0.071598,-11.97,279.3,0.056578,-0.2,-0.060836
-7.7315,-3.031,-11.112,425.83,0.11255,-0.2,-0.091419
-8.9388,-3.0695,-11.953,415.08,0.10447,-0.2,-0.084797
-10.187,-2.8845,-13.118,392.81,0.09639,-0.2,-0.078175
-10.325,-1.609,-13.516,367.84,0.08831,-0.2,-0.071553
-10.645,0.12024,-13.555,339.67,0.080231,-0.2,-0.064931
-10.826,0.37826,-13.522,308.6,0.072152,-0.2,-0.058309
-10.92,-0.27391,-13.513,280.19,0.064697,-0.2,-0.0522
-6.2626,-2.97,-12.182,424.84,0.12426,-0.2,-0.074379
-7.2152,-3.0295,-13.15,414.56,0.11534,-0.2,-0.068986
-8.1874,-2.8969,-14.426,392.9,0.10642,-0.2,-0.063593
-8.2908,-1.6663,-14.83,368.24,0.097498,-0.2,-0.0582
-8.6143,0.020118,-14.903,340.22,0.088577,-0.2,-0.052807
-8.818,0.20868,-14.848,309.32,0.079656,-0.2,-0.047414
-8.9294,-0.48886,-14.782,281.25,0.071425,-0.2,-0.042438
-4.6867,-2.94,-12.953,425.52,0.13364,-0.2,-0.055958
-5.4167,-3.019,-14.024,414.95,0.12403,-0.2,-0.051886
-6.1542,-2.934,-15.4,393,0.11443,-0.2,-0.047814
-6.2298,-1.7374,-15.818,368.44,0.10482,-0.2,-0.043742
-6.5498,-0.084513,-15.915,340.59,0.09521,-0.2,-0.03967
-6.7942,0.043118,-15.843,309.93,0.085602,-0.2,-0.035598
-6.9399,-0.69461,-15.727,282.28,0.076738,-0.2,-0.031841
-13.975,-4.0632,7.0517,406.6,-0.064555,-0.2,-0.11792
-12.374,-4.3717,5.7997,418.99,-0.069613,-0.2,-0.12704
-15.65,-3.1006,8.159,380.77,-0.059497,-0.2,-0.10879
-15.706,-1.0005,8.1006,352.82,-0.054438,-0.2,-0.099666
-15.695,1.1589,8.1503,322.39,-0.04938,-0.2,-0.09054
-15.693,1.6575,8.1287,288.68,-0.044322,-0.2,-0.081415
-16.017,1.2315,8.3573,257.17,-0.039655,-0.2,-0.072996
-11.726,-4.4551,7.2221,418.74,-0.082504,-0.2,-0.11906
-13.209,-4.1176,8.5593,406.53,-0.076521,-0.2,-0.11051
-14.739,-3.0907,9.7671,380.66,-0.070538,-0.2,-0.10197
-14.755,-0.93047,9.7184,352.49,-0.064555,-0.2,-0.093421
-14.729,1.2375,9.7559,321.88,-0.058571,-0.2,-0.084876
-14.711,1.724,9.7766,288.17,-0.052588,-0.2,-0.07633
-15.016,1.3165,10.081,256.76,-0.047068,-0.2,-0.068445
-10.95,-4.5332,8.5215,418.28,-0.094493,-0.2,-0.10978
-12.294,-4.1701,9.959,406.1,-0.08765,-0.2,-0.1019
-13.66,-3.0875,11.282,380.08,-0.080808,-0.2,-0.094031
-13.637,-0.87625,11.239,351.77,-0.073965,-0.2,-0.086158
-13.597,1.3008,11.259,321.14,-0.067123,-0.2,-0.078285
-13.562,1.7788,11.305,287.52,-0.06028,-0.2,-0.070412
