"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-19.061,-5.1659,6.9713,695.66,-0.051881,-0.2,-0.12404
-16.819,-5.5217,5.4753,716.58,-0.055958,-0.2,-0.13364
-19.691,-5.0608,4.326,697.32,-0.033694,-0.2,-0.13015
-17.343,-5.3802,3.0684,717.81,-0.036362,-0.2,-0.14023
-21.432,-4.0106,8.2495,652.02,-0.047803,-0.2,-0.11443
-22.184,-3.9941,5.315,654.45,-0.031026,-0.2,-0.12006
-21.556,-1.3602,8.1541,604.51,-0.043726,-0.2,-0.10483
-22.348,-1.4495,5.1686,607.26,-0.028359,-0.2,-0.10998
-21.581,1.4232,8.24,552.71,-0.039648,-0.2,-0.09522
-22.41,1.2871,5.2681,555.71,-0.025691,-0.2,-0.099892
-21.606,2.0533,8.1764,495.41,-0.035571,-0.2,-0.085615
-22.451,1.9114,5.1891,499.08,-0.023023,-0.2,-0.089806
-22.034,1.4585,8.3602,441.72,-0.031809,-0.2,-0.076752
-22.867,1.2941,5.2596,446.22,-0.020562,-0.2,-0.080501
-17.571,-5.2081,0.47301,720.5,-0.016036,-0.2,-0.144
-19.979,-4.931,1.4479,700.15,-0.014831,-0.2,-0.13364
-22.54,-3.966,2.1001,657.99,-0.013626,-0.2,-0.12327
-22.75,-1.5461,1.8895,611.53,-0.01242,-0.2,-0.11291
-22.865,1.1311,1.9981,560.45,-0.011215,-0.2,-0.10254
-22.917,1.7466,1.9112,504.44,-0.01001,-0.2,-0.09218
-23.302,1.1109,1.8963,452.33,-0.0088985,-0.2,-0.082618
-17.372,-5.0197,-2.1178,723.8,0.0046186,-0.2,-0.14479
-19.818,-4.79,-1.4324,703.36,0.0043362,-0.2,-0.13437
-22.419,-3.9369,-1.116,661.54,0.0040539,-0.2,-0.12394
-22.669,-1.6488,-1.3949,615.68,0.0037715,-0.2,-0.11352
-22.849,0.97076,-1.2863,565.12,0.0034892,-0.2,-0.10309
-22.906,1.579,-1.3649,509.85,0.0032069,-0.2,-0.092668
-23.24,0.92936,-1.4411,458.48,0.0029463,-0.2,-0.08305
-16.849,-4.8214,-4.6747,725.93,0.025192,-0.2,-0.14274
-19.295,-4.6398,-4.2716,705.52,0.023426,-0.2,-0.13246
-21.87,-3.8976,-4.2737,664.27,0.021661,-0.2,-0.12217
-22.116,-1.7381,-4.6116,619.24,0.019895,-0.2,-0.11188
-22.349,0.82044,-4.5017,569.41,0.01813,-0.2,-0.10159
-22.431,1.4132,-4.5642,515.1,0.016364,-0.2,-0.091307
-22.716,0.74742,-4.6828,464.46,0.014735,-0.2,-0.081816
-16.037,-4.6178,-6.996,726.68,0.045214,-0.2,-0.13759
-18.405,-4.485,-6.9342,706.72,0.042006,-0.2,-0.12768
-20.891,-3.8495,-7.2974,666.44,0.038798,-0.2,-0.11776
-21.133,-1.8102,-7.6839,622.32,0.03559,-0.2,-0.10784
-21.41,0.6836,-7.5835,573.3,0.032382,-0.2,-0.097928
-21.525,1.2484,-7.6322,519.79,0.029174,-0.2,-0.088012
-21.762,0.55928,-7.7794,469.5,0.026215,-0.2,-0.078863
-14.928,-4.4142,-9.0929,727.2,0.064364,-0.2,-0.12982
-17.16,-4.3317,-9.4022,707.85,0.059772,-0.2,-0.12045
-19.506,-3.8011,-10.142,668.46,0.05518,-0.2,-0.11108
-19.752,-1.8702,-10.567,624.96,0.050588,-0.2,-0.10171
-20.072,0.55732,-10.488,576.52,0.045996,-0.2,-0.092346
-20.221,1.0789,-10.53,523.35,0.041404,-0.2,-0.082978
-20.412,0.35826,-10.672,473.27,0.037167,-0.2,-0.074335
-13.582,-4.2235,-11.103,727.14,0.082161,-0.2,-0.11931
-15.632,-4.1903,-11.716,708.37,0.076284,-0.2,-0.11069
-17.775,-3.7609,-12.757,669.84,0.070407,-0.2,-0.10208
-18.001,-1.9251,-13.216,626.88,0.06453,-0.2,-0.093459
-18.36,0.4363,-13.174,578.7,0.058653,-0.2,-0.084842
-18.542,0.89776,-13.203,525.55,0.052776,-0.2,-0.076226
-18.694,0.13683,-13.309,475.92,0.047354,-0.2,-0.068276
-11.953,-4.0525,-12.898,728.64,0.098271,-0.2,-0.10637
-13.785,-4.0693,-13.782,709.85,0.091231,-0.2,-0.098682
-15.694,-3.7395,-15.097,671.24,0.084192,-0.2,-0.090994
-15.906,-1.9876,-15.596,628.3,0.077152,-0.2,-0.083306
-16.299,0.31149,-15.606,580.03,0.070112,-0.2,-0.075617
-16.513,0.70125,-15.601,526.77,0.063073,-0.2,-0.067929
-16.642,-0.10716,-15.656,477.68,0.056578,-0.2,-0.060836
-10.103,-3.9311,-14.533,728.38,0.11255,-0.2,-0.091419
-11.68,-3.9853,-15.63,710.01,0.10447,-0.2,-0.084797
-13.31,-3.7433,-17.153,671.94,0.09639,-0.2,-0.078175
-13.496,-2.0672,-17.677,629.23,0.08831,-0.2,-0.071553
-13.917,0.18015,-17.734,580.98,0.080231,-0.2,-0.064931
-14.151,0.49235,-17.685,527.77,0.072152,-0.2,-0.058309
-14.277,-0.37036,-17.676,479.19,0.064697,-0.2,-0.0522
-8.1827,-3.8612,-15.932,726.72,0.12426,-0.2,-0.074379
-9.4268,-3.9412,-17.195,709.14,0.11534,-0.2,-0.068986
-10.695,-3.7653,-18.864,672.11,0.10642,-0.2,-0.063593
-10.835,-2.1465,-19.397,629.92,0.097498,-0.2,-0.0582
-11.259,0.047469,-19.498,581.93,0.088577,-0.2,-0.052807
-11.522,0.27085,-19.42,529,0.079656,-0.2,-0.047414
-11.671,-0.65026,-19.337,481,0.071425,-0.2,-0.042438
-6.1211,-3.831,-16.938,727.9,0.13364,-0.2,-0.055958
-7.0747,-3.9348,-18.335,709.84,0.12403,-0.2,-0.051886
-8.0363,-3.8194,-20.137,672.3,0.11443,-0.2,-0.047814
-8.1386,-2.2442,-20.69,630.29,0.10482,-0.2,-0.043742
-8.5565,-0.091374,-20.822,582.58,0.09521,-0.2,-0.03967
-8.8724,0.054944,-20.72,530.07,0.085602,-0.2,-0.035598
-9.0653,-0.91787,-20.572,482.8,0.076738,-0.2,-0.031841
-18.243,-5.2449,9.2085,695.53,-0.064555,-0.2,-0.11792
-16.138,-5.6378,7.5693,716.62,-0.069613,-0.2,-0.12704
-20.445,-4.0016,10.663,651.48,-0.059497,-0.2,-0.10879
-20.523,-1.2617,10.597,603.74,-0.054438,-0.2,-0.099666
-20.52,1.5415,10.67,551.7,-0.04938,-0.2,-0.09054
-20.528,2.1607,10.647,493.96,-0.044322,-0.2,-0.081415
-20.957,1.5881,10.949,440.01,-0.039655,-0.2,-0.072996
-15.292,-5.7479,9.4248,716.21,-0.082504,-0.2,-0.11906
-17.241,-5.3169,11.176,695.44,-0.076521,-0.2,-0.11051
-19.254,-3.9897,12.764,651.33,-0.070538,-0.2,-0.10197
-19.28,-1.1718,12.712,603.2,-0.064555,-0.2,-0.093421
-19.256,1.6437,12.77,550.85,-0.058571,-0.2,-0.084876
-19.242,2.247,12.804,493.12,-0.052588,-0.2,-0.07633
-19.647,1.6984,13.205,439.33,-0.047068,-0.2,-0.068445
-14.278,-5.8515,11.12,715.45,-0.094493,-0.2,-0.10978
-16.046,-5.3867,13.003,694.73,-0.08765,-0.2,-0.1019
-17.843,-3.9869,14.743,650.36,-0.080808,-0.2,-0.094031
-17.817,-1.1027,14.699,601.99,-0.073965,-0.2,-0.086158
-17.775,1.726,14.735,549.6,-0.067123,-0.2,-0.078285
-17.74,2.3181,14.804,492.02,-0.06028,-0.2,-0.070412
-18.1,1.7967,15.298,438.19,-0.053968,-0.2,-0.063149
-13.101,-5.9483,12.671,714.64,-0.10545,-0.2,-0.099296
-14.666,-5.4531,14.685,693.74,-0.09782,-0.2,-0.092181
-16.229,-3.9895,16.571,648.93,-0.090192,-0.2,-0.085066
-16.156,-1.0484,16.525,600.5,-0.082565,-0.2,-0.077951
-16.1,1.7904,16.534,548.26,-0.074937,-0.2,-0.070836
-16.04,2.371,16.623,490.82,-0.06731,-0.2,-0.063722
-16.334,1.8766,17.203,436.9,-0.060273,-0.2,-0.057158
-11.754,-6.038,14.07,714.17,-0.11525,-0.2,-0.08773
-13.101,-5.5159,16.202,692.98,-0.10692,-0.2,-0.08145
-14.419,-3.9968,18.213,647.71,-0.098587,-0.2,-0.075171
