"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-15.297,-4.1854,5.593,446.74,-0.051881,-0.2,-0.12404
-13.506,-4.4774,4.3947,460.23,-0.055958,-0.2,-0.13364
-15.801,-4.1009,3.4702,447.82,-0.033694,-0.2,-0.13015
-13.924,-4.3638,2.4624,461.02,-0.036362,-0.2,-0.14023
-17.189,-3.25,6.6144,418.65,-0.047803,-0.2,-0.11443
-17.792,-3.2371,4.2611,420.23,-0.031026,-0.2,-0.12006
-17.286,-1.1223,6.5318,388.11,-0.043726,-0.2,-0.10483
-17.92,-1.1949,4.1384,389.9,-0.028359,-0.2,-0.10998
-17.298,1.1229,6.5969,354.85,-0.039648,-0.2,-0.09522
-17.962,1.0134,4.2155,356.79,-0.025691,-0.2,-0.099892
-17.311,1.6506,6.5433,318.08,-0.035571,-0.2,-0.085615
-17.989,1.5367,4.1504,320.46,-0.023023,-0.2,-0.089806
-17.652,1.1843,6.689,283.64,-0.031809,-0.2,-0.076752
-18.319,1.0525,4.2058,286.54,-0.020562,-0.2,-0.080501
-14.104,-4.2247,0.37997,462.75,-0.016036,-0.2,-0.144
-16.03,-3.9959,1.1615,449.65,-0.014831,-0.2,-0.13364
-18.077,-3.2143,1.6835,422.51,-0.013626,-0.2,-0.12327
-18.242,-1.2729,1.5102,392.65,-0.01242,-0.2,-0.11291
-18.327,0.888,1.5955,359.85,-0.011215,-0.2,-0.10254
-18.362,1.4044,1.525,323.92,-0.01001,-0.2,-0.09218
-18.668,0.90546,1.5121,290.48,-0.0088985,-0.2,-0.082618
-13.941,-4.0716,-1.698,464.87,0.0046186,-0.2,-0.14479
-15.898,-3.8809,-1.1484,451.7,0.0043362,-0.2,-0.13437
-17.978,-3.1901,-0.89479,424.79,0.0040539,-0.2,-0.12394
-18.176,-1.3555,-1.1219,395.32,0.0037715,-0.2,-0.11352
-18.313,0.75921,-1.0355,362.86,0.0034892,-0.2,-0.10309
-18.355,1.2697,-1.0989,327.41,0.0032069,-0.2,-0.092668
-18.619,0.75952,-1.1604,294.44,0.0029463,-0.2,-0.08305
-13.52,-3.9096,-3.7475,466.23,0.025192,-0.2,-0.14274
-15.475,-3.758,-3.4246,453.09,0.023426,-0.2,-0.13246
-17.536,-3.1571,-3.4259,426.56,0.021661,-0.2,-0.12217
-17.731,-1.4266,-3.6992,397.62,0.019895,-0.2,-0.11188
-17.912,0.6388,-3.6108,365.64,0.01813,-0.2,-0.10159
-17.974,1.1365,-3.6613,330.8,0.016364,-0.2,-0.091307
-18.2,0.6131,-3.7564,298.29,0.014735,-0.2,-0.081816
-12.866,-3.743,-5.6074,466.71,0.045214,-0.2,-0.13759
-14.76,-3.6309,-5.5587,453.87,0.042006,-0.2,-0.12768
-16.751,-3.1164,-5.8495,427.96,0.038798,-0.2,-0.11776
-16.943,-1.4833,-6.1605,399.61,0.03559,-0.2,-0.10784
-17.159,0.52965,-6.0789,368.16,0.032382,-0.2,-0.097928
-17.25,1.0043,-6.1185,333.83,0.029174,-0.2,-0.088012
-17.437,0.4616,-6.2362,301.54,0.026215,-0.2,-0.078863
-11.974,-3.5754,-7.287,467.03,0.064364,-0.2,-0.12982
-13.761,-3.5042,-7.5364,454.59,0.059772,-0.2,-0.12045
-15.642,-3.075,-8.1295,429.27,0.05518,-0.2,-0.11108
-15.835,-1.5298,-8.4701,401.32,0.050588,-0.2,-0.10171
-16.087,0.42927,-8.4051,370.23,0.045996,-0.2,-0.092346
-16.206,0.86816,-8.4393,336.13,0.041404,-0.2,-0.082978
-16.356,0.29962,-8.5527,303.98,0.037167,-0.2,-0.074335
-10.892,-3.4172,-8.8973,466.99,0.082161,-0.2,-0.11931
-12.535,-3.3862,-9.3901,454.92,0.076284,-0.2,-0.11069
-14.253,-3.0395,-10.225,430.16,0.070407,-0.2,-0.10208
-14.431,-1.5716,-10.592,402.56,0.06453,-0.2,-0.093459
-14.715,0.33319,-10.556,371.65,0.058653,-0.2,-0.084842
-14.862,0.72276,-10.581,337.55,0.052776,-0.2,-0.076226
-14.982,0.12122,-10.665,305.67,0.047354,-0.2,-0.068276
-9.5855,-3.2743,-10.335,467.94,0.098271,-0.2,-0.10637
-11.055,-3.2841,-11.045,455.87,0.091231,-0.2,-0.098682
-12.585,-3.0186,-12.1,431.06,0.084192,-0.2,-0.090994
-12.752,-1.6189,-12.498,403.48,0.077152,-0.2,-0.083306
-13.064,0.23439,-12.504,372.5,0.070112,-0.2,-0.075617
