"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
514.03003,-13.8895,-5.0816998,3.3385799,0.00067951402,-1.76351e-09,2.4871799e-10,1.221e-10,-0.04448564,-0.2071428,-0.1320499
483.923,-18.3102,-4.3810802,6.33497,0.00073397002,-7.2717697e-08,1.48727e-08,3.1732299e-09,-0.041136581,-0.2071428,-0.12227266
451.95401,-18.1724,-2.9425099,5.80966,0.00034392899,-2.5686501e-07,2.2687299e-08,6.7047901e-09,-0.037787523,-0.2071428,-0.1124954
418.32501,-17.9242,1.64742,6.1145601,0.00020796699,-5.4547502e-07,7.3070799e-10,1.97342e-08,-0.034438469,-0.20714281,-0.10271814
384.47699,-18.052299,3.3741601,5.8169498,-0.00133281,-7.47358e-07,-9.9434899e-08,1.72028e-07,-0.031089408,-0.20714281,-0.092940897
346.37601,-18.7418,3.0267701,5.5897698,0.00140405,-1.51888e-07,-1.05626e-08,5.8811202e-07,-0.027866956,-0.20714281,-0.083533078
516.04797,-14.2298,-4.8840299,1.25428,0.000199206,-3.4638099e-09,5.5177901e-10,1.7757899e-10,-0.02523748,-0.20714279,-0.13704035
486.19501,-18.8531,-4.2403202,3.6550701,-0.000946749,-7.9727201e-08,1.59456e-08,3.69482e-09,-0.023314681,-0.2071428,-0.1268865
454.94699,-18.677999,-2.8717999,3.10782,5.2287e-05,-2.8639599e-07,2.3783601e-08,8.7120497e-09,-0.021391882,-0.2071428,-0.11673266
421.67099,-18.456301,1.6458,3.4761801,0.00069335097,-5.8165102e-07,2.36304e-09,3.1614899e-08,-0.019469082,-0.2071428,-0.10657882
387.95801,-18.593901,3.35148,3.1968701,0.000499891,-7.7340098e-07,-8.1050501e-08,2.1163299e-07,-0.017546283,-0.20714281,-0.096424982
350.271,-19.2332,2.9184799,2.84513,-0.00100307,-2.8897099e-07,7.6364998e-08,7.16307e-07,-0.015696201,-0.20714281,-0.086654834
518.02899,-14.2179,-4.67559,-0.855739,-0.00053920201,-3.5311101e-09,6.1368199e-10,2.0691e-10,-0.0054796226,-0.20714279,-0.13923517
488.41,-18.977301,-4.10179,0.938003,0.00091666001,-8.5322398e-08,1.8377699e-08,4.4283301e-09,-0.0050216345,-0.20714279,-0.12891294
457.979,-18.793501,-2.82934,0.385858,-0.00101028,-2.97697e-07,2.737e-08,9.0030898e-09,-0.0045636464,-0.2071428,-0.11859069
425.03799,-18.656099,1.61764,0.77035999,0,-5.9433899e-07,5.9721401e-09,2.6033799e-08,-0.0041056583,-0.2071428,-0.10826845
391.42099,-18.7306,3.34059,0.53608203,0.00050003699,-8.6505099e-07,-1.02902e-07,1.81972e-07,-0.0036476704,-0.20714281,-0.097946204
354.168,-19.2988,2.8118801,0.088718198,-0.00060201401,-5.3565799e-07,-4.3619199e-08,6.5826202e-07,-0.0032070472,-0.20714281,-0.088014044
521.539,-13.847,-4.4605799,-2.9244699,0.00052724901,-3.7948702e-09,6.9886102e-10,2.5011099e-10,0.014396601,-0.2071428,-0.13862558
491.207,-18.743999,-3.96084,-1.77809,-0.000683413,-8.1531198e-08,1.7871301e-08,4.6020401e-09,0.013379619,-0.2071428,-0.12834154
460.83301,-18.519501,-2.77459,-2.30796,0.00094934402,-3.2150101e-07,3.1017699e-08,9.8311803e-09,0.012362637,-0.2071428,-0.11805751
427.996,-18.4508,1.60193,-1.92102,-0.00087417499,-6.2529e-07,8.3675404e-09,2.33208e-08,0.011345655,-0.20714281,-0.10777348
394.75699,-18.5009,3.3431499,-2.1099601,-0.00116638,-9.3884103e-07,-1.15821e-07,1.64364e-07,0.010328673,-0.20714281,-0.097489446
358.09,-18.9877,2.72333,-2.62218,-0.00020061299,-7.0187298e-07,-1.12127e-07,6.27178e-07,0.009350053,-0.20714281,-0.087593995
522.12799,-13.3385,-4.2506499,-5.0160799,-0.00049229403,-4.2050501e-09,8.02231e-10,3.04681e-10,0.033968031,-0.2071428,-0.13515307
492.306,-18.249901,-3.8204501,-4.4493399,0.00039248299,-9.8645202e-08,2.29413e-08,6.1354499e-09,0.031498428,-0.2071428,-0.12512141
462.90201,-17.8822,-2.7063501,-4.9446402,0.00024775101,-3.4891801e-07,3.5004199e-08,1.09476e-08,0.029028827,-0.2071428,-0.11508976
430.617,-17.8085,1.60813,-4.5324798,0.00070865301,-6.6870803e-07,1.1188e-08,2.1636e-08,0.026559226,-0.20714281,-0.1050581
397.978,-17.893499,3.3680301,-4.65066,0.0013335,-1.02596e-06,-1.2792501e-07,1.48297e-07,0.024089623,-0.20714281,-0.095026456
361.97299,-18.306,2.64837,-5.2392602,0.000963295,-8.6601801e-07,-1.7686899e-07,5.92346e-07,0.021713285,-0.20714281,-0.085373864
523.89899,-12.5241,-4.0420198,-6.72926,5.8630802e-05,-4.4497002e-09,9.07733e-10,3.6470699e-10,0.052852444,-0.20714279,-0.12891865
494.38599,-17.231701,-3.6877201,-6.9923,0.000569964,-9.9958498e-08,2.4083599e-08,6.7516299e-09,0.048979439,-0.2071428,-0.11934347
465.08499,-16.903799,-2.61693,-7.4131398,-0.00137693,-3.7234301e-07,3.9799801e-08,1.20413e-08,0.045106433,-0.2071428,-0.10976829
433.45099,-16.860399,1.64079,-7.0065999,-0.00067875098,-7.0064698e-07,1.58541e-08,1.8212599e-08,0.041233428,-0.2071428,-0.10019311
401.32401,-16.953699,3.40892,-7.0824699,-0.00083373301,-1.10139e-06,-1.3685001e-07,1.25177e-07,0.037360422,-0.20714281,-0.09061794
365.767,-17.276899,2.5815301,-7.7157698,-0.000903395,-1.0203501e-06,-2.3972399e-07,5.3451402e-07,0.033633728,-0.20714281,-0.081404634
524.45502,-11.5482,-3.8362999,-8.4803696,0.00067988498,-5.03417e-09,1.0417101e-09,4.4064999e-10,0.070663519,-0.20714279,-0.12009857
495.89099,-15.9323,-3.5627601,-9.3969202,-0.00060775201,-1.12485e-07,2.7993501e-08,8.1567997e-09,0.065465227,-0.2071428,-0.11116886
466.987,-15.59,-2.54089,-9.7375803,0.00027528999,-4.0219899e-07,4.50298e-08,1.36806e-08,0.060266942,-0.2071428,-0.10223915
435.88501,-15.5711,1.67714,-9.3254004,9.04681e-05,-7.4385002e-07,2.0812401e-08,1.64264e-08,0.055068649,-0.2071428,-0.09330944
404.34,-15.7027,3.46384,-9.3282099,0.000333373,-1.18798e-06,-1.44911e-07,1.05844e-07,0.049870361,-0.20714281,-0.084379733
369.29199,-15.9283,2.5151,-10.013,0.00102347,-1.1715e-06,-2.96199e-07,4.7832498e-07,0.044868477,-0.20714281,-0.075787514
525.42603,-10.3721,-3.6537199,-10.0786,4.6922902e-05,-5.4274101e-09,1.16768e-09,5.2546101e-10,0.087009355,-0.20714277,-0.10879207
497.36499,-14.3384,-3.4509001,-11.5717,0.00070954399,-1.25155e-07,3.2435199e-08,9.7961701e-09,0.080595784,-0.20714277,-0.1006964
468.63,-13.9996,-2.4600301,-11.8083,-0.00027547599,-4.2878801e-07,5.12714e-08,1.54287e-08,0.074182205,-0.20714279,-0.092600726
438.06799,-14.007,1.72505,-11.405,7.5438198e-05,-7.8338098e-07,2.7640599e-08,1.38543e-08,0.067768633,-0.2071428,-0.084505059
406.97,-14.1619,3.5170901,-11.3883,0.00016678601,-1.27112e-06,-1.50095e-07,8.26685e-08,0.061355058,-0.2071428,-0.076409385
372.24899,-14.2987,2.4347999,-12.0978,0.000341348,-1.3171e-06,-3.47911e-07,4.08777e-07,0.055183869,-0.20714281,-0.06861975
528.81201,-8.8837099,-3.4960699,-11.4872,0.000117148,-5.9653802e-09,1.30819e-09,6.2709699e-10,0.10165602,-0.2071428,-0.095342092
499.828,-12.4202,-3.3708601,-13.5012,-2.19505e-13,-1.3595e-07,3.68819e-08,1.15569e-08,0.094148964,-0.2071428,-0.088236853
470.474,-12.1031,-2.4048901,-13.6743,0.00096292701,-4.4689901e-07,5.7681699e-08,1.7450899e-08,0.086641908,-0.2071428,-0.081131615
439.879,-12.1518,1.75378,-13.2753,0.00069317501,-8.09727e-07,3.6032301e-08,1.17284e-08,0.079134859,-0.20714281,-0.074026376
409.08099,-12.3686,3.5612199,-13.2097,-0.00033318001,-1.34201e-06,-1.5038e-07,5.91508e-08,0.071627803,-0.20714281,-0.06692113
374.79001,-12.4179,2.34075,-13.9319,-0.00036102199,-1.43852e-06,-3.8870499e-07,3.32795e-07,0.064404376,-0.20714281,-0.060084432
526.92902,-7.3168502,-3.4312,-12.8569,8.1995e-05,-7.0772299e-09,1.55285e-09,7.7864099e-10,0.11418433,-0.2071428,-0.079916067
500.03799,-10.2948,-3.31497,-15.2033,-0.00110076,-1.55002e-07,4.3198298e-08,1.3963e-08,0.10574306,-0.2071428,-0.073950492
471.57999,-9.98487,-2.3710699,-15.269,0.00013754801,-4.78716e-07,6.6000403e-08,2.01189e-08,0.097301781,-0.2071428,-0.067984916
441.384,-10.0715,1.77746,-14.8586,-0.00084378698,-8.6217398e-07,4.4650399e-08,1.03432e-08,0.088860504,-0.20714281,-0.062019344
410.79999,-10.3462,3.59816,-14.7662,-0.0011660299,-1.44709e-06,-1.53076e-07,3.7792201e-08,0.080419227,-0.20714281,-0.056053769
376.87799,-10.3198,2.2383201,-15.4766,0.00110302,-1.59001e-06,-4.2965399e-07,2.6548099e-07,0.072296873,-0.20714281,-0.05031364
527.85101,-5.7188501,-3.3819301,-13.8676,0.000117216,-7.1652302e-09,1.66256e-09,9.00855e-10,0.12435219,-0.20714279,-0.062818967
501.44101,-7.9813499,-3.2794001,-16.5492,0.000886261,-1.6915099e-07,4.9206399e-08,1.64762e-08,0.11515187,-0.20714279,-0.058119435
473.02899,-7.70082,-2.2990201,-16.5256,-0.00123874,-4.8685501e-07,7.4760997e-08,2.2962e-08,0.10595153,-0.2071428,-0.053419903
442.957,-7.7899599,1.84828,-16.1292,-0.000150771,-8.7893898e-07,5.6973001e-08,8.2998204e-09,0.096751206,-0.2071428,-0.048720371
412.40302,-8.1168699,3.61061,-16.025101,0.00045002101,-1.51103e-06,-1.45548e-07,1.1978e-08,0.087550879,-0.20714281,-0.044020839
378.92599,-8.0505695,2.15558,-16.697599,-0.00100332,-1.74477e-06,-4.5331001e-07,1.82113e-07,0.07869821,-0.20714281,-0.039498962
514.45203,-13.4192,-5.2200699,5.1283002,-0.00013079699,-1.59735e-06,3.6440099e-07,6.9337098e-08,-0.060517725,-0.20714279,-0.12569229
482.89999,-17.5574,-4.4738302,8.5700397,-0.00116809,-6.08032e-06,6.2488698e-07,1.58136e-07,-0.055981725,-0.2071428,-0.11639176
