"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
97.003998,-6.1967702,-2.40503,1.46439,7.0294504e-05,3.41061e-13,2.27374e-13,-1.7053e-13,-0.04448564,-0.2071428,-0.1320499
90.917603,-8.0620403,-2.0818801,2.7776599,-0.00033914499,4.9169601e-12,4.12115e-13,-1.7053e-12,-0.041136581,-0.2071428,-0.12227266
84.823898,-7.9386401,-1.43077,2.54145,0.00036869201,-3.32534e-12,-5.6843399e-14,-1.5120301e-11,-0.037787523,-0.2071428,-0.1124954
78.453796,-7.8225799,0.50413501,2.6196599,0.00067815499,-9.6889601e-11,-8.6970396e-12,-5.8321299e-11,-0.034438469,-0.20714281,-0.10271814
72.069397,-7.81703,1.50556,2.5086401,0.00026656201,-7.7545798e-10,-6.3650397e-11,-2.3260301e-10,-0.031089408,-0.20714281,-0.092940897
64.999199,-8.1006098,1.38649,2.3856399,-6.0173599e-05,-2.3111999e-09,-6.2797802e-11,-6.1243099e-10,-0.027866956,-0.20714281,-0.083533078
97.396202,-6.3266301,-2.3155899,0.53614199,-0.00096087798,1.42109e-14,2.27374e-13,-2.27374e-13,-0.02523748,-0.20714279,-0.13704035
91.399803,-8.2892504,-2.0201299,1.59902,-0.000226562,3.38218e-12,-4.2632599e-13,-2.27374e-12,-0.023314681,-0.2071428,-0.1268865
85.433998,-8.1575804,-1.40973,1.36315,-0.00030409,-7.87281e-12,-3.41061e-13,-1.79625e-11,-0.021391882,-0.2071428,-0.11673266
79.106102,-8.0653896,0.495258,1.47119,5.42623e-06,-1.47267e-10,-6.6791e-12,-6.9348999e-11,-0.019469082,-0.2071428,-0.10657882
72.7416,-8.04813,1.49843,1.37823,0.00074983703,-9.6768804e-10,-5.2708098e-11,-2.74895e-10,-0.017546283,-0.20714281,-0.096424982
65.758003,-8.3093901,1.3397599,1.20532,0.00066202501,-2.9156799e-09,-2.1898899e-11,-7.5135598e-10,-0.015696201,-0.20714281,-0.086654834
97.743896,-6.30335,-2.2165401,-0.395834,0.00092601997,2.43361e-13,-8.5265101e-14,-1.13687e-13,-0.0054796226,-0.20714279,-0.13923517
91.833702,-8.3353901,-1.9553,0.407866,-0.00027727699,4.9169601e-12,1.4210899e-13,-2.04636e-12,-0.0050216345,-0.20714279,-0.12891294
86.024696,-8.2020502,-1.39626,0.18402199,-0.000469352,-6.5085702e-12,2.8421699e-14,-1.7053e-11,-0.0045636464,-0.2071428,-0.11859069
79.748199,-8.1360197,0.47613201,0.30249199,0.000120619,-1.31749e-10,-7.3043802e-12,-6.4233098e-11,-0.0041056583,-0.2071428,-0.10826845
73.422203,-8.1040401,1.49625,0.233501,-0.00106675,-8.8969898e-10,-6.0779798e-11,-2.55682e-10,-0.0036476704,-0.20714281,-0.097946204
66.523102,-8.3350697,1.29282,0.021366,-0.00074248301,-2.73751e-09,-4.9922701e-11,-7.0849598e-10,-0.0032070472,-0.20714281,-0.088014044
98.3806,-6.1248598,-2.10975,-1.3024,-0.00056942902,-2.8421699e-14,1.56319e-13,-5.6843399e-14,0.014396601,-0.2071428,-0.13862558
92.382301,-8.2178202,-1.88579,-0.77887499,-0.000207555,5.8832899e-12,-2.13163e-13,-1.8189901e-12,0.013379619,-0.2071428,-0.12834154
86.593201,-8.0845604,-1.37199,-0.99428803,-0.000192621,-2.8421701e-12,4.2632599e-13,-1.64846e-11,0.012362637,-0.2071428,-0.11805751
80.329399,-8.0401602,0.46957499,-0.86448199,-0.00093446299,-1.21162e-10,-7.5885999e-12,-6.15046e-11,0.011345655,-0.20714281,-0.10777348
74.0923,-7.9993701,1.50073,-0.90418601,0.000116638,-8.5972801e-10,-6.5270497e-11,-2.44995e-10,0.010328673,-0.20714281,-0.097489446
67.304001,-8.1979599,1.2538199,-1.14253,0.000180552,-2.7092699e-09,-6.3366201e-11,-6.99174e-10,0.009350053,-0.20714281,-0.087593995
