"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
505.18399,-13.7697,-5.0408902,3.30899,-0.000105442,-1.5834301e-09,2.25583e-10,-6.15273e-10,-0.04448564,-0.2071428,-0.1320499
475.58899,-18.153,-4.3457098,6.2810102,-0.00043025799,-6.46492e-08,1.34001e-08,-2.08379e-08,-0.041136581,-0.2071428,-0.12227266
444.168,-18.016199,-2.9196801,5.7593598,-8.2543003e-05,-2.3416101e-07,2.0755399e-08,-5.54023e-08,-0.037787523,-0.2071428,-0.1124954
411.116,-17.7698,1.63028,6.0613399,0.00041141399,-5.2049103e-07,2.5732301e-09,-8.01219e-08,-0.034438469,-0.20714281,-0.10271814
377.85101,-17.8962,3.34606,5.7664299,0.00016660101,-7.6783499e-07,-9.2437297e-08,2.8863299e-08,-0.031089408,-0.20714281,-0.092940897
340.41,-18.579,3.0037,5.5411301,0.000401158,-2.21661e-07,-3.1979699e-08,-4.8947902e-07,-0.027866956,-0.20714281,-0.083533078
507.16599,-14.1067,-4.84479,1.24268,-1.1718e-05,-3.09865e-09,4.9624299e-10,-1.06411e-09,-0.02523748,-0.20714279,-0.13704035
477.82199,-18.6912,-4.20608,3.6241701,0.000130368,-7.11007e-08,1.43799e-08,-2.30257e-08,-0.023314681,-0.2071428,-0.1268865
447.11099,-18.517401,-2.8496001,3.0808401,0.000284826,-2.61737e-07,2.17004e-08,-6.2340398e-08,-0.021391882,-0.2071428,-0.11673266
414.40399,-18.2973,1.62863,3.4456301,-0.00039189399,-5.5217203e-07,3.25144e-09,-1.09248e-07,-0.019469082,-0.2071428,-0.10657882
381.272,-18.433001,3.3236001,3.1689999,0.00083315198,-7.8648299e-07,-7.8242799e-08,-1.23373e-07,-0.017546283,-0.20714281,-0.096424982
344.23901,-19.066,2.89656,2.8204,0.000200614,-3.51674e-07,4.00753e-08,-1.17554e-06,-0.015696201,-0.20714281,-0.086654834
509.112,-14.0947,-4.6379499,-0.84906399,0.000410262,-3.13594e-09,5.53257e-10,-1.15506e-09,-0.0054796226,-0.20714279,-0.13923517
479.99799,-18.814199,-4.0686002,0.930489,0.000472257,-7.5753597e-08,1.65451e-08,-2.5715099e-08,-0.0050216345,-0.20714279,-0.12891294
450.09,-18.631701,-2.8074999,0.38240999,-0.000100477,-2.6995301e-07,2.47915e-08,-6.5575499e-08,-0.0045636464,-0.2071428,-0.11859069
417.71399,-18.495199,1.60066,0.763237,-0.000120619,-5.6013801e-07,6.5947598e-09,-9.1669797e-08,-0.0041056583,-0.2071428,-0.10826845
384.677,-18.568501,3.3128099,0.53135997,-0.00100007,-8.7293802e-07,-9.71134e-08,2.7032501e-08,-0.0036476704,-0.20714281,-0.097946204
348.069,-19.1311,2.79105,0.088041902,-4.35136e-14,-5.9838601e-07,-6.8944402e-08,-5.82366e-07,-0.0032070472,-0.20714281,-0.088014044
512.56097,-13.7267,-4.4245501,-2.8998001,-0.00074986502,-3.35922e-09,6.2848898e-10,-1.30331e-09,0.014396601,-0.2071428,-0.13862558
482.746,-18.582701,-3.92869,-1.76219,-0.00073403597,-7.2356698e-08,1.60951e-08,-2.53563e-08,0.013379619,-0.2071428,-0.12834154
452.896,-18.3601,-2.75316,-2.28807,-0.00052282697,-2.9044401e-07,2.79961e-08,-7.2112897e-08,0.012362637,-0.2071428,-0.11805751
420.62201,-18.291599,1.58506,-1.90494,-2.6145701e-13,-5.8629502e-07,8.7538998e-09,-8.8171397e-08,0.011345655,-0.20714281,-0.10777348
