"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
256.75299,-9.8330202,-3.67765,2.3352101,0.00042176701,2.00021e-09,5.6644502e-11,-1.5870701e-10,-0.04448564,-0.2071428,-0.1320499
241.564,-12.9791,-3.1631999,4.5021701,0.000303712,8.74495e-08,3.8855998e-09,-5.84919e-09,-0.041136581,-0.2071428,-0.12227266
225.55,-12.8714,-2.13922,4.1047301,0.00057780102,2.7032701e-07,-1.87029e-10,-1.8189199e-08,-0.037787523,-0.2071428,-0.1124954
208.709,-12.681,1.08705,4.3179998,6.9322501e-05,4.9060202e-07,-1.36339e-08,-1.6050301e-08,-0.034438469,-0.20714281,-0.10271814
191.80099,-12.7578,2.40253,4.1094699,-0.00066640403,-3.51213e-08,-4.3290399e-08,1.11683e-07,-0.031089408,-0.20714281,-0.092940897
172.83099,-13.2342,2.17489,3.94034,-0.00060173601,-8.2199301e-07,-4.1321499e-08,1.8336701e-07,-0.027866956,-0.20714281,-0.083533078
257.76401,-10.065,-3.5360301,0.86015999,7.0308197e-05,4.17594e-09,1.20011e-10,-3.1354799e-10,-0.02523748,-0.20714279,-0.13704035
242.713,-13.363,-3.06283,2.60344,0.00100877,9.5636103e-08,4.2310999e-09,-6.2079799e-09,-0.023314681,-0.2071428,-0.1268865
227.063,-13.2298,-2.09149,2.19347,-0.00080769602,2.8433101e-07,-2.56136e-10,-1.9662799e-08,-0.021391882,-0.2071428,-0.11673266
210.39799,-13.0619,1.08443,2.45239,-0.00046725801,5.2843501e-07,-1.5387499e-08,-1.95748e-08,-0.019469082,-0.2071428,-0.10657882
193.549,-13.1394,2.38726,2.2601099,0.000999782,9.2322402e-08,-4.7771e-08,8.7441997e-08,-0.017546283,-0.20714281,-0.096424982
174.793,-13.5801,2.0983901,2.0043199,-0.000802455,-7.0477199e-07,-4.6198e-08,4.1209699e-08,-0.015696201,-0.20714281,-0.086654834
258.73901,-10.0482,-3.38501,-0.630916,-0.00018754799,4.2641699e-09,1.46684e-10,-3.2559899e-10,-0.0054796226,-0.20714279,-0.13923517
243.814,-13.4502,-2.9621501,0.67937601,-0.00023423,1.03994e-07,5.2434501e-09,-6.7066099e-09,-0.0050216345,-0.20714279,-0.12891294
228.58,-13.3077,-2.0624299,0.26857501,0.00109424,3.09049e-07,2.9201899e-10,-2.08265e-08,-0.0045636464,-0.2071428,-0.11859069
212.084,-13.1999,1.06319,0.53973699,-0.000214099,6.0439601e-07,-1.56766e-08,-1.7773299e-08,-0.0041056583,-0.2071428,-0.10826845
195.289,-13.2353,2.38025,0.38258699,-0.000166679,2.08478e-07,-5.3596001e-08,1.21406e-07,-0.0036476704,-0.20714281,-0.097946204
176.756,-13.626,2.0225501,0.060635999,0.00168564,-6.6824703e-07,-6.9208298e-08,2.13204e-07,-0.0032070472,-0.20714281,-0.088014044
260.48099,-9.7778997,-3.2275801,-2.0908101,0.000292916,4.5481601e-09,1.71326e-10,-3.5470299e-10,0.014396601,-0.2071428,-0.13862558
245.203,-13.2794,-2.8584599,-1.24321,-0.000113902,9.8507101e-08,5.1847699e-09,-6.36282e-09,0.013379619,-0.2071428,-0.12834154
230.015,-13.1139,-2.02338,-1.6349,-8.2551698e-05,3.3368499e-07,7.7950801e-10,-2.2862899e-08,0.012362637,-0.2071428,-0.11805751
213.573,-13.0552,1.05164,-1.36226,0.00108518,6.61169e-07,-1.6244099e-08,-1.93236e-08,0.011345655,-0.20714281,-0.10777348
196.97301,-13.0722,2.38289,-1.484,0.00024993799,3.2199e-07,-5.8684002e-08,1.36045e-07,0.010328673,-0.20714281,-0.097489446
