"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
238.341,-9.4762096,-3.5529101,2.2471001,0.000199168,1.90016e-09,5.1827001e-11,-1.67347e-10,-0.04448564,-0.2071428,-0.1320499
224.22301,-12.5099,-3.0550699,4.3408399,0.000227784,8.3251997e-08,3.5466301e-09,-6.38533e-09,-0.041136581,-0.2071428,-0.12227266
209.351,-12.405,-2.0678999,3.9548299,0.00030265801,2.5380001e-07,-4.5000101e-10,-1.9334299e-08,-0.037787523,-0.2071428,-0.1124954
193.713,-12.2201,1.03767,4.1599798,0.000328528,4.50648e-07,-1.30187e-08,-1.98143e-08,-0.034438469,-0.20714281,-0.10271814
178.01401,-12.2924,2.31708,3.95946,-0.000833005,-5.0697501e-08,-3.99241e-08,9.5340503e-08,-0.031089408,-0.20714281,-0.092940897
160.41,-12.7501,2.0992999,3.7954199,0.00080231501,-7.7180198e-07,-3.9662101e-08,1.54228e-07,-0.027866956,-0.20714281,-0.083533078
239.28,-9.6987305,-3.41627,0.82562798,0.00031638701,3.9790402e-09,1.09708e-10,-3.32534e-10,-0.02523748,-0.20714279,-0.13704035
225.29201,-12.8798,-2.9582701,2.5108399,-0.00070499902,9.0960803e-08,3.8668899e-09,-6.8191599e-09,-0.023314681,-0.2071428,-0.1268865
210.759,-12.7502,-2.0221601,2.11308,0.00043618301,2.6710401e-07,-5.3023502e-10,-2.1002499e-08,-0.021391882,-0.2071428,-0.11673266
195.282,-12.5877,1.03492,2.3621299,-0.00031653,4.8772699e-07,-1.47677e-08,-2.39932e-08,-0.019469082,-0.2071428,-0.10657882
179.638,-12.6599,2.30249,2.1777899,0.00149967,6.62072e-08,-4.4471999e-08,7.04472e-08,-0.017546283,-0.20714281,-0.096424982
162.233,-13.0831,2.02565,1.9304301,0.000381166,-6.8188001e-07,-4.55526e-08,1.6353599e-08,-0.015696201,-0.20714281,-0.086654834
240.183,-9.6815796,-3.27035,-0.61106098,-7.0330701e-05,4.0781698e-09,1.32815e-10,-3.4629e-10,-0.0054796226,-0.20714279,-0.13923517
226.313,-12.9637,-2.86095,0.65654701,0.00094324898,9.9139903e-08,4.81191e-09,-7.40192e-09,-0.0050216345,-0.20714279,-0.12891294
212.16701,-12.8251,-1.99426,0.25829101,-0.00021334201,2.9125701e-07,-5.7156099e-11,-2.23133e-08,-0.0045636464,-0.2071428,-0.11859069
196.847,-12.7203,1.01424,0.51927698,0.000105542,5.6009401e-07,-1.5092001e-08,-2.2457201e-08,-0.0041056583,-0.2071428,-0.10826845
181.255,-12.7522,2.29584,0.36904699,-0.0013334299,1.74173e-07,-4.9624798e-08,1.02169e-07,-0.0036476704,-0.20714281,-0.097946204
164.056,-13.1273,1.95259,0.058147602,-4.01342e-05,-6.4358198e-07,-6.55265e-08,1.76387e-07,-0.0032070472,-0.20714281,-0.088014044
241.799,-9.4201698,-3.1180501,-2.0174601,-0.00053896598,4.3596602e-09,1.5568e-10,-3.7834999e-10,0.014396601,-0.2071428,-0.13862558
227.601,-12.7985,-2.7605901,-1.19619,-0.00039233,9.3878299e-08,4.7622102e-09,-7.0217498e-09,0.013379619,-0.2071428,-0.12834154
213.5,-12.6383,-1.95658,-1.57572,-1.37586e-05,3.1508301e-07,3.5978301e-10,-2.44831e-08,0.012362637,-0.2071428,-0.11805751
198.231,-12.5808,1.003,-1.3135,-0.00105504,6.1462998e-07,-1.5692001e-08,-2.4165001e-08,0.011345655,-0.20714281,-0.10777348
182.819,-12.595,2.29848,-1.42907,-0.00044988899,2.80752e-07,-5.4269499e-08,1.15457e-07,0.010328673,-0.20714281,-0.097489446
165.89,-12.9157,1.89174,-1.78306,-0.00156478,-5.6404099e-07,-8.0074201e-08,2.55305e-07,0.009350053,-0.20714281,-0.087593995
242.086,-9.0674496,-2.9681301,-3.4352701,0.00071499799,4.7061799e-09,1.84031e-10,-4.1473e-10,0.033968031,-0.2071428,-0.13515307
228.15199,-12.4543,-2.6597099,-3.01985,0.000455787,1.14724e-07,6.5130998e-09,-8.4642098e-09,0.031498428,-0.2071428,-0.12512141
214.47301,-12.2038,-1.90839,-3.3711801,0.00019269501,3.4333101e-07,8.0631002e-10,-2.6796e-08,0.029028827,-0.2071428,-0.11508976
199.46201,-12.1402,1.00986,-3.0894301,0.000180933,6.7773499e-07,-1.65091e-08,-2.6627299e-08,0.026559226,-0.20714281,-0.1050581
184.336,-12.1833,2.3164799,-3.1559999,0.00048339399,3.89843e-07,-5.9312299e-08,1.2573901e-07,0.024089623,-0.20714281,-0.095026456
