"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
220.616,-9.1195097,-3.42803,2.1590099,-0.000175736,1.98543e-09,6.07372e-11,-1.63141e-10,-0.04448564,-0.2071428,-0.1320499
207.53,-12.0408,-2.9467101,4.1793499,0.000227784,8.6973401e-08,3.8343999e-09,-6.2252599e-09,-0.041136581,-0.2071428,-0.12227266
193.758,-11.9387,-1.99598,3.80498,0.0012519,2.61472e-07,7.67862e-10,-1.8642799e-08,-0.037787523,-0.2071428,-0.1124954
179.276,-11.7591,0.98824602,4.00214,-0.00046415901,4.5930801e-07,-1.08933e-08,-1.97122e-08,-0.034438469,-0.20714281,-0.10271814
164.741,-11.827,2.23085,3.8092999,-0.00016660101,-5.7400602e-08,-3.8469999e-08,8.6020002e-08,-0.031089408,-0.20714281,-0.092940897
148.452,-12.2659,2.02314,3.65049,-0.000401158,-7.7873102e-07,-3.7495901e-08,1.3316399e-07,-0.027866956,-0.20714281,-0.083533078
221.487,-9.3326702,-3.29638,0.791058,-8.2026199e-05,4.1588901e-09,1.2497001e-10,-3.2332501e-10,-0.02523748,-0.20714279,-0.13704035
208.521,-12.3967,-2.8534901,2.4180701,-7.4676696e-05,9.50456e-08,4.1856199e-09,-6.6624999e-09,-0.023314681,-0.2071428,-0.1268865
195.064,-12.2706,-1.95226,2.0327401,-0.00030409,2.7553901e-07,7.7824303e-10,-2.03031e-08,-0.021391882,-0.2071428,-0.11673266
180.731,-12.1134,0.98542899,2.2720799,0.00028638399,4.9889502e-07,-1.23263e-08,-2.38722e-08,-0.019469082,-0.2071428,-0.10657882
166.246,-12.1805,2.2168701,2.0953801,-0.00066652102,6.4981201e-08,-4.1739799e-08,6.1667201e-08,-0.017546283,-0.20714281,-0.096424982
150.14101,-12.5862,1.9522001,1.8565201,-0.000762332,-6.84317e-07,-4.0140499e-08,-1.6325399e-10,-0.015696201,-0.20714281,-0.086654834
222.321,-9.3151999,-3.15558,-0.59127498,-0.000457149,4.27735e-09,1.5073499e-10,-3.3674e-10,-0.0054796226,-0.20714279,-0.13923517
209.466,-12.4775,-2.7595601,0.63352501,-0.00058367499,1.0388e-07,5.1537401e-09,-7.2434401e-09,-0.0050216345,-0.20714279,-0.12891294
196.368,-12.3425,-1.92555,0.24800999,-0.00097586599,3.0100901e-07,1.38545e-09,-2.15637e-08,-0.0045636464,-0.2071428,-0.11859069
182.17999,-12.2406,0.96536899,0.49906,-0.00032687801,5.7402599e-07,-1.23431e-08,-2.22601e-08,-0.0041056583,-0.2071428,-0.10826845
167.744,-12.2692,2.2105401,0.355391,8.3339597e-05,1.74018e-07,-4.6588099e-08,9.2554998e-08,-0.0036476704,-0.20714281,-0.097946204
151.83099,-12.6287,1.88175,0.055588301,0.00072241598,-6.5082003e-07,-6.1003703e-08,1.53851e-07,-0.0032070472,-0.20714281,-0.088014044
223.81599,-9.0627203,-3.00845,-1.94424,0.00038664899,4.5757802e-09,1.7458e-10,-3.6675399e-10,0.014396601,-0.2071428,-0.13862558
210.658,-12.3178,-2.66256,-1.14942,0.000164525,9.8400797e-08,5.0819899e-09,-6.87101e-09,0.013379619,-0.2071428,-0.12834154
197.601,-12.1628,-1.8892699,-1.5166,-0.00012382799,3.26036e-07,1.9478299e-09,-2.3667999e-08,0.012362637,-0.2071428,-0.11805751
183.46201,-12.1064,0.95449698,-1.26446,0.00064809498,6.3094001e-07,-1.26808e-08,-2.3795099e-08,0.011345655,-0.20714281,-0.10777348
169.194,-12.1179,2.2131701,-1.37428,0.00046655099,2.83356e-07,-5.07601e-08,1.05633e-07,0.010328673,-0.20714281,-0.097489446
153.53,-12.4252,1.82305,-1.71544,-0.00072220701,-5.72359e-07,-7.5533102e-08,2.2987101e-07,0.009350053,-0.20714281,-0.087593995
224.08299,-8.7226496,-2.8634801,-3.30774,0.00048057301,4.9492401e-09,2.0367e-10,-4.04725e-10,0.033968031,-0.2071428,-0.13515307
211.172,-11.9859,-2.56495,-2.9045401,0.00079762703,1.20523e-07,6.8986901e-09,-8.3023197e-09,0.031498428,-0.2071428,-0.12512141
198.504,-11.7447,-1.8427401,-3.2440701,0.00046797399,3.5557201e-07,2.5540501e-09,-2.59224e-08,0.029028827,-0.2071428,-0.11508976
184.604,-11.6822,0.96136302,-2.9729099,-0.0011760599,6.9681101e-07,-1.31861e-08,-2.60879e-08,0.026559226,-0.20714281,-0.1050581
170.601,-11.722,2.2305901,-3.0355201,0.00065008202,3.9535601e-07,-5.52625e-08,1.15836e-07,0.024089623,-0.20714281,-0.095026456
155.218,-11.9793,1.7731,-3.4254,0.000200686,-4.7945099e-07,-8.9660503e-08,2.96612e-07,0.021713285,-0.20714281,-0.085373864
224.845,-8.1767797,-2.7186799,-4.4240098,-0.000234523,5.27552e-09,2.3442201e-10,-4.3564799e-10,0.052852444,-0.20714279,-0.12891865
212.099,-11.3497,-2.4718201,-4.5767102,-0.00046863701,1.21928e-07,7.3567898e-09,-8.3673504e-09,0.048979439,-0.2071428,-0.11934347
199.47301,-11.0992,-1.78118,-4.8628802,0.00078484998,3.84191e-07,3.4651e-09,-2.8514901e-08,0.045106433,-0.2071428,-0.10976829
185.845,-11.0578,0.98749501,-4.5928998,0.000573167,7.5989902e-07,-1.30261e-08,-2.9466699e-08,0.041233428,-0.2071428,-0.10019311
172.05901,-11.1067,2.2585599,-4.6258001,-0.00051691401,5.0931698e-07,-5.879e-08,1.2253901e-07,0.037360422,-0.20714281,-0.09061794
156.871,-11.3062,1.72839,-5.0437002,-0.00096362201,-3.6963701e-07,-1.03078e-07,3.5494401e-07,0.033633728,-0.20714281,-0.081404634
225.08099,-7.53544,-2.5762701,-5.5630798,0.000234443,5.9670802e-09,2.7142699e-10,-4.8828502e-10,0.070663519,-0.20714279,-0.12009857
212.73599,-10.4769,-2.38446,-6.1554098,-0.00069638202,1.37944e-07,8.7891001e-09,-9.3189101e-09,0.065465227,-0.2071428,-0.11116886
200.29401,-10.2346,-1.72673,-6.3866701,-0.00074328302,4.1852499e-07,4.4231299e-09,-3.12764e-08,0.060266942,-0.2071428,-0.10223915
186.90601,-10.211,1.01606,-6.1114898,-0.000120624,8.2938902e-07,-1.30099e-08,-3.3146101e-08,0.055068649,-0.2071428,-0.09330944
173.37601,-10.2889,2.29583,-6.0940299,0.000183355,6.2360999e-07,-6.2717199e-08,1.2684499e-07,0.049870361,-0.20714281,-0.084379733
158.411,-10.4246,1.68372,-6.5448899,0.000943202,-2.4861299e-07,-1.16675e-07,4.0079999e-07,0.044868477,-0.20714281,-0.075787514
225.50301,-6.7650499,-2.4460599,-6.6037998,-0.00084461301,6.4744099e-09,3.09853e-10,-5.2739302e-10,0.087009355,-0.20714277,-0.10879207
213.38,-9.4332399,-2.3048999,-7.5843501,0.000354772,1.54288e-07,1.04748e-08,-1.02802e-08,0.080595784,-0.20714277,-0.1006964
201.009,-9.1920795,-1.66873,-7.7434602,0.00046830901,4.5593799e-07,5.72942e-09,-3.4353398e-08,0.074182205,-0.20714279,-0.092600726
187.85699,-9.1852999,1.0533201,-7.4720201,-0.00051297899,9.0410401e-07,-1.2442e-08,-3.79505e-08,0.067768633,-0.2071428,-0.084505059
174.526,-9.2815504,2.3310001,-7.4409699,0.000216821,7.3921302e-07,-6.6021101e-08,1.27479e-07,0.061355058,-0.2071428,-0.076409385
159.701,-9.3596201,1.6299,-7.90729,-0.00060037099,-1.17523e-07,-1.30104e-07,4.3417401e-07,0.055183869,-0.20714281,-0.06861975
226.966,-5.7888799,-2.3315301,-7.5214901,0.00082003302,7.16329e-09,3.5183201e-10,-5.7627902e-10,0.10165602,-0.2071428,-0.095342092
214.44299,-8.1737404,-2.24561,-8.8529902,0.000759218,1.68188e-07,1.23246e-08,-1.09727e-08,0.094148964,-0.2071428,-0.088236853
201.808,-7.9470801,-1.62588,-8.9657803,-0.000550244,4.8738599e-07,7.3641102e-09,-3.7040198e-08,0.086641908,-0.2071428,-0.081131615
188.647,-7.9685998,1.07907,-8.6956301,0.00070824398,9.7338602e-07,-1.12013e-08,-4.31485e-08,0.079134859,-0.20714281,-0.074026376
175.44701,-8.1093597,2.3610001,-8.6316099,-1.44494e-13,8.5198599e-07,-6.8027497e-08,1.2369701e-07,0.071627803,-0.20714281,-0.06692113
160.81,-8.1305399,1.567,-9.1058903,0.000601704,2.24479e-08,-1.41931e-07,4.5150799e-07,0.064404376,-0.20714281,-0.060084432
