"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
381.918,-11.9787,-4.42204,2.8654799,0.00025774699,1.40653e-09,1.56945e-10,-2.10548e-10,-0.04448564,-0.2071428,-0.1320499
359.46701,-15.7997,-3.8088801,5.4720402,0.00043025799,6.2580099e-08,8.4744203e-09,-9.14679e-09,-0.041136581,-0.2071428,-0.12227266
335.694,-15.6764,-2.5657599,5.0063701,-0.00083918701,2.1159499e-07,1.12477e-08,-2.7159301e-08,-0.037787523,-0.2071428,-0.1124954
310.68701,-15.4555,1.3829,5.2680502,0.00090571301,4.1390399e-07,-4.21268e-09,-2.3932399e-08,-0.034438469,-0.20714281,-0.10271814
285.54199,-15.5599,2.9181399,5.013,0.00099960598,5.8516001e-08,-6.9552101e-08,1.7308599e-07,-0.031089408,-0.20714281,-0.092940897
257.271,-16.1492,2.62799,4.8130498,-0.000200579,-6.4614102e-07,-5.2676501e-08,2.56161e-07,-0.027866956,-0.20714281,-0.083533078
383.41901,-12.2678,-4.2507601,1.06823,0.000328105,3.0004199e-09,3.26565e-10,-4.4156001e-10,-0.02523748,-0.20714279,-0.13704035
361.164,-16.267599,-3.68718,3.1600299,-0.000454389,6.8397e-08,9.1368397e-09,-9.6815702e-09,-0.023314681,-0.2071428,-0.1268865
337.92801,-16.1129,-2.5060301,2.6768601,0.00057653303,2.2156e-07,1.17454e-08,-2.89097e-08,-0.021391882,-0.2071428,-0.11673266
313.18301,-15.9164,1.38067,2.9937799,-0.00132641,4.3698401e-07,-4.8828501e-09,-3.0622701e-08,-0.019469082,-0.2071428,-0.10657882
288.134,-16.0261,2.8989501,2.75562,-0.00066652102,1.47468e-07,-6.56742e-08,1.2880901e-07,-0.017546283,-0.20714281,-0.096424982
260.17499,-16.572001,2.53478,2.44911,-0.0012036799,-5.4743299e-07,-1.9739799e-08,2.7856e-08,-0.015696201,-0.20714281,-0.086654834
384.883,-12.2535,-4.0692902,-0.750144,-0.000550923,3.0240701e-09,3.6365599e-10,-4.5724799e-10,-0.0054796226,-0.20714279,-0.13923517
362.806,-16.3743,-3.5664501,0.81642097,-0.00064698001,7.3004202e-08,1.06796e-08,-1.03528e-08,-0.0050216345,-0.20714279,-0.12891294
340.181,-16.210199,-2.46999,0.330309,7.01963e-05,2.37329e-07,1.36584e-08,-3.11002e-08,-0.0045636464,-0.2071428,-0.11859069
315.68701,-16.087,1.35561,0.66118199,0.00024877701,4.90628e-07,-3.36421e-09,-2.8238899e-08,-0.0041056583,-0.2071428,-0.10826845
290.71201,-16.143499,2.8899,0.46383801,-0.00050003699,2.4963401e-07,-7.8029402e-08,1.7919e-07,-0.0036476704,-0.20714281,-0.097946204
263.07999,-16.6283,2.44277,0.075358398,0.000200671,-4.7880201e-07,-9.0399098e-08,2.85168e-07,-0.0032070472,-0.20714281,-0.088014044
387.48401,-11.9298,-3.88129,-2.53198,-1.01626e-13,3.22143e-09,4.1015399e-10,-4.8930798e-10,0.014396601,-0.2071428,-0.13862558
364.879,-16.1703,-3.4429801,-1.52597,6.3279003e-05,6.9090198e-08,1.04164e-08,-9.7070396e-09,0.013379619,-0.2071428,-0.12834154
342.30899,-15.974,-2.4226999,-1.9912,-0.0010319001,2.5400701e-07,1.5651899e-08,-3.4070599e-08,0.012362637,-0.2071428,-0.11805751
317.892,-15.9103,1.34173,-1.65828,0.0011304,5.29842e-07,-2.4381099e-09,-3.0133801e-08,0.011345655,-0.20714281,-0.10777348
293.203,-15.9451,2.89253,-1.81533,0.00049987598,3.38409e-07,-8.5742997e-08,2.0006e-07,0.010328673,-0.20714281,-0.097489446
266.00299,-16.360201,2.3663001,-2.2591,0.0012036799,-3.8775499e-07,-1.31191e-07,4.1144e-07,0.009350053,-0.20714281,-0.087593995
387.93201,-11.4887,-3.69719,-4.3316498,0.000410245,3.5315699e-09,4.6972598e-10,-5.2796201e-10,0.033968031,-0.2071428,-0.13515307
365.72198,-15.7409,-3.3196001,-3.83038,0.00029119701,8.3647997e-08,1.35246e-08,-1.14806e-08,0.031498428,-0.2071428,-0.12512141
343.85501,-15.4244,-2.3631201,-4.2637401,0.000165167,2.74988e-07,1.77768e-08,-3.7264702e-08,0.029028827,-0.2071428,-0.11508976
319.85001,-15.3551,1.34822,-3.9082999,-0.00146254,5.7628e-07,-1.50027e-09,-3.2856398e-08,0.026559226,-0.20714281,-0.1050581
295.60901,-15.4225,2.91449,-4.0036702,-0.000166688,4.28509e-07,-9.3287198e-08,2.16427e-07,0.024089623,-0.20714281,-0.095026456
268.901,-15.7729,2.30147,-4.5128798,-0.00054185401,-2.8925501e-07,-1.68905e-07,5.22459e-07,0.021713285,-0.20714281,-0.085373864
389.24899,-10.7815,-3.5141201,-5.8055301,-8.2083199e-05,3.7243799e-09,5.2384103e-10,-5.5069899e-10,0.052852444,-0.20714279,-0.12891865
367.28601,-14.8768,-3.2025499,-6.0246701,-0.00029131499,8.4419298e-08,1.42268e-08,-1.14314e-08,0.048979439,-0.2071428,-0.11934347
345.49399,-14.5791,-2.28477,-6.3919101,0.00082615798,2.9383901e-07,2.04268e-08,-4.0986201e-08,0.045106433,-0.2071428,-0.10976829
321.96899,-14.5366,1.37834,-6.0400901,0.00131225,6.1990801e-07,6.8223499e-10,-3.7516699e-08,0.041233428,-0.2071428,-0.10019311
298.10699,-14.6125,2.9503,-6.0985999,0.00016674701,5.17974e-07,-9.8226799e-08,2.27047e-07,0.037360422,-0.20714281,-0.09061794
271.733,-14.8863,2.2436099,-6.64568,0.00036135799,-1.78457e-07,-2.02538e-07,6.1980001e-07,0.033633728,-0.20714281,-0.081404634
389.66101,-9.9397202,-3.33324,-7.3112702,0.000105499,4.2023198e-09,6.0452998e-10,-6.0686001e-10,0.070663519,-0.20714279,-0.12009857
368.39999,-13.7475,-3.0924599,-8.0984697,-0.000113953,9.4959397e-08,1.6635999e-08,-1.24776e-08,0.065465227,-0.2071428,-0.11116886
346.91,-13.4452,-2.2172401,-8.3955898,0,3.1776401e-07,2.32532e-08,-4.4884501e-08,0.060266942,-0.2071428,-0.10223915
323.78699,-13.4244,1.4116499,-8.0385599,-4.5233999e-05,6.69006e-07,2.7234299e-09,-4.2239702e-08,0.055068649,-0.2071428,-0.09330944
300.36099,-13.5351,2.99827,-8.0327997,-0.00083343301,6.0600701e-07,-1.03411e-07,2.3405001e-07,0.049870361,-0.20714281,-0.084379733
274.367,-13.7247,2.1859601,-8.6241198,-0.000200681,-6.4087502e-08,-2.3307101e-07,6.9592301e-07,0.044868477,-0.20714281,-0.075787514
390.38599,-8.9262505,-3.17134,-8.6861496,-0.000457499,4.53986e-09,6.7763001e-10,-6.38124e-10,0.087009355,-0.20714277,-0.10879207
369.50101,-12.3741,-2.9933701,-9.9745102,0.000367442,1.0535e-07,1.93999e-08,-1.34612e-08,0.080595784,-0.20714277,-0.1006964
348.13599,-12.0742,-2.1454,-10.1803,0,3.43133e-07,2.6680199e-08,-4.9311002e-08,0.074182205,-0.20714279,-0.092600726
325.41599,-12.076,1.45542,-9.8299398,-0.00089016999,7.2146599e-07,5.8652199e-09,-4.8714401e-08,0.067768633,-0.2071428,-0.084505059
302.32599,-12.2079,3.0443001,-9.8073902,0.00033357099,6.9466199e-07,-1.06727e-07,2.35306e-07,0.061355058,-0.2071428,-0.076409385
276.57501,-12.3213,2.1163199,-10.4196,0.00056222,5.6834299e-08,-2.59747e-07,7.5114798e-07,0.055183869,-0.20714281,-0.06861975
392.90701,-7.6430202,-3.0306499,-9.8980103,0.000117148,4.9892601e-09,7.63066e-10,-6.7393602e-10,0.10165602,-0.2071428,-0.095342092
371.33401,-10.7196,-2.9214001,-11.6394,0,1.13713e-07,2.22479e-08,-1.40055e-08,0.094148964,-0.2071428,-0.088236853
349.51099,-10.4386,-2.09495,-11.7884,-0.000550244,3.6336999e-07,3.03239e-08,-5.3241099e-08,0.086641908,-0.2071428,-0.081131615
326.76801,-10.4764,1.48313,-11.4413,-0.00052741601,7.6834499e-07,9.9360404e-09,-5.5913901e-08,0.079134859,-0.20714281,-0.074026376
303.90201,-10.6635,3.08285,-11.3761,-0.00033318001,7.7867202e-07,-1.07339e-07,2.2933e-07,0.071627803,-0.20714281,-0.06692113
278.47198,-10.7015,2.0348201,-11.9992,-0.00168477,1.8230099e-07,-2.79896e-07,7.7919498e-07,0.064404376,-0.20714281,-0.060084432
391.50601,-6.2934499,-2.9696701,-11.0771,0.000199131,5.8857901e-09,9.0693703e-10,-7.7420698e-10,0.11418433,-0.2071428,-0.079916067
371.48901,-8.8866796,-2.8704,-13.1081,-0.00046813799,1.2835601e-07,2.6223899e-08,-1.51274e-08,0.10574306,-0.2071428,-0.073950492
350.33401,-8.6121197,-2.0626299,-13.1627,0.00082528702,3.9948699e-07,3.49355e-08,-5.8563501e-08,0.097301781,-0.2071428,-0.067984916
327.89301,-8.6833696,1.50655,-12.8056,0.00055750197,8.3516699e-07,1.37608e-08,-6.2984597e-08,0.088860504,-0.20714281,-0.062019344
305.18399,-8.92138,3.1152401,-12.7167,0.00124931,8.6922302e-07,-1.10294e-07,2.25124e-07,0.080419227,-0.20714281,-0.056053769
280.02899,-8.8947296,1.94598,-13.3297,0.0010829699,2.9870901e-07,-3.02405e-07,8.0321098e-07,0.072296873,-0.20714281,-0.05031364
392.189,-4.9166598,-2.9229,-11.9473,0.00058608199,5.8660099e-09,9.7503505e-10,-7.38339e-10,0.12435219,-0.20714279,-0.062818967
372.53,-6.8912802,-2.83693,-14.2697,0.000886261,1.35364e-07,3.0141901e-08,-1.53691e-08,0.11515187,-0.20714279,-0.058119435
