"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
82.615898,-5.7266502,-2.2325301,1.34869,-7.0294504e-05,9.6633801e-13,8.5265101e-14,-2.27374e-13,-0.04448564,-0.2071428,-0.1320499
77.410797,-7.4481201,-1.9307801,2.56656,0.00046316101,8.5265101e-13,1.89004e-12,-2.23963e-11,-0.041136581,-0.2071428,-0.12227266
72.221497,-7.3299198,-1.3268501,2.3447001,0.00066584698,-1.42109e-11,4.94538e-12,-8.5321999e-11,-0.037787523,-0.2071428,-0.1124954
66.790901,-7.2259798,0.448825,2.4149101,0.00016727801,-8.8164101e-11,1.30314e-11,-2.13049e-10,-0.034438469,-0.20714281,-0.10271814
61.346298,-7.2150202,1.3902299,2.3139,-0.00088298501,-5.6809302e-10,6.45883e-11,-4.2587101e-10,-0.031089408,-0.20714281,-0.092940897
55.3274,-7.4758101,1.28014,2.1984301,0.00172498,-1.60327e-09,2.6882699e-10,-6.6700101e-10,-0.027866956,-0.20714281,-0.083533078
82.950401,-5.8453302,-2.1500001,0.490906,-0.00066792802,-6.2527799e-13,-9.9476003e-14,-1.25056e-12,-0.02523748,-0.20714279,-0.13704035
77.822304,-7.6575799,-1.87384,1.47785,-0.00018859,2.27374e-13,2.2026801e-12,-2.45564e-11,-0.023314681,-0.2071428,-0.1268865
72.7407,-7.5318198,-1.3083,1.25705,-0.00033161,-2.1842099e-11,6.9775301e-12,-9.6406397e-11,-0.021391882,-0.2071428,-0.11673266
67.343903,-7.4484901,0.43973601,1.35471,0.00069636601,-1.23812e-10,2.00941e-11,-2.3965199e-10,-0.019469082,-0.2071428,-0.10657882
61.919601,-7.4280801,1.38384,1.2707601,0.000116641,-6.7990402e-10,7.5601699e-11,-5.3171301e-10,-0.017546283,-0.20714281,-0.096424982
55.974701,-7.66822,1.2369,1.10936,-0.00118362,-1.9275299e-09,2.9790201e-10,-9.2154601e-10,-0.015696201,-0.20714281,-0.086654834
83.2453,-5.8224702,-2.05828,-0.369914,0.00012894,-9.7522001e-13,1.7053e-13,-1.36424e-12,-0.0054796226,-0.20714279,-0.13923517
78.191803,-7.6998301,-1.81387,0.37775201,-0.00037856601,-7.6738599e-13,2.07478e-12,-2.5295301e-11,-0.0050216345,-0.20714279,-0.12891294
73.244598,-7.5727801,-1.29625,0.168644,0.000136263,-1.9142e-11,7.0059501e-12,-1.00158e-10,-0.0045636464,-0.2071428,-0.11859069
67.891998,-7.5126801,0.421664,0.27574801,0.000376935,-1.15804e-10,1.85878e-11,-2.5522701e-10,-0.0041056583,-0.2071428,-0.10826845
