"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
171.58501,-8.0513,-3.0529799,1.89519,-0.00056235603,7.1145201e-10,6.2925699e-11,-1.5722899e-10,-0.04448564,-0.2071428,-0.1320499
161.35699,-10.6352,-2.62146,3.69557,-0.00101237,2.97625e-08,3.7681702e-09,-6.1018e-09,-0.041136581,-0.2071428,-0.12227266
150.62601,-10.5418,-1.78032,3.3559101,-4.1271502e-05,9.7118601e-08,1.9955899e-09,-1.76501e-08,-0.037787523,-0.2071428,-0.1124954
139.342,-10.379,0.83904999,3.5286601,0.00058773399,2.2902999e-07,-7.50516e-09,-2.09939e-08,-0.034438469,-0.20714281,-0.10271814
128.026,-10.4329,1.97306,3.3594,3.3320201e-05,2.8292399e-07,-3.27551e-08,5.7536901e-08,-0.031089408,-0.20714281,-0.092940897
115.367,-10.8157,1.79414,3.21578,-0.00146423,-4.2102801e-09,-3.2075501e-08,7.2361402e-08,-0.027866956,-0.20714281,-0.083533078
172.26401,-8.2363901,-2.9363301,0.68756098,0.000386695,1.46576e-09,1.3295701e-10,-3.1286601e-10,-0.02523748,-0.20714279,-0.13704035
162.132,-10.9493,-2.53899,2.1401999,0.00085055502,3.31545e-08,4.1260599e-09,-6.5861099e-09,-0.023314681,-0.2071428,-0.1268865
151.64799,-10.8342,-1.74273,1.7919,0.000299962,1.07171e-07,2.1062501e-09,-1.94173e-08,-0.021391882,-0.2071428,-0.11673266
140.48,-10.6936,0.83575302,2.00155,-0.00078378798,2.3705201e-07,-8.4692902e-09,-2.5622301e-08,-0.019469082,-0.2071428,-0.10657882
129.19901,-10.7443,1.96104,1.84823,0.000149967,3.1079099e-07,-3.4252501e-08,3.3818701e-08,-0.017546283,-0.20714281,-0.096424982
116.686,-11.0978,1.73156,1.63454,0.00062190299,7.6614498e-08,-3.1158201e-08,-4.8130001e-08,-0.015696201,-0.20714281,-0.086654834
172.91,-8.2179699,-2.8109701,-0.53198802,-0.000820524,1.48168e-09,1.56163e-10,-3.27191e-10,-0.0054796226,-0.20714279,-0.13923517
162.867,-11.0204,-2.4552701,0.564677,3.2918699e-05,3.5736001e-08,5.0387099e-09,-7.21047e-09,-0.0050216345,-0.20714279,-0.12891294
152.66499,-10.8971,-1.7195899,0.21697401,-0.000269774,1.10468e-07,2.80365e-09,-2.06912e-08,-0.0045636464,-0.2071428,-0.11859069
141.60699,-10.8043,0.81739902,0.43754199,0.00047493799,2.4712199e-07,-8.1297298e-09,-2.41303e-08,-0.0041056583,-0.2071428,-0.10826845
130.368,-10.8223,1.95573,0.314201,-8.3339597e-05,3.5768699e-07,-3.80881e-08,6.1219502e-08,-0.0036476704,-0.20714281,-0.097946204
118.005,-11.135,1.66926,0.0474099,0.00100336,1.58026e-07,-5.03575e-08,8.4827199e-08,-0.0032070472,-0.20714281,-0.088014044
