"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
295.642,-10.5476,-3.9274099,2.5116301,0.00090211298,2.01044e-09,5.3020699e-11,-1.75646e-10,-0.04448564,-0.2071428,-0.1320499
278.19199,-13.9183,-3.37991,4.8252201,0.00051884103,8.8174097e-08,3.8029202e-09,-6.6863799e-09,-0.041136581,-0.2071428,-0.12227266
259.76501,-13.8051,-2.2829001,4.4046001,-0.000110057,2.7675699e-07,-9.6872599e-10,-2.10196e-08,-0.037787523,-0.2071428,-0.1124954
240.386,-13.6038,1.18511,4.6338201,-0.000194404,5.0336899e-07,-1.5656999e-08,-1.94166e-08,-0.034438469,-0.20714281,-0.10271814
220.92,-13.6895,2.57477,4.4096699,0.00049980299,-5.0876899e-08,-4.7617601e-08,1.25173e-07,-0.031089408,-0.20714281,-0.092940897
199.06599,-14.2032,2.3273699,4.2301302,-8.69872e-14,-8.8740899e-07,-4.6575199e-08,2.0835699e-07,-0.027866956,-0.20714281,-0.083533078
296.80499,-10.7983,-3.7758501,0.92931002,-0.00080854399,4.19936e-09,1.12706e-10,-3.5220199e-10,-0.02523748,-0.20714279,-0.13704035
279.51099,-14.33,-3.2723899,2.7889299,-0.00033920899,9.6331902e-08,4.12932e-09,-7.0867801e-09,-0.023314681,-0.2071428,-0.1268865
261.50201,-14.1896,-2.2312,2.3541901,0.000134845,2.9059001e-07,-1.1123999e-09,-2.26401e-08,-0.021391882,-0.2071428,-0.11673266
242.326,-14.0113,1.18262,2.6323099,0.000271311,5.4044898e-07,-1.7787899e-08,-2.37421e-08,-0.019469082,-0.2071428,-0.10657882
222.931,-14.0991,2.5582299,2.4247301,-0.00016662999,7.5385998e-08,-5.31873e-08,9.6838001e-08,-0.017546283,-0.20714281,-0.096424982
201.32001,-14.5745,2.24546,2.1519599,0.000200614,-7.8068899e-07,-5.27365e-08,4.8374702e-08,-0.015696201,-0.20714281,-0.086654834
297.931,-10.7822,-3.6145999,-0.67067802,0.00026960101,4.2757602e-09,1.38385e-10,-3.6482101e-10,-0.0054796226,-0.20714279,-0.13923517
280.78,-14.4236,-3.1649599,0.72523397,0.00093438599,1.04408e-07,5.1387299e-09,-7.6267996e-09,-0.0050216345,-0.20714279,-0.12891294
