"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
72.622498,-5.37503,-2.0957,1.26278,0.000105442,-3.41061e-13,4.9738002e-14,6.2527799e-13,-0.04448564,-0.2071428,-0.1320499
68.030296,-6.9907498,-1.81071,2.4089501,0.00045012601,-8.0149203e-12,5.7731602e-12,1.76215e-11,-0.041136581,-0.2071428,-0.12227266
63.4678,-6.8770299,-1.2426701,2.1987,0.00044614499,-4.9453799e-11,1.91456e-11,1.40972e-11,-0.037787523,-0.2071428,-0.1124954
58.684299,-6.7845502,0.40645799,2.26215,-0.00088762899,-1.5234e-10,4.71321e-11,-4.5759001e-11,-0.034438469,-0.20714281,-0.10271814
53.882099,-6.7694502,1.30217,2.1693001,-0.00151607,-9.4146901e-10,1.92657e-10,-2.9501701e-10,-0.031089408,-0.20714281,-0.092940897
48.5839,-7.01332,1.1914001,2.0579801,0.0012837,-3.52892e-09,2.15039e-10,-1.35242e-09,-0.027866956,-0.20714281,-0.083533078
72.9179,-5.4858599,-2.0183699,0.457555,0.00017576999,-7.3896401e-13,3.6948201e-13,7.9580803e-13,-0.02523748,-0.20714279,-0.13704035
68.393204,-7.1871901,-1.75749,1.38715,-0.000344272,-1.10276e-11,6.7643699e-12,1.9611e-11,-0.023314681,-0.2071428,-0.1268865
63.924301,-7.06633,-1.22614,1.1783299,-0.00027244299,-6.5369897e-11,2.2573899e-11,2.04636e-11,-0.021391882,-0.2071428,-0.11673266
59.169201,-6.9917598,0.396846,1.2671601,0.00085463002,-2.4681401e-10,5.2644101e-11,-4.04725e-11,-0.019469082,-0.2071428,-0.10657882
54.3885,-6.9691401,1.29618,1.1904,0.00064985798,-1.17925e-09,1.80719e-10,-3.19517e-10,-0.017546283,-0.20714281,-0.096424982
49.155399,-7.19345,1.1499799,1.03617,-0.00118362,-4.03602e-09,1.3945101e-10,-1.61026e-09,-0.015696201,-0.20714281,-0.086654834
73.177597,-5.4637899,-1.9323,-0.350306,-0.000234436,-1.25056e-12,3.6237701e-13,1.16529e-12,-0.0054796226,-0.20714279,-0.13923517
68.719002,-7.2266302,-1.70137,0.35479,0.000287406,-1.32445e-11,7.87281e-12,2.7512201e-11,-0.0050216345,-0.20714279,-0.12891294
64.368797,-7.1048002,-1.2153701,0.156882,-0.00031244199,-7.6170202e-11,2.5473e-11,3.9676699e-11,-0.0045636464,-0.2071428,-0.11859069
59.652699,-7.0510302,0.37908301,0.25425601,0.000135697,-2.4880401e-10,6.0012398e-11,5.6843402e-12,-0.0041056583,-0.2071428,-0.10826845
54.901901,-7.0172601,1.2945499,0.19958401,-0.00070005201,-9.2988001e-10,2.0089901e-10,-1.6865399e-10,-0.0036476704,-0.20714281,-0.097946204
49.733501,-7.2148099,1.1083601,0.0114135,0.000461544,-2.8366101e-09,1.77252e-10,-1.33957e-09,-0.0032070472,-0.20714281,-0.088014044
73.654701,-5.3069301,-1.83908,-1.13557,0.00065730402,-5.6843403e-13,3.6948201e-13,1.19371e-12,0.014396601,-0.2071428,-0.13862558
69.130203,-7.1237798,-1.6409301,-0.67348802,0.000264506,-1.44951e-11,7.9225498e-12,2.95017e-11,0.013379619,-0.2071428,-0.12834154
64.796799,-7.0033202,-1.19532,-0.86376798,0.00059161999,-8.9300997e-11,2.84501e-11,5.7525502e-11,0.012362637,-0.2071428,-0.11805751
60.093201,-6.9664001,0.37223601,-0.75617599,-0.00033158399,-2.7529301e-10,6.7380802e-11,4.88285e-11,0.011345655,-0.20714281,-0.10777348
55.4104,-6.92555,1.29884,-0.78491801,0.0015996,-8.67658e-10,2.204e-10,-2.69438e-11,0.010328673,-0.20714281,-0.097489446
50.325001,-7.0950999,1.07368,-0.995718,-0.000180552,-2.2442901e-09,2.11841e-10,-1.09992e-09,0.009350053,-0.20714281,-0.087593995
73.723396,-5.1017799,-1.74448,-1.91802,-0.00087909598,-1.25056e-12,3.4816599e-13,1.7053e-12,0.033968031,-0.2071428,-0.13515307
69.325104,-6.8964701,-1.57833,-1.6832,-0.00036209699,-1.8531e-11,9.5923304e-12,4.1381999e-11,0.031498428,-0.2071428,-0.12512141
65.119102,-6.7588601,-1.16782,-1.85198,-0.00085886999,-1.04706e-10,3.20028e-11,7.6852302e-11,0.029028827,-0.2071428,-0.11508976
60.4967,-6.7179399,0.37629101,-1.72988,0.000120622,-3.1866401e-10,7.6283903e-11,9.5496902e-11,0.026559226,-0.20714281,-0.1050581
55.910999,-6.7005801,1.31206,-1.73033,-0.00056673802,-8.678e-10,2.4278499e-10,1.3085399e-10,0.024089623,-0.20714281,-0.095026456
50.914299,-6.8367,1.04406,-1.96671,0.000220755,-1.79193e-09,2.5647801e-10,-8.1138302e-10,0.021713285,-0.20714281,-0.085373864
73.961304,-4.77701,-1.64797,-2.5597601,0.00073874899,-1.36424e-12,4.6895799e-13,2.10321e-12,0.052852444,-0.20714279,-0.12891865
69.645897,-6.5412898,-1.51626,-2.6456101,-0.00034197801,-1.95541e-11,9.9689102e-12,4.45084e-11,0.048979439,-0.2071428,-0.11934347
65.470398,-6.3870702,-1.1299,-2.7815399,0.00050946401,-1.2119e-10,3.5569801e-11,9.7770701e-11,0.045106433,-0.2071428,-0.10976829
60.9272,-6.3511901,0.39554301,-2.65346,0.00028658399,-3.64935e-10,8.4785498e-11,1.4677e-10,0.041233428,-0.2071428,-0.10019311
56.415001,-6.3462701,1.33143,-2.63446,0.000150072,-9.0608399e-10,2.69125e-10,3.1582201e-10,0.037360422,-0.20714281,-0.09061794
51.489201,-6.4496598,1.01752,-2.8848901,-0.00108407,-1.45013e-09,3.17218e-10,-4.37296e-10,0.033633728,-0.20714281,-0.081404634
74.032501,-4.3941302,-1.55481,-3.21223,0.000154732,-7.9580803e-13,6.1106702e-13,2.72848e-12,0.070663519,-0.20714279,-0.12009857
69.846802,-6.0426102,-1.45645,-3.5536399,0.00055457401,-2.1231e-11,1.09068e-11,5.3944401e-11,0.065465227,-0.2071428,-0.11116886
65.751999,-5.8861198,-1.09273,-3.6563001,-0.00110116,-1.40574e-10,4.0167002e-11,1.20167e-10,0.060266942,-0.2071428,-0.10223915
61.2924,-5.8585,0.41704699,-3.5172501,-0.00126655,-4.2501799e-10,9.4431102e-11,2.00316e-10,0.055068649,-0.2071428,-0.09330944
56.8731,-5.8786802,1.3563,-3.46698,-0.00085010199,-1.01249e-09,2.95934e-10,5.0795301e-10,0.049870361,-0.20714281,-0.084379733
52.026501,-5.94524,0.99076903,-3.7361,0.00082279398,-1.27454e-09,3.8217601e-10,-2.78533e-11,0.044868477,-0.20714281,-0.075787514
74.160698,-3.94347,-1.4630001,-3.81111,-0.00084461301,-1.64846e-12,5.1159099e-13,2.2168901e-12,0.087009355,-0.20714277,-0.10879207
70.044296,-5.4376602,-1.4002399,-4.3745699,-0.000253409,-2.50395e-11,1.26761e-11,6.3664601e-11,0.080595784,-0.20714277,-0.1006964
65.993599,-5.28584,-1.05182,-4.4348798,0.00125341,-1.61094e-10,4.43592e-11,1.4392799e-10,0.074182205,-0.20714279,-0.092600726
