"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
578.03998,-14.7259,-5.3645802,3.5461099,0.00071466097,2.04636e-10,4.3155499e-10,-8.3377899e-10,-0.04448564,-0.2071428,-0.1320499
544.22803,-19.410999,-4.62707,6.7133598,0.00018982,8.6592999e-09,2.39113e-08,-2.88042e-08,-0.041136581,-0.2071428,-0.12227266
508.28799,-19.2659,-3.10151,6.1619201,0.00092173001,9.7961701e-09,4.7414598e-08,-7.5278002e-08,-0.037787523,-0.2071428,-0.1124954
470.47501,-19.007,1.76623,6.4854498,-0.000233737,-5.6198601e-08,2.60432e-08,-1.10889e-07,-0.034438469,-0.20714281,-0.10271814
432.396,-19.144199,3.5727201,6.1694598,-0.000833005,-1.05435e-07,-1.36195e-07,4.2807599e-08,-0.031089408,-0.20714281,-0.092940897
389.51001,-19.878901,3.1911199,5.9295001,-0.00080231501,-1.04634e-07,-6.0982899e-08,-5.5953598e-07,-0.027866956,-0.20714281,-0.083533078
580.30603,-15.0895,-5.1557999,1.33582,0.00055074698,3.52884e-10,9.3814401e-10,-1.44973e-09,-0.02523748,-0.20714279,-0.13704035
546.77399,-19.9872,-4.4783702,3.87222,9.9990903e-05,8.7457002e-09,2.5642199e-08,-3.1870101e-08,-0.023314681,-0.2071428,-0.1268865
511.64099,-19.802299,-3.0262499,3.2966399,-0.00081044802,1.2526e-08,4.9729699e-08,-8.4182403e-08,-0.021391882,-0.2071428,-0.11673266
474.224,-19.569799,1.76445,3.6875501,0.00031653,-5.2566499e-08,3.0251201e-08,-1.46242e-07,-0.019469082,-0.2071428,-0.10657882
436.302,-19.719,3.5483301,3.3901501,0.00016662999,-1.3376901e-07,-1.05034e-07,-1.4310601e-07,-0.017546283,-0.20714281,-0.096424982
393.88,-20.4002,3.07584,3.0176101,0.00040122701,-1.54529e-07,7.0396503e-08,-1.39447e-06,-0.015696201,-0.20714281,-0.086654834
582.53802,-15.0796,-4.9361,-0.90245098,-0.00038681901,4.33374e-10,1.02474e-09,-1.5734301e-09,-0.0054796226,-0.20714279,-0.13923517
549.263,-20.1192,-4.33253,0.99129403,-0.00089387101,1.08539e-08,2.91004e-08,-3.5633999e-08,-0.0050216345,-0.20714279,-0.12891294
515.04602,-19.9259,-2.9814301,0.40953699,0.000847861,1.87138e-08,5.6375701e-08,-8.8387402e-08,-0.0045636464,-0.2071428,-0.11859069
478.00699,-19.7826,1.7342499,0.81746799,-0.00061817298,-5.07221e-08,3.9395299e-08,-1.2452399e-07,-0.0041056583,-0.2071428,-0.10826845
440.19,-19.864401,3.5364201,0.56717902,-0.00050003699,-1.4072199e-07,-1.27395e-07,3.6306599e-08,-0.0036476704,-0.20714281,-0.097946204
398.25299,-20.4697,2.9625499,0.092932403,3.2635201e-13,-1.7542899e-07,-9.3685799e-08,-7.0687503e-07,-0.0032070472,-0.20714281,-0.088014044
586.48901,-14.6886,-4.70995,-3.0975201,0.00014059999,5.0022197e-10,1.1658901e-09,-1.78034e-09,0.014396601,-0.2071428,-0.13862558
552.40997,-19.873501,-4.1845102,-1.88884,0.00103777,1.07789e-08,2.8266699e-08,-3.5212501e-08,0.013379619,-0.2071428,-0.12834154
518.25201,-19.635599,-2.9240899,-2.4479799,0.000357724,2.5304001e-08,6.3334298e-08,-9.6967099e-08,0.012362637,-0.2071428,-0.11805751
481.328,-19.565001,1.71687,-2.03719,0.00018086399,-4.4839901e-08,4.6258801e-08,-1.19723e-07,0.011345655,-0.20714281,-0.10777348
443.93701,-19.6208,3.5387101,-2.2400801,0.00049987598,-1.45513e-07,-1.37746e-07,1.2643601e-07,0.010328673,-0.20714281,-0.097489446
402.659,-20.139299,2.8683701,-2.7834201,0.00040122599,-2.06984e-07,-1.83786e-07,-3.6950499e-07,0.009350053,-0.20714281,-0.087593995
587.14502,-14.1509,-4.48944,-5.3179302,0.000128934,5.9935701e-10,1.33915e-09,-2.05637e-09,0.033968031,-0.2071428,-0.13515307
553.63098,-19.351101,-4.0372801,-4.7210798,-0.00032918001,1.38921e-08,3.5784499e-08,-4.4257799e-08,0.031498428,-0.2071428,-0.12512141
520.57098,-18.9599,-2.85287,-5.2448201,0.00027527899,3.19137e-08,7.0966102e-08,-1.07168e-07,0.029028827,-0.2071428,-0.11508976
484.26901,-18.884701,1.72174,-4.8079,-0.00028647701,-3.88454e-08,5.4197901e-08,-1.19891e-07,0.026559226,-0.20714281,-0.1050581
447.548,-18.9765,3.56446,-4.93578,-0.000500063,-1.4758e-07,-1.46223e-07,2.03545e-07,0.024089623,-0.20714281,-0.095026456
407.01801,-19.415701,2.7885499,-5.5599799,-0.00080274598,-2.38007e-07,-2.67263e-07,-5.5530101e-08,0.021713285,-0.20714281,-0.085373864
589.13599,-13.2898,-4.2698598,-7.1365299,4.6904701e-05,6.7575501e-10,1.50851e-09,-2.31057e-09,0.052852444,-0.20714279,-0.12891865
