"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
587.495,-14.8453,-5.4054799,3.57566,0.0019331001,2.21917e-10,4.1384901e-10,-7.55563e-10,-0.04448564,-0.2071428,-0.1320499
553.138,-19.568001,-4.66259,6.7672,0.00050618598,9.02401e-09,2.25763e-08,-2.6437201e-08,-0.041136581,-0.2071428,-0.12227266
516.61102,-19.4223,-3.1251199,6.2122502,-8.2543003e-05,9.3841699e-09,4.3374499e-08,-6.9364397e-08,-0.037787523,-0.2071428,-0.1124954
478.17999,-19.1621,1.78134,6.5384698,0.0010421,-5.9388601e-08,1.97786e-08,-9.7005803e-08,-0.034438469,-0.20714281,-0.10271814
439.474,-19.300699,3.60116,6.2200899,0,-1.1686e-07,-1.39658e-07,9.3497398e-08,-0.031089408,-0.20714281,-0.092940897
395.88199,-20.0413,3.2164099,5.9784398,-0.000200579,-1.10169e-07,-7.4084703e-08,-3.8387401e-07,-0.027866956,-0.20714281,-0.083533078
589.79797,-15.2122,-5.1950998,1.34742,-0.00022264299,3.6470699e-10,8.8962798e-10,-1.32218e-09,-0.02523748,-0.20714279,-0.13704035
555.724,-20.148899,-4.5127602,3.90306,0.00037464901,9.1686196e-09,2.4213801e-08,-2.91475e-08,-0.023314681,-0.2071428,-0.1268865
520.01898,-19.9632,-3.0492499,3.3236599,-0.000132093,1.22031e-08,4.5405201e-08,-7.7479399e-08,-0.021391882,-0.2071428,-0.11673266
481.98901,-19.729401,1.77952,3.71771,-0.000859152,-5.5574201e-08,2.3134101e-08,-1.28414e-07,-0.019469082,-0.2071428,-0.10657882
443.444,-19.880301,3.5764799,3.4179101,-0.00016662999,-1.44373e-07,-1.12667e-07,-7.5375297e-08,-0.017546283,-0.20714281,-0.096424982
400.32199,-20.566999,3.1001501,3.04269,4.35012e-13,-1.5881901e-07,4.66549e-08,-1.1552301e-06,-0.015696201,-0.20714281,-0.086654834
592.06702,-15.2025,-4.9737401,-0.90911299,0.000140661,4.52928e-10,9.7145403e-10,-1.43154e-09,-0.0054796226,-0.20714279,-0.13923517
558.25403,-20.282101,-4.36584,0.99877101,-0.00059000502,1.14383e-08,2.75584e-08,-3.2523499e-08,-0.0050216345,-0.20714279,-0.12891294
523.479,-20.0879,-3.00407,0.41297501,0.00032483001,1.87447e-08,5.16687e-08,-8.1431203e-08,-0.0045636464,-0.2071428,-0.11859069
485.83301,-19.944,1.74903,0.82412201,7.5386997e-05,-5.3192299e-08,3.1432801e-08,-1.08842e-07,-0.0041056583,-0.2071428,-0.10826845
447.39401,-20.026899,3.56441,0.57182199,-0.00050003699,-1.5252699e-07,-1.35565e-07,9.0266397e-08,-0.0036476704,-0.20714281,-0.097946204
404.76501,-20.637199,2.98592,0.093980402,0.00160537,-1.87041e-07,-1.15165e-07,-5.0925598e-07,-0.0032070472,-0.20714281,-0.088014044
596.08398,-14.8086,-4.7459302,-3.12217,-8.2016501e-05,5.3296401e-10,1.1030999e-09,-1.61435e-09,0.014396601,-0.2071428,-0.13862558
561.453,-20.034599,-4.2167401,-1.90477,3.7967398e-05,1.14269e-08,2.6796201e-08,-3.20792e-08,0.013379619,-0.2071428,-0.12834154
526.73602,-19.7953,-2.94628,-2.4679101,0.000467793,2.56086e-08,5.8188999e-08,-8.9436099e-08,0.012362637,-0.2071428,-0.11805751
489.20801,-19.724701,1.73145,-2.0539701,-0.000467231,-4.6819899e-08,3.7608899e-08,-1.05123e-07,0.011345655,-0.20714281,-0.10777348
451.20099,-19.781401,3.5666699,-2.2586401,0.00116638,-1.57466e-07,-1.46712e-07,1.72893e-07,0.010328673,-0.20714281,-0.097489446
409.24301,-20.3041,2.89096,-2.80602,-0.00060183898,-2.2331901e-07,-2.04586e-07,-1.91353e-07,0.009350053,-0.20714281,-0.087593995
596.75,-14.2668,-4.5238099,-5.36093,-0.000410245,6.3209898e-10,1.26411e-09,-1.8590099e-09,0.033968031,-0.2071428,-0.13515307
562.69202,-19.5082,-4.06847,-4.7599902,0.00055707298,1.47734e-08,3.3978299e-08,-4.0165101e-08,0.031498428,-0.2071428,-0.12512141
529.09302,-19.1141,-2.8745501,-5.2876101,-0.000798308,3.2585401e-08,6.5307098e-08,-9.88694e-08,0.029028827,-0.2071428,-0.11508976
