"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
717.00299,-16.4039,-5.9446301,3.96071,5.85788e-05,-3.76531e-10,4.7640503e-10,-2.18733e-10,-0.04448564,-0.2071428,-0.1320499
675.12701,-21.6119,-5.1305599,7.4688902,0.000139201,-1.8114401e-08,2.3970999e-08,-1.02982e-08,-0.041136581,-0.2071428,-0.12227266
630.54401,-21.4541,-3.4333501,6.8647599,0.00055028702,-6.1588302e-08,5.1022202e-08,-2.8568101e-08,-0.037787523,-0.2071428,-0.1124954
583.63501,-21.171301,1.99183,7.22508,0.00015974299,-1.8729401e-07,3.481e-08,-3.2705401e-09,-0.034438469,-0.20714281,-0.10271814
536.36902,-21.3267,3.97176,6.8722501,-0.00133281,-9.5300003e-08,-1.39511e-07,3.8947101e-07,-0.031089408,-0.20714281,-0.092940897
483.116,-22.148001,3.5410399,6.6080399,-0.00060173601,2.14314e-07,-1.2809799e-07,6.2699598e-07,-0.027866956,-0.20714281,-0.083533078
719.81403,-16.812599,-5.7129102,1.4983799,-0.00055074698,-8.1581703e-10,9.81913e-10,-4.6065901e-10,-0.02523748,-0.20714279,-0.13704035
678.27802,-22.254,-4.9654002,4.3052902,0.00036578899,-2.05769e-08,2.5739601e-08,-1.06811e-08,-0.023314681,-0.2071428,-0.1268865
634.69397,-22.0511,-3.3489001,3.67313,-0.00063157198,-6.3897502e-08,5.3179601e-08,-3.0039701e-08,-0.021391882,-0.2071428,-0.11673266
588.27502,-21.7962,1.99073,4.10849,-0.00033160299,-1.9125901e-07,3.7067402e-08,-7.8580298e-09,-0.019469082,-0.2071428,-0.10657882
541.211,-21.967501,3.9442501,3.77512,-0.00016662999,-1.5258e-07,-1.2007e-07,3.3291099e-07,-0.017546283,-0.20714281,-0.096424982
488.52802,-22.7293,3.4126799,3.3629899,-0.000802455,1.13556e-07,-2.9791099e-08,2.7749499e-07,-0.015696201,-0.20714281,-0.086654834
722.59601,-16.804899,-5.4696999,-0.99599302,0.00052747998,-8.0490298e-10,1.05859e-09,-4.7521098e-10,-0.0054796226,-0.20714279,-0.13923517
681.37201,-22.4013,-4.8041401,1.0970401,-0.00055708602,-2.15332e-08,2.90374e-08,-1.125e-08,-0.0050216345,-0.20714279,-0.12891294
638.91998,-22.1905,-3.2987599,0.45690301,0.00066067098,-6.3816501e-08,5.9797301e-08,-3.2675398e-08,-0.0045636464,-0.2071428,-0.11859069
592.96802,-22.0343,1.95726,0.91082698,0.00043724399,-2.05208e-07,4.70882e-08,-2.85308e-09,-0.0041056583,-0.2071428,-0.10826845
546.03003,-22.1297,3.93063,0.62917203,0.00066671602,-1.94702e-07,-1.40309e-07,4.1902899e-07,-0.0036476704,-0.20714281,-0.097946204
493.944,-22.8069,3.2867301,0.103479,-0.000401342,5.1056499e-08,-2.0120901e-07,7.21189e-07,-0.0032070472,-0.20714281,-0.088014044
727.50702,-16.3724,-5.2199702,-3.44295,0.00110136,-8.3809898e-10,1.19184e-09,-4.9430998e-10,0.014396601,-0.2071428,-0.13862558
685.28497,-22.1297,-4.6409502,-2.11064,0.00083528197,-2.06055e-08,2.83012e-08,-1.04569e-08,0.013379619,-0.2071428,-0.12834154
642.89301,-21.867001,-3.2351201,-2.72701,-0.00068793102,-6.4373602e-08,6.6910097e-08,-3.64298e-08,0.012362637,-0.2071428,-0.11805751
597.08301,-21.7917,1.93779,-2.2695301,0.00021100799,-2.12038e-07,5.4556899e-08,-4.5911301e-09,0.011345655,-0.20714281,-0.10777348
550.66803,-21.8587,3.9328301,-2.4995401,-0.000166625,-2.28712e-07,-1.50095e-07,4.5761499e-07,0.010328673,-0.20714281,-0.097489446
499.40399,-22.438601,3.18209,-3.1022301,0.00080245198,-2.3465001e-08,-2.9678e-07,9.4602501e-07,0.009350053,-0.20714281,-0.087593995
728.31201,-15.7754,-4.9768901,-5.9196301,0.000375081,-9.0221902e-10,1.35822e-09,-5.3114502e-10,0.033968031,-0.2071428,-0.13515307
686.77197,-21.550501,-4.47896,-5.26439,-0.00064569799,-2.4985599e-08,3.5606099e-08,-1.19708e-08,0.031498428,-0.2071428,-0.12512141
645.763,-21.114201,-3.1565101,-5.8429899,0.00059184898,-6.6471301e-08,7.4673302e-08,-4.0274202e-08,0.029028827,-0.2071428,-0.11508976
600.724,-21.0348,1.94212,-5.3572402,-0.00058803102,-2.2127701e-07,6.2891203e-08,-6.9830999e-09,0.026559226,-0.20714281,-0.1050581
555.13702,-21.1401,3.96103,-5.5036802,0.000333376,-2.6084999e-07,-1.5840401e-07,4.8889501e-07,0.024089623,-0.20714281,-0.095026456
