"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
75.877502,-5.49228,-2.14043,1.29161,-0.00056235603,1.4210899e-13,-1.56319e-13,5.6843399e-14,-0.04448564,-0.2071428,-0.1320499
71.0849,-7.14362,-1.8500299,2.46175,0.00042013501,-1.7053e-12,1.53477e-12,3.4674501e-12,-0.041136581,-0.2071428,-0.12227266
66.317596,-7.0280399,-1.26991,2.2476499,-0.00018159499,-1.90283e-11,5.5280199e-12,9.2086304e-12,-0.037787523,-0.2071428,-0.1124954
61.322701,-6.9315801,0.42043301,2.31322,0.00054855202,-9.7287498e-11,2.88765e-11,1.03455e-11,-0.034438469,-0.20714281,-0.10271814
56.310799,-6.9175,1.33178,2.2177899,0.00039984201,-5.7170302e-10,1.67134e-10,-1.23464e-10,-0.031089408,-0.20714281,-0.092940897
50.777302,-7.1672101,1.21992,2.10478,-0.00038109999,-1.45417e-09,3.7897499e-10,-4.3144199e-10,-0.027866956,-0.20714281,-0.083533078
76.185799,-5.6058202,-2.0613599,0.46881801,-8.2026199e-05,-4.8316901e-13,-2.3447899e-13,1.7053e-13,-0.02523748,-0.20714279,-0.13704035
71.463699,-7.34446,-1.79558,1.41759,-5.1894e-05,-3.3963899e-12,1.89004e-12,4.0927301e-12,-0.023314681,-0.2071428,-0.1268865
66.794601,-7.22158,-1.25267,1.20472,-6.7422698e-05,-2.3945301e-11,6.8496298e-12,1.04023e-11,-0.021391882,-0.2071428,-0.11673266
61.829899,-7.1439099,0.41093999,1.29642,-0.00091040001,-1.29646e-10,3.2926599e-11,9.2086304e-12,-0.019469082,-0.2071428,-0.10657882
56.8391,-7.1216798,1.32561,1.2175,-0.00016662999,-6.7142703e-10,1.51999e-10,-1.31195e-10,-0.017546283,-0.20714281,-0.096424982
51.3736,-7.3513498,1.17776,1.06055,-0.00016049101,-1.7317801e-09,2.87777e-10,-4.5349699e-10,-0.015696201,-0.20714281,-0.086654834
76.457001,-5.58356,-1.97342,-0.356778,0.00064469798,-1.18394e-12,4.2632601e-14,2.27374e-13,-0.0054796226,-0.20714279,-0.13923517
71.803703,-7.38486,-1.7381901,0.36258999,0.00023929399,-2.28795e-12,2.04636e-12,4.3769402e-12,-0.0050216345,-0.20714279,-0.12891294
67.258598,-7.2609,-1.24148,0.16093799,5.6432302e-05,-2.5693199e-11,6.5512001e-12,1.15961e-11,-0.0045636464,-0.2071428,-0.11859069
62.334599,-7.2048202,0.39298901,0.261471,0.00087448902,-1.25326e-10,3.1775499e-11,1.2335e-11,-0.0041056583,-0.2071428,-0.10826845
57.374699,-7.1709499,1.32386,0.20490099,-0.00046670201,-6.4071098e-10,1.68384e-10,-1.15051e-10,-0.0036476704,-0.20714281,-0.097946204
51.976601,-7.3733001,1.13538,0.0132575,0.00148497,-1.64868e-09,4.2827999e-10,-4.0552101e-10,-0.0032070472,-0.20714281,-0.088014044
76.955299,-5.4236002,-1.87824,-1.1593699,-0.00077915698,2.5579501e-13,-1.56319e-13,5.6843399e-14,0.014396601,-0.2071428,-0.13862558
72.233002,-7.2799001,-1.67641,-0.68826902,0.000461936,-2.1458399e-12,1.8332e-12,4.3769402e-12,0.013379619,-0.2071428,-0.12834154
67.705299,-7.1571898,-1.22079,-0.88224298,-0.000467793,-2.48832e-11,5.5990798e-12,1.33582e-11,0.012362637,-0.2071428,-0.11805751
62.7939,-7.1186199,0.386199,-0.77119702,0.00022608,-1.2536799e-10,2.9956499e-11,1.6598301e-11,0.011345655,-0.20714281,-0.10777348
57.904999,-7.0773702,1.32814,-0.80125499,-0.000149963,-6.4085298e-10,1.69649e-10,-1.03341e-10,0.010328673,-0.20714281,-0.097489446
52.593601,-7.2511201,1.10005,-1.01607,-0.0017453301,-1.64994e-09,5.01792e-10,-3.8051001e-10,0.009350053,-0.20714281,-0.087593995
77.026497,-5.2142701,-1.7817,-1.95929,0.000105492,-7.1054301e-14,-2.8421699e-14,2.27374e-13,0.033968031,-0.2071428,-0.13515307
72.434998,-7.0483298,-1.61248,-1.72021,2.53215e-05,-6.5369899e-13,2.4300601e-12,5.00222e-12,0.031498428,-0.2071428,-0.12512141
68.0411,-6.9074502,-1.19253,-1.89223,0.00034409799,-2.78817e-11,4.8316902e-12,1.46656e-11,0.029028827,-0.2071428,-0.11508976
63.2146,-6.86483,0.390553,-1.76624,-0.00132684,-1.29859e-10,2.8563801e-11,2.0975201e-11,0.026559226,-0.20714281,-0.1050581
58.427101,-6.84758,1.34155,-1.76748,0.00068341999,-6.4682099e-10,1.6939999e-10,-9.0949498e-11,0.024089623,-0.20714281,-0.095026456
53.2085,-6.9872098,1.0699,-2.0085001,0.00072247098,-1.66273e-09,5.6833499e-10,-3.5606701e-10,0.021713285,-0.20714281,-0.085373864
77.2752,-4.8828101,-1.68327,-2.61537,0.000105536,-3.2685001e-13,2.8421699e-14,1.9895201e-13,0.052852444,-0.20714279,-0.12891865
72.7696,-6.6842799,-1.5491101,-2.7037301,-0.00051930099,-2.9558599e-12,1.80478e-12,5.3432801e-12,0.048979439,-0.2071428,-0.11934347
68.407303,-6.5276098,-1.15358,-2.8422599,0.00045438699,-2.63753e-11,3.9079898e-12,1.58593e-11,0.045106433,-0.2071428,-0.10976829
63.663799,-6.4902802,0.410373,-2.71016,0.00073908397,-1.2966e-10,2.40732e-11,2.64322e-11,0.041233428,-0.2071428,-0.10019311
58.952999,-6.48561,1.3612601,-2.69152,-0.00108385,-6.4386502e-10,1.58543e-10,-7.7420702e-11,0.037360422,-0.20714281,-0.09061794
53.8083,-6.5918002,1.04289,-2.94697,0.00070264097,-1.65346e-09,6.1210398e-10,-3.3060099e-10,0.033633728,-0.20714281,-0.081404634
77.349701,-4.4917698,-1.58828,-3.2825201,0.000493503,2.27374e-13,2.8421699e-14,-3.6948201e-13,0.070663519,-0.20714279,-0.12009857
72.979897,-6.1753302,-1.48806,-3.63185,-0.00031780399,-2.2168901e-12,1.86162e-12,4.7748498e-12,0.065465227,-0.2071428,-0.11116886
68.701599,-6.0157599,-1.1154799,-3.73631,-0.000935986,-2.89333e-11,3.4106099e-12,1.7848801e-11,0.060266942,-0.2071428,-0.10223915
64.044998,-5.98699,0.432504,-3.5929301,-0.00076897902,-1.34548e-10,2.07194e-11,3.1491299e-11,0.055068649,-0.2071428,-0.09330944
59.431099,-6.0078502,1.38658,-3.5424299,0.00103346,-6.51312e-10,1.45462e-10,-6.3323603e-11,0.049870361,-0.20714281,-0.084379733
54.3689,-6.0763998,1.0156699,-3.8170199,-0.000722453,-1.65937e-09,6.42494e-10,-3.0661301e-10,0.044868477,-0.20714281,-0.075787514
77.483597,-4.0313702,-1.49474,-3.8948901,-0.00046922901,-2.8421699e-14,-8.5265101e-14,2.8421701e-13,0.087009355,-0.20714277,-0.10879207
73.185699,-5.5570598,-1.43071,-4.4709301,-0.000139375,-2.04636e-12,2.24532e-12,4.14957e-12,0.080595784,-0.20714277,-0.1006964
68.953499,-5.4022598,-1.07355,-4.5320802,0.00090907002,-2.8421701e-11,1.90425e-12,2.01794e-11,0.074182205,-0.20714279,-0.092600726
64.386101,-5.37919,0.46285599,-4.3852,0.00123719,-1.3585599e-10,1.5447201e-11,3.66072e-11,0.067768633,-0.2071428,-0.084505059
59.845001,-5.41957,1.41106,-4.3246799,-0.00055039203,-6.55973e-10,1.23222e-10,-4.78622e-11,0.061355058,-0.2071428,-0.076409385
54.837399,-5.4555402,0.98268503,-4.6064801,0.000457808,-1.65068e-09,6.4775901e-10,-2.79329e-10,0.055183869,-0.20714281,-0.06861975
77.9729,-3.45415,-1.40986,-4.4319401,-0.00055059302,-3.9790401e-13,-4.2632601e-14,2.8421701e-13,0.10165602,-0.2071428,-0.095342092
73.523399,-4.81459,-1.3846101,-5.2158599,0.000341648,-1.47793e-12,2.24532e-12,6.0822502e-12,0.094148964,-0.2071428,-0.088236853
69.218597,-4.6719999,-1.03865,-5.2493401,-0.000687805,-2.8194299e-11,1.32161e-12,1.95541e-11,0.086641908,-0.2071428,-0.081131615
64.662201,-4.6630001,0.487858,-5.0956101,-3.0138101e-05,-1.34946e-10,9.0665296e-12,4.20073e-11,0.079134859,-0.20714281,-0.074026376
60.174198,-4.73841,1.43163,-5.0145402,0.000266544,-6.50687e-10,9.2413202e-11,-3.0013301e-11,0.071627803,-0.20714281,-0.06692113
55.2407,-4.7407799,0.94444901,-5.30055,3.8107901e-05,-1.62822e-09,6.2408401e-10,-2.5750099e-10,0.064404376,-0.20714281,-0.060084432
77.703903,-2.8445499,-1.3578399,-4.9580202,0.00099565403,5.6843399e-14,-6.3948799e-14,3.41061e-13,0.11418433,-0.2071428,-0.079916067
73.528297,-3.99086,-1.34876,-5.8741598,-0.00034161401,-2.27374e-13,2.58282e-12,5.3432801e-12,0.10574306,-0.2071428,-0.073950492
69.371201,-3.8610699,-1.0099699,-5.8592901,0.00049517199,-3.0297501e-11,7.9580803e-13,2.14015e-11,0.097301781,-0.2071428,-0.067984916
64.896599,-3.8619299,0.51131302,-5.6984501,-0.00100953,-1.41995e-10,4.0358801e-12,4.54463e-11,0.088860504,-0.20714281,-0.062019344
60.441502,-3.9695599,1.45005,-5.6044202,-8.3287603e-05,-6.63817e-10,6.2982501e-11,-1.22782e-11,0.080419227,-0.20714281,-0.056053769
55.566399,-3.9444201,0.90476602,-5.8846998,-0.00028076899,-1.63391e-09,6.0121902e-10,-2.2970401e-10,0.072296873,-0.20714281,-0.05031364
77.874496,-2.2241299,-1.31625,-5.3499799,-0.000550917,5.6843399e-14,2.8421699e-14,-2.98428e-13,0.12435219,-0.20714279,-0.062818967
73.7276,-3.09374,-1.32138,-6.3961,8.8626097e-05,-2.27374e-13,2.8954599e-12,4.6611599e-12,0.11515187,-0.20714279,-0.058119435
69.571198,-2.9851201,-0.96683502,-6.34163,0,-2.86491e-11,-6.2527799e-13,2.05205e-11,0.10595153,-0.2071428,-0.053419903
