"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
214.86301,-9.0007896,-3.3866501,2.1296,0.00077324,4.8567e-10,5.7980301e-11,-1.66324e-10,-0.04448564,-0.2071428,-0.1320499
202.112,-11.8845,-2.91083,4.1255898,-5.0618601e-05,2.03661e-08,3.7323198e-09,-6.44377e-09,-0.041136581,-0.2071428,-0.12227266
188.69701,-11.7834,-1.9724,3.75506,0.00056404399,6.7143901e-08,7.6559598e-10,-1.9121901e-08,-0.037787523,-0.2071428,-0.1124954
174.59,-11.6057,0.97141498,3.9493401,-0.00104737,1.58975e-07,-1.05686e-08,-2.09538e-08,-0.034438469,-0.20714281,-0.10271814
160.433,-11.672,2.2026601,3.7593,0.00016660101,1.92022e-07,-3.7300001e-08,8.1260403e-08,-0.031089408,-0.20714281,-0.092940897
144.57001,-12.1047,1.99857,3.6021099,0.00060173601,-2.23366e-08,-3.69829e-08,1.2336901e-07,-0.027866956,-0.20714281,-0.083533078
215.711,-9.2107801,-3.25664,0.779477,-0.00090228801,9.8702901e-10,1.2237e-10,-3.3151101e-10,-0.02523748,-0.20714279,-0.13704035
203.078,-12.2358,-2.8187799,2.3872099,0.00067588798,2.2659799e-08,4.0756301e-09,-6.90852e-09,-0.023314681,-0.2071428,-0.1268865
189.96899,-12.111,-1.92936,2.00598,-4.6783101e-05,7.3823898e-08,7.7825701e-10,-2.08411e-08,-0.021391882,-0.2071428,-0.11673266
176.008,-11.9557,0.96854699,2.2418399,0.00114554,1.6417e-07,-1.19859e-08,-2.5423301e-08,-0.019469082,-0.2071428,-0.10657882
161.899,-12.0208,2.1889,2.0678999,0.000499891,2.09615e-07,-4.0584698e-08,5.6316601e-08,-0.017546283,-0.20714281,-0.096424982
146.216,-12.4207,1.92865,1.83182,-0.000100307,2.87212e-08,-3.9973401e-08,-9.5092201e-09,-0.015696201,-0.20714281,-0.086654834
216.52299,-9.1931601,-3.1175399,-0.58475602,0.00069158501,1.00306e-09,1.4767899e-10,-3.4560799e-10,-0.0054796226,-0.20714279,-0.13923517
203.998,-12.3155,-2.72597,0.625898,-0.00072801101,2.43508e-08,5.02112e-09,-7.5192501e-09,-0.0050216345,-0.20714279,-0.12891294
191.24001,-12.1819,-1.9030401,0.24459399,-0.00036474501,7.6010998e-08,1.36833e-09,-2.2183e-08,-0.0045636464,-0.2071428,-0.11859069
177.41901,-12.0809,0.948672,0.49203601,-0.00139677,1.71179e-07,-1.19999e-08,-2.3937e-08,-0.0041056583,-0.2071428,-0.10826845
163.358,-12.1083,2.1826701,0.35082799,-0.000783392,2.42683e-07,-4.5196401e-08,8.6619401e-08,-0.0036476704,-0.20714281,-0.097946204
147.862,-12.4626,1.85919,0.054687601,0.000200671,8.6549697e-08,-5.9790899e-08,1.41736e-07,-0.0032070472,-0.20714281,-0.088014044
217.978,-8.9436197,-2.9721,-1.91989,-0.00030463299,1.07264e-09,1.70346e-10,-3.7630299e-10,0.014396601,-0.2071428,-0.13862558
205.158,-12.1576,-2.63007,-1.13378,-2.53116e-05,2.31045e-08,4.95224e-09,-7.1274799e-09,0.013379619,-0.2071428,-0.12834154
192.442,-12.0045,-1.86721,-1.4969,-0.00012382799,8.0891503e-08,1.9176301e-09,-2.4348299e-08,0.012362637,-0.2071428,-0.11805751
178.668,-11.9485,0.93790799,-1.24842,0.00119069,1.78595e-07,-1.23311e-08,-2.55479e-08,0.011345655,-0.20714281,-0.10777348
164.771,-11.959,2.1852901,-1.35604,0.00048321401,2.6704501e-07,-4.9218201e-08,9.9259097e-08,0.010328673,-0.20714281,-0.097489446
149.51801,-12.2617,1.8013099,-1.69291,0.00026079701,1.36241e-07,-7.3709401e-08,2.16031e-07,0.009350053,-0.20714281,-0.087593995
218.23801,-8.6077299,-2.8287599,-3.26525,-0.000293032,1.17984e-09,1.9997499e-10,-4.1450199e-10,0.033968031,-0.2071428,-0.13515307
205.66,-11.8298,-2.53354,-2.86604,0.000101286,2.8358e-08,6.7269399e-09,-8.6265599e-09,0.031498428,-0.2071428,-0.12512141
193.321,-11.5918,-1.82122,-3.2017,4.1291802e-05,8.6903597e-08,2.5087701e-09,-2.66818e-08,0.029028827,-0.2071428,-0.11508976
179.78101,-11.5297,0.94478399,-2.9343801,-0.00033171001,1.89326e-07,-1.28265e-08,-2.7944701e-08,0.026559226,-0.20714281,-0.1050581
166.14301,-11.5683,2.2025001,-2.9953899,-3.3337601e-05,2.92652e-07,-5.3573601e-08,1.0903e-07,0.024089623,-0.20714281,-0.095026456
151.16299,-11.8216,1.7520601,-3.38026,-0.000120412,1.86357e-07,-8.7287802e-08,2.8119899e-07,0.021713285,-0.20714281,-0.085373864
218.98,-8.0685797,-2.68554,-4.3666401,2.34523e-05,1.25306e-09,2.29278e-10,-4.4406101e-10,0.052852444,-0.20714279,-0.12891865
206.565,-11.2029,-2.4414001,-4.5165,8.8661101e-05,2.8608399e-08,7.1745099e-09,-8.6888603e-09,0.048979439,-0.2071428,-0.11934347
194.26601,-10.9546,-1.76035,-4.7993202,-0.00012392399,9.1862098e-08,3.39789e-09,-2.9339599e-08,0.045106433,-0.2071428,-0.10976829
180.991,-10.9133,0.97076899,-4.5330701,-0.00013575,1.97045e-07,-1.26751e-08,-3.1356201e-08,0.041233428,-0.2071428,-0.10019311
167.564,-10.9611,2.23014,-4.5647302,-0.00033349299,3.1447399e-07,-5.6990299e-08,1.1551e-07,0.037360422,-0.20714281,-0.09061794
152.77499,-11.1574,1.70797,-4.97715,-0.00028105601,2.355e-07,-1.00207e-07,3.3838799e-07,0.033633728,-0.20714281,-0.081404634
219.211,-7.4355402,-2.54474,-5.4904599,0.00033994301,1.40756e-09,2.6545899e-10,-4.9828902e-10,0.070663519,-0.20714279,-0.12009857
207.185,-10.3409,-2.35498,-6.0746198,6.3307503e-05,3.24269e-08,8.5750003e-09,-9.6802104e-09,0.065465227,-0.2071428,-0.11116886
195.065,-10.1012,-1.70643,-6.3031402,0.00099104398,9.8546103e-08,4.3326902e-09,-3.2193601e-08,0.060266942,-0.2071428,-0.10223915
182.02499,-10.0775,0.99915999,-6.0317302,-0.000211092,2.0742e-07,-1.26638e-08,-3.5103099e-08,0.055068649,-0.2071428,-0.09330944
168.847,-10.154,2.2669499,-6.0135999,0.00068341498,3.36949e-07,-6.0805299e-08,1.19579e-07,0.049870361,-0.20714281,-0.084379733
154.27499,-10.2874,1.6639,-6.4584799,-0.000240818,2.8298999e-07,-1.1335e-07,3.8328201e-07,0.044868477,-0.20714281,-0.075787514
219.621,-6.6752601,-2.4158499,-6.5172901,0.000269807,1.51852e-09,3.0326e-10,-5.3898902e-10,0.087009355,-0.20714277,-0.10879207
207.812,-9.3108997,-2.2762401,-7.4849601,0.00012670401,3.6328899e-08,1.02261e-08,-1.06839e-08,0.080595784,-0.20714277,-0.1006964
195.76199,-9.0722904,-1.64899,-7.6421099,-4.13214e-05,1.04726e-07,5.6051399e-09,-3.5367101e-08,0.074182205,-0.20714279,-0.092600726
182.952,-9.0651903,1.03618,-7.37432,0.00069403101,2.1734e-07,-1.21135e-08,-3.9936801e-08,0.067768633,-0.2071428,-0.084505059
169.968,-9.1599398,2.3016601,-7.3428001,0.00035024999,3.5791601e-07,-6.4023702e-08,1.20135e-07,0.061355058,-0.2071428,-0.076409385
155.53101,-9.2364998,1.61079,-7.8028698,-0.00022288,3.2809601e-07,-1.26375e-07,4.1610201e-07,0.055183869,-0.20714281,-0.06861975
221.047,-5.7118502,-2.3024099,-7.42273,-0.00035144301,1.66517e-09,3.44926e-10,-5.8980698e-10,0.10165602,-0.2071428,-0.095342092
208.847,-8.0678196,-2.2174699,-8.7370901,0.000379609,3.9873498e-08,1.20377e-08,-1.14203e-08,0.094148964,-0.2071428,-0.088236853
196.541,-7.8435202,-1.6064399,-8.8483801,-0.000687805,1.08826e-07,7.20014e-09,-3.8152798e-08,0.086641908,-0.2071428,-0.081131615
183.72099,-7.8643699,1.06188,-8.5818005,-0.000994556,2.23832e-07,-1.09075e-08,-4.5138201e-08,0.079134859,-0.20714281,-0.074026376
170.86501,-8.0032301,2.33129,-8.5177298,-0.0010162001,3.7483801e-07,-6.59861e-08,1.16437e-07,0.071627803,-0.20714281,-0.06692113
156.612,-8.0236797,1.5487,-8.98561,-2.0056799e-05,3.6672901e-07,-1.3789e-07,4.3334001e-07,0.064404376,-0.20714281,-0.060084432
220.255,-4.7006502,-2.24824,-8.3046999,0.000117136,1.9522299e-09,4.0367401e-10,-6.9377398e-10,0.11418433,-0.2071428,-0.079916067
208.93201,-6.6907301,-2.17466,-9.8417702,0.000126524,4.5689799e-08,1.44307e-08,-1.27129e-08,0.10574306,-0.2071428,-0.073950492
197.007,-6.4719901,-1.577,-9.8790302,0.000687739,1.17092e-07,9.0876702e-09,-4.1994799e-08,0.097301781,-0.2071428,-0.067984916
184.362,-6.51894,1.0844001,-9.6048403,0.00046709599,2.37482e-07,-1.00053e-08,-5.0688001e-08,0.088860504,-0.20714281,-0.062019344
171.595,-6.6982899,2.35638,-9.52145,0.00068295799,3.9841501e-07,-6.9175101e-08,1.132e-07,0.080419227,-0.20714281,-0.056053769
157.49699,-6.6709299,1.4811701,-9.9818096,0.00052142801,4.0592201e-07,-1.5112199e-07,4.47595e-07,0.072296873,-0.20714281,-0.05031364
220.636,-3.6684201,-2.2058101,-8.9554701,-0.000468866,1.98054e-09,4.4514101e-10,-7.06109e-10,0.12435219,-0.20714279,-0.062818967
209.517,-5.1912098,-2.1449599,-10.7158,-0.000253217,5.0091302e-08,1.69912e-08,-1.34344e-08,0.11515187,-0.20714279,-0.058119435
197.61,-4.9927502,-1.52255,-10.6912,-0.00013763701,1.19684e-07,1.16276e-08,-4.5107502e-08,0.10595153,-0.2071428,-0.053419903
185.017,-5.0440001,1.14022,-10.4247,0.00067846698,2.429e-07,-7.4414301e-09,-5.7638498e-08,0.096751206,-0.2071428,-0.048720371
172.265,-5.2597899,2.3661001,-10.3343,-0.000816705,4.12915e-07,-6.90561e-08,1.03387e-07,0.087550879,-0.20714281,-0.044020839
158.351,-5.2081099,1.42737,-10.7689,-0.00064212602,4.4185299e-07,-1.6096099e-07,4.4543501e-07,0.07869821,-0.20714281,-0.039498962
215.03999,-8.7041197,-3.4764299,3.2912199,-0.000784781,4.41179e-07,9.3342301e-08,-1.38071e-07,-0.060517725,-0.20714279,-0.12569229
201.66499,-11.3976,-2.9704499,5.5756998,-0.000237753,1.56165e-06,3.7195701e-08,-4.6368299e-07,-0.055981725,-0.2071428,-0.11639176
188.20399,-11.2911,-1.9743299,5.2146201,-0.00157321,3.0226099e-06,-1.8665e-07,-4.56751e-07,-0.05144573,-0.2071428,-0.10709122
174.064,-11.1254,0.99772799,5.3717999,-0.000158376,3.7872201e-06,-4.9183001e-07,1.20076e-09,-0.046909731,-0.20714281,-0.097790688
159.842,-11.176,2.2161601,5.16924,0.000136068,1.14812e-06,-5.5751099e-07,-6.6525598e-07,-0.042373732,-0.20714281,-0.088490143
143.86099,-11.6238,2.0664599,5.09619,-0.00081903499,-2.40844e-06,7.6784602e-08,-8.8902598e-06,-0.038009197,-0.20714281,-0.079541035
214.84599,-8.3316898,-3.56148,4.2999701,0.00076275499,2.72177e-07,-7.8735001e-09,-4.6725699e-08,-0.073317491,-0.20714279,-0.11866338
201.765,-10.8199,-3.0116999,6.7579598,-0.00044466599,6.7285498e-07,-3.4452e-08,-8.5834898e-08,-0.067835324,-0.20714279,-0.10988907
188.133,-10.6948,-1.95319,6.38484,0.00041218201,6.3187701e-07,-6.1942799e-08,-1.94542e-07,-0.062353157,-0.2071428,-0.10111476
173.905,-10.5321,1.04175,6.50038,0.000131341,-2.6338699e-07,-1.55243e-08,-6.2553198e-07,-0.05687099,-0.2071428,-0.092340454
159.422,-10.5954,2.22701,6.3027802,-0.000181482,-4.07828e-07,1.86994e-07,-2.9636401e-06,-0.051388819,-0.2071428,-0.083566144
143.267,-11.0554,2.1264801,6.3059201,-0.00079197,-3.1058499e-07,7.3064098e-07,-9.6145004e-06,-0.04611389,-0.20714281,-0.075123414
214.589,-7.8596101,-3.6403201,5.2372999,0.00024419199,3.0057799e-07,-1.44861e-08,-5.8425599e-08,-0.085314319,-0.20714279,-0.11034176
201.672,-10.1167,-3.05246,7.8702402,0.0011429,5.4051299e-07,-4.4184699e-08,-1.45077e-07,-0.078946263,-0.20714279,-0.10218933
187.828,-9.9761496,-1.94504,7.4962201,-0.00038602299,4.01471e-07,-4.57357e-08,-3.2908099e-07,-0.072578207,-0.2071428,-0.0940369
173.505,-9.8158302,1.06585,7.5793099,0.0017241701,-1.73532e-07,6.0668903e-08,-1.03765e-06,-0.066210151,-0.2071428,-0.085884467
158.8,-9.8919697,2.23066,7.3852701,0.00029496101,-3.41727e-07,4.3715701e-07,-4.05626e-06,-0.059842095,-0.2071428,-0.077732041
142.478,-10.3523,2.1817,7.4637899,0.00147496,-3.3606801e-07,1.47092e-06,-1.22985e-05,-0.053714752,-0.20714281,-0.069887683
214.25,-7.3033299,-3.71281,6.1222801,-0.00026976201,2.35001e-07,-1.9726601e-08,-8.4425899e-08,-0.096377559,-0.20714279,-0.1008153
201.28101,-9.3044901,-3.0907199,8.9078398,1.55164e-05,3.6830701e-07,-3.9054498e-08,-2.06363e-07,-0.089193106,-0.20714279,-0.093373418
187.22701,-9.1470804,-1.94008,8.5383101,0.00063720299,2.5689999e-07,-1.30416e-08,-4.74892e-07,-0.082008645,-0.20714279,-0.08593154
172.871,-8.9954596,1.08128,8.5854902,-0.00084165798,-1.03183e-07,1.7275001e-07,-1.45518e-06,-0.074824192,-0.2071428,-0.078489661
157.987,-9.0790701,2.2262101,8.40063,0.00024961101,-2.04567e-07,7.8157598e-07,-5.07614e-06,-0.067639731,-0.2071428,-0.071047783
