"p","U:0","U:1","U:2","div(phi)","Res:0","Res:1","Res:2","Points:0","Points:1","Points:2"
330.29001,-11.1434,-4.13271,2.6589401,0.00074980798,2.7785099e-10,1.60838e-10,-4.4201401e-10,-0.04448564,-0.2071428,-0.1320499
310.83301,-14.7021,-3.55792,5.0946598,0.00098706305,1.22927e-08,9.9969997e-09,-1.6176701e-08,-0.041136581,-0.2071428,-0.12227266
290.26099,-14.5848,-2.4000499,4.6553702,-0.00088045798,2.3518201e-08,1.6346201e-08,-4.2160998e-08,-0.037787523,-0.2071428,-0.1124954
268.62299,-14.3756,1.26789,4.8981099,0.000394837,6.4419501e-09,3.5624099e-09,-5.8033901e-08,-0.034438469,-0.20714281,-0.10271814
246.877,-14.4695,2.71787,4.6612401,-0.00016660101,-3.7746499e-08,-6.7158297e-08,5.9300898e-08,-0.031089408,-0.20714281,-0.092940897
222.446,-15.015,2.45206,4.4731398,-0.00120347,-8.82264e-08,-5.6161799e-08,-1.4901499e-07,-0.027866956,-0.20714281,-0.083533078
331.58899,-11.4102,-3.97296,0.98708701,-0.000328105,5.3250898e-10,3.6803299e-10,-8.0490298e-10,-0.02523748,-0.20714279,-0.13704035
312.30301,-15.1372,-3.44454,2.94349,-0.00047970301,1.32104e-08,1.07914e-08,-1.77843e-08,-0.023314681,-0.2071428,-0.1268865
292.198,-14.9911,-2.3450501,2.4886601,0.00092052598,2.6781001e-08,1.72189e-08,-4.7073598e-08,-0.021391882,-0.2071428,-0.11673266
270.78601,-14.8054,1.26547,2.7829299,-0.00022609301,1.0371e-08,3.83073e-09,-7.5291602e-08,-0.019469082,-0.2071428,-0.10657882
249.12199,-14.9027,2.7002001,2.5627401,0.00033326101,-4.95256e-08,-5.9811001e-08,-2.9606801e-08,-0.017546283,-0.20714281,-0.096424982
224.961,-15.4078,2.36534,2.27579,0.000802455,-1.00666e-07,-1.57995e-08,-5.5257902e-07,-0.015696201,-0.20714281,-0.086654834
332.85001,-11.3949,-3.8033299,-0.70387399,-0.00062125397,6.0163102e-10,4.1077899e-10,-8.68567e-10,-0.0054796226,-0.20714279,-0.13923517
313.72198,-15.2363,-3.33162,0.76315802,0.000434274,1.54291e-08,1.25009e-08,-1.9857501e-08,-0.0050216345,-0.20714279,-0.12891294
294.147,-15.0806,-2.31177,0.30620101,-0.00063727202,3.1643602e-08,1.97061e-08,-5.0016801e-08,-0.0045636464,-0.2071428,-0.11859069
272.952,-14.9634,1.24184,0.61376601,-4.67399e-05,1.5251301e-08,6.7153998e-09,-6.6806898e-08,-0.0041056583,-0.2071428,-0.10826845
251.354,-15.0117,2.6919401,0.43214601,0.000166679,-4.48062e-08,-6.9518002e-08,5.6429101e-08,-0.0036476704,-0.20714281,-0.097946204
227.478,-15.4599,2.2795801,0.069426298,-0.00080268498,-1.02311e-07,-8.3527802e-08,-1.9574e-07,-0.0032070472,-0.20714281,-0.088014044
335.09698,-11.092,-3.6272099,-2.3603799,0.000632699,6.8280298e-10,4.8010002e-10,-9.6929398e-10,0.014396601,-0.2071428,-0.13862558
315.513,-15.0453,-3.2158401,-1.41588,-0.00102512,1.5073301e-08,1.2144e-08,-1.9329001e-08,0.013379619,-0.2071428,-0.12834154
295.98801,-14.8609,-2.26774,-1.85256,9.6310301e-05,3.7276799e-08,2.2367599e-08,-5.51127e-08,0.012362637,-0.2071428,-0.11805751
274.86301,-14.7991,1.2288001,-1.54319,-0.00073852699,2.2134801e-08,8.8571896e-09,-6.6752399e-08,0.011345655,-0.20714281,-0.10777348
253.51199,-14.827,2.6945801,-1.68636,-0.001333,-4.09023e-08,-7.4885598e-08,9.6852503e-08,0.010328673,-0.20714281,-0.097489446
230.00999,-15.2107,2.20823,-2.1003699,0.00104319,-1.13109e-07,-1.21981e-07,-2.1784199e-08,0.009350053,-0.20714281,-0.087593995
335.487,-10.6804,-3.4544899,-4.0325899,0.00024614701,7.87168e-10,5.6718402e-10,-1.10413e-09,0.033968031,-0.2071428,-0.13515307
316.25201,-14.6442,-3.0999601,-3.5599201,0.00121543,1.9252401e-08,1.5676999e-08,-2.4161199e-08,0.031498428,-0.2071428,-0.12512141
297.32901,-14.3498,-2.2119801,-3.96594,-0.000151403,4.3285102e-08,2.52486e-08,-6.1032601e-08,0.029028827,-0.2071428,-0.11508976
276.55899,-14.2821,1.2353899,-3.63502,0.00138715,2.9899599e-08,1.12911e-08,-6.9308001e-08,0.026559226,-0.20714281,-0.1050581
255.599,-14.3415,2.71521,-3.72071,0.000833439,-3.4561701e-08,-7.9829498e-08,1.30214e-07,0.024089623,-0.20714281,-0.095026456
232.521,-14.6647,2.14767,-4.19524,-0.00110378,-1.23842e-07,-1.57504e-07,1.36935e-07,0.021713285,-0.20714281,-0.085373864
336.62601,-10.0203,-3.2825401,-5.4019699,-0.00055112998,8.7402402e-10,6.3427302e-10,-1.22532e-09,0.052852444,-0.20714279,-0.12891865
317.61301,-13.8471,-2.98985,-5.6017699,-3.7997601e-05,2.00471e-08,1.64158e-08,-2.50889e-08,0.048979439,-0.2071428,-0.11934347
298.755,-13.5628,-2.13853,-5.9453602,-0.00041307899,4.9937199e-08,2.8620899e-08,-6.7683899e-08,0.045106433,-0.2071428,-0.10976829
278.39801,-13.5203,1.26433,-5.61725,-0.000196083,3.89382e-08,1.48983e-08,-7.2818203e-08,0.041233428,-0.2071428,-0.10019311
257.76501,-13.5884,2.74874,-5.6681399,-0.00066698599,-2.37496e-08,-8.21097e-08,1.63091e-07,0.037360422,-0.20714281,-0.09061794
234.976,-13.8405,2.09354,-6.1777,0.00156589,-1.28868e-07,-1.89193e-07,2.9991099e-07,0.033633728,-0.20714281,-0.081404634
336.98099,-9.2370996,-3.1128099,-6.80056,0.000246165,1.0047601e-09,7.3743001e-10,-1.4156299e-09,0.070663519,-0.20714279,-0.12009857
