"Points:0","Points:2","U:0","U:1","U:2","Res:0","Res:1","Res:2"
0.046189442000000004,-0.058340035,-6.574595,-0.65716743,-7.993028,3.7055443e-08,5.1427635e-09,-5.89692e-09
0.054175562999999996,-0.056777373,-6.11042,-1.0405873,-8.918271,1.1440675e-08,-1.3100145e-09,3.034728e-10
0.051368497,-0.053825341,-6.0186033,-0.7579045,-8.788884,3.6085535e-08,3.3997771e-09,4.2206807e-09
0.059184565999999994,-0.05153938,-5.487599,-1.123402,-9.648545,1.2629019e-08,-7.835885e-10,4.1324206e-09
0.056114412999999995,-0.048856799000000006,-5.414821,-0.85110444,-9.509649,3.4630737e-08,2.4596147e-09,1.5054345e-08
0.063694559,-0.045865223,-4.8236485,-1.1980237,-10.296733,1.3060224e-08,-6.158024e-11,6.426268e-09
0.060386829,-0.043475162000000005,-4.7695103,-0.9361926,-10.150693,3.2249083e-08,2.5711706e-09,2.66582e-08
0.067651562,-0.039792709,-4.1250253,-1.2634184,-10.859637,1.2599946e-08,-2.8639205e-10,7.5097715e-09
0.064137585,-0.037718028,-4.0891175,-1.0118543,-10.709066,2.8211252e-08,4.097668e-09,3.9584403e-08
0.071021155,-0.033374514,-3.3972685,-1.3199127,-11.335776,1.1558359e-08,-1.3271177e-09,9.267679e-09
0.06733346700000001,-0.031634327000000004,-3.3790615,-1.0777913,-11.18354,2.210352e-08,8.751477e-09,4.1304535e-08
-0.060856155999999995,-0.12837936,-7.548746,-0.33942565,2.8743112,1.259584e-09,-2.5912694e-10,6.603595e-10
-0.058539249,-0.12355322,-8.204849,-0.6944409,3.6625445,1.336498e-09,-6.732564e-10,6.6655964e-10
-0.056222342,-0.11872708,-8.47402,-0.9714661,3.7043648,1.9684994e-09,-1.2089215e-09,-2.1899207e-09
-0.053905439000000006,-0.11390094,-8.590488,-1.1803802,3.7654638,2.079191e-09,-1.4594086e-09,-9.161574e-09
-0.051588532,-0.1090748,-8.667274,-1.3159137,3.8068519,2.360502e-09,-1.3206708e-09,-1.2212126e-08
-0.049271625,-0.10424867,-8.720148,-1.3663285,3.8371,1.6580961e-09,-1.1151913e-09,-9.930557e-09
-0.046954717,-0.09942252900000001,-8.748255,-1.3278508,3.8516865,8.6041696e-10,-1.1382972e-09,-5.26888e-09
-0.04463781,-0.094596393,-8.747197,-1.199522,3.8453825,8.843055e-10,-1.12060465e-10,-4.101668e-09
-0.042320903,-0.08977025699999999,-8.71054,-0.9851148,3.8140728,7.073693e-10,1.6469644e-10,-3.5122107e-09
-0.040003996,-0.084944122,-8.630579,-0.692754,3.75415,3.8226027e-09,6.981312e-10,-1.7245542e-09
-0.037687089,-0.080117986,-8.499874,-0.3354528,3.6619267,8.884413e-09,2.0385795e-09,-5.2302966e-09
-0.035370182,-0.075291842,-8.3136425,0.07030277,3.5336847,1.5142884e-08,2.9183511e-09,-9.052868e-09
-0.072468348,-0.12225572,-7.2277966,-0.34322906,3.5027373,5.5282966e-11,-1.406886e-10,-1.5118247e-10
-0.069714427,-0.11766126,-7.8114195,-0.69687325,4.373188,3.6369677e-10,-3.8518705e-10,-1.4904079e-09
-0.066960506,-0.11306681,-8.083118,-0.9688513,4.4530554,7.6808987e-10,-4.4370976e-10,-3.911381e-09
-0.064206585,-0.10847235,-8.196817,-1.1697733,4.5328875,7.298202e-10,-2.5384245e-10,-5.5432334e-09
-0.061452661,-0.10387789,-8.270431,-1.2944775,4.5876846,1.4574417e-10,-2.4016641e-10,-2.9136258e-09
-0.058698735999999994,-0.099283434,-8.319676,-1.3319051,4.6273174,8.686265e-11,-3.7421002e-10,-2.157608e-09
-0.055944815,-0.09468898199999999,-8.344051,-1.2788945,4.6474996,-4.744942e-10,-8.351265e-11,-2.6407327e-09
-0.053190894,-0.090094522,-8.339359,-1.1354523,4.6425333,-1.106406e-09,-2.2997268e-10,-2.312703e-09
-0.05043697,-0.085500069,-8.299577,-0.90693533,4.6077676,-5.6381255e-10,6.8209896e-11,-1.0711833e-09
-0.047683049000000005,-0.080905609,-8.2176075,-0.6029704,4.5389986,8.6814067e-10,6.073665e-10,-2.2733058e-09
-0.044929124,-0.07631115599999999,-8.086863,-0.23779793,4.432243,2.71435e-09,1.2637241e-09,-4.1351877e-09
-0.042175204,-0.071716696,-7.9036026,0.14838694,4.2839255,3.1309586e-09,2.1549635e-09,-8.6488186e-09
-0.083444655,-0.11505610000000001,-6.832606,-0.34445173,4.1297545,8.7739685e-12,-1.5309923e-10,-3.9919723e-10
-0.080278121,-0.11073440000000001,-7.337485,-0.6981347,5.0660114,5.439499e-11,-2.895028e-10,-2.5471505e-09
-0.077111587,-0.10641269,-7.6126294,-0.96527815,5.1760993,1.02743786e-10,-1.509758e-10,-4.065509e-09
-0.073945053,-0.10209098,-7.723477,-1.1580805,5.270513,3.7363357e-10,-5.5691902e-11,-3.3297887e-09
-0.070778519,-0.097769275,-7.793174,-1.2718806,5.3357058,2.406777e-10,-1.3412225e-10,-1.7201023e-09
-0.067611985,-0.093447573,-7.837729,-1.2965026,5.3824463,-4.5769666e-10,-9.535822e-11,-2.385886e-09
-0.064445451,-0.089125864,-7.8573427,-1.229362,5.406336,-1.207173e-09,-2.238671e-10,-2.3575477e-09
-0.061278917,-0.084804155,-7.8484936,-1.071796,5.401133,-1.15503e-09,1.1108352e-11,-1.2055372e-09
-0.058112383,-0.080482453,-7.8057175,-0.83060014,5.361605,-7.6950696e-11,4.2013243e-10,-8.771656e-10
-0.054945849000000005,-0.076160744,-7.722752,-0.5167805,5.283044,1.6933067e-09,7.762869e-10,-1.6791265e-09
-0.051779310999999995,-0.071839042,-7.593943,-0.14550696,5.161286,3.561777e-09,8.243052e-10,-2.8490923e-09
-0.048612777,-0.067517333,-7.416599,0.22075851,4.992999,3.88554e-09,9.2563585e-10,-6.3500134e-09
-0.0936727,-0.10682935,-6.414614,-0.34773254,4.7407284,1.2383872e-10,-1.4620374e-10,-9.0147506e-10
-0.09012299,-0.10282025,-6.8166194,-0.69994956,5.7294354,1.1343399e-10,-1.3717508e-10,-2.7333338e-09
-0.086573273,-0.09881117199999999,-7.082193,-0.96186835,5.8646894,2.1174824e-10,-1.2057287e-10,-3.1813185e-09
-0.083023563,-0.094802082,-7.1828084,-1.1462212,5.971099,2.607306e-10,-6.867256e-11,-1.752125e-09
-0.079473846,-0.090792999,-7.2440157,-1.2488506,6.044049,-3.3262235e-10,-2.2876137e-10,-2.0037447e-09
-0.075924136,-0.086783916,-7.280889,-1.2607846,6.0952997,-8.738645e-10,-2.2824449e-10,-2.2264226e-09
-0.072374418,-0.082774825,-7.293918,-1.1801307,6.1205854,-1.3432562e-09,-9.1981214e-11,-1.6156123e-09
-0.068824708,-0.078765742,-7.27986,-1.009527,6.113255,-7.98163e-10,2.628104e-10,-1.7287076e-10
-0.06527499099999999,-0.074756652,-7.234045,-0.75722396,6.0675783,2.657088e-10,6.263871e-10,-1.251208e-09
-0.061725277,-0.07074756900000001,-7.1509433,-0.43535334,5.97845,1.5186553e-09,8.509567e-10,-2.356046e-09
-0.05817556,-0.066738486,-7.0258994,-0.059734788,5.841674,2.6754248e-09,7.221824e-10,-3.4639462e-09
-0.054625846,-0.06272939599999999,-6.8569627,0.28711656,5.6542516,3.4187762e-09,9.864627e-10,-5.8717484e-09
-0.10309381,-0.097695634,-5.9501963,-0.35074472,5.2955155,6.737014e-11,-6.806479e-11,-1.0603705e-09
-0.09919215699999999,-0.09403353199999999,-6.2457414,-0.70170116,6.3342886,1.6321652e-10,-8.4319954e-11,-2.3647522e-09
-0.095290504,-0.09037143,-6.4964213,-0.95792896,6.495116,-2.1073768e-10,-4.74022e-11,-2.1382334e-09
-0.091388844,-0.08670932099999999,-6.5812726,-1.1339076,6.6153393,-6.744008e-10,-2.4294122e-10,-1.5172339e-09
-0.08748719099999999,-0.083047219,-6.6298876,-1.225825,6.696981,-9.91169e-10,-1.8967773e-10,-1.8605928e-09
-0.083585538,-0.079385117,-6.6561804,-1.2260647,6.7528467,-1.6182464e-09,-1.5529207e-10,-1.6753563e-09
-0.079683885,-0.075723015,-6.660679,-1.1332694,6.7793255,-1.6081956e-09,1.0603399e-10,-8.4797463e-10
-0.075782225,-0.072060913,-6.6405463,-0.95133746,6.7695,-7.1191525e-10,4.5937193e-10,-3.544662e-10
-0.071880572,-0.06839881099999999,-6.591704,-0.6898267,6.717449,3.919005e-10,7.3257395e-10,-1.3698909e-09
-0.067978919,-0.064736709,-6.5093956,-0.36179447,6.6179743,1.1444622e-09,8.278528e-10,-2.7205982e-09
-0.064077258,-0.061074603,-6.389777,0.016607823,6.467007,1.3809888e-09,8.698306e-10,-4.1756363e-09
-0.060175605,-0.057412501,-6.2314105,0.34547275,6.261849,2.1248183e-09,1.031509e-09,-5.942215e-09
-0.11164358,-0.08774678400000001,-5.4216547,-0.35382232,5.788438,1.10274526e-10,-1.0975265e-11,-1.0388453e-09
-0.10742312,-0.08446195,-5.61339,-0.7033966,6.869535,-7.326531e-11,4.7710218e-11,-1.800475e-09
-0.10320266,-0.081177115,-5.84706,-0.9537676,7.060323,-3.589235e-10,-4.167825e-11,-1.034323e-09
-0.09898219300000001,-0.077892281,-5.916515,-1.1217736,7.19453,-3.9073894e-10,5.8847528e-12,-1.376798e-09
-0.094761729,-0.07460744700000001,-5.9518123,-1.2037159,7.285233,-7.1595824e-10,-4.1447762e-11,-1.4123616e-09
-0.09054125800000001,-0.071322605,-5.966729,-1.1935115,7.3459883,-1.133973e-09,9.796297e-11,-9.530398e-10
-0.086320795,-0.068037771,-5.9622493,-1.0902075,7.373813,-8.6851354e-10,3.9165263e-10,-3.9532756e-11
-0.082100332,-0.064752936,-5.9361076,-0.89879954,7.361687,-4.0901002e-10,6.8077316e-10,-5.256368e-10
-0.077879868,-0.061468102000000004,-5.884881,-0.6299837,7.3036785,6.1664646e-10,8.35868e-10,-1.4265125e-09
-0.073659405,-0.058183267999999996,-5.804579,-0.2975228,7.194625,1.0730015e-09,7.620149e-10,-2.8797262e-09
-0.069438942,-0.054898432999999996,-5.6920853,0.0824805,7.030674,4.900781e-10,1.0449972e-09,-4.7781663e-09
-0.065218478,-0.051613599,-5.546301,0.39534587,6.8095803,6.311657e-10,1.017049e-09,-6.3735004e-09
-0.11925305,-0.077064089,-4.837704,-0.35769436,6.224543,1.06594636e-10,-3.579203e-11,-8.4328067e-10
-0.11474895,-0.074183464,-4.92227,-0.7052856,7.3373995,7.684242e-11,3.1275975e-11,-9.557207e-10
-0.11024485,-0.071302839,-5.1372976,-0.95000386,7.5583353,6.0288896e-10,2.0437041e-10,-7.6004836e-10
-0.10574075,-0.068422213,-5.190336,-1.1105716,7.7065353,1.2419706e-09,3.448233e-10,-7.967941e-10
-0.10123665,-0.065541588,-5.2124743,-1.1834031,7.8052454,1.7458494e-09,4.0325016e-10,-5.5206084e-10
-0.09673254199999999,-0.062660962,-5.2163033,-1.1640126,7.870051,1.3396736e-09,5.937199e-10,5.874937e-11
-0.092228435,-0.059780340999999994,-5.203371,-1.0518363,7.89865,7.7614937e-10,8.334539e-10,1.790576e-11
-0.087724335,-0.056899715,-5.1720543,-0.85274976,7.8840566,8.6022117e-10,9.865416e-10,-9.602888e-10
-0.083220229,-0.05401909,-5.1196165,-0.5783508,7.820366,1.276994e-09,8.7066e-10,-1.7069443e-09
-0.07871612900000001,-0.051138468,-5.042793,-0.24294223,7.702506,1.381055e-09,5.6843547e-10,-3.0258875e-09
-0.07421203,-0.048257842999999995,-4.9392195,0.13043313,7.526941,1.0064086e-09,1.1054268e-09,-5.1653704e-09
-0.069707923,-0.045377217000000004,-4.8079476,0.436771,7.2917504,4.923073e-10,1.410423e-09,-6.956196e-09
-0.033340592,-0.07103537,-8.096898,0.35645592,3.3898182,2.0683702e-08,3.484047e-09,-1.1453823e-08
-0.031598315,-0.067348562,-7.876675,0.60659105,3.2450306,4.687337e-08,5.5823732e-09,-8.527407e-09
-0.039759893,-0.067662828,-7.692019,0.43342462,4.117745,4.2323112e-10,4.9163282e-09,-1.9633488e-08
-0.037683196,-0.064149544,-7.476759,0.6822327,3.9517448,2.6494435e-08,3.005417e-09,-6.6498096e-09
-0.045833505999999996,-0.063702874,-7.2140174,0.5046634,4.80479,-3.578469e-09,5.2547873e-09,-2.0151667e-08
-0.043441493,-0.06039565400000001,-7.0081825,0.7515778,4.617686,1.7054623e-08,3.1040042e-09,-8.94522e-09
-0.051508757999999995,-0.059189942,-6.666046,0.5694468,5.4456506,-3.6694998e-09,4.950033e-09,-1.9691953e-08
-0.048824292000000005,-0.056120116,-6.4727864,0.81401604,5.238819,7.214445e-09,3.3370133e-09,-1.2073578e-08
-0.056747854,-0.054177992,-6.0544558,0.6260146,6.034461,-8.8374746e-10,4.4142947e-09,-1.8558431e-08
-0.053794008,-0.051371075,-5.8760734,0.8681602,5.809124,-1.2260656e-09,3.6432521e-09,-1.5677868e-08
-0.06150879,-0.048710413,-5.3854384,0.6738998,6.565247,1.8998758e-09,3.877215e-09,-1.6921183e-08
-0.058309883,-0.04618888,-5.224226,0.9136822,6.322934,-6.6785564e-09,4.482557e-09,-1.8257552e-08
-0.065747127,-0.042829119000000006,-4.6651287,0.7132307,7.032522,4.6225974e-09,3.5859753e-09,-1.5248473e-08
-0.062329639000000006,-0.040613542999999995,-4.523265,0.95073736,6.775147,-3.325254e-09,6.5035874e-09,-2.0338312e-08
-0.023535877,-0.06514804099999999,-7.872928,0.83626217,2.3295872,1.5642e-08,2.3007116e-09,-9.57045e-09
-0.021505235,-0.059316244000000004,-7.395305,1.1988293,2.0930161,9.299442e-09,2.2203195e-09,-8.6080485e-09
-0.01947459,-0.053484450999999995,-6.8454914,1.531015,1.8257428,8.9552e-09,1.0878604e-09,-5.7290888e-09
-0.017443946000000002,-0.047652658,-6.2331862,1.8231798,1.5349885,8.143322e-09,1.0535056e-09,-5.834878e-09
-0.015413302,-0.041820865,-5.5528226,2.0700018,1.247459,7.1763457e-09,9.458924e-10,-4.804654e-09
-0.013382658,-0.035989072000000004,-4.786547,2.272141,0.9015742,6.2187646e-09,1.4689342e-09,-4.4662256e-09
-0.017443424,-0.06689842,-8.094623,0.76041764,1.6001022,1.961565e-08,2.6005533e-09,-4.8745554e-09
-0.015992235,-0.06060046,-7.5730476,1.1456828,1.4099592,1.1069264e-08,2.6190583e-09,-9.157712e-09
-0.014541048999999999,-0.054302495,-6.966699,1.4991472,1.1898972,1.0693593e-08,6.596206e-10,-5.6596603e-09
-0.013089861999999999,-0.048004534,-6.2855396,1.8091509,0.9505133,1.0135111e-08,1.2214955e-09,-5.9544516e-09
-0.011638674,-0.041706569,-5.537521,2.0695329,0.72986245,9.604064e-09,1.4125852e-09,-5.740372e-09
-0.010187487,-0.035408609,-4.71657,2.281646,0.43309605,9.62114e-09,2.8351077e-09,-6.016102e-09
-0.011210125,-0.068095461,-8.2475,0.67947143,0.85776424,1.7924679e-08,1.9027349e-09,-4.764269e-09
-0.010367491999999999,-0.06141996,-7.6978974,1.0860999,0.7184671,1.0543893e-08,1.9785533e-09,-6.5456898e-09
-0.0095248595,-0.05474446,-7.053667,1.4601133,0.55305785,8.7343635e-09,5.6621074e-10,-3.5778491e-09
-0.0086822268,-0.048068955999999996,-6.325743,1.7875838,0.3736002,7.473836e-09,7.679203e-10,-3.510611e-09
-0.007839594,-0.041393451,-5.530576,2.06141,0.21761616,6.2715575e-09,5.8835403e-10,-2.652596e-09
-0.0069969613,-0.034717947,-4.653453,2.2824526,-0.022069713,5.851771e-09,1.0062309e-09,-2.390113e-09
-0.0048865746000000005,-0.06872629400000001,-8.324999,0.5942175,0.10498358,1.8313248e-08,1.7053275e-09,-5.0687516e-09
-0.004672064,-0.061766144,-7.7572145,1.0201831,0.015503227,1.0520208e-08,1.8547479e-09,-5.693934e-09
-0.0044575534000000005,-0.054805998,-7.085582,1.4134324,-0.12788932,8.219936e-09,5.7205474e-10,-3.1592209e-09
-0.0042430428,-0.047845852,-6.322852,1.757699,-0.29180092,6.758371e-09,9.211156e-10,-3.0250835e-09
-0.0040285322,-0.040885706,-5.4909854,2.044798,-0.41950867,5.4327476e-09,7.061499e-10,-2.2484659e-09
-0.0038140215999999997,-0.033925559,-4.574882,2.2749279,-0.64825153,5.1847278e-09,9.984499e-10,-1.9188087e-09
0.0014749945,-0.068786241,-8.32701,0.5053221,-0.93251103,1.7946636e-08,1.4323043e-09,-5.3941327e-09
0.0010515724,-0.061636575,-7.7505865,0.94811666,-0.9866911,1.0448321e-08,1.927837e-09,-5.094491e-09
0.0006281503599999999,-0.054486904,-7.062028,1.3589035,-1.0589817,8.136154e-09,5.805507e-10,-2.8946716e-09
0.00020472832999999998,-0.047337240999999995,-6.2759905,1.7191854,-1.1306792,6.34051e-09,1.1642659e-09,-2.6363216e-09
-0.00021869368999999998,-0.040187575,-5.417878,2.019422,-1.1652639,4.912091e-09,8.910566e-10,-1.9153668e-09
-0.00064211572,-0.033037908,-4.477698,2.2590883,-1.2707462,4.511641e-09,1.0699697e-09,-1.5850693e-09
0.007822114,-0.068276897,-8.254211,0.4134619,-2.0088468,1.7996369e-08,1.0826364e-09,-5.5974674e-09
0.0067606741,-0.06103351,-7.6785297,0.8701276,-1.9957813,1.05129105e-08,2.1242164e-09,-4.680166e-09
0.0056992341000000005,-0.053790125999999994,-6.983882,1.2965068,-1.9871604,8.163039e-09,8.2296353e-10,-2.6434424e-09
0.004637794099999999,-0.046546739000000004,-6.1865897,1.6717485,-1.9658725,6.254519e-09,1.4096427e-09,-2.4233993e-09
0.0035763544,-0.039303351,-5.313796,1.9849693,-1.907584,4.609021e-09,1.0771997e-09,-1.6777626e-09
0.0025149144,-0.032059968,-4.363588,2.2347622,-1.8865899,4.0484576e-09,1.1609351e-09,-1.3702193e-09
0.014102844,-0.067202993,-8.107762,0.31950605,-3.0690212,1.8171523e-08,6.4603745e-10,-5.558732e-09
0.012412857,-0.059961475,-7.541797,0.7867168,-2.992381,1.0616351e-08,2.2751763e-09,-4.3704405e-09
0.010722872,-0.052719958,-6.8519053,1.2264054,-2.9049022,8.2704394e-09,1.0799125e-09,-2.3916669e-09
0.0090328855,-0.045478437000000003,-6.0554934,1.6153897,-2.792323,6.255247e-09,1.5681049e-09,-2.248486e-09
0.0073428997,-0.03823692,-5.1802077,1.941318,-2.6421633,4.539874e-09,1.1059321e-09,-1.519454e-09
0.005652914300000001,-0.030995401000000002,-4.233797,2.201755,-2.4955924,3.9325756e-09,1.3116913e-09,-1.2373704e-09
0.020265336999999998,-0.065571688,-7.8893466,0.22452821,-4.103362,1.822484e-08,5.0310206e-10,-5.1789493e-09
0.017965751000000002,-0.058426727000000005,-7.3414426,0.69865865,-3.9675484,1.0648468e-08,2.5121272e-09,-4.1446753e-09
0.015666166000000002,-0.051281765,-6.666983,1.1490145,-3.804522,8.308741e-09,1.2786004e-09,-2.0943303e-09
0.013366581,-0.044136807,-5.883481,1.5502566,-3.60413,6.276782e-09,1.3534279e-09,-2.0944952e-09
0.011066996,-0.036991846,-5.0180545,1.8884736,-3.365008,4.5688924e-09,9.831078e-10,-1.4026427e-09
0.0087674102,-0.029846884,-4.0889506,2.1599998,-3.0968337,3.955437e-09,1.2997458e-09,-1.165053e-09
0.026258925,-0.063395843,-7.6016006,0.12953243,-5.1025963,1.8092157e-08,1.1304495e-09,-4.455125e-09
0.023377821,-0.056439847,-7.079467,0.60681486,-4.912694,1.0580516e-08,2.8399156e-09,-3.952087e-09
0.020496717,-0.049483854,-6.430625,1.0649393,-4.678821,8.2318925e-09,9.099071e-10,-1.7463515e-09
0.017615613000000002,-0.042527862,-5.671632,1.4766804,-4.3957243,6.3259806e-09,1.185381e-09,-1.936501e-09
0.014734508,-0.035571869,-4.8281846,1.8265451,-4.071758,4.6483217e-09,8.968632e-10,-1.3008012e-09
0.011853404,-0.028615877,-3.9292924,2.109547,-3.6887805,4.024337e-09,1.2758464e-09,-1.0960429e-09
0.032036102999999996,-0.060697027,-7.248255,0.03464931,-6.0581694,1.7830386e-08,1.6826067e-09,-3.4511871e-09
0.028610077,-0.054018449,-6.7589254,0.51194006,-5.8197465,1.0343004e-08,2.673978e-09,-3.7868992e-09
0.025184052000000002,-0.047339872000000005,-6.145283,0.9747794,-5.5210176,8.0286755e-09,6.178491e-10,-1.3042438e-09
0.021758027000000003,-0.04066129,-5.421765,1.3950573,-5.1618104,6.288526e-09,1.0575116e-09,-1.7345877e-09
0.018332003,-0.033982713,-4.61185,1.7556922,-4.7586355,4.6805626e-09,8.4059254e-10,-1.186381e-09
0.014905976999999999,-0.027304132999999998,-3.7552621,2.0504386,-4.2691975,4.192953e-09,1.2925967e-09,-1.0355727e-09
0.037546907000000004,-0.057492804,-6.8327885,-0.08742084,-6.961677,1.7470711e-08,2.246255e-09,-2.1866038e-09
0.033621583,-0.051176995,-6.3826623,0.41538873,-6.680631,9.969543e-09,2.2635904e-09,-2.371382e-09
0.029696258,-0.04486119,-5.813093,0.87963426,-6.324239,7.632717e-09,4.3503784e-10,-7.9536056e-10
0.025770932000000003,-0.038545381000000004,-5.135487,1.3061363,-5.8970504,6.1411844e-09,9.720326e-10,-7.168638e-10
0.021845607000000003,-0.032229573,-4.3702607,1.6762683,-5.4218564,4.7222177e-09,8.1516754e-10,-1.0554762e-09
0.017920282,-0.025913766,-3.5674353,1.982749,-4.8358026,4.353393e-09,1.3312358e-09,-9.966622e-10
0.042743478,-0.053805556,-6.359499,-0.20790902,-7.805484,1.6942675e-08,1.1777432e-09,-6.253469e-10
0.038373049,-0.047933757,-5.9543505,0.3185668,-7.4880457,9.480062e-09,1.9535393e-09,-1.6045079e-10
0.034002621000000004,-0.042061955,-5.4369087,0.78074485,-7.082278,7.0634933e-09,3.1314693e-10,8.9868724e-10
0.029632192,-0.036190152,-4.814857,1.2108067,-6.5966206,5.8926917e-09,9.2172914e-10,7.0640455e-10
0.025261763,-0.030318351,-4.1048923,1.5887855,-6.057911,4.702703e-09,8.177586e-10,-2.97249e-10
0.020891335,-0.024446551,-3.366354,1.9065905,-5.3865733,4.533988e-09,1.4091668e-09,-8.9523994e-10
0.047587652,-0.049672525,-5.834207,-0.32341903,-8.583497,1.6286917e-08,-4.461997e-10,1.2891271e-09
0.042833025999999996,-0.044318925999999995,-5.4791937,0.22222272,-8.2360735,8.867263e-09,1.8260533e-09,2.2573865e-09
0.038078398,-0.038965326,-5.0208144,0.6789673,-7.7899117,6.287132e-09,3.764351e-10,3.1087344e-09
0.033323772,-0.033611726,-4.462804,1.1098505,-7.2563543,5.48862e-09,9.0592794e-10,2.3602296e-09
0.028569145,-0.028258126,-3.8175766,1.4937736,-6.6632433,4.5904653e-09,8.382562e-10,7.900483e-10
0.023814518,-0.022904526,-3.1522548,1.8221064,-5.919527,4.692437e-09,1.5305127e-09,-7.980874e-10
0.052043470999999994,-0.04513125900000001,-5.2626033,-0.43318123,-9.2897835,1.5464636e-08,-9.242999e-10,3.6684724e-09
0.046971745999999995,-0.040362764,-4.962091,0.1272573,-8.9184475,8.144172e-09,1.9815907e-09,4.941601e-09
0.04190002,-0.035594266,-4.5682583,0.5754028,-8.440986,5.3076996e-09,5.2348453e-10,5.5649507e-09
0.036828294,-0.030825771000000002,-4.081264,1.004259,-7.870621,4.8996167e-09,7.5705153e-10,4.3071515e-09
0.031756569,-0.026057273,-3.5091162,1.3920467,-7.232487,4.364547e-09,5.3070426e-10,2.1269255e-09
0.026684843,-0.021288779,-2.9242406,1.7295588,-6.432808,4.81541e-09,1.6457962e-09,3.9127902e-12
0.056075096,-0.040218193,-4.6509137,-0.5361736,-9.919221,1.42740255e-08,-7.4918205e-10,1.0344475e-08
0.050759364,-0.036094315,-4.40864,0.034285262,-9.529943,7.2987616e-09,2.4985627e-09,8.164797e-09
0.045443632000000005,-0.031970438,-4.0836186,0.471446,-9.0302105,4.1071337e-09,7.5742e-10,6.877243e-09
0.040127899,-0.02784656,-3.6730618,0.89535576,-8.434298,4.0859622e-09,4.5450818e-10,6.3550334e-09
0.034812167000000005,-0.023722682000000002,-3.1813686,1.2846632,-7.7608075,4.0021964e-09,2.954679e-10,3.8890953e-09
0.029496433,-0.019598803999999997,-2.6807506,1.6294676,-6.9284625,4.871966e-09,1.5651048e-09,1.4767284e-09
0.059640661,-0.034967117,-4.005966,-0.6306904,-10.470331,1.2335268e-08,1.7655274e-10,1.07427205e-08
0.054160785,-0.031539973,-3.8260376,-0.08325844,-10.071662,6.142331e-09,3.2781244e-09,1.1984109e-08
0.048680909,-0.028112827000000003,-3.5746925,0.3689139,-9.561928,2.6386284e-09,8.3923546e-10,7.0909745e-09
0.043201033,-0.024685681,-3.2467048,0.7847502,-8.954672,2.9852294e-09,3.8462472e-10,6.604975e-09
0.037721157000000005,-0.021258537,-2.8449476,1.1730506,-8.254988,3.414653e-09,3.912865e-10,5.5462426e-09
0.032241277,-0.017831391000000002,-2.4225695,1.5222638,-7.4168324,4.8087507e-09,1.4571181e-09,3.6415588e-09
0.062709719,-0.02942038,-3.332741,-0.71589845,-10.943418,9.134046e-09,1.8494858e-09,9.648637e-09
0.05714990599999999,-0.026732672000000002,-3.2182207,-0.19681409,-10.548015,4.3017003e-09,3.673286e-09,1.1361157e-08
0.051590095999999995,-0.024044963,-3.0458395,0.26902446,-10.046509,8.348912e-10,1.1432919e-09,7.207729e-09
0.046030283,-0.021357253,-2.8086035,0.67342526,-9.448932,1.5775541e-09,6.528574e-10,6.876655e-09
0.040470473,-0.018669546000000002,-2.513248,1.0573659,-8.743162,2.560321e-09,7.180688e-10,6.30438e-09
0.03491066,-0.015981836,-2.1632433,1.4091812,-7.8910074,4.5451043e-09,1.4277359e-09,5.5696527e-09
-0.029381777999999997,-0.062725894,-7.561688,0.91561186,3.036656,2.2796996e-08,1.4562845e-08,-5.0793354e-08
-0.02669098,-0.057167377000000005,-7.1090207,1.2704421,2.7361104,2.301443e-08,2.0172994e-09,-1.123125e-08
-0.024000182999999998,-0.05160886,-6.5889664,1.5936402,2.398629,1.9563672e-08,2.1357605e-09,-1.2953983e-08
-0.021309385,-0.04605034400000001,-6.0107327,1.8761206,2.0311058,1.6570947e-08,1.552525e-09,-1.0535547e-08
-0.018618587,-0.040491827,-5.3678265,2.1127775,1.640134,1.5064732e-08,2.7998492e-09,-8.897322e-09
-0.01592779,-0.03493331,-4.632894,2.3050365,1.2290971,1.3654518e-08,4.21605e-09,-9.360657e-09
-0.034929778,-0.059653476,-7.16554,0.99594,3.6984453,-4.9378834e-10,7.660111e-09,-3.112685e-08
-0.031499643,-0.054174624000000005,-6.7118073,1.3582897,3.3224518,5.328727e-09,1.4176816e-09,-4.774805e-09
-0.028069509,-0.048695777,-6.187175,1.6841879,2.9017365,3.6582444e-09,1.3673214e-09,-4.741707e-09
-0.024639374,-0.043216925,-5.603413,1.9644103,2.4429548,2.810282e-09,1.5160663e-09,-4.360187e-09
-0.02120924,-0.037738077,-4.968616,2.1947093,1.9489316,2.4467468e-09,1.7674376e-09,-3.4338223e-09
-0.017779104,-0.032259226,-4.249355,2.3771653,1.4695308,3.478625e-09,2.0923545e-09,-3.1886547e-09
-0.040182106,-0.056084558,-6.7084618,1.0690745,4.3238945,-3.486016e-09,6.499963e-09,-2.8114277e-08
-0.036055341,-0.050769582,-6.2671227,1.4377319,3.880255,2.890067e-09,1.1439111e-09,-4.765842e-09
-0.031928577,-0.045454605999999995,-5.7547994,1.7654959,3.3851213,1.9004196e-09,1.1419476e-09,-4.237994e-09
-0.027801807999999997,-0.04013963,-5.1838527,2.04325,2.8457782,1.7087495e-09,1.2654783e-09,-3.4457492e-09
-0.023675043,-0.034824654,-4.5731173,2.2672803,2.2658558,1.7661247e-09,1.4371977e-09,-2.8670135e-09
