"Points:0","Points:2","U:0","U:1","U:2","Res:0","Res:1","Res:2"
0.031756569,-0.026057273,-4.843616,2.00834,-7.5925627,4.2192085e-09,8.1504503e-10,-5.1690643e-09
0.026684843000000003,-0.021288778999999997,-3.9598694,2.5876439,-6.7128215,3.187981e-09,1.6302532e-09,-5.2367453e-09
0.056075096,-0.040218193,-6.464465,-0.5560585,-10.60365,6.328132e-08,2.6614015e-09,-9.4122665e-09
0.050759363999999994,-0.036094314999999995,-6.1084323,0.035025995,-10.177833,2.983877e-08,4.2693182e-09,-7.078434e-09
0.045443632,-0.031970438000000004,-5.6446137,0.5545763,-9.623904,1.6479834e-08,1.7588171e-09,-4.179323e-09
0.04012789900000001,-0.02784655999999999,-5.0530696,1.1721966,-8.950716,1.0160866e-08,1.0644112e-09,-3.2589402e-09
0.03481216700000001,-0.023722682000000005,-4.333083,1.8190967,-8.183478,5.726267e-09,5.502694e-10,-3.6737189e-09
0.029496433000000006,-0.01959880399999999,-3.5914862,2.4161272,-7.2554965,4.333088e-09,1.5225573e-09,-4.2651833e-09
0.059640661000000005,-0.034967117,-5.4793286,-0.6620849,-11.2033825,6.899687e-08,3.278494e-09,-9.701065e-09
0.05416078499999999,-0.031539973,-5.2076592,-0.08120473,-10.769201,3.388328e-08,4.802318e-09,-2.0168807e-09
0.048680909,-0.028112827,-4.850086,0.4197494,-10.210613,1.9067718e-08,1.6718479e-09,-4.3943302e-09
0.043201033000000014,-0.024685680999999998,-4.3876886,0.99657404,-9.5325575,1.2668223e-08,8.6204355e-10,-3.581707e-09
0.037721157,-0.021258536999999997,-3.8151233,1.6239223,-8.739589,7.6747275e-09,5.673327e-10,-2.4996978e-09
0.032241277,-0.017831391,-3.2061248,2.228185,-7.7971416,5.969961e-09,1.3397274e-09,-2.6975866e-09
0.06270971899999998,-0.029420380000000003,-4.459218,-0.7571977,-11.705081,7.4008845e-08,4.1329513e-09,-1.04614175e-08
0.05714990599999999,-0.026732672000000002,-4.2821116,-0.19626364,-11.278933,3.7459223e-08,4.7058135e-09,-1.7497016e-09
0.051590095999999995,-0.024044962999999996,-4.0401793,0.2968087,-10.737054,2.1676232e-08,1.6709414e-09,-4.0391823e-09
0.046030283,-0.021357252999999996,-3.7164989,0.82901573,-10.079214,1.5664968e-08,9.0413643e-10,-3.515675e-09
0.04047047299999999,-0.018669546000000002,-3.3102827,1.4265213,-9.286806,1.0243834e-08,7.3638723e-10,-2.5678404e-09
0.03491066,-0.015981836000000003,-2.8234956,2.0279431,-8.327494,8.33554e-09,1.167625e-09,-1.8174136e-09
-0.029381778000000004,-0.062725894,-10.604715,1.263695,4.5556984,-2.9744902e-08,7.3457525e-09,-1.0334508e-07
-0.026690979999999996,-0.05716737700000002,-10.023366,1.8253235,4.123916,-1.458716e-09,-1.7448307e-09,-4.515506e-08
-0.024000183000000005,-0.051608860000000006,-9.358188,2.3326035,3.6316977,1.1792144e-09,-1.903877e-09,-4.9580308e-08
-0.021309384999999997,-0.046050344000000014,-8.586387,2.764512,3.0887156,2.9070846e-09,-2.3198632e-09,-4.66338e-08
-0.018618587000000002,-0.040491827,-7.6756606,3.1145205,2.5051112,4.3156634e-09,-1.0430123e-09,-4.2395975e-08
-0.015927789999999997,-0.034933309999999995,-6.584024,3.3844326,1.8844142,3.4493384e-09,3.146777e-10,-4.2163155e-08
-0.034929777999999995,-0.05965347599999999,-10.020498,1.3842748,5.5467386,-3.592072e-08,3.893732e-09,-6.64723e-08
-0.031499642999999994,-0.05417462400000001,-9.428742,1.954669,4.9989014,-5.24995e-09,2.2300094e-10,-1.8715744e-08
-0.028069509000000003,-0.048695776999999996,-8.747215,2.4603019,4.381058,-4.0161043e-09,1.7128077e-10,-1.8475381e-08
-0.02463937399999999,-0.043216925,-7.959715,2.885475,3.7015343,-2.8259526e-09,3.6238484e-10,-1.684264e-08
-0.021209239999999997,-0.03773807700000001,-7.057153,3.2265985,2.9650655,-1.823669e-09,6.669912e-10,-1.3926524e-08
-0.017779104,-0.032259226,-5.9891353,3.48506,2.2464466,-3.9411402e-10,8.0650614e-10,-1.3920293e-08
-0.040182106,-0.056084558,-9.3710375,1.4980814,6.4924254,-3.941905e-08,3.6887218e-09,-6.503467e-08
-0.036055341000000005,-0.050769582,-8.785122,2.0713637,5.836501,-7.985148e-09,1.2071795e-10,-1.8159957e-08
-0.031928577,-0.045454606,-8.100382,2.570508,5.103765,-5.474155e-09,8.622058e-11,-1.622629e-08
-0.027801807999999997,-0.04013963,-7.3128605,2.986984,4.3021183,-3.2472933e-09,2.7152425e-10,-1.3478664e-08
-0.023675043000000003,-0.034824654000000003,-6.4380894,3.3195953,3.436653,-1.7296575e-09,4.9933885e-10,-1.103021e-08
-0.019548277999999995,-0.029509680000000007,-5.3857794,3.5685406,2.6091273,4.1121778e-10,7.970218e-10,-1.0026821e-08
-0.04509642,-0.052049584999999995,-8.647503,1.6018026,7.386484,-3.9300648e-08,3.3878347e-09,-6.3726475e-08
-0.040325138999999996,-0.04697834700000001,-8.075926,2.1743095,6.630742,-9.979607e-09,6.6128984e-11,-1.7436351e-08
-0.03555385800000001,-0.04190710599999999,-7.397058,2.664737,5.7919984,-6.250764e-09,8.114606e-11,-1.4486327e-08
-0.030782575,-0.03683586800000001,-6.6208997,3.0714507,4.8787613,-3.4095975e-09,1.9832917e-10,-1.1146295e-08
-0.026011291999999995,-0.031764627000000004,-5.782866,3.3959281,3.8979764,-1.2238748e-09,4.2537002e-10,-8.623794e-09
-0.021240011000000007,-0.026693389,-4.780824,3.6360884,2.9511836,5.017557e-10,6.7440636e-10,-7.622426e-09
-0.04963894199999999,-0.04759041200000001,-7.845365,1.6901473,8.218627,-3.880207e-08,3.0442646e-09,-6.192409e-08
-0.04428265600000001,-0.04283600299999999,-7.290347,2.2604368,7.3713365,-1.1213535e-08,1.6799111e-10,-1.6752207e-08
-0.03892637400000001,-0.03808159400000001,-6.626262,2.7427387,6.4345407,-6.590965e-09,1.0699892e-10,-1.2743243e-08
-0.033570088,-0.03332718500000001,-5.8759055,3.1401935,5.418836,-3.213581e-09,1.9241225e-10,-9.08024e-09
-0.028213805000000005,-0.028572774000000006,-5.088212,3.4568224,4.3336987,-7.7753504e-10,4.0687248e-10,-6.4656906e-09
-0.022857521,-0.023818363000000002,-4.1652665,3.6894197,3.271641,4.598195e-10,5.765096e-10,-5.4791864e-09
-0.05377323599999999,-0.042742874000000014,-6.9624844,1.7598988,8.977733,-3.920288e-08,2.8729663e-09,-6.037633e-08
-0.047898851,-0.03837239699999999,-6.427155,2.328203,8.050079,-1.1550924e-08,3.4006384e-10,-1.5870738e-08
-0.042024463,-0.03400191699999999,-5.7919645,2.804627,7.026019,-6.2614367e-09,1.681053e-10,-1.1009579e-08
-0.03615007900000001,-0.029631438000000003,-5.08733,3.1944046,5.9191136,-2.6929496e-09,2.0524284e-10,-7.2993434e-09
-0.030275691000000004,-0.025260958999999996,-4.365905,3.5037575,4.741649,-3.3790773e-10,4.0539821e-10,-4.7682494e-09
-0.02440130500000001,-0.020890478000000007,-3.5423038,3.7298253,3.5737836,5.582216e-10,4.975367e-10,-3.7894914e-09
-0.05746175,-0.037542935,-5.997367,1.8109298,9.652105,-3.986257e-08,2.935804e-09,-5.7852095e-08
-0.051143456,-0.033617295,-5.4903445,2.378153,8.658591,-1.0994672e-08,4.9717197e-10,-1.458075e-08
-0.04482516300000001,-0.029691651000000003,-4.9037457,2.8512976,7.5611973,-5.6086837e-09,2.3904806e-10,-9.33635e-09
-0.038506868999999985,-0.025766007999999996,-4.267892,3.235218,6.376659,-2.147348e-09,2.4922522e-10,-5.8479808e-09
-0.032188576,-0.021840366,-3.6287434,3.5379717,5.1206174,8.5503625e-11,3.8005746e-10,-3.5998253e-09
-0.025870281999999998,-0.017914722,-2.9189222,3.7584765,3.8590882,6.992198e-10,4.6938453e-10,-2.7776181e-09
-0.013118250999999997,-0.031750001,-6.0323076,3.4911969,1.2905525,1.8265064e-09,1.1310248e-09,-4.2484178e-08
-0.014589198,-0.029085999000000005,-5.461196,3.5888457,1.6025761,1.682272e-09,1.0974769e-09,-2.1608574e-08
-0.016003079999999992,-0.026390181999999998,-4.849623,3.669221,1.8608377,1.5339163e-09,1.4411725e-09,-1.594641e-08
-0.017368716999999995,-0.023668849999999998,-4.2471642,3.7339914,2.1109774,1.4708251e-09,1.5125083e-09,-1.24222055e-08
-0.018692598000000005,-0.02092645100000001,-3.6496732,3.7848427,2.3581152,1.6481749e-09,1.3475849e-09,-9.32241e-09
-0.019978637000000004,-0.018165750000000005,-3.056314,3.8231835,2.6003444,1.9506303e-09,1.2728132e-09,-6.6525674e-09
-0.021229215,-0.015388564000000006,-2.4710898,3.850233,2.8379045,2.3253715e-09,1.2505748e-09,-4.9863997e-09
-0.010199238,-0.03090788799999999,-5.883326,3.4901729,0.6219002,2.937882e-09,1.2888104e-10,-2.669839e-08
-0.011647099999999999,-0.028188432999999995,-5.3306646,3.590433,0.9410586,1.3361359e-09,7.470681e-10,-1.819578e-08
-0.013045349000000003,-0.025440257000000004,-4.7247543,3.6759617,1.1924232,1.2278846e-09,1.1564157e-09,-1.3536906e-08
-0.014401629,-0.022669162999999996,-4.1105595,3.746652,1.4452311,1.3502588e-09,1.5060845e-09,-1.0373148e-08
-0.015721573000000006,-0.019879243999999994,-3.497621,3.8030152,1.7003883,1.6657088e-09,1.5775661e-09,-7.863286e-09
-0.017008535999999998,-0.01707303900000001,-2.8893194,3.845994,1.9520164,2.0940663e-09,1.4995634e-09,-5.731828e-09
-0.018264542999999994,-0.014252212000000002,-2.290188,3.8767061,2.1992261,2.557646e-09,1.4821099e-09,-4.284361e-09
-0.007297873500000005,-0.030003615000000004,-5.658484,3.490143,0.013947364,2.1723676e-09,6.602247e-11,-2.2650571e-08
-0.0087195607,-0.027236160000000002,-5.1047316,3.5856268,0.31035078,5.997183e-10,5.048358e-10,-1.5453413e-08
-0.010099085999999997,-0.02444307300000001,-4.506007,3.66824,0.550972,6.766276e-10,8.781529e-10,-1.1566677e-08
-0.011442915000000003,-0.021629669,-3.8942773,3.7389128,0.8001559,9.543647e-10,1.2905804e-09,-8.811558e-09
-0.012755831000000002,-0.018799682999999998,-3.2816079,3.797561,1.056904,1.4152157e-09,1.4362352e-09,-6.6350547e-09
-0.014040627999999993,-0.015955424000000006,-2.6736999,3.8440683,1.3129865,1.944339e-09,1.5283049e-09,-4.8115645e-09
-0.015298971999999996,-0.013098408000000008,-2.0758686,3.8786404,1.5658257,2.476846e-09,1.5146531e-09,-3.4642502e-09
-0.004412579400000005,-0.029047199000000006,-5.4206715,3.4907093,-0.50121915,1.5298752e-09,3.987619e-10,-1.9343425e-08
-0.0058054915,-0.026238017000000002,-4.8563437,3.585789,-0.23242629,-2.2727066e-10,5.8053523e-10,-1.3599787e-08
-0.007163693200000003,-0.023406296999999993,-4.260621,3.6645138,-0.042080134,-1.1316159e-10,8.765902e-10,-1.0809673e-08
-0.008492473500000009,-0.020556856,-3.6542559,3.72967,0.17428271,2.611854e-10,1.2353345e-09,-9.060042e-09
-0.009795761699999997,-0.017693078,-3.047051,3.7833698,0.41150486,7.5291595e-10,1.4621333e-09,-6.78801e-09
-0.011075794999999996,-0.014817038000000005,-2.444517,3.8269508,0.6599389,1.4885754e-09,1.5936233e-09,-4.3532515e-09
-0.012333876,-0.011930105999999994,-1.852138,3.860954,0.91330165,2.144683e-09,1.6272533e-09,-3.0323617e-09
-0.0015421029999999928,-0.028045794000000002,-5.1923585,3.4791005,-1.1234823,1.4264079e-09,8.6559576e-10,-1.6586032e-08
-0.0029039971999999985,-0.02520030700000001,-4.60922,3.576944,-0.8243531,-2.8737726e-10,8.744908e-10,-1.2638168e-08
-0.004238632999999996,-0.022335375000000008,-4.0067506,3.6579726,-0.58799183,-6.7705375e-10,1.0207578e-09,-1.183684e-08
-0.005550120999999995,-0.019455318999999995,-3.4002125,3.7236807,-0.36492404,-4.5676815e-10,1.3959066e-09,-1.0255273e-08
-0.006841538900000005,-0.01656317,-2.797656,3.7753074,-0.15704195,5.019009e-11,1.641987e-09,-8.071293e-09
-0.008114563300000007,-0.01366077,-2.2031143,3.8144693,0.04622985,6.835232e-10,1.7607276e-09,-5.6409117e-09
-0.0093701389,-0.01074934600000001,-1.6204274,3.8430293,0.2726854,1.4694482e-09,1.8139877e-09,-3.0345533e-09
0.0013144619000000014,-0.027004432000000005,-4.9814806,3.461683,-1.7780876,1.508883e-09,1.3488564e-09,-1.4311932e-08
-1.440107000000276e-05,-0.024127502000000006,-4.379236,3.558436,-1.4946609,4.5579518e-10,1.2061289e-09,-1.2964119e-08
-0.001323457300000005,-0.02123421799999999,-3.765959,3.6387596,-1.2473581,-5.45589e-10,1.2803949e-09,-1.2403743e-08
-0.0026156395000000044,-0.018328412000000002,-3.1535301,3.7049477,-0.9962643,-5.475409e-10,1.579136e-09,-1.1019186e-08
-0.0038931734999999947,-0.015412752000000005,-2.5501351,3.758222,-0.74612737,-2.8908048e-10,1.8247129e-09,-8.991731e-09
-0.005157177299999993,-0.012488855999999994,-1.9600699,3.7992756,-0.505643,2.2118007e-10,2.0365818e-09,-6.60156e-09
-0.006408234099999998,-0.009557800399999998,-1.3865441,3.8285213,-0.28087005,8.433669e-10,2.1474538e-09,-3.980426e-09
0.004157665199999998,-0.025926488000000004,-4.780552,3.4426594,-2.3986971,1.5528128e-09,1.7870809e-09,-1.2816259e-08
0.002863699100000008,-0.023022620000000004,-4.163314,3.5387537,-2.1515734,1.8560575e-09,1.5911964e-09,-1.2989053e-08
0.0015820882000000104,-0.020105485,-3.5418117,3.6166294,-1.922204,7.6571033e-10,1.5140316e-09,-1.2612144e-08
0.00031107704999999686,-0.017178428999999995,-2.9239416,3.6794622,-1.6805733,1.7332126e-10,1.7771239e-09,-1.143053e-08
-0.0009507075300000034,-0.014243761999999997,-2.3182015,3.7296863,-1.4278022,1.3502367e-10,2.027554e-09,-9.5779775e-09
-0.002203824700000007,-0.011302873000000003,-1.7297877,3.769137,-1.1687974,4.2117565e-10,2.2600897e-09,-7.271748e-09
-0.0034484967999999934,-0.0083566895,-1.1624804,3.7988677,-0.9091407,8.769761e-10,2.424783e-09,-4.7203623e-09
0.006987726299999997,-0.024814082000000005,-4.578272,3.415906,-2.9804506,1.8659996e-09,2.2482292e-09,-1.18646835e-08
0.005730432899999993,-0.021887558000000005,-3.9507718,3.5141451,-2.7659814,2.5221196e-09,2.0079791e-09,-1.28327065e-08
0.004478042899999985,-0.018950858999999994,-3.325502,3.5922928,-2.5563436,2.4561115e-09,1.7644468e-09,-1.2630926e-08
0.0032299785000000146,-0.01600683699999999,-2.7056205,3.6534948,-2.3349621,1.8882336e-09,1.9325652e-09,-1.1546304e-08
0.0019857189999999947,-0.013057447999999996,-2.0996373,3.7004225,-2.1011958,1.6671625e-09,2.2035962e-09,-9.845323e-09
0.000745264170000009,-0.010103849999999992,-1.5133637,3.735504,-1.855879,1.7843961e-09,2.4578386e-09,-7.659952e-09
-0.0004912483899999941,-0.0071468223000000055,-0.9512647,3.7607603,-1.6002991,2.1925037e-09,2.7225273e-09,-5.1799276e-09
0.009804205000000002,-0.023667514,-4.367113,3.3751204,-3.5410872,2.3375888e-09,2.7421196e-09,-1.1377601e-08
0.008585344100000012,-0.020722581000000004,-3.7330039,3.4770083,-3.3517823,3.0132106e-09,2.4140443e-09,-1.2537392e-08
0.007363935500000002,-0.017770568000000004,-3.1077938,3.557738,-3.1546345,3.2225442e-09,2.070749e-09,-1.2439454e-08
0.006140578499999992,-0.014813829000000008,-2.489456,3.6202211,-2.947445,3.3408567e-09,2.1193665e-09,-1.1450062e-08
0.004915603900000004,-0.011853965999999995,-1.8862586,3.6669598,-2.7301064,3.4182475e-09,2.366691e-09,-9.8349355e-09
0.003689571999999987,-0.008891907500000002,-1.3042113,3.7002892,-2.5024529,3.4850138e-09,2.645502e-09,-7.757753e-09
0.0024629792000000115,-0.005928285000000004,-0.7480699,3.7222712,-2.2644234,3.5558514e-09,2.9266578e-09,-5.3021227e-09
0.012606452000000008,-0.022486578999999996,-4.1442566,3.317379,-4.0930743,2.8355145e-09,2.7865639e-09,-1.1169707e-08
0.011427804,-0.019527535999999998,-3.5063343,3.4231205,-3.924661,3.5601304e-09,2.9324925e-09,-1.2090429e-08
0.010239154999999984,-0.016564501000000006,-2.884188,3.5072114,-3.735352,3.7806327e-09,2.426422e-09,-1.2130405e-08
0.009042283499999988,-0.013599343,-2.270319,3.5723498,-3.5365264,3.964048e-09,2.386871e-09,-1.114978e-08
0.007838374000000002,-0.010633300999999998,-1.67265,3.6208892,-3.3287334,4.1585864e-09,2.562502e-09,-9.595663e-09
0.0066285431,-0.007667077699999996,-1.0971168,3.6550167,-3.1117573,4.3544466e-09,2.8320857e-09,-7.652698e-09
0.005413649100000003,-0.004701156200000004,-0.5484078,3.6766484,-2.8858678,4.5694306e-09,3.135246e-09,-5.2192215e-09
0.015394119999999992,-0.021271823000000002,-3.9103491,3.2414768,-4.6411624,3.4246332e-09,2.9023182e-09,-1.124446e-08
0.014257443999999984,-0.018302917000000002,-3.2708738,3.3507683,-4.4919295,4.1405954e-09,3.316479e-09,-1.1337441e-08
0.013103314999999997,-0.015333111999999992,-2.654281,3.438327,-4.308533,4.3720645e-09,2.9242715e-09,-1.15135315e-08
0.011934688999999984,-0.012363781000000004,-2.0473607,3.506529,-4.1156273,4.6052624e-09,2.7346023e-09,-1.0660653e-08
0.010753603999999986,-0.009395811699999998,-1.4575636,3.557591,-3.913933,4.887211e-09,2.8351792e-09,-9.166148e-09
0.009561734300000005,-0.006429672199999999,-0.8906363,3.593603,-3.7029712,5.212887e-09,3.0989775e-09,-7.3840316e-09
0.008360299299999987,-0.0034657004000000053,-0.35097682,3.6163847,-3.4833372,5.587024e-09,3.3971692e-09,-4.936827e-09
0.018166522999999987,-0.020022981000000006,-3.667117,3.1465366,-5.1863265,4.1296606e-09,3.0407161e-09,-1.1325455e-08
0.017073594000000004,-0.017048497,-3.028167,3.2589562,-5.0553083,4.806236e-09,3.3844982e-09,-1.0171021e-08
0.015955761,-0.014076204999999998,-2.4193661,3.3498867,-4.877409,5.000562e-09,3.4429761e-09,-1.0515469e-08
0.014817156000000007,-0.011106986999999999,-1.8216249,3.421324,-4.6895595,5.2556257e-09,3.2741252e-09,-9.796143e-09
0.013660668999999999,-0.008141372400000003,-1.2418207,3.4752336,-4.4926815,5.581097e-09,3.2647949e-09,-8.428195e-09
0.012488536999999997,-0.005179601700000002,-0.6854062,3.513583,-4.2861056,6.0030776e-09,3.4106389e-09,-6.754016e-09
0.01130233599999999,-0.0022218641999999984,-0.15598781,3.5380962,-4.0703545,6.506671e-09,3.672681e-09,-4.1555865e-09
0.020922440999999996,-0.018738680000000008,-3.4161992,3.031544,-5.7286067,5.0060898e-09,3.212144e-09,-1.1449904e-08
0.01987512399999999,-0.015763120999999995,-2.779922,3.1464508,-5.6149797,5.5901896e-09,3.4717744e-09,-8.833156e-09
0.018795448999999992,-0.012792843000000003,-2.181007,3.2405553,-5.4421363,5.708349e-09,3.4777439e-09,-8.921062e-09
0.017688732999999995,-0.009828240600000007,-1.5945487,3.315292,-5.2590537,5.922953e-09,3.625842e-09,-8.3931875e-09
0.016558710000000008,-0.006869483300000004,-1.026749,3.37232,-5.0666804,6.269108e-09,3.7457775e-09,-7.2735116e-09
0.015408179999999988,-0.003916583999999999,-0.48263437,3.4133766,-4.8638697,6.74201e-09,3.8127865e-09,-5.6945186e-09
0.01423907899999999,-0.0009695836299999987,0.02834257,3.4400659,-4.6512413,7.3161126e-09,3.9940917e-09,-2.8346547e-09
0.02366005600000001,-0.017416534999999993,-3.159291,2.8955274,-6.268377,6.186382e-09,3.365316e-09,-1.1349766e-08
0.02266036300000001,-0.014444762000000003,-2.5287495,3.0119061,-6.1711583,6.5337162e-09,3.5446541e-09,-8.415087e-09
0.021620863999999997,-0.011481363,-1.941661,3.1087067,-6.002751,6.5536976e-09,3.51702e-09,-6.4870327e-09
0.020548045999999997,-0.008526237699999996,-1.3683276,3.1866152,-5.8239236,6.694791e-09,3.6323922e-09,-6.1893877e-09
0.01944650199999999,-0.005579202000000001,-0.81415915,3.2468872,-5.6355906,6.9907418e-09,3.795892e-09,-5.3925704e-09
0.018319586000000013,-0.002640036600000005,-0.28377688,3.2909682,-5.4363484,7.446066e-09,3.987712e-09,-3.3053247e-09
0.017169598000000005,0.00029136432999999886,0.20973222,3.3202689,-5.2267385,8.012337e-09,4.1976898e-09,-8.102048e-10
0.02637660700000001,-0.016052634000000007,-2.899917,2.7378898,-6.8102775,7.724617e-09,3.1163094e-09,-1.0227452e-08
0.025426780999999992,-0.013090067999999996,-2.281328,2.8542914,-6.7250443,7.795334e-09,3.5713803e-09,-7.652956e-09
0.024429698000000014,-0.010138971000000005,-1.7076634,2.9529166,-6.5592065,7.56566e-09,3.494706e-09,-5.404654e-09
0.02339302200000001,-0.0071987445,-1.1482885,3.0334969,-6.3837295,7.540416e-09,3.590479e-09,-3.4529344e-09
0.022322197999999988,-0.004268850199999993,-0.60824007,3.0968122,-6.1988025,7.722653e-09,3.716931e-09,-1.5186832e-09
0.021221140000000013,-0.0013488405000000058,-0.092406355,3.1439788,-6.0026674,8.066009e-09,3.879757e-09,7.145227e-11
0.020092510000000015,0.0015615390000000133,0.39024317,3.1761644,-5.7957287,8.541877e-09,4.0428545e-09,1.9346733e-09
0.029067640999999998,-0.01464048699999999,-2.6327171,2.5585515,-7.358938,9.860751e-09,2.5092992e-09,-7.781914e-09
0.028170281999999987,-0.011693405000000006,-2.0345254,2.6733372,-7.2700205,9.399716e-09,2.7119031e-09,-5.043453e-09
0.027218212999999995,-0.008760881599999996,-1.4736941,2.772589,-7.103927,8.713891e-09,2.9837215e-09,-2.8689475e-09
0.026220279000000006,-0.0058418289,-0.9294578,2.8548594,-6.931693,8.390971e-09,3.2880807e-09,-7.8087053e-10
0.025182773999999998,-0.0029353511000000045,-0.40533096,2.9205017,-6.7506704,8.339022e-09,3.5085093e-09,1.2144539e-09
0.02411017399999999,-4.077098099999819e-05,0.08540173,2.9703364,-6.558199,8.5003045e-09,3.6132477e-09,2.3317226e-09
0.023005496999999993,0.002842313100000008,0.57162464,3.005293,-6.354383,8.991486e-09,3.732709e-09,3.3110161e-09
0.031726859999999996,-0.013171276000000004,-2.3194888,2.3592649,-7.867322,1.2600714e-08,1.7253832e-09,-4.795494e-09
0.03088505900000001,-0.010247129,-1.7283529,2.4710727,-7.7658076,1.0383983e-08,1.646384e-09,-2.1125632e-09
0.029981097,-0.0073406309999999985,-1.1761326,2.569025,-7.6088305,9.074506e-09,1.9393867e-09,3.5313968e-10
0.029024993999999985,-0.0044502029,-0.6559706,2.6511145,-7.4484386,8.352171e-09,2.3625115e-09,1.4083997e-09
0.02802390200000001,-0.0015745928999999974,-0.16000089,2.7177112,-7.277704,7.984993e-09,2.330568e-09,2.2148858e-09
0.026982848999999982,0.0012871058000000035,0.29918152,2.7692864,-7.0945024,7.893139e-09,2.4607405e-09,3.1832479e-09
0.02590521799999998,0.004135442900000002,0.7775443,2.806409,-6.8995442,8.34892e-09,2.8364768e-09,4.16735e-09
-0.12585759,-0.065733284,-5.8628707,-0.36693165,9.919391,-1.8752283e-10,1.5061667e-11,-5.914663e-10
-0.12110666,-0.063280299,-5.868469,-0.73593616,11.699926,-6.056018e-10,3.7285086e-10,-1.4911573e-09
-0.11635574,-0.06082731900000001,-6.208703,-0.9997406,12.121469,-1.0363645e-09,1.4295889e-09,-2.5595999e-09
-0.11160482,-0.05837433,-6.308971,-1.1788422,12.379097,-1.2828992e-09,2.6053606e-09,-3.0097014e-09
-0.10685389,-0.055921346,-6.3408318,-1.2651944,12.530691,-1.1030649e-09,4.1489567e-09,-2.8410947e-09
-0.10210297,-0.053468361,-6.315181,-1.2454323,12.619703,-3.8401735e-10,5.3994396e-09,-2.7116827e-09
-0.097352043,-0.051015377,-6.242719,-1.1078328,12.660272,-3.773859e-10,5.532455e-09,-3.3022514e-09
-0.09260112,-0.048562392999999995,-6.141697,-0.85672086,12.650833,-1.6089471e-09,4.2919277e-09,-4.5682014e-09
-0.087850198,-0.046109404000000014,-6.0301027,-0.5250924,12.579474,-3.0040268e-09,2.4956097e-09,-7.598917e-09
-0.083099276,-0.04365642,-5.913242,-0.16718626,12.423444,-7.3410877e-09,1.4464875e-09,-1.2305463e-08
-0.07834835400000001,-0.04120343600000001,-5.781689,0.17938933,12.160507,-1.4265633e-08,2.048125e-09,-1.949791e-08
-0.07359743099999999,-0.038750447,-5.6204524,0.5916302,11.7809305,-2.5694288e-08,2.3905602e-09,-2.8792389e-08
-0.13139823,-0.05384612099999999,-4.994832,-0.3731268,10.35407,7.521445e-12,1.9403018e-10,-2.387327e-10
-0.12643997,-0.05184119899999999,-4.8603487,-0.741958,12.177517,-2.526238e-10,9.724361e-10,-1.361494e-09
-0.12148172,-0.04983627799999999,-5.1741447,-1.006555,12.589413,-7.606478e-10,2.448664e-09,-2.801786e-09
-0.11652347,-0.047831357000000005,-5.2347217,-1.1833249,12.851442,-1.2031719e-09,4.324208e-09,-3.816705e-09
-0.11156521,-0.045826435,-5.222436,-1.2615604,13.016727,-1.779691e-09,5.865368e-09,-4.07027e-09
-0.10660696,-0.043821514,-5.1570067,-1.2279768,13.126936,-1.6754574e-09,6.4589285e-09,-4.058539e-09
-0.1016487,-0.041816592,-5.0590596,-1.0739866,13.192949,-1.0908483e-09,5.5944342e-09,-4.5819317e-09
-0.096690446,-0.039811671,-4.9496236,-0.81081545,13.2054405,-1.864427e-09,3.6180683e-09,-5.802066e-09
-0.091732189,-0.03780674900000001,-4.840173,-0.47829697,13.143981,-4.0514205e-09,1.4087493e-09,-8.981732e-09
-0.086773932,-0.03580182800000001,-4.7277913,-0.1295743,12.9829035,-8.916836e-09,1.1676318e-09,-1.367622e-08
-0.081815675,-0.033796905999999995,-4.600404,0.21276629,12.704008,-1.5574669e-08,1.7016535e-09,-2.056527e-08
-0.076857418,-0.03179198500000001,-4.446112,0.6258588,12.304903,-2.6811e-08,2.3204054e-09,-2.981437e-08
-0.13582315,-0.041499945999999996,-4.116395,-0.38106433,10.724502,-1.8552954e-10,5.0137955e-10,7.667026e-11
-0.13069977,-0.039960325000000005,-3.7784328,-0.7520442,12.482232,-1.3106555e-09,1.7852393e-09,-8.0044693e-10
-0.12557641,-0.03842070299999999,-4.0415435,-1.0197053,12.94322,-2.8073468e-09,3.5013898e-09,-1.8465165e-09
-0.12045304000000001,-0.036881081999999996,-4.051381,-1.195007,13.217628,-3.52292e-09,5.207159e-09,-2.611166e-09
-0.11532967,-0.035341464,-3.9974115,-1.2642496,13.40422,-4.4045025e-09,6.2345284e-09,-3.0739802e-09
-0.11020630000000001,-0.033801842000000006,-3.9055362,-1.2150351,13.539222,-4.1514787e-09,5.915823e-09,-3.4926628e-09
-0.10508293,-0.032262220999999994,-3.7967126,-1.043924,13.625236,-3.0575966e-09,4.205571e-09,-4.7560516e-09
-0.09995956,-0.030722601,-3.686448,-0.77075654,13.645588,-3.1139735e-09,1.9141753e-09,-6.464605e-09
-0.09483619,-0.029182982000000007,-3.5785286,-0.44080395,13.576882,-5.8444267e-09,1.5483909e-10,-9.807851e-09
-0.08971282800000001,-0.027643362000000008,-3.467243,-0.1025154,13.39789,-1.04499875e-08,6.037976e-10,-1.4306999e-08
-0.084589452,-0.026103741000000003,-3.3440633,0.23587674,13.099708,-1.6327471e-08,1.3076658e-09,-2.0372482e-08
-0.07946609,-0.024564121000000005,-3.203278,0.6483947,12.686062,-2.6331405e-08,2.1152433e-09,-2.870681e-08
