"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-12.180974,-3.3623211,4.4538193,-0.051881,-0.2,-0.12404000000000001
-10.762332,-3.5999286,3.5003176,-0.055958,-0.2,-0.13364
-12.5810795,-3.2949939,2.7629206,-0.033694,-0.2,-0.13015
-11.093687,-3.5094502,1.960415,-0.036362,-0.2,-0.14023
-13.678884,-2.6110072,5.264773,-0.047803,-0.2,-0.11442999999999999
-14.157975,-2.6008744,3.3916152,-0.031025999999999998,-0.2,-0.12005999999999999
-13.751062,-0.9212843,5.193501,-0.043726,-0.2,-0.10482999999999999
-14.255515,-0.9796299,3.2892222,-0.028359,-0.2,-0.10998
-13.751858,0.8726887,5.240689,-0.039648,-0.2,-0.09522
-14.279605,0.7852639,3.347107,-0.025691000000000002,-0.2,-0.099892
-13.752513,1.311142,5.194157,-0.035571,-0.2,-0.085615
-14.290871,1.2202418,3.2930007,-0.023023,-0.2,-0.089806
-14.01701,0.947813,5.306833,-0.031809,-0.2,-0.076752
-14.546908,0.8425448,3.334537,-0.020562,-0.2,-0.080501
-11.235057,-3.3982804,0.3016835,-0.016036,-0.2,-0.14400000000000002
-12.762019,-3.2109694,0.9243213,-0.014831,-0.2,-0.13364
-14.38394,-2.5827684,1.340023,-0.013626,-0.2,-0.12327
-14.51123,-1.0423152,1.1983684,-0.01242,-0.2,-0.11291
-14.569351,0.6851819,1.2641102,-0.011215000000000001,-0.2,-0.10254
-14.587416,1.1145369,1.2070972,-0.01001,-0.2,-0.09218
-14.82399,0.72497225,1.1951045,-0.0088985,-0.2,-0.082618
-11.103579,-3.275139,-1.3518518,0.0046186000000000005,-0.2,-0.14479
-12.656136,-3.118433,-0.9139736,0.004336199999999999,-0.2,-0.13437000000000002
-14.305313,-2.5631564,-0.7112492,0.0040539,-0.2,-0.12394000000000001
-14.458104,-1.1082613,-0.8946277,0.0037715000000000005,-0.2,-0.11352000000000001
-14.557892,0.5824198,-0.8268768,0.0034891999999999996,-0.2,-0.10309000000000001
-14.581352,1.0068694,-0.8769737,0.0032069000000000004,-0.2,-0.092668
-14.78525,0.60816437,-0.9267185,0.0029463000000000002,-0.2,-0.08305
-10.766102,-3.1443028,-2.9817445,0.025192,-0.2,-0.14274
-12.316988,-3.0189476,-2.724106,0.023426,-0.2,-0.13246
-13.95232,-2.5360217,-2.7237256,0.021661,-0.2,-0.12217
-14.104363,-1.16474,-2.9429498,0.019895,-0.2,-0.11188
-14.239455,0.48647276,-2.8724246,0.01813,-0.2,-0.10159
-14.279534,0.9003725,-2.9112215,0.016364,-0.2,-0.091307
-14.4531145,0.49104565,-2.9867675,0.014735,-0.2,-0.081816
-10.243069,-3.0091758,-4.4600277,0.045214,-0.2,-0.13759000000000002
-11.746295,-2.9156477,-4.4208055,0.042006,-0.2,-0.12768
-13.327274,-2.5024927,-4.6505356,0.038798,-0.2,-0.11775999999999999
-13.476713,-1.2093524,-4.898821,0.03559,-0.2,-0.10784
-13.640689,0.39969563,-4.8325973,0.032382,-0.2,-0.097928
-13.704189,0.7945104,-4.862023,0.029174000000000002,-0.2,-0.088012
-13.847782,0.36966342,-4.9546485,0.026215,-0.2,-0.078863
-9.530311,-2.8729873,-5.7946486,0.064364,-0.2,-0.12982
-10.951103,-2.81239,-5.9928317,0.059772000000000006,-0.2,-0.12045
-12.445429,-2.468051,-6.4631205,0.05517999999999999,-0.2,-0.11108
-12.594678,-1.2456312,-6.734131,0.050588,-0.2,-0.10171000000000001
-12.787921,0.32003507,-6.680087,0.045995999999999995,-0.2,-0.092346
-12.875577,0.6855368,-6.7045403,0.041404,-0.2,-0.082978
-12.989764,0.23961748,-6.793008,0.037167,-0.2,-0.074335
-8.668238,-2.7436016,-7.074222,0.082161,-0.2,-0.11930999999999999
-9.974487,-2.715503,-7.4660954,0.076284,-0.2,-0.11069000000000001
-11.340435,-2.43772,-8.129034,0.07040700000000001,-0.2,-0.10207999999999999
-11.477927,-1.2777268,-8.420041,0.06452999999999999,-0.2,-0.093459
-11.697605,0.24392201,-8.388095,0.058653,-0.2,-0.084842
-11.808484,0.5691761,-8.404888,0.052775999999999997,-0.2,-0.076226
-11.898662,0.09650682,-8.469819,0.047354,-0.2,-0.068276
-7.6273956,-2.6257472,-8.216815,0.098271,-0.2,-0.10637
-8.795991,-2.6307647,-8.781754,0.09123099999999999,-0.2,-0.098682
-10.013817,-2.418642,-9.619001,0.08419199999999999,-0.2,-0.090994
-10.142193,-1.3137857,-9.934455,0.077152,-0.2,-0.08330599999999999
-10.385298,0.16590814,-9.934787,0.070112,-0.2,-0.07561699999999999
-10.51832,0.4433562,-9.930303,0.063073,-0.2,-0.067929
-10.594504,-0.060793374,-9.962175,0.056577999999999996,-0.2,-0.060836
-6.4462256,-2.5386016,-9.258159,0.11255,-0.2,-0.091419
-7.452874,-2.569109,-9.958834,0.10447000000000001,-0.2,-0.084797
-8.494258,-2.4152558,-10.928112,0.09639,-0.2,-0.078175
-8.606499,-1.3606151,-11.258784,0.08831,-0.2,-0.07155299999999999
-8.868851,0.08369245,-11.287325,0.080231,-0.2,-0.06493099999999999
