"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-19.34,-5.2386,7.0735,716.32,-0.051881,-0.2,-0.12404
-17.065,-5.599,5.5554,737.86,-0.055958,-0.2,-0.13364
-19.98,-5.1319,4.3894,718.03,-0.033694,-0.2,-0.13015
-17.597,-5.4555,3.1133,739.12,-0.036362,-0.2,-0.14023
-21.746,-4.0671,8.3707,671.4,-0.047803,-0.2,-0.11443
-22.509,-4.0503,5.393,673.9,-0.031026,-0.2,-0.12006
-21.874,-1.378,8.2744,622.47,-0.043726,-0.2,-0.10483
-22.677,-1.4685,5.2449,625.31,-0.028359,-0.2,-0.10998
-21.9,1.4453,8.3619,569.14,-0.039648,-0.2,-0.09522
-22.741,1.3073,5.3461,572.23,-0.025691,-0.2,-0.099892
-21.925,2.0833,8.2976,510.13,-0.035571,-0.2,-0.085615
-22.783,1.9393,5.2661,513.91,-0.023023,-0.2,-0.089806
-22.36,1.4791,8.4842,454.84,-0.031809,-0.2,-0.076752
-23.205,1.3123,5.3378,459.47,-0.020562,-0.2,-0.080501
-17.828,-5.281,0.47993,741.89,-0.016036,-0.2,-0.144
-20.272,-5.0003,1.4691,720.95,-0.014831,-0.2,-0.13364
-22.871,-4.0217,2.131,677.54,-0.013626,-0.2,-0.12327
-23.085,-1.5665,1.9175,629.7,-0.01242,-0.2,-0.11291
-23.203,1.149,2.0279,577.1,-0.011215,-0.2,-0.10254
-23.255,1.7721,1.9398,519.43,-0.01001,-0.2,-0.09218
-23.647,1.1265,1.9247,465.77,-0.0088985,-0.2,-0.082618
-17.626,-5.0899,-2.1489,745.3,0.0046186,-0.2,-0.14479
-20.109,-4.8573,-1.4535,724.25,0.0043362,-0.2,-0.13437
-22.748,-3.9924,-1.1325,681.19,0.0040539,-0.2,-0.12394
-23.003,-1.6708,-1.4153,633.97,0.0037715,-0.2,-0.11352
-23.186,0.9863,-1.3051,581.91,0.0034892,-0.2,-0.10309
-23.245,1.6021,-1.3848,525,0.0032069,-0.2,-0.092668
-23.584,0.94228,-1.4621,472.1,0.0029463,-0.2,-0.08305
-17.096,-4.8889,-4.7434,747.49,0.025192,-0.2,-0.14274
-19.578,-4.7052,-4.3345,726.48,0.023426,-0.2,-0.13246
-22.191,-3.9525,-4.3367,684.01,0.021661,-0.2,-0.12217
-22.441,-1.7614,-4.6794,637.64,0.019895,-0.2,-0.11188
-22.679,0.83377,-4.568,586.33,0.01813,-0.2,-0.10159
-22.762,1.4339,-4.6313,530.41,0.016364,-0.2,-0.091307
-23.051,0.75774,-4.7518,478.25,0.014735,-0.2,-0.081816
-16.273,-4.6826,-7.0989,748.26,0.045214,-0.2,-0.13759
-18.675,-4.5483,-7.0363,727.71,0.042006,-0.2,-0.12768
-21.198,-3.9039,-7.4049,686.24,0.038798,-0.2,-0.11776
-21.444,-1.8346,-7.797,640.81,0.03559,-0.2,-0.10784
-21.726,0.6949,-7.6953,590.34,0.032382,-0.2,-0.097928
-21.843,1.2667,-7.7447,535.23,0.029174,-0.2,-0.088012
-22.084,0.56691,-7.8942,483.45,0.026215,-0.2,-0.078863
-15.147,-4.4762,-9.2268,748.8,0.064364,-0.2,-0.12982
-17.412,-4.393,-9.5406,728.87,0.059772,-0.2,-0.12045
-19.793,-3.855,-10.292,688.32,0.05518,-0.2,-0.11108
-20.043,-1.8956,-10.723,643.53,0.050588,-0.2,-0.10171
-20.368,0.56672,-10.643,593.64,0.045996,-0.2,-0.092346
-20.52,1.0947,-10.685,538.89,0.041404,-0.2,-0.082978
-20.713,0.36302,-10.83,487.33,0.037167,-0.2,-0.074335
-13.781,-4.2832,-11.267,748.74,0.082161,-0.2,-0.11931
-15.861,-4.2499,-11.888,729.41,0.076284,-0.2,-0.11069
-18.036,-3.8143,-12.945,689.74,0.070407,-0.2,-0.10208
-18.266,-1.9514,-13.411,645.51,0.06453,-0.2,-0.093459
-18.631,0.44387,-13.369,595.89,0.058653,-0.2,-0.084842
-18.816,0.91097,-13.398,541.16,0.052776,-0.2,-0.076226
-18.97,0.13842,-13.506,490.06,0.047354,-0.2,-0.068276
-12.129,-4.1101,-13.088,750.29,0.098271,-0.2,-0.10637
-13.988,-4.1274,-13.984,730.94,0.091231,-0.2,-0.098682
-15.925,-3.7929,-15.319,691.19,0.084192,-0.2,-0.090994
-16.14,-2.0151,-15.826,646.97,0.077152,-0.2,-0.083306
-16.539,0.31717,-15.837,597.26,0.070112,-0.2,-0.075617
-16.756,0.71161,-15.832,542.41,0.063073,-0.2,-0.067929
-16.887,-0.10907,-15.887,491.87,0.056578,-0.2,-0.060836
-10.251,-3.9873,-14.747,750.02,0.11255,-0.2,-0.091419
-11.852,-4.0426,-15.86,731.1,0.10447,-0.2,-0.084797
-13.506,-3.7971,-17.405,691.9,0.09639,-0.2,-0.078175
-13.695,-2.0959,-17.938,647.93,0.08831,-0.2,-0.071553
-14.122,0.18383,-17.995,598.25,0.080231,-0.2,-0.064931
-14.359,0.49966,-17.946,543.45,0.072152,-0.2,-0.058309
-14.487,-0.37605,-17.937,493.42,0.064697,-0.2,-0.0522
-8.3029,-3.9169,-16.166,748.3,0.12426,-0.2,-0.074379
-9.5653,-3.9981,-17.448,730.21,0.11534,-0.2,-0.068986
-10.852,-3.8197,-19.141,692.08,0.10642,-0.2,-0.063593
-10.994,-2.1766,-19.683,648.63,0.097498,-0.2,-0.0582
-11.425,0.049136,-19.786,599.22,0.088577,-0.2,-0.052807
-11.691,0.27495,-19.707,544.71,0.079656,-0.2,-0.047414
-11.843,-0.65999,-19.623,495.28,0.071425,-0.2,-0.042438
-6.211,-3.8867,-17.187,749.53,0.13364,-0.2,-0.055958
-7.1786,-3.992,-18.605,730.93,0.12403,-0.2,-0.051886
-8.1541,-3.8747,-20.433,692.28,0.11443,-0.2,-0.047814
-8.2582,-2.2759,-20.995,649.01,0.10482,-0.2,-0.043742
-8.6823,-0.091821,-21.13,599.89,0.09521,-0.2,-0.03967
-9.0028,0.055904,-21.025,545.81,0.085602,-0.2,-0.035598
-9.1987,-0.93147,-20.876,497.14,0.076738,-0.2,-0.031841
-18.51,-5.3187,9.3434,716.2,-0.064555,-0.2,-0.11792
-16.374,-5.7168,7.68,737.91,-0.069613,-0.2,-0.12704
-20.745,-4.058,10.82,670.84,-0.059497,-0.2,-0.10879
-20.825,-1.2781,10.753,621.69,-0.054438,-0.2,-0.099666
-20.823,1.5653,10.828,568.1,-0.04938,-0.2,-0.09054
-20.831,2.1923,10.805,508.64,-0.044322,-0.2,-0.081415
-21.267,1.6106,11.112,453.08,-0.039655,-0.2,-0.072996
-15.515,-5.8286,9.5627,737.49,-0.082504,-0.2,-0.11906
-17.493,-5.3918,11.34,716.1,-0.076521,-0.2,-0.11051
-19.537,-4.0459,12.951,670.69,-0.070538,-0.2,-0.10197
-19.563,-1.1869,12.899,621.13,-0.064555,-0.2,-0.093421
-19.539,1.6691,12.959,567.23,-0.058571,-0.2,-0.084876
-19.527,2.2798,12.994,507.77,-0.052588,-0.2,-0.07633
-19.937,1.7224,13.4,452.38,-0.047068,-0.2,-0.068445
-14.486,-5.9338,11.282,736.7,-0.094493,-0.2,-0.10978
-16.281,-5.4627,13.194,715.37,-0.08765,-0.2,-0.1019
-18.105,-4.0431,14.96,669.69,-0.080808,-0.2,-0.094031
-18.079,-1.1168,14.916,619.89,-0.073965,-0.2,-0.086158
-18.036,1.7525,14.953,565.94,-0.067123,-0.2,-0.078285
-18.002,2.3519,15.023,506.65,-0.06028,-0.2,-0.070412
-18.367,1.8222,15.524,451.22,-0.053968,-0.2,-0.063149
-13.292,-6.0321,12.856,735.87,-0.10545,-0.2,-0.099296
-14.881,-5.5302,14.9,714.35,-0.09782,-0.2,-0.092181
-16.467,-4.0458,16.814,668.22,-0.090192,-0.2,-0.085066
-16.393,-1.0618,16.768,618.35,-0.082565,-0.2,-0.077951
-16.337,1.8178,16.778,564.56,-0.074937,-0.2,-0.070836
-16.277,2.4056,16.869,505.41,-0.06731,-0.2,-0.063722
-16.576,1.9033,17.457,449.89,-0.060273,-0.2,-0.057158
-11.926,-6.1233,14.275,735.39,-0.11525,-0.2,-0.08773
-13.293,-5.5939,16.44,713.57,-0.10692,-0.2,-0.08145
-14.631,-4.0532,18.481,666.96,-0.098587,-0.2,-0.075171
-14.52,-1.0209,18.422,617.1,-0.090258,-0.2,-0.068892
-14.453,1.8652,18.406,563.49,-0.081929,-0.2,-0.062612
-14.366,2.439,18.507,504.48,-0.0736,-0.2,-0.056333
-14.581,1.9613,19.168,448.9,-0.065916,-0.2,-0.05054
-10.401,-6.2073,15.531,735.05,-0.12378,-0.2,-0.075204
-11.534,-5.6542,17.802,712.98,-0.11484,-0.2,-0.069829
-12.618,-4.0654,19.943,666.01,-0.1059,-0.2,-0.064455
-12.481,-0.99378,19.857,616.19,-0.096964,-0.2,-0.05908
-12.408,1.8955,19.82,562.72,-0.088026,-0.2,-0.053705
-12.291,2.4533,19.921,503.82,-0.079087,-0.2,-0.04833
-12.407,1.9954,20.636,448.21,-0.070841,-0.2,-0.043371
-23.902,0.7423,5.463,421.72,-0.019672,-0.2,-0.077065
-23.096,0.94341,8.7553,416.54,-0.030438,-0.2,-0.073476
-23.975,1.3692,9.0935,386.52,-0.029067,-0.2,-0.0702
-24.778,1.1197,5.669,392.1,-0.018782,-0.2,-0.073629
-25.402,3.1809,9.4389,337.67,-0.027696,-0.2,-0.066924
-26.282,2.8952,5.8402,343.85,-0.017892,-0.2,-0.070193
-24.281,0.52763,1.9426,428.79,-0.0085068,-0.2,-0.07909
-25.106,0.82899,2.0254,400.05,-0.0081151,-0.2,-0.075562
-26.683,2.5718,1.9648,352.66,-0.0077235,-0.2,-0.072034
-24.138,0.32027,-1.5326,435.69,0.0028318,-0.2,-0.079504
-24.872,0.52306,-1.551,407.66,0.0027174,-0.2,-0.075959
-26.504,2.2118,-1.8449,361.22,0.002603,-0.2,-0.072413
-23.525,0.12113,-4.8868,442.21,0.014116,-0.2,-0.078316
-24.154,0.22072,-4.9796,414.65,0.013497,-0.2,-0.074816
-25.785,1.8347,-5.4984,369.06,0.012877,-0.2,-0.071315
-22.473,-0.072898,-8.0467,447.6,0.025106,-0.2,-0.075495
-22.999,-0.066744,-8.1821,420.77,0.023997,-0.2,-0.072126
-24.572,1.451,-8.9234,376.38,0.022889,-0.2,-0.068758
-21.022,-0.27036,-10.957,452,0.035589,-0.2,-0.071156
-21.459,-0.33398,-11.118,426.09,0.03401,-0.2,-0.067976
-22.918,1.0739,-12.055,383.16,0.032431,-0.2,-0.064797
-19.218,-0.48357,-13.612,455.53,0.04534,-0.2,-0.065357
-19.581,-0.58855,-13.796,430.31,0.043327,-0.2,-0.062437
-20.885,0.70821,-14.85,388.89,0.041314,-0.2,-0.059517
-17.097,-0.71394,-15.986,458.13,0.054172,-0.2,-0.058235
-17.4,-0.83392,-16.183,433.45,0.051766,-0.2,-0.055635
-18.525,0.35358,-17.292,393.74,0.04936,-0.2,-0.053034
-14.694,-0.95615,-18.025,460.39,0.061935,-0.2,-0.049959
-14.944,-1.0698,-18.233,436.34,0.059172,-0.2,-0.047718
-15.884,0.010416,-19.364,398.52,0.056409,-0.2,-0.045477
-12.061,-1.208,-19.679,462.97,0.068381,-0.2,-0.04062
-12.273,-1.2958,-19.898,439.69,0.065337,-0.2,-0.038801
-13.026,-0.32254,-21.038,403.92,0.062293,-0.2,-0.036982
-9.4256,-1.4468,-20.895,465.48,0.073461,-0.2,-0.030472
-9.6204,-1.5007,-21.124,442.74,0.070184,-0.2,-0.029103
-10.231,-0.60294,-22.272,408.37,0.066907,-0.2,-0.027734
-22.024,1.1171,11.513,414.57,-0.037951,-0.2,-0.069883
-22.879,1.5704,11.985,384.34,-0.036246,-0.2,-0.066771
-24.22,3.4484,12.455,334.21,-0.034542,-0.2,-0.063658
