"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-7.9365,-2.246,2.898,118.2,-0.051881,-0.2,-0.12404
-7.0256,-2.4098,2.2794,121.84,-0.055958,-0.2,-0.13364
-8.195,-2.2021,1.7968,118.49,-0.033694,-0.2,-0.13015
-7.2384,-2.351,1.2752,122.06,-0.036362,-0.2,-0.14023
-8.8955,-1.7444,3.4204,110.65,-0.047803,-0.2,-0.11443
-9.2064,-1.7382,2.2031,111.08,-0.031026,-0.2,-0.12006
-8.9342,-0.64736,3.3642,102.48,-0.043726,-0.2,-0.10483
-9.2613,-0.68642,2.1281,102.97,-0.028359,-0.2,-0.10998
-8.9187,0.5357,3.3873,93.632,-0.039648,-0.2,-0.09522
-9.2606,0.47828,2.1603,94.164,-0.025691,-0.2,-0.099892
-8.9046,0.85391,3.3514,83.91,-0.035571,-0.2,-0.085615
-9.253,0.79442,2.1217,84.55,-0.023023,-0.2,-0.089806
-9.0685,0.6316,3.4201,74.82,-0.031809,-0.2,-0.076752
-9.4111,0.56283,2.1452,75.598,-0.020562,-0.2,-0.080501
-7.3266,-2.2777,0.19511,122.52,-0.016036,-0.2,-0.144
-8.3102,-2.1465,0.60043,118.98,-0.014831,-0.2,-0.13364
-9.3521,-1.7263,0.87016,111.69,-0.013626,-0.2,-0.12327
-9.4267,-0.72809,0.77153,103.71,-0.01242,-0.2,-0.11291
-9.4485,0.41264,0.81097,94.987,-0.011215,-0.2,-0.10254
-9.4452,0.72511,0.77265,85.48,-0.01001,-0.2,-0.09218
-9.5904,0.48565,0.76234,76.652,-0.0088985,-0.2,-0.082618
-7.2372,-2.1952,-0.88117,123.08,0.0046186,-0.2,-0.14479
-8.2384,-2.0843,-0.59528,119.52,0.0043362,-0.2,-0.13437
-9.3,-1.7126,-0.46239,112.3,0.0040539,-0.2,-0.12394
-9.3912,-0.77122,-0.58636,104.43,0.0037715,-0.2,-0.11352
-9.4404,0.34537,-0.5434,95.798,0.0034892,-0.2,-0.10309
-9.4417,0.65442,-0.57559,86.418,0.0032069,-0.2,-0.092668
-9.566,0.4088,-0.60925,77.708,0.0029463,-0.2,-0.08305
-7.0139,-2.1064,-1.9406,123.43,0.025192,-0.2,-0.14274
-8.013,-2.0163,-1.772,119.89,0.023426,-0.2,-0.13246
-9.0676,-1.6932,-1.7699,112.78,0.021661,-0.2,-0.12217
-9.1609,-0.80748,-1.9154,105.05,0.019895,-0.2,-0.11188
-9.2337,0.28286,-1.8686,96.548,0.01813,-0.2,-0.10159
-9.247,0.58443,-1.8922,87.33,0.016364,-0.2,-0.091307
-9.3522,0.33179,-1.9414,78.739,0.014735,-0.2,-0.081816
-6.6691,-2.0138,-2.9002,123.55,0.045214,-0.2,-0.13759
-7.6393,-1.9451,-2.8742,120.11,0.042006,-0.2,-0.12768
-8.661,-1.6689,-3.0214,113.17,0.038798,-0.2,-0.11776
-8.7522,-0.8353,-3.184,105.59,0.03559,-0.2,-0.10784
-8.8451,0.22677,-3.1382,97.234,0.032382,-0.2,-0.097928
-8.8754,0.51482,-3.1548,88.151,0.029174,-0.2,-0.088012
-8.9614,0.25165,-3.214,79.616,0.026215,-0.2,-0.078863
-6.201,-1.9198,-3.7658,123.63,0.064364,-0.2,-0.12982
-7.1216,-1.8733,-3.8949,120.3,0.059772,-0.2,-0.12045
-8.0892,-1.6434,-4.1986,113.52,0.05518,-0.2,-0.11108
-8.1783,-0.85715,-4.3743,106.06,0.050588,-0.2,-0.10171
-8.2919,0.17562,-4.3347,97.802,0.045996,-0.2,-0.092346
-8.3398,0.44306,-4.3474,88.779,0.041404,-0.2,-0.082978
-8.4073,0.16537,-4.4031,80.275,0.037167,-0.2,-0.074335
-5.6375,-1.8291,-4.5958,123.61,0.082161,-0.2,-0.11931
-6.4849,-1.8045,-4.8511,120.38,0.076284,-0.2,-0.11069
-7.3705,-1.6196,-5.2802,113.76,0.070407,-0.2,-0.10208
-7.4525,-0.87542,-5.4675,106.4,0.06453,-0.2,-0.093459
-7.5851,0.127,-5.4407,98.19,0.058653,-0.2,-0.084842
-7.65,0.36653,-5.4483,89.17,0.052776,-0.2,-0.076226
-7.7027,0.070606,-5.4882,80.731,0.047354,-0.2,-0.068276
-4.9591,-1.7447,-5.3372,123.86,0.098271,-0.2,-0.10637
-5.7182,-1.7427,-5.705,120.63,0.091231,-0.2,-0.098682
-6.5089,-1.6023,-6.2472,114,0.084192,-0.2,-0.090994
-6.5852,-0.89544,-6.4491,106.65,0.077152,-0.2,-0.083306
-6.7347,0.077634,-6.442,98.429,0.070112,-0.2,-0.075617
-6.8159,0.2842,-6.436,89.392,0.063073,-0.2,-0.067929
-6.8598,-0.033133,-6.4541,81.041,0.056578,-0.2,-0.060836
-4.1905,-1.6793,-6.0132,123.8,0.11255,-0.2,-0.091419
-4.845,-1.6954,-6.469,120.64,0.10447,-0.2,-0.084797
-5.5223,-1.5949,-7.0967,114.11,0.09639,-0.2,-0.078175
-5.5887,-0.92238,-7.3074,106.81,0.08831,-0.2,-0.071553
-5.7524,0.02549,-7.3176,98.601,0.080231,-0.2,-0.064931
-5.8447,0.19687,-7.294,89.576,0.072152,-0.2,-0.058309
-5.8877,-0.14462,-7.2845,81.316,0.064697,-0.2,-0.0522
-3.3947,-1.6348,-6.5927,123.5,0.12426,-0.2,-0.074379
-3.9117,-1.6643,-7.1165,120.48,0.11534,-0.2,-0.068986
-4.4402,-1.595,-7.804,114.14,0.10642,-0.2,-0.063593
-4.489,-0.94866,-8.0164,106.92,0.097498,-0.2,-0.0582
-4.6571,-0.027103,-8.0439,98.763,0.088577,-0.2,-0.052807
-4.7639,0.10454,-8.0085,89.786,0.079656,-0.2,-0.047414
-4.818,-0.26243,-7.9676,81.622,0.071425,-0.2,-0.042438
-2.5426,-1.6079,-7.0103,123.69,0.13364,-0.2,-0.055958
-2.9387,-1.65,-7.5899,120.59,0.12403,-0.2,-0.051886
-3.3403,-1.6087,-8.3314,114.16,0.11443,-0.2,-0.047814
-3.3754,-0.98207,-8.5498,106.97,0.10482,-0.2,-0.043742
-3.5439,-0.082037,-8.5892,98.858,0.09521,-0.2,-0.03967
-3.6748,0.013703,-8.5453,89.951,0.085602,-0.2,-0.035598
-3.749,-0.37591,-8.476,81.905,0.076738,-0.2,-0.031841
-7.5984,-2.2781,3.8301,118.16,-0.064555,-0.2,-0.11792
-6.7451,-2.457,3.1541,121.84,-0.069613,-0.2,-0.12704
-8.4873,-1.7397,4.4218,110.54,-0.059497,-0.2,-0.10879
-8.5083,-0.60436,4.3756,102.34,-0.054438,-0.2,-0.099666
-8.4822,0.58584,4.3905,93.443,-0.04938,-0.2,-0.09054
-8.4608,0.89893,4.3682,83.649,-0.044322,-0.2,-0.081415
-8.6256,0.68622,4.4845,74.517,-0.039655,-0.2,-0.072996
-6.394,-2.5008,3.9289,121.75,-0.082504,-0.2,-0.11906
-7.1831,-2.3066,4.6499,118.13,-0.076521,-0.2,-0.11051
-7.9941,-1.7334,5.2937,110.5,-0.070538,-0.2,-0.10197
