"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-17.944,-4.8752,6.5626,616.03,-0.051881,-0.2,-0.12404
-15.836,-5.2122,5.1547,634.58,-0.055958,-0.2,-0.13364
-18.537,-4.7761,4.0724,617.51,-0.033694,-0.2,-0.13015
-16.329,-5.0789,2.8886,635.67,-0.036362,-0.2,-0.14023
-20.173,-3.7848,7.7648,577.37,-0.047803,-0.2,-0.11443
-20.881,-3.7692,5.0028,579.52,-0.031026,-0.2,-0.12006
-20.288,-1.2888,7.6733,535.27,-0.043726,-0.2,-0.10483
-21.033,-1.3729,4.8636,537.72,-0.028359,-0.2,-0.10998
-20.309,1.3348,7.7529,489.41,-0.039648,-0.2,-0.09522
-21.089,1.2067,4.9563,492.07,-0.025691,-0.2,-0.099892
-20.329,1.9334,7.6921,438.68,-0.035571,-0.2,-0.085615
-21.125,1.7998,4.8813,441.93,-0.023023,-0.2,-0.089806
-20.731,1.3763,7.8645,391.15,-0.031809,-0.2,-0.076752
-21.515,1.2215,4.9474,395.13,-0.020562,-0.2,-0.080501
-16.543,-4.9165,0.44538,638.05,-0.016036,-0.2,-0.144
-18.807,-4.6537,1.3631,620.01,-0.014831,-0.2,-0.13364
-21.216,-3.7425,1.977,582.66,-0.013626,-0.2,-0.12327
-21.412,-1.4639,1.7777,541.5,-0.01242,-0.2,-0.11291
-21.517,1.0599,1.8794,496.27,-0.011215,-0.2,-0.10254
-21.564,1.6447,1.7973,446.68,-0.01001,-0.2,-0.09218
-21.925,1.0489,1.783,400.55,-0.0088985,-0.2,-0.082618
-16.354,-4.7385,-1.9933,640.97,0.0046186,-0.2,-0.14479
-18.655,-4.5203,-1.348,622.85,0.0043362,-0.2,-0.13437
-21.101,-3.7149,-1.05,585.79,0.0040539,-0.2,-0.12394
-21.335,-1.5606,-1.3132,545.17,0.0037715,-0.2,-0.11352
-21.501,0.90893,-1.2111,500.4,0.0034892,-0.2,-0.10309
-21.554,1.4868,-1.2851,451.48,0.0032069,-0.2,-0.092668
-21.867,0.87782,-1.3569,405.99,0.0029463,-0.2,-0.08305
-15.862,-4.551,-4.3998,642.85,0.025192,-0.2,-0.14274
-18.162,-4.3783,-4.0203,624.77,0.023426,-0.2,-0.13246
-20.584,-3.6774,-4.0219,588.22,0.021661,-0.2,-0.12217
-20.814,-1.6444,-4.3402,548.33,0.019895,-0.2,-0.11188
-21.031,0.7675,-4.2365,504.21,0.01813,-0.2,-0.10159
-21.106,1.3306,-4.2953,456.13,0.016364,-0.2,-0.091307
-21.373,0.70629,-4.4068,411.29,0.014735,-0.2,-0.081816
-15.097,-4.3584,-6.5843,643.51,0.045214,-0.2,-0.13759
-17.324,-4.2317,-6.5262,625.83,0.042006,-0.2,-0.12768
-19.663,-3.6316,-6.8677,590.14,0.038798,-0.2,-0.11776
-19.89,-1.7119,-7.2313,551.06,0.03559,-0.2,-0.10784
-20.148,0.63884,-7.1362,507.66,0.032382,-0.2,-0.097928
-20.254,1.1754,-7.1819,460.29,0.029174,-0.2,-0.088012
-20.477,0.52892,-7.3202,415.76,0.026215,-0.2,-0.078863
-14.052,-4.1655,-8.5575,643.97,0.064364,-0.2,-0.12982
-16.152,-4.0864,-8.8488,626.83,0.059772,-0.2,-0.12045
-18.36,-3.5854,-9.5451,591.93,0.05518,-0.2,-0.11108
-18.589,-1.768,-9.9443,553.41,0.050588,-0.2,-0.10171
-18.888,0.52018,-9.8694,510.51,0.045996,-0.2,-0.092346
-19.028,1.0157,-9.9083,463.44,0.041404,-0.2,-0.082978
-19.206,0.33939,-10.042,419.11,0.037167,-0.2,-0.074335
-12.784,-3.9846,-10.449,643.92,0.082161,-0.2,-0.11931
-14.713,-3.952,-11.026,627.29,0.076284,-0.2,-0.11069
-16.73,-3.5465,-12.006,593.16,0.070407,-0.2,-0.10208
-16.942,-1.819,-12.437,555.11,0.06453,-0.2,-0.093459
-17.278,0.40649,-12.396,512.45,0.058653,-0.2,-0.084842
-17.448,0.84512,-12.424,465.39,0.052776,-0.2,-0.076226
-17.59,0.13064,-12.523,421.45,0.047354,-0.2,-0.068276
-11.251,-3.8219,-12.138,645.24,0.098271,-0.2,-0.10637
-12.976,-3.8366,-12.97,628.6,0.091231,-0.2,-0.098682
-14.772,-3.5254,-14.208,594.4,0.084192,-0.2,-0.090994
-14.97,-1.8772,-14.676,556.37,0.077152,-0.2,-0.083306
-15.338,0.28931,-14.685,513.62,0.070112,-0.2,-0.075617
-15.539,0.66007,-14.68,466.47,0.063073,-0.2,-0.067929
-15.66,-0.099319,-14.731,423.01,0.056578,-0.2,-0.060836
-9.5093,-3.7058,-13.676,645.01,0.11255,-0.2,-0.091419
-10.994,-3.7561,-14.71,628.74,0.10447,-0.2,-0.084797
-12.529,-3.528,-16.143,595.01,0.09639,-0.2,-0.078175
-12.702,-1.9513,-16.635,557.19,0.08831,-0.2,-0.071553
-13.097,0.16598,-16.686,514.47,0.080231,-0.2,-0.064931
-13.317,0.46336,-16.641,467.37,0.072152,-0.2,-0.058309
-13.434,-0.34735,-16.631,424.35,0.064697,-0.2,-0.0522
-7.7021,-3.6382,-14.993,643.53,0.12426,-0.2,-0.074379
-8.8733,-3.713,-16.182,627.96,0.11534,-0.2,-0.068986
