"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-10.152,-2.8341,3.7095,195,-0.051881,-0.2,-0.12404
-8.9771,-3.0371,2.9165,200.95,-0.055958,-0.2,-0.13364
-10.485,-2.7779,2.3008,195.48,-0.033694,-0.2,-0.13015
-9.2513,-2.9617,1.6328,201.31,-0.036362,-0.2,-0.14023
-11.392,-2.2008,4.3817,182.64,-0.047803,-0.2,-0.11443
-11.791,-2.1925,2.8225,183.34,-0.031026,-0.2,-0.12006
-11.447,-0.79096,4.3171,169.24,-0.043726,-0.2,-0.10483
-11.866,-0.8401,2.7329,170.03,-0.028359,-0.2,-0.10998
-11.439,0.71403,4.353,154.69,-0.039648,-0.2,-0.09522
-11.878,0.64091,2.7789,155.55,-0.025691,-0.2,-0.099892
-11.434,1.0961,4.312,138.66,-0.035571,-0.2,-0.085615
-11.882,1.0202,2.7323,139.71,-0.023023,-0.2,-0.089806
-11.651,0.80101,4.4043,123.65,-0.031809,-0.2,-0.076752
-12.092,0.71326,2.7658,124.93,-0.020562,-0.2,-0.080501
-9.3669,-2.8684,0.25097,202.06,-0.016036,-0.2,-0.144
-10.634,-2.7073,0.76955,196.28,-0.014831,-0.2,-0.13364
-11.978,-2.1773,1.1151,184.34,-0.013626,-0.2,-0.12327
-12.079,-0.8927,0.99382,171.25,-0.01242,-0.2,-0.11291
-12.119,0.5573,1.0474,156.9,-0.011215,-0.2,-0.10254
-12.128,0.93195,0.99932,141.23,-0.01001,-0.2,-0.09218
-12.322,0.61505,0.9885,126.66,-0.0088985,-0.2,-0.082618
-9.2553,-2.7644,-1.1268,202.98,0.0046186,-0.2,-0.14479
-10.544,-2.629,-0.76151,197.17,0.0043362,-0.2,-0.13437
-11.912,-2.1604,-0.59224,185.34,0.0040539,-0.2,-0.12394
-12.034,-0.94771,-0.7473,172.42,0.0037715,-0.2,-0.11352
-12.109,0.47146,-0.69091,158.23,0.0034892,-0.2,-0.10309
-12.124,0.84196,-0.73265,142.76,0.0032069,-0.2,-0.092668
-12.291,0.51739,-0.77451,128.39,0.0029463,-0.2,-0.08305
-8.9723,-2.6533,-2.4841,203.57,0.025192,-0.2,-0.14274
-10.259,-2.5443,-2.2691,197.78,0.023426,-0.2,-0.13246
-11.616,-2.1367,-2.2679,186.12,0.021661,-0.2,-0.12217
-11.739,-0.99443,-2.4517,173.43,0.019895,-0.2,-0.11188
-11.845,0.39151,-2.392,159.45,0.01813,-0.2,-0.10159
-11.874,0.75292,-2.4241,144.26,0.016364,-0.2,-0.091307
-12.015,0.41942,-2.487,130.08,0.014735,-0.2,-0.081816
-8.5343,-2.5382,-3.7144,203.77,0.045214,-0.2,-0.13759
-9.7823,-2.456,-3.6818,198.13,0.042006,-0.2,-0.12768
-11.096,-2.1074,-3.8722,186.75,0.038798,-0.2,-0.11776
-11.216,-1.0308,-4.079,174.31,0.03559,-0.2,-0.10784
-11.346,0.31951,-4.0219,160.57,0.032382,-0.2,-0.097928
-11.396,0.66442,-4.0461,145.59,0.029174,-0.2,-0.088012
-11.513,0.31772,-4.1229,131.51,0.026215,-0.2,-0.078863
-7.9383,-2.4218,-4.8248,203.9,0.064364,-0.2,-0.12982
-9.12,-2.3674,-4.9904,198.44,0.059772,-0.2,-0.12045
-10.362,-2.0769,-5.3812,187.33,0.05518,-0.2,-0.11108
-10.482,-1.06,-5.606,175.07,0.050588,-0.2,-0.10171
-10.637,0.25359,-5.5582,161.49,0.045996,-0.2,-0.092346
-10.708,0.57328,-5.5782,146.61,0.041404,-0.2,-0.082978
-10.8,0.20855,-5.6513,132.59,0.037167,-0.2,-0.074335
-7.219,-2.3103,-5.8894,203.87,0.082161,-0.2,-0.11931
-8.3059,-2.2835,-6.2166,198.58,0.076284,-0.2,-0.11069
-9.442,-2.0493,-6.7681,187.71,0.070407,-0.2,-0.10208
-9.552,-1.0852,-7.0086,175.62,0.06453,-0.2,-0.093459
-9.7304,0.19068,-6.9785,162.12,0.058653,-0.2,-0.084842
-9.8213,0.47595,-6.9924,147.24,0.052776,-0.2,-0.076226
-9.8944,0.088502,-7.0458,133.33,0.047354,-0.2,-0.068276
-6.3515,-2.2079,-6.8403,204.29,0.098271,-0.2,-0.10637
-7.3243,-2.2092,-7.3117,198.99,0.091231,-0.2,-0.098682
-8.3378,-2.0307,-8.0082,188.11,0.084192,-0.2,-0.090994
-8.4405,-1.1133,-8.2683,176.03,0.077152,-0.2,-0.083306
-8.6394,0.12646,-8.2645,162.5,0.070112,-0.2,-0.075617
-8.7496,0.37093,-8.2613,147.6,0.063073,-0.2,-0.067929
-8.811,-0.043208,-8.287,133.83,0.056578,-0.2,-0.060836
-5.3676,-2.1305,-7.7071,204.2,0.11255,-0.2,-0.091419
-6.206,-2.1539,-8.2915,199.02,0.10447,-0.2,-0.084797
-7.0732,-2.025,-9.0978,188.3,0.09639,-0.2,-0.078175
-7.1629,-1.1503,-9.3699,176.29,0.08831,-0.2,-0.071553
-7.3787,0.058753,-9.3892,162.78,0.080231,-0.2,-0.064931
-7.5015,0.25946,-9.3636,147.89,0.072152,-0.2,-0.058309
-7.5613,-0.18498,-9.3545,134.27,0.064697,-0.2,-0.0522
-4.3482,-2.0801,-8.4498,203.71,0.12426,-0.2,-0.074379
-5.0101,-2.1195,-9.1217,198.76,0.11534,-0.2,-0.068986
-5.6861,-2.029,-10.005,188.34,0.10642,-0.2,-0.063593
-5.7527,-1.1868,-10.28,176.48,0.097498,-0.2,-0.0582
-5.9727,-0.0095869,-10.322,163.04,0.088577,-0.2,-0.052807
-6.1125,0.14137,-10.282,148.24,0.079656,-0.2,-0.047414
-6.1856,-0.33519,-10.233,134.78,0.071425,-0.2,-0.042438
-3.2556,-2.0519,-8.9847,204.03,0.13364,-0.2,-0.055958
-3.7627,-2.1062,-9.728,198.94,0.12403,-0.2,-0.051886
-4.276,-2.0503,-10.681,188.38,0.11443,-0.2,-0.047814
-4.3243,-1.2325,-10.964,176.57,0.10482,-0.2,-0.043742
