"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-14.043,-3.8564,5.1339,376.01,-0.051881,-0.2,-0.12404
-12.402,-4.1269,4.0342,387.38,-0.055958,-0.2,-0.13364
-14.505,-3.7789,3.1851,376.93,-0.033694,-0.2,-0.13015
-12.785,-4.0226,2.2599,388.06,-0.036362,-0.2,-0.14023
-15.777,-2.9943,6.0703,352.34,-0.047803,-0.2,-0.11443
-16.33,-2.9826,3.9105,353.68,-0.031026,-0.2,-0.12006
-15.863,-1.0411,5.9921,326.62,-0.043726,-0.2,-0.10483
-16.445,-1.1081,3.7959,328.13,-0.028359,-0.2,-0.10998
-15.871,1.0236,6.0501,298.62,-0.039648,-0.2,-0.09522
-16.48,0.92292,3.8654,300.26,-0.025691,-0.2,-0.099892
-15.88,1.5158,5.9997,267.68,-0.035571,-0.2,-0.085615
-16.502,1.411,3.8049,269.69,-0.023023,-0.2,-0.089806
-16.191,1.0915,6.1328,238.7,-0.031809,-0.2,-0.076752
-16.803,0.97031,3.8552,241.15,-0.020562,-0.2,-0.080501
-12.95,-3.8948,0.34828,389.51,-0.016036,-0.2,-0.144
-14.715,-3.6823,1.0658,378.46,-0.014831,-0.2,-0.13364
-16.591,-2.9618,1.5449,355.6,-0.013626,-0.2,-0.12327
-16.74,-1.18,1.3843,330.44,-0.01242,-0.2,-0.11291
-16.815,0.80765,1.4619,302.84,-0.011215,-0.2,-0.10254
-16.845,1.2894,1.3968,272.6,-0.01001,-0.2,-0.09218
-17.123,0.83512,1.3847,244.47,-0.0088985,-0.2,-0.082618
-12.799,-3.7537,-1.559,391.29,0.0046186,-0.2,-0.14479
-14.594,-3.5764,-1.0543,380.19,0.0043362,-0.2,-0.13437
-16.5,-2.9395,-0.82115,357.52,0.0040539,-0.2,-0.12394
-16.679,-1.256,-1.0307,332.7,0.0037715,-0.2,-0.11352
-16.802,0.68926,-0.95167,305.38,0.0034892,-0.2,-0.10309
-16.838,1.1655,-1.0099,275.54,0.0032069,-0.2,-0.092668
-17.078,0.70087,-1.0664,247.8,0.0029463,-0.2,-0.08305
-12.412,-3.6042,-3.4398,392.43,0.025192,-0.2,-0.14274
-14.204,-3.4629,-3.1432,381.36,0.023426,-0.2,-0.13246
-16.094,-2.9089,-3.1438,359.01,0.021661,-0.2,-0.12217
-16.271,-1.3213,-3.3953,334.63,0.019895,-0.2,-0.11188
-16.434,0.57866,-3.314,307.71,0.01813,-0.2,-0.10159
-16.489,1.043,-3.3602,278.4,0.016364,-0.2,-0.091307
-16.694,0.56616,-3.4473,251.04,0.014735,-0.2,-0.081816
-11.81,-3.4503,-5.1462,392.83,0.045214,-0.2,-0.13759
-13.547,-3.3454,-5.1014,382.02,0.042006,-0.2,-0.12768
-15.373,-2.8711,-5.3678,360.19,0.038798,-0.2,-0.11776
-15.548,-1.3731,-5.6534,336.32,0.03559,-0.2,-0.10784
-15.743,0.4785,-5.5778,309.84,0.032382,-0.2,-0.097928
-15.824,0.92133,-5.614,280.96,0.029174,-0.2,-0.088012
-15.995,0.42669,-5.7218,253.79,0.026215,-0.2,-0.078863
-10.99,-3.2953,-6.687,393.1,0.064364,-0.2,-0.12982
-12.63,-3.228,-6.9161,382.62,0.059772,-0.2,-0.12045
-14.355,-2.8324,-7.46,361.3,0.05518,-0.2,-0.11108
-14.53,-1.4155,-7.7723,337.76,0.050588,-0.2,-0.10171
-14.759,0.38647,-7.7116,311.6,0.045996,-0.2,-0.092346
-14.867,0.79613,-7.7428,282.9,0.041404,-0.2,-0.082978
