"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-7.6603,-2.1663,2.7973,109.84,-0.051881,-0.2,-0.12404
-6.782,-2.3252,2.2002,113.24,-0.055958,-0.2,-0.13364
-7.9098,-2.124,1.7344,110.13,-0.033694,-0.2,-0.13015
-6.9873,-2.2685,1.231,113.45,-0.036362,-0.2,-0.14023
-8.5857,-1.6832,3.302,102.81,-0.047803,-0.2,-0.11443
-8.8858,-1.6773,2.127,103.21,-0.031026,-0.2,-0.12006
-8.6248,-0.6325,3.2471,95.2,-0.043726,-0.2,-0.10483
-8.9407,-0.67046,2.0538,95.657,-0.028359,-0.2,-0.10998
-8.6092,0.50735,3.2682,86.943,-0.039648,-0.2,-0.09522
-8.9392,0.45177,2.0836,87.44,-0.025691,-0.2,-0.099892
-8.5917,0.81946,3.2319,77.884,-0.035571,-0.2,-0.085615
-8.9278,0.76182,2.0454,78.482,-0.023023,-0.2,-0.089806
-8.7462,0.60646,3.2963,69.425,-0.031809,-0.2,-0.076752
-9.0766,0.5397,2.0667,70.149,-0.020562,-0.2,-0.080501
-7.0723,-2.1977,0.18843,113.88,-0.016036,-0.2,-0.144
-8.0209,-2.0703,0.57964,110.58,-0.014831,-0.2,-0.13364
-9.0265,-1.6659,0.84047,103.79,-0.013626,-0.2,-0.12327
-9.1004,-0.71094,0.74421,96.348,-0.01242,-0.2,-0.11291
-9.1205,0.38823,0.78106,88.208,-0.011215,-0.2,-0.10254
-9.1132,0.69464,0.74362,79.349,-0.01001,-0.2,-0.09218
-9.2496,0.46484,0.7328,71.131,-0.0088985,-0.2,-0.082618
-6.9859,-2.1179,-0.85032,114.4,0.0046186,-0.2,-0.14479
-7.9514,-2.0101,-0.57438,111.08,0.0043362,-0.2,-0.13437
-8.9761,-1.6528,-0.44573,104.35,0.0040539,-0.2,-0.12394
-9.066,-0.75273,-0.56665,97.016,0.0037715,-0.2,-0.11352
-9.1126,0.32312,-0.52629,88.965,0.0034892,-0.2,-0.10309
-9.1098,0.62612,-0.55735,80.223,0.0032069,-0.2,-0.092668
-9.2261,0.39031,-0.5902,72.114,0.0029463,-0.2,-0.08305
-6.7701,-2.032,-1.8728,114.73,0.025192,-0.2,-0.14274
-7.7337,-1.9444,-1.71,111.43,0.023426,-0.2,-0.13246
-8.7519,-1.634,-1.7077,104.8,0.021661,-0.2,-0.12217
-8.8436,-0.78784,-1.8497,97.593,0.019895,-0.2,-0.11188
-8.913,0.26266,-1.8055,89.665,0.01813,-0.2,-0.10159
-8.9218,0.55832,-1.8278,81.075,0.016364,-0.2,-0.091307
-9.0198,0.31565,-1.8751,73.076,0.014735,-0.2,-0.081816
-6.4371,-1.9423,-2.7988,114.84,0.045214,-0.2,-0.13759
-7.3729,-1.8755,-2.7737,111.63,0.042006,-0.2,-0.12768
-8.3594,-1.6106,-2.9156,105.16,0.038798,-0.2,-0.11776
-8.4491,-0.81479,-3.0742,98.101,0.03559,-0.2,-0.10784
-8.5378,0.20841,-3.031,90.307,0.032382,-0.2,-0.097928
-8.5631,0.49086,-3.0461,81.842,0.029174,-0.2,-0.088012
-8.6427,0.23792,-3.1025,73.895,0.026215,-0.2,-0.078863
-5.9851,-1.8512,-3.6341,114.91,0.064364,-0.2,-0.12982
-6.8732,-1.8059,-3.7587,111.81,0.059772,-0.2,-0.12045
-7.8076,-1.586,-4.0517,105.49,0.05518,-0.2,-0.11108
-7.8949,-0.83591,-4.2231,98.538,0.050588,-0.2,-0.10171
-8.0036,0.15896,-4.1858,90.838,0.045996,-0.2,-0.092346
-8.0462,0.4213,-4.1967,82.428,0.041404,-0.2,-0.082978
-8.108,0.15424,-4.2493,74.511,0.037167,-0.2,-0.074335
-5.4411,-1.7632,-4.4351,114.89,0.082161,-0.2,-0.11931
-6.2586,-1.7392,-4.6814,111.88,0.076284,-0.2,-0.11069
-7.1141,-1.5628,-5.0955,105.71,0.070407,-0.2,-0.10208
-7.1941,-0.85353,-5.2783,98.853,0.06453,-0.2,-0.093459
-7.3211,0.11197,-5.2533,91.201,0.058653,-0.2,-0.084842
-7.3805,0.34713,-5.2588,82.796,0.052776,-0.2,-0.076226
-7.4283,0.062366,-5.2959,74.938,0.047354,-0.2,-0.068276
-4.7863,-1.6813,-5.1505,115.12,0.098271,-0.2,-0.10637
-5.5186,-1.6792,-5.5054,112.11,0.091231,-0.2,-0.098682
-6.2825,-1.5459,-6.0287,105.94,0.084192,-0.2,-0.090994
-6.3569,-0.87279,-6.2257,99.088,0.077152,-0.2,-0.083306
-6.5001,0.064288,-6.2196,91.425,0.070112,-0.2,-0.075617
-6.5755,0.26739,-6.2117,83.005,0.063073,-0.2,-0.067929
-6.6151,-0.038152,-6.2273,75.231,0.056578,-0.2,-0.060836
-4.0444,-1.6178,-5.8029,115.07,0.11255,-0.2,-0.091419
-4.676,-1.633,-6.2426,112.13,0.10447,-0.2,-0.084797
-5.3304,-1.5385,-6.8486,106.05,0.09639,-0.2,-0.078175
-5.3949,-0.89867,-7.0541,99.24,0.08831,-0.2,-0.071553
-5.5518,0.013907,-7.0645,91.587,0.080231,-0.2,-0.064931
-5.6384,0.18292,-7.0393,83.178,0.072152,-0.2,-0.058309
-5.6775,-0.14605,-7.028,75.489,0.064697,-0.2,-0.0522
-3.2764,-1.5743,-6.3621,114.79,0.12426,-0.2,-0.074379
-3.7753,-1.6027,-6.8676,111.98,0.11534,-0.2,-0.068986
-4.2861,-1.5382,-7.5312,106.07,0.10642,-0.2,-0.063593
-4.3334,-0.92387,-7.7384,99.346,0.097498,-0.2,-0.0582
-4.4946,-0.036881,-7.7653,91.738,0.088577,-0.2,-0.052807
-4.5957,0.09368,-7.7285,83.375,0.079656,-0.2,-0.047414
-4.6459,-0.2599,-7.6866,75.774,0.071425,-0.2,-0.042438
-2.4542,-1.548,-6.7651,114.96,0.13364,-0.2,-0.055958
-2.8363,-1.5885,-7.3244,112.08,0.12403,-0.2,-0.051886
-3.2247,-1.5512,-8.0404,106.09,0.11443,-0.2,-0.047814
-3.2585,-0.95588,-8.2532,99.393,0.10482,-0.2,-0.043742
-3.4202,-0.089934,-8.2914,91.827,0.09521,-0.2,-0.03967
-3.5449,0.0059295,-8.2462,83.53,0.085602,-0.2,-0.035598
-3.6148,-0.36945,-8.1767,76.039,0.076738,-0.2,-0.031841
-7.334,-2.1972,3.6969,109.81,-0.064555,-0.2,-0.11792
-6.5113,-2.3706,3.0445,113.24,-0.069613,-0.2,-0.12704
-8.1917,-1.6786,4.2686,102.71,-0.059497,-0.2,-0.10879
-8.2137,-0.59086,4.2236,95.065,-0.054438,-0.2,-0.099666
-8.1878,0.55588,4.2366,86.766,-0.04938,-0.2,-0.09054
-8.1635,0.86286,4.213,77.64,-0.044322,-0.2,-0.081415
-8.3191,0.65928,4.3229,69.142,-0.039655,-0.2,-0.072996
-6.1723,-2.4128,3.7924,113.16,-0.082504,-0.2,-0.11906
-6.9332,-2.2247,4.4883,109.78,-0.076521,-0.2,-0.11051
-7.7156,-1.6725,5.1102,102.67,-0.070538,-0.2,-0.10197
-7.7177,-0.55254,5.0689,94.966,-0.064555,-0.2,-0.093421
-7.6845,0.59774,5.0739,86.618,-0.058571,-0.2,-0.084876
-7.653,0.89826,5.0696,77.49,-0.052588,-0.2,-0.07633
-7.7992,0.70487,5.2179,69.02,-0.047068,-0.2,-0.068445
-5.7651,-2.4515,4.4758,113.02,-0.094493,-0.2,-0.10978
-6.4541,-2.2507,5.2231,109.65,-0.08765,-0.2,-0.1019
-7.1514,-1.6698,5.9031,102.5,-0.080808,-0.2,-0.094031
-7.1337,-0.52244,5.8634,94.761,-0.073965,-0.2,-0.086158
-7.0947,0.63146,5.8578,86.405,-0.067123,-0.2,-0.078285
-7.056,0.92696,5.8647,77.303,-0.06028,-0.2,-0.070412
-7.185,0.74441,6.0486,68.831,-0.053968,-0.2,-0.063149
-5.2914,-2.4868,5.1013,112.88,-0.10545,-0.2,-0.099296
-5.9005,-2.2748,5.8997,109.48,-0.09782,-0.2,-0.092181
-6.5054,-1.6689,6.6352,102.26,-0.090192,-0.2,-0.085066
-6.4698,-0.49828,6.5931,94.513,-0.082565,-0.2,-0.077951
