"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-9.3208,-2.6138,3.405,163.94,-0.051881,-0.2,-0.12404
-8.2447,-2.8022,2.6774,168.97,-0.055958,-0.2,-0.13364
-9.6253,-2.5622,2.1117,164.35,-0.033694,-0.2,-0.13015
-8.4958,-2.7329,1.4987,169.27,-0.036362,-0.2,-0.14023
-10.455,-2.0297,4.021,153.53,-0.047803,-0.2,-0.11443
-10.821,-2.0222,2.5901,154.12,-0.031026,-0.2,-0.12006
-10.504,-0.7369,3.9595,142.25,-0.043726,-0.2,-0.10483
-10.888,-0.78224,2.506,142.92,-0.028359,-0.2,-0.10998
-10.493,0.64737,3.9907,130,-0.039648,-0.2,-0.09522
-10.896,0.58014,2.5468,130.73,-0.025691,-0.2,-0.099892
-10.485,1.0054,3.9516,116.52,-0.035571,-0.2,-0.085615
-10.895,0.93564,2.5034,117.41,-0.023023,-0.2,-0.089806
-10.682,0.73765,4.0352,103.91,-0.031809,-0.2,-0.076752
-11.086,0.657,2.5332,104.99,-0.020562,-0.2,-0.080501
-8.6011,-2.6471,0.23005,169.91,-0.016036,-0.2,-0.144
-9.7618,-2.4972,0.70611,165.03,-0.014831,-0.2,-0.13364
-10.992,-2.0082,1.0232,154.97,-0.013626,-0.2,-0.12327
-11.083,-0.83072,0.91051,143.94,-0.01242,-0.2,-0.11291
-11.117,0.50328,0.95883,131.87,-0.011215,-0.2,-0.10254
-11.121,0.85445,0.91443,118.69,-0.01001,-0.2,-0.09218
-11.297,0.56666,0.9039,106.44,-0.0088985,-0.2,-0.082618
-8.4979,-2.5512,-1.0346,170.67,0.0046186,-0.2,-0.14479
-9.6788,-2.4249,-0.69909,165.78,0.0043362,-0.2,-0.13437
-10.931,-1.9925,-0.54344,155.81,0.0040539,-0.2,-0.12394
-11.042,-0.88126,-0.68677,144.93,0.0037715,-0.2,-0.11352
-11.108,0.42442,-0.6354,132.99,0.0034892,-0.2,-0.10309
-11.117,0.77169,-0.67351,119.98,0.0032069,-0.2,-0.092668
-11.268,0.47677,-0.71223,107.9,0.0029463,-0.2,-0.08305
-8.2373,-2.4485,-2.28,171.17,0.025192,-0.2,-0.14274
-9.416,-2.3465,-2.0825,166.29,0.023426,-0.2,-0.13246
-10.66,-1.9704,-2.0809,156.46,0.021661,-0.2,-0.12217
-10.771,-0.92404,-2.2502,145.78,0.019895,-0.2,-0.11188
-10.864,0.35101,-2.1954,134.02,0.01813,-0.2,-0.10159
-10.888,0.68978,-2.2243,121.24,0.016364,-0.2,-0.091307
-11.016,0.38664,-2.282,109.32,0.014735,-0.2,-0.081816
-7.8344,-2.3418,-3.4087,171.34,0.045214,-0.2,-0.13759
-8.978,-2.2646,-3.3787,166.58,0.042006,-0.2,-0.12768
-10.182,-1.9429,-3.5528,157,0.038798,-0.2,-0.11776
-10.291,-0.95719,-3.7429,146.53,0.03559,-0.2,-0.10784
-10.408,0.28498,-3.69,134.96,0.032382,-0.2,-0.097928
-10.45,0.60835,-3.7114,122.37,0.029174,-0.2,-0.088012
-10.556,0.29299,-3.7816,110.53,0.026215,-0.2,-0.078863
-7.2863,-2.2337,-4.4272,171.45,0.064364,-0.2,-0.12982
-8.3701,-2.1822,-4.5792,166.85,0.059772,-0.2,-0.12045
-9.5092,-1.9143,-4.9373,157.49,0.05518,-0.2,-0.11108
-9.6171,-0.9836,-5.1435,147.17,0.050588,-0.2,-0.10171
-9.7568,0.22462,-5.0988,135.74,0.045996,-0.2,-0.092346
-9.8191,0.52446,-5.1161,123.23,0.041404,-0.2,-0.082978
-9.9024,0.19237,-5.1827,111.44,0.037167,-0.2,-0.074335
-6.6255,-2.13,-5.4038,171.42,0.082161,-0.2,-0.11931
-7.6225,-2.1039,-5.7041,166.96,0.076284,-0.2,-0.11069
-8.6646,-1.8881,-6.2096,157.81,0.070407,-0.2,-0.10208
-8.764,-1.0062,-6.4299,147.63,0.06453,-0.2,-0.093459
-8.9252,0.16707,-6.4011,136.27,0.058653,-0.2,-0.084842
-9.0065,0.43492,-6.4127,123.77,0.052776,-0.2,-0.076226
-9.0721,0.081778,-6.4611,112.07,0.047354,-0.2,-0.068276
-5.829,-2.0343,-6.2761,171.77,0.098271,-0.2,-0.10637
-6.7216,-2.0343,-6.7087,167.3,0.091231,-0.2,-0.098682
-7.6515,-1.87,-7.3472,158.14,0.084192,-0.2,-0.090994
-7.7441,-1.0313,-7.5853,147.98,0.077152,-0.2,-0.083306
-7.9245,0.10841,-7.5803,136.6,0.070112,-0.2,-0.075617
-8.024,0.3384,-7.5761,124.07,0.063073,-0.2,-0.067929
-8.079,-0.039468,-7.5991,112.49,0.056578,-0.2,-0.060836
-4.926,-1.9614,-7.0713,171.69,0.11255,-0.2,-0.091419
-5.6953,-1.9819,-7.6075,167.33,0.10447,-0.2,-0.084797
-6.4912,-1.8636,-8.3467,158.3,0.09639,-0.2,-0.078175
-6.5721,-1.0645,-8.5956,148.2,0.08831,-0.2,-0.071553
-6.7683,0.046543,-8.6115,136.83,0.080231,-0.2,-0.064931
-6.8798,0.23597,-8.5867,124.32,0.072152,-0.2,-0.058309
-6.9334,-0.1699,-8.5776,112.87,0.064697,-0.2,-0.0522
-3.9905,-1.9131,-7.7527,171.28,0.12426,-0.2,-0.074379
-4.598,-1.9488,-8.3692,167.11,0.11534,-0.2,-0.068986
-5.2185,-1.8661,-9.1788,158.34,0.10642,-0.2,-0.063593
-5.2784,-1.0971,-9.4302,148.36,0.097498,-0.2,-0.0582
-5.4789,-0.015891,-9.4669,137.06,0.088577,-0.2,-0.052807
-5.6064,0.12756,-9.4284,124.61,0.079656,-0.2,-0.047414
-5.6724,-0.30795,-9.3825,113.29,0.071425,-0.2,-0.042438
-2.9882,-1.8853,-8.2437,171.54,0.13364,-0.2,-0.055958
-3.4536,-1.935,-8.9257,167.26,0.12403,-0.2,-0.051886
-3.9248,-1.8846,-9.7991,158.37,0.11443,-0.2,-0.047814
-3.9682,-1.1383,-10.058,148.43,0.10482,-0.2,-0.043742
-4.1683,-0.081105,-10.109,137.19,0.09521,-0.2,-0.03967
-4.3233,0.021161,-10.06,124.84,0.085602,-0.2,-0.035598
-4.4123,-0.4407,-9.9814,113.69,0.076738,-0.2,-0.031841
-8.923,-2.6517,4.4994,163.9,-0.064555,-0.2,-0.11792
-7.9148,-2.858,3.7039,168.96,-0.069613,-0.2,-0.12704
-9.9747,-2.0244,5.1979,153.38,-0.059497,-0.2,-0.10879
-10.002,-0.68692,5.1489,142.05,-0.054438,-0.2,-0.099666
-9.9791,0.70603,5.1711,129.75,-0.04938,-0.2,-0.09054
-9.9619,1.0581,5.1492,116.17,-0.044322,-0.2,-0.081415
-10.16,0.8015,5.2893,103.49,-0.039655,-0.2,-0.072996
-7.5022,-2.91,4.6133,168.85,-0.082504,-0.2,-0.11906
-8.435,-2.6856,5.4621,163.86,-0.076521,-0.2,-0.11051
-9.3947,-2.0174,6.2227,153.34,-0.070538,-0.2,-0.10197
-9.3979,-0.64105,6.1785,141.91,-0.064555,-0.2,-0.093421
-9.3654,0.75658,6.1915,129.53,-0.058571,-0.2,-0.084876
-9.3387,1.101,6.1948,115.95,-0.052588,-0.2,-0.07633
-9.5251,0.8566,6.3823,103.32,-0.047068,-0.2,-0.068445
-7.0069,-2.9581,5.4442,168.66,-0.094493,-0.2,-0.10978
-7.8518,-2.7179,6.356,163.68,-0.08765,-0.2,-0.1019
-8.7074,-2.0145,7.1881,153.09,-0.080808,-0.2,-0.094031
-8.6864,-0.60521,7.1461,141.62,-0.073965,-0.2,-0.086158
-8.6463,0.79728,7.1467,129.22,-0.067123,-0.2,-0.078285
-8.6099,1.1357,7.1649,115.68,-0.06028,-0.2,-0.070412
-8.7749,0.90449,7.3968,103.04,-0.053968,-0.2,-0.063149
-6.4311,-3.0022,6.2048,168.45,-0.10545,-0.2,-0.099296
-7.1781,-2.7481,7.1791,163.43,-0.09782,-0.2,-0.092181
-7.9206,-2.014,8.0796,152.74,-0.090192,-0.2,-0.085066
-7.8777,-0.57661,8.0349,141.25,-0.082565,-0.2,-0.077951
-7.8328,0.82923,8.0209,128.9,-0.074937,-0.2,-0.070836
-7.786,1.1601,8.0471,115.39,-0.06731,-0.2,-0.063722
-7.9187,0.94156,8.3195,102.74,-0.060273,-0.2,-0.057158
-5.7714,-3.0422,6.891,168.33,-0.11525,-0.2,-0.08773
-6.4132,-2.776,7.9219,163.24,-0.10692,-0.2,-0.08145
-7.0384,-2.0155,8.8807,152.44,-0.098587,-0.2,-0.075171
-6.9787,-0.55491,8.8283,140.96,-0.090258,-0.2,-0.068892
-6.9316,0.85253,8.8009,128.64,-0.081929,-0.2,-0.062612
-6.8733,1.1752,8.8302,115.16,-0.0736,-0.2,-0.056333
-6.9651,0.96817,9.1355,102.5,-0.065916,-0.2,-0.05054
-5.0351,-3.0783,7.4984,168.24,-0.12378,-0.2,-0.075204
-5.5655,-2.802,8.579,163.1,-0.11484,-0.2,-0.069829
-6.0712,-2.0192,9.5833,152.22,-0.1059,-0.2,-0.064455
-6.0008,-0.53996,9.5174,140.74,-0.096964,-0.2,-0.05908
-5.9525,0.86755,9.4782,128.46,-0.088026,-0.2,-0.053705
-5.8819,1.1814,9.506,115,-0.079087,-0.2,-0.04833
-5.9267,0.98444,9.8357,102.34,-0.070841,-0.2,-0.043371
-11.407,0.39874,2.5957,96.383,-0.019672,-0.2,-0.077065
-11.022,0.49569,4.1659,95.183,-0.030438,-0.2,-0.073476
-11.435,0.71678,4.3218,88.356,-0.029067,-0.2,-0.0702
-11.816,0.59247,2.689,89.645,-0.018782,-0.2,-0.073629
-12.1,1.5722,4.4824,77.249,-0.027696,-0.2,-0.066924
-12.517,1.428,2.7686,78.681,-0.017892,-0.2,-0.070193
-11.588,0.29432,0.9168,98.015,-0.0085068,-0.2,-0.07909
-11.971,0.44716,0.95242,91.483,-0.0081151,-0.2,-0.075562
-12.703,1.2642,0.9239,80.726,-0.0077235,-0.2,-0.072034
-11.521,0.19196,-0.7395,99.601,0.0028318,-0.2,-0.079504
-11.858,0.29455,-0.75028,93.233,0.0027174,-0.2,-0.075959
-12.614,1.084,-0.88698,82.711,0.002603,-0.2,-0.072413
-11.23,0.092813,-2.338,101.1,0.014116,-0.2,-0.078316
-11.514,0.14436,-2.382,94.839,0.013497,-0.2,-0.074816
-12.269,0.89727,-2.6216,84.508,0.012877,-0.2,-0.071315
-10.73,-0.0038499,-3.8441,102.36,0.025106,-0.2,-0.075495
-10.962,0.0015082,-3.9056,96.256,0.023997,-0.2,-0.072126
-11.685,0.70735,-4.2457,86.195,0.022889,-0.2,-0.068758
-10.04,-0.10191,-5.2313,103.37,0.035589,-0.2,-0.071156
-10.229,-0.13224,-5.3019,97.483,0.03401,-0.2,-0.067976
-10.897,0.51987,-5.7294,87.755,0.032431,-0.2,-0.064797
-9.1815,-0.20732,-6.4976,104.17,0.04534,-0.2,-0.065357
-9.3366,-0.25795,-6.576,98.429,0.043327,-0.2,-0.062437
-9.9297,0.33989,-7.0501,89.051,0.041314,-0.2,-0.059517
-8.171,-0.32182,-7.6297,104.77,0.054172,-0.2,-0.058235
-8.2985,-0.37872,-7.7124,99.156,0.051766,-0.2,-0.055635
-8.8081,0.16755,-8.2047,90.177,0.04936,-0.2,-0.053034
-7.0249,-0.4419,-8.6003,105.32,0.061935,-0.2,-0.049959
-7.1285,-0.49635,-8.6861,99.855,0.059172,-0.2,-0.047718
-7.553,-0.00025858,-9.1879,91.31,0.056409,-0.2,-0.045477
-5.771,-0.56589,-9.3857,105.9,0.068381,-0.2,-0.04062
-5.8587,-0.60934,-9.4742,100.62,0.065337,-0.2,-0.038801
-6.1992,-0.16421,-9.9779,92.545,0.062293,-0.2,-0.036982
-4.5172,-0.68364,-9.9625,106.45,0.073461,-0.2,-0.030472
-4.5992,-0.71215,-10.054,101.29,0.070184,-0.2,-0.029103
-4.877,-0.30347,-10.557,93.527,0.066907,-0.2,-0.027734
-10.511,0.57913,5.4817,94.721,-0.037951,-0.2,-0.069883
-10.913,0.8158,5.7012,87.846,-0.036246,-0.2,-0.066771
-11.54,1.7043,5.9191,76.439,-0.034542,-0.2,-0.063658
-9.8755,0.65426,6.6185,94.444,-0.045049,-0.2,-0.065529
-10.256,0.8933,6.8981,87.424,-0.043029,-0.2,-0.062612
-10.846,1.8188,7.1835,75.554,-0.041009,-0.2,-0.059696
-9.1124,0.72288,7.6849,94.018,-0.051654,-0.2,-0.060459
-9.4608,0.95425,8.018,86.856,-0.04934,-0.2,-0.057769
-10.008,1.9111,8.3725,74.558,-0.047027,-0.2,-0.055079
-8.2306,0.78507,8.6614,93.597,-0.057692,-0.2,-0.054725
-8.538,1.0062,9.0411,86.339,-0.05511,-0.2,-0.052292
-9.0344,1.9865,9.4553,73.689,-0.052529,-0.2,-0.04986
-7.2405,0.83843,9.5286,93.293,-0.063096,-0.2,-0.048391
-7.4999,1.0509,9.9467,85.97,-0.060276,-0.2,-0.046242
-7.9365,2.0483,10.411,73.055,-0.057455,-0.2,-0.044093
-6.1566,0.88044,10.276,93.07,-0.067811,-0.2,-0.041529
-6.364,1.0872,10.725,85.695,-0.064781,-0.2,-0.039686
-6.7344,2.0979,11.229,72.62,-0.061752,-0.2,-0.037844
-13.033,2.6066,2.4846,57.062,-0.015713,-0.2,-0.060838
-12.603,2.7361,4.2502,55.897,-0.024229,-0.2,-0.058559
-12.358,3.7508,3.6689,26.26,-0.020761,-0.2,-0.050193
