"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-17.665,-4.8025,6.4605,596.89,-0.051881,-0.2,-0.12404
-15.59,-5.1348,5.0746,614.87,-0.055958,-0.2,-0.13364
-18.249,-4.705,4.009,598.32,-0.033694,-0.2,-0.13015
-16.075,-5.0035,2.8437,615.92,-0.036362,-0.2,-0.14023
-19.858,-3.7283,7.6437,559.42,-0.047803,-0.2,-0.11443
-20.555,-3.713,4.9247,561.51,-0.031026,-0.2,-0.12006
-19.971,-1.271,7.5531,518.63,-0.043726,-0.2,-0.10483
-20.705,-1.3538,4.7873,521,-0.028359,-0.2,-0.10998
-19.991,1.3127,7.6311,474.19,-0.039648,-0.2,-0.09522
-20.759,1.1866,4.8784,476.77,-0.025691,-0.2,-0.099892
-20.011,1.9035,7.571,425.04,-0.035571,-0.2,-0.085615
-20.794,1.772,4.8044,428.2,-0.023023,-0.2,-0.089806
-20.406,1.3558,7.7406,378.99,-0.031809,-0.2,-0.076752
-21.178,1.2034,4.8693,382.85,-0.020562,-0.2,-0.080501
-16.286,-4.8436,0.43847,618.23,-0.016036,-0.2,-0.144
-18.515,-4.5843,1.3419,600.75,-0.014831,-0.2,-0.13364
-20.885,-3.6867,1.9462,564.55,-0.013626,-0.2,-0.12327
-21.077,-1.4434,1.7497,524.66,-0.01242,-0.2,-0.11291
-21.181,1.042,1.8497,480.84,-0.011215,-0.2,-0.10254
-21.225,1.6193,1.7688,432.8,-0.01001,-0.2,-0.09218
-21.581,1.0335,1.7546,388.1,-0.0088985,-0.2,-0.082618
-16.1,-4.6683,-1.9622,621.06,0.0046186,-0.2,-0.14479
-18.365,-4.453,-1.327,603.5,0.0043362,-0.2,-0.13437
-20.772,-3.6595,-1.0335,567.59,0.0040539,-0.2,-0.12394
-21.002,-1.5386,-1.2928,528.23,0.0037715,-0.2,-0.11352
-21.165,0.8934,-1.1924,484.85,0.0034892,-0.2,-0.10309
-21.216,1.4638,-1.2653,437.45,0.0032069,-0.2,-0.092668
-21.523,0.86501,-1.3359,393.38,0.0029463,-0.2,-0.08305
-15.615,-4.4835,-4.3312,622.88,0.025192,-0.2,-0.14274
-17.879,-4.313,-3.9575,605.35,0.023426,-0.2,-0.13246
-20.263,-3.6225,-3.959,569.94,0.021661,-0.2,-0.12217
-20.489,-1.6211,-4.2724,531.29,0.019895,-0.2,-0.11188
-20.702,0.75417,-4.1703,488.53,0.01813,-0.2,-0.10159
-20.776,1.31,-4.2282,441.95,0.016364,-0.2,-0.091307
-21.038,0.69609,-4.3379,398.51,0.014735,-0.2,-0.081816
-14.862,-4.2936,-6.4815,623.52,0.045214,-0.2,-0.13759
-17.054,-4.1685,-6.4243,606.38,0.042006,-0.2,-0.12768
-19.356,-3.5772,-6.7603,571.8,0.038798,-0.2,-0.11776
-19.579,-1.6875,-7.1182,533.94,0.03559,-0.2,-0.10784
-19.832,0.62754,-7.0245,491.88,0.032382,-0.2,-0.097928
-19.937,1.1572,-7.0695,445.98,0.029174,-0.2,-0.088012
-20.155,0.52141,-7.2056,402.84,0.026215,-0.2,-0.078863
-13.833,-4.1034,-8.4237,623.97,0.064364,-0.2,-0.12982
-15.9,-4.0251,-8.7106,607.35,0.059772,-0.2,-0.12045
-18.074,-3.5315,-9.3959,573.54,0.05518,-0.2,-0.11108
-18.299,-1.7426,-9.7888,536.21,0.050588,-0.2,-0.10171
-18.593,0.51077,-9.7148,494.65,0.045996,-0.2,-0.092346
-18.73,0.99995,-9.753,449.04,0.041404,-0.2,-0.082978
-18.905,0.33475,-9.8842,406.09,0.037167,-0.2,-0.074335
-12.585,-3.9249,-10.286,623.92,0.082161,-0.2,-0.11931
-14.484,-3.8925,-10.854,607.8,0.076284,-0.2,-0.11069
-16.469,-3.4931,-11.819,574.73,0.070407,-0.2,-0.10208
-16.677,-1.7927,-12.242,537.86,0.06453,-0.2,-0.093459
-17.007,0.39889,-12.202,496.52,0.058653,-0.2,-0.084842
-17.175,0.83197,-12.229,450.93,0.052776,-0.2,-0.076226
-17.314,0.12916,-12.327,408.36,0.047354,-0.2,-0.068276
-11.075,-3.7644,-11.948,625.2,0.098271,-0.2,-0.10637
-12.773,-3.7786,-12.767,609.07,0.091231,-0.2,-0.098682
-14.542,-3.4721,-13.986,575.93,0.084192,-0.2,-0.090994
-14.736,-1.8498,-14.447,539.08,0.077152,-0.2,-0.083306
-15.098,0.28361,-14.455,497.66,0.070112,-0.2,-0.075617
-15.296,0.64978,-14.45,451.98,0.063073,-0.2,-0.067929
-15.414,-0.097285,-14.5,409.86,0.056578,-0.2,-0.060836
-9.361,-3.6496,-13.463,624.97,0.11255,-0.2,-0.091419
-10.823,-3.6989,-14.48,609.2,0.10447,-0.2,-0.084797
-12.333,-3.4743,-15.89,576.52,0.09639,-0.2,-0.078175
-12.504,-1.9226,-16.375,539.88,0.08831,-0.2,-0.071553
-12.892,0.16226,-16.425,498.49,0.080231,-0.2,-0.064931
-13.108,0.45611,-16.38,452.85,0.072152,-0.2,-0.058309
-13.224,-0.34152,-16.37,411.17,0.064697,-0.2,-0.0522
-7.582,-3.5826,-14.759,623.54,0.12426,-0.2,-0.074379
