"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-16.829,-4.5845,6.1541,541.67,-0.051881,-0.2,-0.12404
-14.855,-4.9027,4.8349,557.99,-0.055958,-0.2,-0.13364
-17.384,-4.4913,3.8185,542.98,-0.033694,-0.2,-0.13015
-15.316,-4.7774,2.7093,558.95,-0.036362,-0.2,-0.14023
-18.917,-3.5596,7.2799,507.67,-0.047803,-0.2,-0.11443
-19.58,-3.545,4.69,509.57,-0.031026,-0.2,-0.12006
-19.026,-1.2192,7.1925,470.66,-0.043726,-0.2,-0.10483
-19.724,-1.2984,4.5579,472.82,-0.028359,-0.2,-0.10998
-19.045,1.2448,7.2664,430.34,-0.039648,-0.2,-0.09522
-19.776,1.1247,4.6442,432.69,-0.025691,-0.2,-0.099892
-19.064,1.8149,7.2094,385.75,-0.035571,-0.2,-0.085615
-19.811,1.6897,4.5739,388.62,-0.023023,-0.2,-0.089806
-19.441,1.2977,7.3715,343.96,-0.031809,-0.2,-0.076752
-20.177,1.1527,4.6362,347.47,-0.020562,-0.2,-0.080501
-15.515,-4.6248,0.41812,561.05,-0.016036,-0.2,-0.144
-17.637,-4.3761,1.278,545.18,-0.014831,-0.2,-0.13364
-19.894,-3.52,1.8529,512.33,-0.013626,-0.2,-0.12327
-20.078,-1.3839,1.6646,476.15,-0.01242,-0.2,-0.11291
-20.178,0.98697,1.7593,436.39,-0.011215,-0.2,-0.10254
-20.222,1.5443,1.6824,392.81,-0.01001,-0.2,-0.09218
-20.561,0.99101,1.6692,352.25,-0.0088985,-0.2,-0.082618
-15.338,-4.4571,-1.8685,563.61,0.0046186,-0.2,-0.14479
-17.494,-4.2504,-1.2641,547.68,0.0043362,-0.2,-0.13437
-19.786,-3.4937,-0.98495,515.09,0.0040539,-0.2,-0.12394
-20.006,-1.4745,-1.2331,479.39,0.0037715,-0.2,-0.11352
-20.162,0.84545,-1.138,440.04,0.0034892,-0.2,-0.10309
-20.213,1.3963,-1.2077,397.03,0.0032069,-0.2,-0.092668
-20.506,0.83054,-1.2747,357.04,0.0029463,-0.2,-0.08305
-14.875,-4.2803,-4.1245,565.26,0.025192,-0.2,-0.14274
-17.03,-4.1163,-3.7694,549.36,0.023426,-0.2,-0.13246
-19.3,-3.4579,-3.7711,517.23,0.021661,-0.2,-0.12217
-19.517,-1.5529,-4.0707,482.16,0.019895,-0.2,-0.11188
-19.721,0.71305,-3.9741,443.39,0.01813,-0.2,-0.10159
-19.793,1.2499,-4.0298,401.13,0.016364,-0.2,-0.091307
-20.045,0.66963,-4.1344,361.7,0.014735,-0.2,-0.081816
-14.156,-4.0984,-6.1721,565.85,0.045214,-0.2,-0.13759
-16.243,-3.9777,-6.1185,550.3,0.042006,-0.2,-0.12768
-18.436,-3.414,-6.4388,518.92,0.038798,-0.2,-0.11776
-18.649,-1.6156,-6.7807,484.57,0.03559,-0.2,-0.10784
-18.892,0.59285,-6.6921,446.43,0.032382,-0.2,-0.097928
-18.995,1.1045,-6.7362,404.8,0.029174,-0.2,-0.088012
-19.204,0.50327,-6.8661,365.64,0.026215,-0.2,-0.078863
-13.176,-3.916,-8.0215,566.24,0.064364,-0.2,-0.12982
-15.144,-3.84,-8.2957,551.17,0.059772,-0.2,-0.12045
-17.215,-3.3696,-8.9487,520.5,0.05518,-0.2,-0.11108
-17.43,-1.6673,-9.3237,486.64,0.050588,-0.2,-0.10171
-17.712,0.48218,-9.254,448.94,0.045996,-0.2,-0.092346
-17.846,0.95499,-9.2923,407.57,0.041404,-0.2,-0.082978
-18.014,0.32545,-9.4178,368.58,0.037167,-0.2,-0.074335
-11.987,-3.7444,-9.7944,566.19,0.082161,-0.2,-0.11931
-13.795,-3.7124,-10.336,551.58,0.076284,-0.2,-0.11069
-15.687,-3.3319,-11.256,521.58,0.070407,-0.2,-0.10208
-15.885,-1.7142,-11.66,488.13,0.06453,-0.2,-0.093459
-16.201,0.37619,-11.623,450.65,0.058653,-0.2,-0.084842
-16.365,0.79521,-11.651,409.29,0.052776,-0.2,-0.076226
-16.499,0.12958,-11.745,370.64,0.047354,-0.2,-0.068276
-10.549,-3.5899,-11.377,567.35,0.098271,-0.2,-0.10637
-12.166,-3.6024,-12.159,552.72,0.091231,-0.2,-0.098682
-13.851,-3.3107,-13.32,522.66,0.084192,-0.2,-0.090994
-14.037,-1.7674,-13.759,489.24,0.077152,-0.2,-0.083306
-14.383,0.26705,-13.768,451.68,0.070112,-0.2,-0.075617
-14.576,0.62198,-13.767,410.24,0.063073,-0.2,-0.067929
-14.69,-0.086106,-13.816,372,0.056578,-0.2,-0.060836
-8.9157,-3.4787,-12.82,567.14,0.11255,-0.2,-0.091419
-10.308,-3.5249,-13.789,552.84,0.10447,-0.2,-0.084797
-11.748,-3.3115,-15.133,523.2,0.09639,-0.2,-0.078175
-11.911,-1.8357,-15.595,489.96,0.08831,-0.2,-0.071553
-12.282,0.15213,-15.644,452.43,0.080231,-0.2,-0.064931
-12.492,0.43775,-15.606,411.02,0.072152,-0.2,-0.058309
-12.603,-0.31878,-15.598,373.18,0.064697,-0.2,-0.0522
-7.2215,-3.413,-14.054,565.83,0.12426,-0.2,-0.074379
-8.3199,-3.4826,-15.17,552.15,0.11534,-0.2,-0.068986
-9.4409,-3.3284,-16.643,523.33,0.10642,-0.2,-0.063593
-9.563,-1.9036,-17.111,490.49,0.097498,-0.2,-0.0582
-9.938,0.036063,-17.2,453.17,0.088577,-0.2,-0.052807
-10.173,0.2423,-17.136,411.98,0.079656,-0.2,-0.047414
-10.305,-0.56622,-17.064,374.59,0.071425,-0.2,-0.042438
-5.4031,-3.3827,-14.942,566.75,0.13364,-0.2,-0.055958
-6.245,-3.4739,-16.177,552.69,0.12403,-0.2,-0.051886
-7.0952,-3.3736,-17.766,523.47,0.11443,-0.2,-0.047814
-7.1847,-1.9876,-18.252,490.77,0.10482,-0.2,-0.043742
-7.5547,-0.085363,-18.368,453.66,0.09521,-0.2,-0.03967
-7.8366,0.051716,-18.284,412.8,0.085602,-0.2,-0.035598
-8.0069,-0.80281,-18.154,375.97,0.076738,-0.2,-0.031841
-16.107,-4.6542,8.1294,541.57,-0.064555,-0.2,-0.11792
-14.255,-5.0053,6.6844,558.01,-0.069613,-0.2,-0.12704
-18.047,-3.5515,9.4101,507.24,-0.059497,-0.2,-0.10879
-18.115,-1.1318,9.3485,470.06,-0.054438,-0.2,-0.099666
-18.11,1.3494,9.4102,429.54,-0.04938,-0.2,-0.09054
-18.113,1.9096,9.3891,384.61,-0.044322,-0.2,-0.081415
-18.491,1.412,9.6554,342.62,-0.039655,-0.2,-0.072996
-13.509,-5.1022,8.3233,557.69,-0.082504,-0.2,-0.11906
-15.224,-4.7175,9.867,541.48,-0.076521,-0.2,-0.11051
-16.996,-3.5406,11.265,507.11,-0.070538,-0.2,-0.10197
-17.018,-1.0518,11.215,469.62,-0.064555,-0.2,-0.093421
-16.994,1.4398,11.263,428.87,-0.058571,-0.2,-0.084876
-16.979,1.986,11.292,383.94,-0.052588,-0.2,-0.07633
-17.335,1.5097,11.645,342.08,-0.047068,-0.2,-0.068445
-12.614,-5.1931,9.8203,557.08,-0.094493,-0.2,-0.10978
-14.169,-4.7788,11.48,540.92,-0.08765,-0.2,-0.1019
-15.751,-3.5377,13.012,506.34,-0.080808,-0.2,-0.094031
-15.728,-0.99019,12.969,468.67,-0.073965,-0.2,-0.086158
-15.688,1.5125,12.997,427.89,-0.067123,-0.2,-0.078285
-15.653,2.0491,13.056,383.08,-0.06028,-0.2,-0.070412
-15.969,1.5968,13.492,341.19,-0.053968,-0.2,-0.063149
-11.575,-5.2778,11.19,556.44,-0.10545,-0.2,-0.099296
-12.952,-4.8369,12.965,540.14,-0.09782,-0.2,-0.092181
-14.326,-3.5394,14.625,505.22,-0.090192,-0.2,-0.085066
-14.262,-0.9416,14.58,467.51,-0.082565,-0.2,-0.077951
-14.21,1.5695,14.584,426.83,-0.074937,-0.2,-0.070836
-14.154,2.0952,14.661,382.14,-0.06731,-0.2,-0.063722
-14.412,1.6665,15.172,340.18,-0.060273,-0.2,-0.057158
-10.386,-5.3561,12.427,556.07,-0.11525,-0.2,-0.08773
-11.57,-4.8916,14.306,539.54,-0.10692,-0.2,-0.08145
-12.729,-3.5452,16.075,504.26,-0.098587,-0.2,-0.075171
-12.632,-0.90536,16.018,466.55,-0.090258,-0.2,-0.068892
-12.573,1.6109,16,426.02,-0.081929,-0.2,-0.062612
-12.493,2.1235,16.085,381.43,-0.0736,-0.2,-0.056333
-12.677,1.716,16.659,339.43,-0.065916,-0.2,-0.05054
-9.0586,-5.428,13.52,555.81,-0.12378,-0.2,-0.075204
-10.039,-4.9432,15.492,539.09,-0.11484,-0.2,-0.069829
-10.979,-3.555,17.346,503.54,-0.1059,-0.2,-0.064455
-10.86,-0.88112,17.267,465.86,-0.096964,-0.2,-0.05908
-10.794,1.6374,17.23,425.43,-0.088026,-0.2,-0.053705
-10.689,2.1356,17.314,380.92,-0.079087,-0.2,-0.04833
-10.787,1.7453,17.934,338.91,-0.070841,-0.2,-0.043371
-20.779,0.65999,4.7465,318.94,-0.019672,-0.2,-0.077065
-20.078,0.83483,7.6082,315.01,-0.030438,-0.2,-0.073476
-20.841,1.2058,7.8997,292.33,-0.029067,-0.2,-0.0702
-21.537,0.98745,4.9232,296.56,-0.018782,-0.2,-0.073629
-22.075,2.7721,8.1989,255.43,-0.027696,-0.2,-0.066924
-22.839,2.5214,5.072,260.12,-0.017892,-0.2,-0.070193
-21.109,0.47318,1.6866,324.3,-0.0085068,-0.2,-0.07909
-21.821,0.73311,1.7568,302.59,-0.0081151,-0.2,-0.075562
-23.185,2.2376,1.7051,266.81,-0.0077235,-0.2,-0.072034
-20.985,0.29244,-1.3335,329.52,0.0028318,-0.2,-0.079504
-21.618,0.46596,-1.3504,308.35,0.0027174,-0.2,-0.075959
-23.029,1.9224,-1.6036,273.31,0.002603,-0.2,-0.072413
-20.454,0.11856,-4.2484,334.45,0.014116,-0.2,-0.078316
-20.993,0.20229,-4.329,313.64,0.013497,-0.2,-0.074816
-22.403,1.5929,-4.776,279.22,0.012877,-0.2,-0.071315
-19.54,-0.050949,-6.9947,338.54,0.025106,-0.2,-0.075495
-19.99,-0.04854,-7.1112,318.27,0.023997,-0.2,-0.072126
-21.346,1.2576,-7.7494,284.76,0.022889,-0.2,-0.068758
-18.28,-0.22342,-9.5241,341.87,0.035589,-0.2,-0.071156
-18.652,-0.28262,-9.662,322.3,0.03401,-0.2,-0.067976
-19.909,0.92755,-10.468,289.9,0.032431,-0.2,-0.064797
-16.713,-0.40958,-11.832,344.52,0.04534,-0.2,-0.065357
-17.021,-0.5048,-11.988,325.47,0.043327,-0.2,-0.062437
-18.143,0.60853,-12.892,294.2,0.041314,-0.2,-0.059517
-14.87,-0.61107,-13.896,346.48,0.054172,-0.2,-0.058235
-15.127,-0.71844,-14.063,327.83,0.051766,-0.2,-0.055635
-16.094,0.30034,-15.011,297.87,0.04936,-0.2,-0.053034
-12.781,-0.82294,-15.667,348.2,0.061935,-0.2,-0.049959
-12.993,-0.92482,-15.843,330.04,0.059172,-0.2,-0.047718
-13.8,0.0011005,-16.81,301.51,0.056409,-0.2,-0.045477
-10.493,-1.0429,-17.103,350.15,0.068381,-0.2,-0.04062
-10.672,-1.1228,-17.288,332.57,0.065337,-0.2,-0.038801
-11.32,-0.28947,-18.263,305.59,0.062293,-0.2,-0.036982
-8.2036,-1.2515,-18.159,352.02,0.073461,-0.2,-0.030472
-8.3688,-1.3024,-18.353,334.85,0.070184,-0.2,-0.029103
-8.8946,-0.53436,-19.333,308.92,0.066907,-0.2,-0.027734
-19.147,0.98558,10.006,313.51,-0.037951,-0.2,-0.069883
-19.888,1.3814,10.413,290.67,-0.036246,-0.2,-0.066771
-21.05,3.0063,10.82,252.8,-0.034542,-0.2,-0.063658
-17.99,1.1217,12.076,312.63,-0.045049,-0.2,-0.065529
-18.691,1.5203,12.593,289.31,-0.043029,-0.2,-0.062612
-19.781,3.2115,13.124,249.92,-0.041009,-0.2,-0.059696
-16.6,1.2478,14.018,311.24,-0.051654,-0.2,-0.060459
-17.241,1.6323,14.633,287.46,-0.04934,-0.2,-0.057769
-18.25,3.3774,15.29,246.65,-0.047027,-0.2,-0.055079
-14.994,1.3629,15.798,309.86,-0.057692,-0.2,-0.054725
-15.559,1.7294,16.495,285.76,-0.05511,-0.2,-0.052292
-16.475,3.5128,17.262,243.79,-0.052529,-0.2,-0.04986
-13.192,1.4608,17.378,308.86,-0.063096,-0.2,-0.048391
-13.668,1.8132,18.144,284.55,-0.060276,-0.2,-0.046242
-14.474,3.6239,19.002,241.71,-0.057455,-0.2,-0.044093
-11.219,1.5378,18.74,308.14,-0.067811,-0.2,-0.041529
-11.6,1.8833,19.562,283.66,-0.064781,-0.2,-0.039686
-12.284,3.715,20.491,240.3,-0.061752,-0.2,-0.037844
-23.773,4.7306,4.5704,188.03,-0.015713,-0.2,-0.060838
-22.987,4.9554,7.7898,184.27,-0.024229,-0.2,-0.058559
-22.473,6.8551,6.7275,85.816,-0.020761,-0.2,-0.050193
-23.129,6.6796,3.6361,87.694,-0.013534,-0.2,-0.051483
-20.031,7.2435,5.1746,-15.829,-0.017293,-0.2,-0.041828
-20.418,7.0502,2.3945,-17.735,-0.011355,-0.2,-0.042128
-17.455,6.2166,3.8714,-83.398,-0.013825,-0.2,-0.033462
-16.912,5.3351,1.7461,-96.739,-0.0091757,-0.2,-0.032773
-24.163,4.5315,1.0432,192.63,-0.006938,-0.2,-0.061971
-23.346,6.54,0.17491,86.889,-0.0061525,-0.2,-0.051907
-20.313,6.8002,-0.76764,-24.252,-0.0053671,-0.2,-0.041844
-16.308,4.4279,-0.88846,-104.96,-0.0045816,-0.2,-0.03178
-24.071,4.2992,-2.4643,197.73,0.0019407,-0.2,-0.061946
-23.135,6.3801,-3.2736,87.777,0.0012785,-0.2,-0.05148
-19.931,6.5958,-3.7859,-27.313,0.00061623,-0.2,-0.041013
-15.635,3.779,-3.2772,-109.82,-4.6009e-05,-0.2,-0.030546
-23.455,4.0403,-5.877,203.38,0.010765,-0.2,-0.060764
-22.468,6.2095,-6.6763,90.968,0.0086534,-0.2,-0.050212
-19.256,6.4476,-6.7584,-26.847,0.0065414,-0.2,-0.039661
-14.882,3.4978,-5.6917,-110.68,0.0044294,-0.2,-0.029109
-22.368,3.7526,-9.1125,210.12,0.019377,-0.2,-0.058441
-21.395,6.0258,-9.9408,97.109,0.015866,-0.2,-0.048124
-18.304,6.3912,-9.6429,-22.322,0.012354,-0.2,-0.037806
-14.054,3.6391,-8.1292,-107.57,0.0088425,-0.2,-0.027489
-20.858,3.4371,-12.096,217.68,0.02762,-0.2,-0.05502
-19.943,5.8184,-12.995,106.08,0.022808,-0.2,-0.045243
-17.076,6.4161,-12.404,-13.309,0.017997,-0.2,-0.035466
-13.122,4.1337,-10.604,-99.852,0.013185,-0.2,-0.025689
-18.972,3.0963,-14.752,225.6,0.035348,-0.2,-0.050566
-18.142,5.5787,-15.768,117.61,0.029382,-0.2,-0.041615
-15.586,6.47,-14.969,0.33871,0.023416,-0.2,-0.032663
-12.067,4.8858,-13.071,-87.011,0.01745,-0.2,-0.023712
-16.777,2.732,-17.044,233.75,0.042428,-0.2,-0.045166
-16.049,5.301,-18.2,131.41,0.035496,-0.2,-0.037299
-13.862,6.4994,-17.295,18.125,0.028563,-0.2,-0.029431
-10.888,5.7109,-15.47,-69.828,0.021631,-0.2,-0.021564
-14.334,2.3478,-18.953,242.11,0.048734,-0.2,-0.038916
-13.727,4.9822,-20.241,146.9,0.04106,-0.2,-0.032354
-11.938,6.4561,-19.335,39.057,0.033386,-0.2,-0.025792
-9.5614,6.3925,-17.713,-49.408,0.025712,-0.2,-0.019231
-11.704,1.9507,-20.452,250.78,0.054136,-0.2,-0.031908
-11.249,4.6264,-21.877,163.13,0.045978,-0.2,-0.026833
-9.8638,6.3222,-21.054,61.539,0.03782,-0.2,-0.021758
-7.9634,6.7698,-19.621,-23.176,0.029663,-0.2,-0.016684
-9.1271,1.6364,-21.538,257.02,0.058539,-0.2,-0.024271
-8.7933,4.3562,-23.062,174.47,0.050172,-0.2,-0.020808
-7.7837,6.1945,-22.281,76.09,0.041804,-0.2,-0.017345
-6.7302,6.8503,-20.891,3.9978,0.033436,-0.2,-0.013882
