"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-13.487,-3.7106,4.9302,346.52,-0.051881,-0.2,-0.12404
-11.913,-3.9714,3.8744,357.01,-0.055958,-0.2,-0.13364
-13.93,-3.636,3.0586,347.37,-0.033694,-0.2,-0.13015
-12.28,-3.8711,2.1702,357.64,-0.036362,-0.2,-0.14023
-15.15,-2.8813,5.8287,324.7,-0.047803,-0.2,-0.11443
-15.681,-2.87,3.7548,325.93,-0.031026,-0.2,-0.12006
-15.231,-1.0055,5.7522,300.98,-0.043726,-0.2,-0.10483
-15.79,-1.0698,3.6435,302.37,-0.028359,-0.2,-0.10998
-15.237,0.97984,5.807,275.17,-0.039648,-0.2,-0.09522
-15.822,0.88309,3.7097,276.69,-0.025691,-0.2,-0.099892
-15.244,1.4565,5.7578,246.67,-0.035571,-0.2,-0.085615
-15.841,1.3559,3.651,248.52,-0.023023,-0.2,-0.089806
-15.541,1.0505,5.8848,219.97,-0.031809,-0.2,-0.076752
-16.129,0.93417,3.6987,222.22,-0.020562,-0.2,-0.080501
-12.437,-3.7482,0.3343,358.98,-0.016036,-0.2,-0.144
-14.131,-3.5431,1.0234,348.78,-0.014831,-0.2,-0.13364
-15.931,-2.85,1.4833,327.7,-0.013626,-0.2,-0.12327
-16.073,-1.1391,1.3282,304.51,-0.01242,-0.2,-0.11291
-16.143,0.77233,1.4024,279.06,-0.011215,-0.2,-0.10254
-16.169,1.2391,1.3397,251.21,-0.01001,-0.2,-0.09218
-16.436,0.80435,1.3275,225.29,-0.0088985,-0.2,-0.082618
-12.292,-3.6124,-1.4972,360.62,0.0046186,-0.2,-0.14479
-14.014,-3.4411,-1.0124,350.38,0.0043362,-0.2,-0.13437
-15.844,-2.8285,-0.78842,329.47,0.0040539,-0.2,-0.12394
-16.014,-1.2121,-0.99035,306.59,0.0037715,-0.2,-0.11352
-16.13,0.65856,-0.91447,281.41,0.0034892,-0.2,-0.10309
-16.163,1.1201,-0.9704,253.92,0.0032069,-0.2,-0.092668
-16.393,0.6754,-1.025,228.36,0.0029463,-0.2,-0.08305
-11.919,-3.4683,-3.3031,361.67,0.025192,-0.2,-0.14274
-13.64,-3.3317,-3.0181,351.45,0.023426,-0.2,-0.13246
-15.453,-2.7988,-3.0185,330.84,0.021661,-0.2,-0.12217
-15.622,-1.2748,-3.2604,308.37,0.019895,-0.2,-0.11188
-15.777,0.5523,-3.1821,283.56,0.01813,-0.2,-0.10159
-15.828,1.0024,-3.2263,256.55,0.016364,-0.2,-0.091307
-16.024,0.546,-3.3101,231.35,0.014735,-0.2,-0.081816
-11.341,-3.32,-4.9413,362.04,0.045214,-0.2,-0.13759
-13.008,-3.2184,-4.8982,352.06,0.042006,-0.2,-0.12768
-14.761,-2.7622,-5.1537,331.94,0.038798,-0.2,-0.11776
-14.927,-1.3244,-5.4282,309.93,0.03559,-0.2,-0.10784
-15.114,0.45613,-5.3551,285.53,0.032382,-0.2,-0.097928
-15.19,0.88548,-5.3896,258.91,0.029174,-0.2,-0.088012
-15.353,0.41197,-5.493,233.88,0.026215,-0.2,-0.078863
-10.553,-3.1705,-6.4204,362.28,0.064364,-0.2,-0.12982
-12.128,-3.1051,-6.6403,352.62,0.059772,-0.2,-0.12045
-13.784,-2.7247,-7.1623,332.95,0.05518,-0.2,-0.11108
-13.951,-1.3649,-7.4623,311.26,0.050588,-0.2,-0.10171
-14.169,0.3678,-7.4033,287.14,0.045996,-0.2,-0.092346
-14.272,0.76515,-7.4329,260.7,0.041404,-0.2,-0.082978
-14.402,0.26852,-7.5322,235.77,0.037167,-0.2,-0.074335
-9.5992,-3.0286,-7.8385,362.24,0.082161,-0.2,-0.11931
-11.047,-2.9991,-8.2731,352.87,0.076284,-0.2,-0.11069
-12.56,-2.692,-9.0086,333.64,0.070407,-0.2,-0.10208
-12.714,-1.401,-9.3309,312.22,0.06453,-0.2,-0.093459
-12.961,0.2833,-9.2969,288.24,0.058653,-0.2,-0.084842
-13.089,0.63659,-9.3185,261.81,0.052776,-0.2,-0.076226
-13.192,0.1106,-9.3921,237.09,0.047354,-0.2,-0.068276
-8.447,-2.9,-9.1048,362.98,0.098271,-0.2,-0.10637
-9.7416,-2.9068,-9.7313,353.6,0.091231,-0.2,-0.098682
-11.091,-2.672,-10.66,334.34,0.084192,-0.2,-0.090994
-11.234,-1.4417,-11.01,312.93,0.077152,-0.2,-0.083306
-11.507,0.19658,-11.012,288.91,0.070112,-0.2,-0.075617
-11.659,0.49748,-11.01,262.42,0.063073,-0.2,-0.067929
-11.746,-0.063054,-11.047,237.96,0.056578,-0.2,-0.060836
-7.1391,-2.8055,-10.259,362.83,0.11255,-0.2,-0.091419
-8.2542,-2.8403,-11.036,353.67,0.10447,-0.2,-0.084797
-9.4075,-2.6695,-12.111,334.68,0.09639,-0.2,-0.078175
-9.5333,-1.4943,-12.478,313.4,0.08831,-0.2,-0.071553
-9.827,0.10523,-12.512,289.39,0.080231,-0.2,-0.064931
-9.994,0.34964,-12.48,262.93,0.072152,-0.2,-0.058309
-10.079,-0.25023,-12.472,238.73,0.064697,-0.2,-0.0522
-5.7829,-2.7472,-11.247,361.99,0.12426,-0.2,-0.074379
-6.6628,-2.8017,-12.141,353.22,0.11534,-0.2,-0.068986
-7.561,-2.6798,-13.319,334.76,0.10642,-0.2,-0.063593
-7.6551,-1.5464,-13.691,313.73,0.097498,-0.2,-0.0582
-7.9529,0.013017,-13.756,289.87,0.088577,-0.2,-0.052807
-8.1409,0.19287,-13.704,263.54,0.079656,-0.2,-0.047414
-8.2429,-0.44904,-13.643,239.63,0.071425,-0.2,-0.042438
-4.3281,-2.7176,-11.959,362.56,0.13364,-0.2,-0.055958
-5.0024,-2.7905,-12.947,353.55,0.12403,-0.2,-0.051886
-5.6839,-2.7129,-14.218,334.84,0.11443,-0.2,-0.047814
-5.7526,-1.6112,-14.603,313.9,0.10482,-0.2,-0.043742
-6.0475,-0.083305,-14.689,290.17,0.09521,-0.2,-0.03967
-6.2735,0.039727,-14.623,264.06,0.085602,-0.2,-0.035598
-6.4073,-0.63945,-14.515,240.5,0.076738,-0.2,-0.031841
-12.91,-3.7661,6.5135,346.45,-0.064555,-0.2,-0.11792
-11.434,-4.0531,5.3577,357.02,-0.069613,-0.2,-0.12704
-14.453,-2.8742,7.5344,324.41,-0.059497,-0.2,-0.10879
-14.503,-0.93449,7.4778,300.58,-0.054438,-0.2,-0.099666
-14.489,1.0641,7.5218,274.65,-0.04938,-0.2,-0.09054
-14.484,1.5324,7.5002,245.93,-0.044322,-0.2,-0.081415
-14.782,1.1422,7.7102,219.1,-0.039655,-0.2,-0.072996
-10.836,-4.1299,6.6719,356.8,-0.082504,-0.2,-0.11906
-12.202,-3.8162,7.9061,346.39,-0.076521,-0.2,-0.11051
-13.612,-2.8649,9.0195,324.32,-0.070538,-0.2,-0.10197
-13.625,-0.86953,8.9715,300.3,-0.064555,-0.2,-0.093421
-13.597,1.1369,9.004,274.21,-0.058571,-0.2,-0.084876
-13.577,1.5939,9.0211,245.5,-0.052588,-0.2,-0.07633
-13.858,1.2208,9.3006,218.75,-0.047068,-0.2,-0.068445
-10.119,-4.2016,7.8727,356.41,-0.094493,-0.2,-0.10978
-11.358,-3.8644,9.1993,346.02,-0.08765,-0.2,-0.1019
-12.615,-2.8618,10.419,323.82,-0.080808,-0.2,-0.094031
-12.593,-0.81918,10.375,299.69,-0.073965,-0.2,-0.086158
-12.553,1.1954,10.391,273.58,-0.067123,-0.2,-0.078285
-12.517,1.6445,10.432,244.94,-0.06028,-0.2,-0.070412
-12.766,1.2906,10.777,218.18,-0.053968,-0.2,-0.063149
-9.2865,-4.2681,8.9716,355.99,-0.10545,-0.2,-0.099296
-10.382,-3.91,10.39,345.51,-0.09782,-0.2,-0.092181
-11.475,-2.8623,11.711,323.1,-0.090192,-0.2,-0.085066
-11.419,-0.77929,11.665,298.93,-0.082565,-0.2,-0.077951
-11.371,1.2413,11.661,272.89,-0.074937,-0.2,-0.070836
-11.319,1.6809,11.715,244.33,-0.06731,-0.2,-0.063722
-11.521,1.3458,12.12,217.53,-0.060273,-0.2,-0.057158
-8.333,-4.3291,9.9631,355.75,-0.11525,-0.2,-0.08773
-9.2752,-3.9526,11.464,345.12,-0.10692,-0.2,-0.08145
-10.196,-2.866,12.872,322.48,-0.098587,-0.2,-0.075171
-10.115,-0.74935,12.816,298.32,-0.090258,-0.2,-0.068892
-10.061,1.2747,12.794,272.37,-0.081929,-0.2,-0.062612
-9.9911,1.7032,12.854,243.86,-0.0736,-0.2,-0.056333
-10.134,1.3848,13.308,217.04,-0.065916,-0.2,-0.05054
-7.269,-4.3849,10.841,355.58,-0.12378,-0.2,-0.075204
-8.0485,-3.9926,12.415,344.83,-0.11484,-0.2,-0.069829
-8.7942,-2.8729,13.89,322.01,-0.1059,-0.2,-0.064455
-8.6966,-0.72909,13.815,297.87,-0.096964,-0.2,-0.05908
-8.6388,1.2961,13.777,271.99,-0.088026,-0.2,-0.053705
-8.5489,1.7126,13.837,243.54,-0.079087,-0.2,-0.04833
-8.6234,1.4082,14.328,216.7,-0.070841,-0.2,-0.043371
-16.605,0.54542,3.7879,204,-0.019672,-0.2,-0.077065
-16.046,0.6855,6.0745,201.48,-0.030438,-0.2,-0.073476
-16.653,0.98917,6.3052,187,-0.029067,-0.2,-0.0702
-17.208,0.81266,3.9271,189.71,-0.018782,-0.2,-0.073629
-17.635,2.2372,6.543,163.44,-0.027696,-0.2,-0.066924
-18.244,2.0339,4.0452,166.45,-0.017892,-0.2,-0.070193
-16.869,0.39539,1.3431,207.44,-0.0085068,-0.2,-0.07909
-17.435,0.60675,1.3975,193.58,-0.0081151,-0.2,-0.075562
-18.518,1.8034,1.3563,170.75,-0.0077235,-0.2,-0.072034
-16.77,0.24971,-1.0694,210.78,0.0028318,-0.2,-0.079504
-17.271,0.39069,-1.0839,197.27,0.0027174,-0.2,-0.075959
-18.391,1.5482,-1.2852,174.92,0.002603,-0.2,-0.072413
-16.346,0.10919,-3.3977,213.94,0.014116,-0.2,-0.078316
-16.771,0.1777,-3.4624,200.65,0.013497,-0.2,-0.074816
-17.89,1.282,-3.8169,178.71,0.012877,-0.2,-0.071315
-15.616,-0.027937,-5.5914,216.57,0.025106,-0.2,-0.075495
-15.969,-0.025122,-5.6836,203.63,0.023997,-0.2,-0.072126
-17.043,1.0112,-6.1888,182.26,0.022889,-0.2,-0.068758
-14.61,-0.16727,-7.6119,218.7,0.035589,-0.2,-0.071156
-14.9,-0.21498,-7.7199,206.21,0.03401,-0.2,-0.067976
-15.895,0.74403,-8.3573,185.55,0.032431,-0.2,-0.064797
-13.358,-0.31743,-9.4556,220.39,0.04534,-0.2,-0.065357
-13.598,-0.39417,-9.5772,208.23,0.043327,-0.2,-0.062437
-14.485,0.48673,-10.289,188.3,0.041314,-0.2,-0.059517
-11.887,-0.48026,-11.104,221.64,0.054172,-0.2,-0.058235
-12.085,-0.56608,-11.233,209.74,0.051766,-0.2,-0.055635
-12.849,0.23946,-11.978,190.65,0.04936,-0.2,-0.053034
-10.218,-0.65137,-12.519,222.76,0.061935,-0.2,-0.049959
-10.381,-0.73306,-12.655,211.18,0.059172,-0.2,-0.047718
-11.018,-0.0013966,-13.413,193,0.056409,-0.2,-0.045477
-8.3911,-0.82869,-13.665,224.01,0.068381,-0.2,-0.04062
-8.5291,-0.89333,-13.807,212.8,0.065337,-0.2,-0.038801
-9.0397,-0.23587,-14.571,195.61,0.062293,-0.2,-0.036982
-6.5629,-0.99687,-14.507,225.19,0.073461,-0.2,-0.030472
-6.6908,-1.0389,-14.655,214.24,0.070184,-0.2,-0.029103
-7.106,-0.43378,-15.422,197.72,0.066907,-0.2,-0.027734
-15.302,0.80614,7.9903,200.51,-0.037951,-0.2,-0.069883
-15.893,1.1306,8.3141,185.93,-0.036246,-0.2,-0.066771
-16.817,2.4263,8.6368,161.74,-0.034542,-0.2,-0.063658
-14.377,0.915,9.645,199.94,-0.045049,-0.2,-0.065529
-14.936,1.2423,10.056,185.05,-0.043029,-0.2,-0.062612
-15.804,2.5917,10.478,159.89,-0.041009,-0.2,-0.059696
-13.267,1.0153,11.198,199.05,-0.051654,-0.2,-0.060459
-13.778,1.3313,11.687,183.86,-0.04934,-0.2,-0.057769
-14.582,2.7252,12.209,157.8,-0.047027,-0.2,-0.055079
-11.984,1.1067,12.62,198.16,-0.057692,-0.2,-0.054725
-12.434,1.4083,13.176,182.77,-0.05511,-0.2,-0.052292
-13.164,2.8342,13.786,155.96,-0.052529,-0.2,-0.04986
-10.543,1.1849,13.883,197.52,-0.063096,-0.2,-0.048391
-10.923,1.475,14.494,181.99,-0.060276,-0.2,-0.046242
-11.565,2.9235,15.177,154.62,-0.057455,-0.2,-0.044093
-8.9658,1.2463,14.971,197.06,-0.067811,-0.2,-0.041529
-9.27,1.5302,15.628,181.42,-0.064781,-0.2,-0.039686
-9.8148,2.9963,16.367,153.71,-0.061752,-0.2,-0.037844
-18.993,3.7836,3.6402,120.48,-0.015713,-0.2,-0.060838
-18.366,3.9662,6.2125,118.05,-0.024229,-0.2,-0.058559
-17.974,5.4743,5.3645,55.175,-0.020761,-0.2,-0.050193
-18.499,5.331,2.8917,56.404,-0.013534,-0.2,-0.051483
-16.045,5.7886,4.1263,-9.939,-0.017293,-0.2,-0.041828
-16.356,5.6324,1.8993,-11.144,-0.011355,-0.2,-0.042128
-14.001,4.9756,3.0842,-53.349,-0.013825,-0.2,-0.033462
-13.571,4.2731,1.3801,-61.92,-0.0091757,-0.2,-0.032773
-19.303,3.6211,0.82256,123.45,-0.006938,-0.2,-0.061971
-18.673,5.2164,0.12334,55.929,-0.0061525,-0.2,-0.051907
-16.274,5.4313,-0.6336,-15.287,-0.0053671,-0.2,-0.041844
-13.09,3.5504,-0.73445,-67.168,-0.0045816,-0.2,-0.03178
-19.228,3.4321,-1.9785,126.75,0.0019407,-0.2,-0.061946
-18.504,5.0857,-2.6348,56.539,0.0012785,-0.2,-0.05148
-15.969,5.2662,-3.052,-17.214,0.00061623,-0.2,-0.041013
-12.553,3.0351,-2.6527,-70.267,-4.6009e-05,-0.2,-0.030546
-18.734,3.2218,-4.703,130.38,0.010765,-0.2,-0.060764
-17.968,4.9465,-5.3557,58.618,0.0086534,-0.2,-0.050212
-15.428,5.1462,-5.4335,-16.874,0.0065414,-0.2,-0.039661
-11.95,2.8135,-4.5919,-70.783,0.0044294,-0.2,-0.029109
-17.863,2.9888,-7.2851,134.71,0.019377,-0.2,-0.058441
-17.108,4.7966,-7.9651,62.588,0.015866,-0.2,-0.048124
-14.664,5.0989,-7.7437,-13.923,0.012354,-0.2,-0.037806
-11.285,2.927,-6.5492,-68.745,0.0088425,-0.2,-0.027489
-16.656,2.7338,-9.6649,139.57,0.02762,-0.2,-0.05502
-15.945,4.6279,-10.405,68.369,0.022808,-0.2,-0.045243
-13.678,5.1156,-9.9535,-8.0873,0.017997,-0.2,-0.035466
-10.535,3.3201,-8.5346,-63.729,0.013185,-0.2,-0.025689
-15.148,2.459,-11.781,144.64,0.035348,-0.2,-0.050566
-14.503,4.4336,-12.619,75.78,0.029382,-0.2,-0.041615
-12.481,5.1547,-12.005,0.71614,0.023416,-0.2,-0.032663
-9.6856,3.9155,-10.511,-55.412,0.01745,-0.2,-0.023712
-13.394,2.1661,-13.606,149.86,0.042428,-0.2,-0.045166
-12.828,4.2093,-14.558,84.631,0.035496,-0.2,-0.037299
-11.099,5.1739,-13.862,12.164,0.028563,-0.2,-0.029431
-8.7357,4.5663,-12.429,-44.307,0.021631,-0.2,-0.021564
-11.444,1.8575,-15.127,155.22,0.048734,-0.2,-0.038916
-10.971,3.9524,-16.184,94.559,0.04106,-0.2,-0.032354
-9.5562,5.1351,-15.489,25.62,0.033386,-0.2,-0.025792
-7.6682,5.1011,-14.22,-31.139,0.025712,-0.2,-0.019231
-9.3445,1.5385,-16.319,160.77,0.054136,-0.2,-0.031908
-8.9892,3.6662,-17.484,104.98,0.045978,-0.2,-0.026833
-7.894,5.0246,-16.857,40.07,0.03782,-0.2,-0.021758
-6.3839,5.3936,-15.739,-14.247,0.029663,-0.2,-0.016684
-7.2897,1.286,-17.181,164.75,0.058539,-0.2,-0.024271
-7.0279,3.4487,-18.427,112.23,0.050172,-0.2,-0.020808
-6.229,4.9202,-17.834,49.39,0.041804,-0.2,-0.017345
-5.3926,5.4526,-16.747,3.2089,0.033436,-0.2,-0.013882
-17.498,4.2098,8.3031,115.16,-0.029884,-0.2,-0.055421
