"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-10.707,-2.9807,3.9126,217.2,-0.051881,-0.2,-0.12404
-9.4655,-3.1935,3.0759,223.82,-0.055958,-0.2,-0.13364
-11.058,-2.9214,2.4269,217.74,-0.033694,-0.2,-0.13015
-9.7552,-3.1138,1.7223,224.22,-0.036362,-0.2,-0.14023
-12.017,-2.3145,4.6224,203.45,-0.047803,-0.2,-0.11443
-12.438,-2.3057,2.9776,204.23,-0.031026,-0.2,-0.12006
-12.076,-0.82668,4.5558,188.54,-0.043726,-0.2,-0.10483
-12.519,-0.87833,2.8844,189.43,-0.028359,-0.2,-0.10998
-12.071,0.75844,4.5948,172.34,-0.039648,-0.2,-0.09522
-12.534,0.68139,2.9337,173.3,-0.025691,-0.2,-0.099892
-12.067,1.1563,4.5523,154.49,-0.035571,-0.2,-0.085615
-12.54,1.0763,2.8851,155.65,-0.023023,-0.2,-0.089806
-12.298,0.84289,4.6505,137.77,-0.031809,-0.2,-0.076752
-12.763,0.75038,2.921,139.19,-0.020562,-0.2,-0.080501
-9.8777,-3.0156,0.2649,225.06,-0.016036,-0.2,-0.144
-11.216,-2.8471,0.81184,218.63,-0.014831,-0.2,-0.13364
-12.636,-2.2897,1.1764,205.35,-0.013626,-0.2,-0.12327
-12.743,-0.93366,1.0495,190.77,-0.01242,-0.2,-0.11291
-12.788,0.59328,1.1065,174.8,-0.011215,-0.2,-0.10254
-12.8,0.98323,1.056,157.34,-0.01001,-0.2,-0.09218
-13.006,0.64691,1.045,141.11,-0.0088985,-0.2,-0.082618
-9.7606,-2.9063,-1.1883,226.08,0.0046186,-0.2,-0.14479
-11.121,-2.7648,-0.80321,219.62,0.0043362,-0.2,-0.13437
-12.566,-2.272,-0.62481,206.46,0.0040539,-0.2,-0.12394
-12.696,-0.99165,-0.78762,192.08,0.0037715,-0.2,-0.11352
-12.778,0.5028,-0.72799,176.28,0.0034892,-0.2,-0.10309
-12.795,0.8884,-0.7721,159.05,0.0032069,-0.2,-0.092668
-12.973,0.54402,-0.81604,143.04,0.0029463,-0.2,-0.08305
-9.4626,-2.7897,-2.6203,226.74,0.025192,-0.2,-0.14274
-10.821,-2.6759,-2.3936,220.3,0.023426,-0.2,-0.13246
-12.254,-2.2473,-2.3927,207.32,0.021661,-0.2,-0.12217
-12.385,-1.041,-2.5861,193.2,0.019895,-0.2,-0.11188
-12.498,0.41848,-2.5232,177.64,0.01813,-0.2,-0.10159
-12.531,0.79458,-2.5574,160.71,0.016364,-0.2,-0.091307
-12.682,0.44079,-2.6237,144.92,0.014735,-0.2,-0.081816
-9.0013,-2.669,-3.9184,226.97,0.045214,-0.2,-0.13759
-10.319,-2.5834,-3.8841,220.69,0.042006,-0.2,-0.12768
-11.705,-2.2167,-4.0853,208.02,0.038798,-0.2,-0.11776
-11.834,-1.0795,-4.3032,194.19,0.03559,-0.2,-0.10784
-11.973,0.34248,-4.2434,178.88,0.032382,-0.2,-0.097928
-12.027,0.70134,-4.2694,162.2,0.029174,-0.2,-0.088012
-12.151,0.33367,-4.3506,146.52,0.026215,-0.2,-0.078863
-8.3733,-2.547,-5.0901,227.11,0.064364,-0.2,-0.12982
-9.6205,-2.4906,-5.2648,221.04,0.059772,-0.2,-0.12045
-10.932,-2.185,-5.6775,208.67,0.05518,-0.2,-0.11108
-11.059,-1.1106,-5.9145,195.03,0.050588,-0.2,-0.10171
-11.224,0.27286,-5.8648,179.9,0.045996,-0.2,-0.092346
-11.3,0.60532,-5.8865,163.33,0.041404,-0.2,-0.082978
-11.399,0.21875,-5.9639,147.71,0.037167,-0.2,-0.074335
-7.615,-2.4303,-6.2136,227.08,0.082161,-0.2,-0.11931
-8.7619,-2.403,-6.5587,221.19,0.076284,-0.2,-0.11069
-9.9608,-2.1565,-7.1407,209.1,0.070407,-0.2,-0.10208
-10.078,-1.1376,-7.3947,195.64,0.06453,-0.2,-0.093459
-10.268,0.20638,-7.3638,180.6,0.058653,-0.2,-0.084842
-10.365,0.50277,-7.379,164.04,0.052776,-0.2,-0.076226
-10.443,0.092338,-7.4358,148.54,0.047354,-0.2,-0.068276
-6.7001,-2.3235,-7.2169,227.54,0.098271,-0.2,-0.10637
