,U:0,U:1,U:2,Points:0,Points:1,Points:2
29,-9.150503,-2.24675,-2.0007744,0.025192,-0.2,-0.14274
30,0.2660100000000014,0.16669789999999995,0.05004219999999959,0.021661,-0.2,-0.12217
31,0.2640450000000012,0.08912454999999997,0.0725197999999998,0.019895,-0.2,-0.11188
32,0.2153389999999984,0.02262413999999996,0.05652889999999999,0.01813,-0.2,-0.10159
33,0.1404449999999997,-0.05984309999999993,0.07336650000000011,0.016364,-0.2,-0.091307
34,0.0024399999999999977,-0.02184910000000001,0.07079900000000006,0.014735,-0.2,-0.081816
35,0.9835520000000004,0.09851800000000033,-0.02061780000000013,0.042006,-0.2,-0.12768
36,-8.763244,-1.9985412,-3.266969,0.045214,-0.2,-0.13759000000000002
37,0.18838999999999828,0.21548310000000037,0.05338450000000039,0.038798,-0.2,-0.11775999999999999
38,0.2362889999999993,0.024881800000000176,0.0901282000000001,0.03559,-0.2,-0.10784
39,0.3006340000000005,0.01704316,0.09944739999999985,0.032382,-0.2,-0.097928
40,0.26518399999999787,-0.04407703000000007,0.14831679999999947,0.029174000000000002,-0.2,-0.088012
41,0.23902400000000057,0.06539623,0.1884705000000002,0.026215,-0.2,-0.078863
42,0.9517475000000006,0.15351800000000004,0.19535999999999998,0.059772000000000006,-0.2,-0.12045
43,-8.2045,-1.9118683,-4.401305000000001,0.064364,-0.2,-0.12982
44,0.09893000000000107,0.22013189999999994,0.12988239999999962,0.05517999999999999,-0.2,-0.11108
45,0.14356100000000005,0.05043500000000001,0.2368724000000002,0.050588,-0.2,-0.10171000000000001
46,0.2557790000000004,0.03180280000000002,0.3130096,0.045995999999999995,-0.2,-0.092346
47,0.3865490000000005,-0.029076160000000018,0.3953004999999994,0.041404,-0.2,-0.082978
48,0.4735509999999987,0.058581030000000034,0.3787096999999999,0.037167,-0.2,-0.074335
49,0.7430465000000002,0.1725026999999999,0.3374550000000003,0.076284,-0.2,-0.11069000000000001
50,-7.5987729999999996,-1.8377131999999998,-5.5323157,0.082161,-0.2,-0.11930999999999999
51,-0.0258149999999997,0.25374889999999994,0.09622699999999984,0.07040700000000001,-0.2,-0.10207999999999999
52,0.028235999999999706,0.19629649999999998,0.2204474000000003,0.06452999999999999,-0.2,-0.093459
53,0.11693599999999904,0.04888571000000001,0.3457705999999998,0.058653,-0.2,-0.084842
54,0.25283800000000056,-0.014904360000000005,0.44728499999999993,0.052775999999999997,-0.2,-0.076226
55,0.34914299999999976,0.04708488400000001,0.46365829999999963,0.047354,-0.2,-0.068276
56,0.7187320000000001,-0.12001399999999984,0.3784422999999997,0.09123099999999999,-0.2,-0.098682
57,-6.603037400000001,-1.7961258000000002,-6.5555615000000005,0.098271,-0.2,-0.10637
58,0.08423929999999924,0.25074489999999994,0.08564970000000027,0.08419199999999999,-0.2,-0.090994
59,0.06982700000000008,0.1865382,0.22791300000000003,0.077152,-0.2,-0.08330599999999999
60,0.10268440000000023,0.053185039999999996,0.38001159999999956,0.070112,-0.2,-0.07561699999999999
61,0.1303029999999996,0.033853369999999994,0.4682870000000001,0.063073,-0.2,-0.067929
62,0.1615296000000006,0.05296571499999999,0.41551270000000073,0.056577999999999996,-0.2,-0.060836
63,0.6846199999999998,-0.22299040000000003,0.8472510000000009,0.10447000000000001,-0.2,-0.084797
64,-5.5303206,-1.8758203000000002,-7.0335345,0.11255,-0.2,-0.091419
65,0.10333199999999998,0.20393989999999973,0.4464919999999992,0.09639,-0.2,-0.078175
66,0.08199740000000055,0.13011839999999997,0.5096033000000002,0.08831,-0.2,-0.07155299999999999
67,0.13331659999999967,0.06625593299999999,0.566109,0.080231,-0.2,-0.06493099999999999
68,0.11087770000000052,0.036774379999999995,0.5449139999999995,0.072152,-0.2,-0.058309
69,0.042132999999999754,0.03270588000000002,0.43483799999999917,0.064697,-0.2,-0.0522
70,0.5502132999999998,0.21142309999999997,0.9325656999999996,0.11534000000000001,-0.2,-0.068986
71,-4.462393,-1.7099433000000002,-7.7765116999999995,0.12426,-0.2,-0.074379
72,0.08418729999999996,0.11994199999999977,0.4613870000000002,0.10642,-0.2,-0.063593
73,0.07462759999999946,0.0904784999999999,0.49829900000000116,0.097498,-0.2,-0.0582
74,0.11315899999999957,0.07183006,0.502914999999998,0.088577,-0.2,-0.05280700000000001
75,0.10905349999999991,0.022008100000000003,0.5286039999999996,0.07965599999999999,-0.2,-0.047414
76,0.08285299999999918,0.012473200000000018,0.5001390000000008,0.071425,-0.2,-0.042438
77,0.30621770000000037,0.18722060000000007,0.41247399999999956,0.12403,-0.2,-0.051886
78,-3.4016387000000003,-1.686273,-8.826131,0.13364,-0.2,-0.055958
79,0.051437799999999534,0.2553221000000001,0.06036199999999958,0.11442999999999999,-0.2,-0.047813999999999995
80,0.058111699999999544,0.21589079999999994,0.21852499999999964,0.10482000000000001,-0.2,-0.043742
81,0.08083570000000062,0.06850159,0.3558759999999985,0.09521,-0.2,-0.03967
82,0.0737975000000004,0.03024345,0.397810999999999,0.085602,-0.2,-0.035598000000000005
83,0.06357730000000039,-0.022491299999999992,0.365081,0.076738,-0.2,-0.031841
84,-0.027597999999999345,0.16142239999999974,0.07007300000000072,-0.064555,-0.2,-0.11792000000000001
85,-7.776283,-2.5656564,3.6350195,-0.069613,-0.2,-0.12704000000000001
86,0.06882300000000008,0.08771579999999979,-0.059763999999999484,-0.059497,-0.2,-0.10879000000000001
87,0.13100099999999948,0.013177140000000032,-0.04440270000000002,-0.054438,-0.2,-0.09966599999999999
88,0.17784400000000034,0.13629966999999998,-0.07844899999999999,-0.04938,-0.2,-0.09054
89,0.18317400000000106,-0.024537199999999926,-0.09400250000000021,-0.044322,-0.2,-0.081415
90,0.17439900000000108,-0.00323956000000003,-0.11019199999999962,-0.039655,-0.2,-0.072996
91,0.9597249999999997,-0.03648350000000011,-0.8073737000000003,-0.076521,-0.2,-0.11051
92,-8.092761999999999,-2.4216337,5.213586299999999,-0.082504,-0.2,-0.11905999999999999
93,0.2832220000000003,0.15542119999999993,-0.242,-0.070538,-0.2,-0.10197
94,0.33351699999999873,0.043419100000000044,-0.20459340000000026,-0.064555,-0.2,-0.093421
95,0.32498700000000014,0.09894846000000002,-0.1818546999999997,-0.058571000000000005,-0.2,-0.084876
96,0.2868750000000002,-0.016753500000000088,-0.14615959999999983,-0.052588,-0.2,-0.07633
97,0.257321000000001,0.02103580000000005,-0.1513050000000007,-0.047068,-0.2,-0.068445
98,0.9112590000000003,0.019965200000000127,-0.8429405000000001,-0.08765,-0.2,-0.1019
99,-7.520536999999999,-2.4054482000000004,6.1074033,-0.094493,-0.2,-0.10977999999999999
100,0.2590610000000009,0.1866645,-0.23765530000000012,-0.080808,-0.2,-0.09403099999999999
101,0.30446099999999987,0.05901630000000002,-0.202357000000001,-0.073965,-0.2,-0.086158
102,0.3113329999999994,0.11402846999999994,-0.18697569999999963,-0.067123,-0.2,-0.07828500000000001
103,0.2940430000000003,-0.008707199999999915,-0.14708899999999936,-0.06027999999999999,-0.2,-0.070412
104,0.2682089999999988,0.024395100000000003,-0.1437797000000005,-0.053967999999999995,-0.2,-0.063149
105,0.8039740000000002,0.021394499999999983,-0.9001944000000011,-0.09782,-0.2,-0.092181
106,-6.8908423999999995,-2.4247313,6.924400299999999,-0.10545,-0.2,-0.09929600000000001
107,0.18579900000000027,0.1700273000000001,-0.1961220000000008,-0.090192,-0.2,-0.085066
108,0.22893249999999998,0.019464899999999896,-0.14988000000000046,-0.082565,-0.2,-0.07795099999999999
109,0.25272370000000066,0.13606189999999996,-0.15159430000000018,-0.074937,-0.2,-0.070836
110,0.2327015999999995,-0.00034589999999989907,-0.09618159999999953,-0.06731000000000001,-0.2,-0.063722
111,0.1987585999999988,0.010761800000000044,-0.07180349999999969,-0.060273,-0.2,-0.05715800000000001
112,0.6628655999999991,-0.07748129999999964,-0.9202199999999996,-0.10692,-0.2,-0.08145
113,-6.174281,-2.499348,7.6736,-0.11525,-0.2,-0.08772999999999999
114,0.17984480000000058,0.15750560000000013,-0.2278260000000003,-0.098587,-0.2,-0.075171
115,0.21458200000000094,0.033927759999999973,-0.20949500000000043,-0.090258,-0.2,-0.068892
116,0.2094624000000005,0.10527350000000013,-0.19936899999999902,-0.081929,-0.2,-0.062612
117,0.17638659999999895,-0.006479200000000018,-0.14578500000000005,-0.0736,-0.2,-0.056333
118,0.16316630000000032,0.014483400000000035,-0.1361170000000005,-0.065916,-0.2,-0.050539999999999995
119,0.5277289999999999,-0.05514320000000028,-0.9516016000000009,-0.11484000000000001,-0.2,-0.069829
120,-5.3562330000000005,-2.4928397999999996,8.290873,-0.12378,-0.2,-0.075204
121,0.18674769999999974,0.17780010000000002,-0.2873260000000002,-0.1059,-0.2,-0.064455
122,0.21749099999999988,0.054578000000000015,-0.2580630000000017,-0.096964,-0.2,-0.059079999999999994
123,0.1874387000000004,0.09426514999999991,-0.21255399999999902,-0.088026,-0.2,-0.053704999999999996
124,0.15001330000000035,-0.011432600000000237,-0.1682819999999996,-0.079087,-0.2,-0.04833
125,0.14247300000000074,0.007338999999999873,-0.17072700000000118,-0.070841,-0.2,-0.043371
126,-0.31262299999999854,-0.13875497999999997,-1.5749032,-0.030438,-0.2,-0.073476
127,0.528888499999999,0.025286829999999982,1.4368912000000003,-0.019672,-0.2,-0.077065
128,0.1808619999999994,-0.12359390000000003,-0.11779700000000037,-0.029067000000000003,-0.2,-0.0702
129,0.09654400000000152,-0.10236539999999994,-0.07589199999999963,-0.018782,-0.2,-0.073629
130,0.7495589999999996,-0.0640826000000001,1.5763324,-0.017891999999999998,-0.2,-0.07019299999999999
131,-0.14722400000000135,-0.30288990000000005,-1.7542082999999997,-0.027696,-0.2,-0.066924
132,0.033519000000000077,-0.06544986000000003,-0.043662659999999964,-0.0085068,-0.2,-0.07909
133,0.07785600000000059,-0.10696944999999997,-0.060306199999999976,-0.008115100000000002,-0.2,-0.075562
134,0.2216509999999996,-0.1752946000000002,-0.029150539999999947,-0.0077235,-0.2,-0.072034
135,-0.08971499999999821,-0.061851740000000016,-0.007162400000000124,0.0028318,-0.2,-0.07950399999999999
136,-0.04642200000000152,-0.10032760000000002,-0.006006499999999915,0.0027174,-0.2,-0.075959
137,0.08877799999999958,-0.18785949999999985,0.04432709999999995,0.0026030000000000003,-0.2,-0.072413
138,-0.01777300000000004,-0.04862451499999999,0.04352879999999937,0.014116,-0.2,-0.078316
139,0.010998999999999981,-0.08448649999999999,0.047475500000000004,0.013497,-0.2,-0.074816
140,0.09071800000000074,-0.16879889999999986,0.10212250000000012,0.012877000000000001,-0.2,-0.071315
141,0.2504649999999984,-0.042080762,0.17960670000000034,0.025106,-0.2,-0.075495
142,0.2796074999999991,-0.07945244800000001,0.1943336999999996,0.023997,-0.2,-0.072126
143,0.3205089999999995,-0.005382599999999904,0.24562079999999975,0.022889,-0.2,-0.068758
144,0.4281030000000001,-0.04479195999999999,0.3390662999999998,0.035588999999999996,-0.2,-0.071156
145,0.3752110000000002,-0.0982589,0.31321330000000014,0.034010000000000006,-0.2,-0.067976
146,0.34834600000000115,-0.05661509999999992,0.32047940000000086,0.032431,-0.2,-0.06479700000000001
147,0.32714900000000036,-0.03356010000000001,0.40397899999999964,0.04534,-0.2,-0.065357
148,0.2373650000000005,-0.07465295000000002,0.30670859999999944,0.043327,-0.2,-0.062437
149,0.13384799999999863,-0.07805483000000002,0.1968482999999992,0.041314,-0.2,-0.059516999999999994
150,0.1829692999999999,0.02461355999999998,0.39839100000000016,0.054172000000000005,-0.2,-0.058235
151,0.19648500000000002,-0.035482440000000004,0.38673,0.051766,-0.2,-0.055635000000000004
152,0.2003130000000013,-0.07032421000000003,0.4108520000000002,0.04936,-0.2,-0.053034000000000005
153,0.026508999999999894,-0.019942000000000015,0.3935460000000006,0.061935000000000004,-0.2,-0.049958999999999996
154,0.03667899999999946,-0.08436030000000005,0.38263900000000106,0.059172,-0.2,-0.047718
155,0.07259259999999923,-0.046411838219999994,0.45721900000000026,0.056409,-0.2,-0.045477
156,0.07254700000000014,0.010880270000000025,0.492248,0.068381,-0.2,-0.040619999999999996
157,0.08652900000000052,0.04401350000000004,0.5069940000000006,0.065337,-0.2,-0.038801
158,0.11770199999999953,-0.02995347999999999,0.6024849999999997,0.062292999999999994,-0.2,-0.036982
159,0.05308600000000041,-0.03060430000000003,0.35759900000000044,0.073461,-0.2,-0.030472000000000003
160,0.059878299999999385,0.023905359999999987,0.35176799999999986,0.070184,-0.2,-0.029102999999999997
161,0.07710829999999991,-0.02968246000000002,0.3980859999999993,0.06690700000000001,-0.2,-0.027733999999999998
162,0.16984400000000122,-0.03576614,-0.11386029999999892,-0.037951,-0.2,-0.069883
163,0.20489499999999872,-0.12564054999999996,-0.14545850000000016,-0.036246,-0.2,-0.066771
164,0.36937900000000035,-0.2252238000000002,-0.17452699999999943,-0.034542,-0.2,-0.063658
165,0.24992400000000004,-0.014065699999999848,-0.17106960000000004,-0.045049,-0.2,-0.06552899999999999
166,0.2831929999999989,-0.12817917,-0.20938839999999992,-0.043029000000000005,-0.2,-0.062612
167,0.4376030000000011,-0.22024069999999996,-0.24560229999999983,-0.041009,-0.2,-0.059696000000000006
168,0.2573350000000012,-0.004490630000000051,-0.16301000000000077,-0.051654,-0.2,-0.060459000000000006
169,0.27612200000000087,-0.14146009999999998,-0.196548299999999,-0.049339999999999995,-0.2,-0.05776900000000001
170,0.40148000000000117,-0.23008860000000042,-0.22207100000000146,-0.047027,-0.2,-0.055078999999999996
171,0.17909740000000074,-0.01446040000000004,-0.08135799999999982,-0.05769199999999999,-0.2,-0.054725
172,0.1788880000000006,-0.1841239,-0.1065100000000001,-0.05511,-0.2,-0.052292
173,0.2727710000000023,-0.3274581999999999,-0.12164600000000014,-0.052529,-0.2,-0.04986
174,0.16615140000000128,-0.0028304000000000107,-0.15364299999999886,-0.063096,-0.2,-0.048391
175,0.17609040000000054,-0.18374862999999986,-0.18098599999999898,-0.060275999999999996,-0.2,-0.046242
176,0.26286399999999954,-0.34719449999999985,-0.19104100000000024,-0.05745499999999999,-0.2,-0.044093
177,0.15200700000000023,-0.0034065999999999264,-0.19251799999999974,-0.067811,-0.2,-0.041529
178,0.15619769999999988,-0.185743,-0.22505100000000056,-0.06478099999999999,-0.2,-0.039686
179,0.22777500000000028,-0.3716879000000002,-0.2454654999999999,-0.061752,-0.2,-0.037844
180,-0.15284800000000054,-0.4061880000000002,-1.7712198,-0.024229,-0.2,-0.058559
181,0.7760829999999999,-0.22776940000000012,1.6718570000000001,-0.015713,-0.2,-0.060837999999999996
182,0.13168600000000197,-0.5053192000000002,-0.04998260000000032,-0.020761,-0.2,-0.050193
183,0.07587200000000038,-0.47610920000000023,-0.031124699999999894,-0.013534000000000001,-0.2,-0.051483
184,0.00589500000000065,-0.43105649999999995,-0.010744499999999935,-0.017293,-0.2,-0.041828
185,0.0318139999999989,-0.5046992999999995,-0.03383810000000009,-0.011355,-0.2,-0.042128
186,-0.36599550000000036,0.25174749999999957,1.1046399999999998,-0.0091757,-0.2,-0.032773000000000004
187,0.31796699999999944,-0.7982955,-1.2072798999999999,-0.013825,-0.2,-0.033462
188,0.2530210000000004,-0.3693392000000002,0.0014138000000000206,-0.006938,-0.2,-0.061971000000000005
189,0.08351300000000172,-0.6018919999999999,-0.010906475000000006,-0.0061525,-0.2,-0.051907
190,0.08394399999999891,-0.4381269999999997,-0.025770499999999974,-0.0053671000000000005,-0.2,-0.041844
191,-0.02732599999999863,-0.20331529999999987,-0.036390900000000004,-0.0045816,-0.2,-0.03178
192,0.1893559999999983,-0.423524,0.08238809999999996,0.0019407,-0.2,-0.061946
193,0.03722999999999921,-0.6200728999999998,0.03972969999999987,0.0012785000000000001,-0.2,-0.05148
194,-0.11090000000000089,-0.5496755000000002,-0.006298200000000254,0.00061623,-0.2,-0.041013
195,-0.13822599999999952,-0.14325910000000008,-0.019639300000000137,-4.6009e-05,-0.2,-0.030545999999999997
196,0.11433500000000052,-0.4219778999999999,0.13074220000000025,0.010765,-0.2,-0.060764
197,-0.025182000000000926,-0.6313345999999997,0.06262260000000008,0.008653399999999999,-0.2,-0.050212
198,-0.11139100000000113,-0.5501542000000001,-0.0011174000000000461,0.0065414,-0.2,-0.039661
199,-0.08516600000000007,-0.06638199999999994,0.010783700000000174,0.0044294,-0.2,-0.029108999999999996
200,0.21431900000000148,-0.42853279999999994,0.1733715999999994,0.019377000000000002,-0.2,-0.058441
201,0.001042999999999239,-0.6272189999999997,-0.06640129999999989,0.015865999999999998,-0.2,-0.048124
202,-0.1361490000000014,-0.5538259999999999,0.04189099999999968,0.012354,-0.2,-0.037806
203,-0.05208549999999956,-0.052279899999999824,0.0524779999999998,0.0088425,-0.2,-0.027489
204,0.1647980000000011,-0.40617780000000003,0.03933139999999913,0.02762,-0.2,-0.055020000000000006
205,0.04334700000000069,-0.6196459999999999,-0.08328029999999931,0.022808000000000002,-0.2,-0.045243
206,-0.07811500000000038,-0.5693877999999999,0.12404029999999988,0.017997,-0.2,-0.035466000000000004
207,-0.07982500000000048,-0.20152500000000018,0.04158200000000001,0.013184999999999999,-0.2,-0.025689
208,9.099999999939712e-05,-0.37862660000000004,-0.20696950000000136,0.035348000000000004,-0.2,-0.050566
209,-0.051897000000000304,-0.6070707999999998,0.12569799999999987,0.029382,-0.2,-0.041615
210,-0.06094600000000128,-0.5810330000000001,0.0847130000000007,0.023416,-0.2,-0.032663
211,-0.08673499999999912,-0.28445649999999967,0.01680529999999969,0.01745,-0.2,-0.023712
212,0.05836299999999994,-0.3446110000000002,0.22606500000000018,0.042428,-0.2,-0.045166000000000005
213,-0.0714895000000002,-0.5596507000000002,0.06943799999999989,0.035496,-0.2,-0.037299
214,-0.08660069999999997,-0.5701967000000003,0.03035700000000041,0.028562999999999998,-0.2,-0.029431
215,-0.09619830000000018,-0.3409240000000002,-0.03231499999999876,0.021631,-0.2,-0.021564
216,0.12103100000000033,-0.29462579999999994,0.42677400000000176,0.048734,-0.2,-0.038916
217,0.07732399999999995,-0.47442329999999977,0.30909100000000045,0.04106,-0.2,-0.032354
218,0.0056005999999992895,-0.5413505999999999,0.16770200000000024,0.033386,-0.2,-0.025792000000000002
219,-0.09446200000000005,-0.38921170000000016,-0.11445900000000009,0.025712,-0.2,-0.019231
220,0.17285899999999987,-0.25840475000000007,0.599048999999999,0.054136000000000004,-0.2,-0.031908
221,0.12389799999999962,-0.46889860000000017,0.3850149999999992,0.045978,-0.2,-0.026833
222,0.027197000000000138,-0.5256117000000002,0.1466580000000004,0.03782,-0.2,-0.021758
223,-0.048433400000000404,-0.4176572000000003,-0.08360550000000089,0.029663,-0.2,-0.016684
224,0.10130240000000068,-0.1815643,0.27758900000000075,0.058539,-0.2,-0.024271
225,0.053832499999999506,-0.3841066000000004,0.04484700000000075,0.050172,-0.2,-0.020808
226,-0.017064399999999758,-0.4667327000000001,-0.07708300000000001,0.041804,-0.2,-0.017345
227,-0.0500866000000002,-0.4712976999999996,-0.11964500000000022,0.033436,-0.2,-0.013881999999999999
228,0.36294299999999957,-0.3879990000000002,-0.13376449999999984,-0.029883999999999997,-0.2,-0.055421000000000005
229,0.1317660000000025,-0.5331363999999996,-0.05860399999999988,-0.025227,-0.2,-0.047184
230,0.004171999999998732,-0.41675770000000023,0.01175539999999975,-0.020569,-0.2,-0.038947
231,-0.06489999999999974,-0.17673899999999998,-0.02791699999999997,-0.015912,-0.2,-0.03071
232,0.40300700000000056,-0.37562320000000016,-0.20837670000000053,-0.03522,-0.2,-0.051735
233,0.13228699999999982,-0.5430465999999998,-0.09291729999999898,-0.029431,-0.2,-0.043775
234,-0.029479999999999507,-0.4338002999999997,0.02805970000000002,-0.023641,-0.2,-0.035815
235,0.01634240000000009,-0.17348199999999991,-0.06385939999999968,-0.017852,-0.2,-0.027854000000000004
236,0.3192940000000011,-0.34680279999999986,-0.18816270000000124,-0.040187,-0.2,-0.047539
237,0.041525000000000034,-0.5284165000000001,-0.09145050000000055,-0.033347,-0.2,-0.039998
238,-0.027428000000000452,-0.42310459999999983,0.027144999999999087,-0.026507,-0.2,-0.032457
239,0.0957593999999995,-0.1487581,-0.12864660000000017,-0.019667,-0.2,-0.024916999999999998
240,0.17415199999999942,-0.3648812000000001,-0.061252000000001416,-0.044739,-0.2,-0.042873
241,-0.03471500000000027,-0.48871739999999964,0.008381299999999925,-0.03695,-0.2,-0.035886
242,-0.04196900000000081,-0.3935884999999999,0.04209370000000057,-0.029160000000000002,-0.2,-0.0289
243,0.12471999999999994,-0.09355543999999993,-0.19461900000000032,-0.02137,-0.2,-0.021913
244,0.15097800000000028,-0.37724350000000006,-0.06278000000000006,-0.048835,-0.2,-0.037783
245,-0.07737869999999969,-0.4285015000000003,0.12555399999999928,-0.040214,-0.2,-0.031474
246,-0.03253849999999936,-0.3479939999999999,0.041383999999999865,-0.031594,-0.2,-0.025164
247,0.08587300000000031,-0.020684870000000022,-0.2056610000000001,-0.022973,-0.2,-0.018854
248,0.1240667000000002,-0.34168790000000016,-0.10136600000000229,-0.052434,-0.2,-0.03232
249,-0.0843020000000001,-0.2855730000000003,0.17701799999999857,-0.043116,-0.2,-0.026795999999999997
250,0.032391999999999754,-0.3429337000000001,-0.061196999999999946,-0.033799,-0.2,-0.021272
251,0.016444299999999856,-0.028730530000000004,-0.15681980000000006,-0.024481,-0.2,-0.015747
252,-0.020309000000000133,-0.12385219999999997,-0.08448729999999993,-0.011173,-0.2,-0.02982
253,0.01288959999999939,-0.02908997000000002,-0.09689449999999988,-0.013054,-0.2,-0.026774
254,0.045853000000000144,-0.17568830000000013,-0.1073590000000002,-0.014834,-0.2,-0.023657
255,0.06855999999999973,-0.15670960000000012,-0.11281560000000024,-0.016525,-0.2,-0.020483
256,0.06232979999999966,-0.1429872999999997,-0.11101300000000025,-0.018134,-0.2,-0.017261000000000002
257,0.03215589999999979,0.06714279999999961,-0.09970979999999985,-0.019665000000000002,-0.2,-0.013999999999999999
258,-0.036605999999999916,-0.040488150000000056,-0.059515320000000003,-0.0064747,-0.2,-0.028662
259,-0.06291600000000042,-0.05585200000000001,-0.0699208,-0.008280599999999999,-0.2,-0.025463999999999997
260,-0.0062509999999997845,0.0821531000000002,-0.07364039999999994,-0.010011,-0.2,-0.022205000000000003
261,0.03251559999999998,0.07376529999999981,-0.07353589999999999,-0.011673000000000001,-0.2,-0.018897999999999998
262,0.04061179999999931,0.03370859999999887,-0.07019810000000004,-0.013271999999999999,-0.2,-0.015550999999999999
263,0.03068969999999993,-0.003653700000000093,-0.0651953999999999,-0.014812,-0.2,-0.012172
264,0.010525999999999591,0.00893202400000001,-0.014909199999999956,-0.0018221000000000001,-0.2,-0.027294
265,0.057491000000000625,0.1618752000000001,-0.030732179999999998,-0.0035405000000000002,-0.2,-0.023974000000000002
266,-0.07303399999999982,-0.05640799999999979,-0.02910760200000001,-0.005208399999999999,-0.2,-0.020604
267,-0.006115400000000104,0.0007989999999997721,-0.02325065999999998,-0.0068292000000000005,-0.2,-0.017194
268,0.013045899999999833,-0.10269700000000004,-0.027793100000000015,-0.008406299999999998,-0.2,-0.013752
269,0.021848199999999984,-0.4127100000000006,-0.034914800000000135,-0.009942399999999999,-0.2,-0.010284999999999999
270,0.028618400000000044,0.030498449999999955,-0.0035713999999997803,0.0027811,-0.2,-0.025749
271,0.09334670000000056,0.22377179999999997,0.020294100000000093,0.0011607999999999998,-0.2,-0.022331999999999998
272,0.0639050000000001,0.2619343999999999,0.025680200000000042,-0.00043382,-0.2,-0.018876
273,0.03865870000000049,0.11083980000000082,0.020630550000000025,-0.0020025999999999998,-0.2,-0.015388999999999998
274,0.02307089999999956,-0.33512450000000005,0.0063442500000000235,-0.003547,-0.2,-0.011878
275,-0.014715600000000162,-0.43104799999999965,0.002132030000000007,-0.005068199999999999,-0.2,-0.008349500000000001
276,0.023714399999999358,-0.00531379999999998,0.01830049999999961,0.007331600000000001,-0.2,-0.024044
277,0.07114570000000064,0.18054419999999993,0.026704099999999897,0.0058194,-0.2,-0.020555
278,0.04033270000000044,0.1826652000000002,0.050124399999999625,0.0043077,-0.2,-0.017037
279,0.02225900000000003,0.02906999999999993,0.06513169999999979,0.0028006,-0.2,-0.013496000000000001
280,0.0028633999999998494,-0.12438069999999968,0.0657226999999998,0.0012988,-0.2,-0.0099401
281,-0.014295600000000075,-0.06894899999999993,0.05393519999999985,-0.00019777,-0.2,-0.0063733
282,-0.032927700000001,0.05252199999999996,0.035884299999999314,0.011822,-0.2,-0.022183
283,0.00865199999999966,0.10066160000000002,-0.00935670000000055,0.010426999999999999,-0.2,-0.018645
284,-0.020997000000000376,0.18213400000000002,0.026221599999999956,0.0090086,-0.2,-0.015087999999999999
285,-0.02294459999999976,0.1821780000000004,0.06427039999999984,0.007573000000000001,-0.2,-0.011518
286,-0.02599769999999979,0.14752159999999925,0.0830169999999999,0.006123600000000001,-0.2,-0.0079404
